270,63.053068,271.292334,57.303328,271.248908,45.863579,269.774447,32.394812,256.055206,27.969649,240.363535,25.149496,223.784524,22.447376,207.321354,19.726628,190.863309,16.676721,174.640026,13.155205,158.098184,9.717745,141.954171,6.105493,125.337894,2.413391,108.481832,0,92.292064,1.757943,76.017594,4.659668,59.798172,7.98385,43.069171,14.620733,27.307072,24.872991,12.244866,40.163512,2.007559,56.448696,0,73.645887,6.876561,82.687618,22.379928,88.521246,37.714579,91.833023,54.64176,92.088828,70.698167,90.081223,87.610753,87.487686,103.800477,85.852493,120.256569,84.815243,135.622522,84.757072,152.739502,85.985679,168.931581,88.124523,185.520786,90.291579,201.261655,91.937585,218.561114,91.966961,234.551606,89.392334,250.504396,80.661936,267.017222,67.942739,270.823675,63.575607,270.970456
270_ratio,66.63536,271.211439,61.452132,271.380707,49.753067,268.774368,35.862099,255.92731,29.181152,239.343171,26.775097,222.706243,24.913378,204.493589,21.742576,188.491663,17.913,171.757694,13.715193,156.022537,9.489499,139.868218,5.414939,123.50702,2.215168,107.429021,0,89.927154,0.673986,73.326336,4.258438,56.83686,9.848914,40.701083,16.371635,24.776996,27.080071,9.542069,43.283685,1.953468,59.06929,0,75.992405,7.907358,86.72226,21.962722,93.500511,38.393974,96.774522,54.516409,97.347829,71.208093,96.23761,87.78437,93.962495,103.766096,91.57135,120.509648,90.218131,137.030339,89.815346,154.188291,91.664339,170.496428,94.051151,188.357739,94.882428,203.236313,96.718977,219.264718,97.432418,236.961272,95.077112,252.367281,83.8517,268.53499,71.391674,270.175349,67.061247,271.6401
250, 66.635360,271.211439,61.452132,271.380707,49.753067,268.774368,35.862099,255.927310,29.181152,239.343171,26.775097,222.706243,24.913378,204.493589,21.742576,188.491663,17.913000,171.757694,13.715193,156.022537,9.489499,139.868218,5.414939,123.507020,2.215168,107.429021,0.000000,89.927154,0.673986,73.326336,4.258438,56.836860,9.848914,40.701083,16.371635,24.776996,27.080071,9.542069,43.283685,1.953468,59.069290,0.000000,75.992405,7.907358,86.722260,21.962722,93.500511,38.393974,96.774522,54.516409,97.347829,71.208093,96.237610,87.784370,93.962495,103.766096,91.571350,120.509648,90.218131,137.030339,89.815346,154.188291,91.664339,170.496428,94.051151,188.357739,94.882428,203.236313,96.718977,219.264718,97.432418,236.961272,95.077112,252.367281,83.851700,268.534990,71.391674,270.175349,67.061247,271.640100
250, 57.129081,232.520095,52.685298,232.665216,42.655236,230.430700,30.745970,219.416418,25.018135,205.198192,22.955330,190.934708,21.359206,175.320292,18.640755,161.601220,15.357510,147.254539,11.758568,133.764178,8.135716,119.914453,4.642437,105.887363,1.899149,92.103070,0.000000,77.098040,0.577834,62.865515,3.650924,48.728447,8.443856,34.894618,14.036038,21.242280,23.216796,8.180787,37.108783,1.674784,50.642396,0.000000,65.151239,6.779285,74.350360,18.829494,80.161618,32.916645,82.968555,46.739034,83.460073,61.049463,82.508239,75.260948,80.557694,88.962702,78.507673,103.317599,77.347506,117.481429,77.002183,132.191608,78.587396,146.173206,80.633703,161.486401,81.346389,174.242381,82.920934,187.984155,83.532594,203.156097,81.513299,216.364267,71.889318,230.225472,61.206853,231.631815,57.494211,232.887603
250, 61.699407,251.121703,56.900122,251.278433,46.067655,248.865156,33.205647,236.969731,27.019586,221.614047,24.791757,206.209484,23.067943,189.345915,20.132015,174.529318,16.586111,159.034902,12.699253,144.465312,8.786574,129.507609,5.013832,114.358352,2.051081,99.471316,0.000000,83.265884,0.624061,67.894756,3.942998,52.626722,9.119365,37.686188,15.158921,22.941663,25.074140,8.835250,40.077486,1.808767,54.693787,0.000000,70.363338,7.321628,80.298389,20.335854,105.472068,32.468766,89.606039,50.478157,90.136879,65.933420,89.108898,81.281824,87.002310,96.079718,84.788287,111.583007,83.535306,126.879944,83.162358,142.766936,84.874388,157.867063,87.084399,174.405314,87.854100,188.181772,89.554609,203.022887,90.215202,219.408585,88.034363,233.673409,77.640463,248.643510,66.103401,250.162361,62.093748,251.518611
