Type,Cluster_ID,size,Model,RMSE,MAE,Hausdorff_max,Chamfer_mean,Length_Error,Width_Error,Size_Error,Area_Error,IoU,Dice,EMD
Type00,2,270,PURE_KRR,7.51092,6.83278,2.60874,0.98097,0.48027,0.53178,0.04394,320.16471,0.95733,0.97820,0.00000
Type00,2,270,PURE_SVR,7.64877,7.06219,3.28025,1.14595,1.00732,0.79072,0.15556,491.85328,0.95379,0.97635,0.00000
Type00,2,270,RATIO_CTRL,4.39274,3.91668,7.39597,2.88893,5.85257,4.55339,0.34625,1395.22682,0.90578,0.95056,0.00000
Type00,2,275,PCA_KRR,8.02863,7.37904,1.18248,0.65442,5.46335,0.95930,0.55954,478.82726,0.96501,0.98220,0.00000
Type00,2,275,PCA_LINEAR,6.67692,5.91190,10.22838,2.91274,33.73330,2.85669,10.18502,1588.41915,0.90097,0.94791,0.00000
Type00,2,275,PCA_SVR,6.64824,5.86662,6.17063,1.18781,15.94665,0.89560,1.32897,759.71556,0.95786,0.97848,0.00000
Type00,2,275,PURE_GPR,7.76618,7.12321,1.72172,0.83508,6.14322,1.03936,1.03079,566.46528,0.96919,0.98435,0.00000
Type00,2,275,PURE_KRR,8.07536,7.43208,1.11367,0.59894,4.98830,0.93795,0.44385,451.34580,0.97062,0.98509,0.00000
Type00,2,275,PURE_SVR,8.40230,7.72627,0.97446,0.24210,3.04737,0.49405,0.08228,241.38342,0.98571,0.99280,0.00000
Type00,2,275,RATIO_CTRL,4.07568,3.81757,4.48371,1.86143,5.37914,3.82204,0.29175,711.39441,0.93527,0.96655,0.00000
Type01,1,230,PCA_KRR,6.93089,6.45422,0.79404,0.29167,0.18390,0.13098,0.71430,94.96618,0.98508,0.99248,0.00000
Type01,1,230,PCA_LINEAR,6.61791,6.06202,1.61829,0.39606,1.75143,0.02314,0.02161,44.63566,0.98465,0.99227,0.00000
Type01,1,230,PCA_SVR,7.54842,7.23636,2.35937,0.61052,5.19182,0.39003,2.35937,92.17037,0.97516,0.98743,0.00000
Type01,1,230,PURE_GPR,7.29346,6.74205,1.08574,0.42081,0.01157,0.46802,0.55051,107.74021,0.98063,0.99022,0.00000
Type01,1,230,PURE_KRR,6.89276,6.41090,0.81662,0.28627,0.08284,0.06552,0.64542,95.03417,0.98587,0.99289,0.00000
Type01,1,230,PURE_SVR,6.65583,6.15496,0.62025,0.18120,1.77867,0.21499,0.11447,130.72162,0.99010,0.99503,0.00000
Type01,1,240,PCA_KRR,6.89152,6.13896,1.41790,0.59638,4.32030,0.65728,0.69688,153.12823,0.97094,0.98525,0.00000
Type01,1,240,PCA_LINEAR,7.25056,6.34702,2.61653,1.32943,5.28927,0.31515,0.12970,101.17021,0.94859,0.97362,0.00000
Type01,1,240,PCA_SVR,6.38502,5.69882,2.23250,0.64633,8.81424,0.87087,2.17504,363.36176,0.97089,0.98523,0.00000
Type01,1,240,PURE_GPR,6.84703,6.12700,1.42141,0.55152,3.90680,0.02713,0.36845,100.86061,0.97384,0.98675,0.00000
Type01,1,240,PURE_KRR,6.87073,6.13389,1.33706,0.60046,4.27766,0.73857,0.69448,168.02232,0.97027,0.98491,0.00000
Type01,1,240,PURE_SVR,7.70734,6.97730,1.95106,0.26942,5.75903,0.35254,0.31054,266.30983,0.98181,0.99082,0.00000
Type01,1,240,RATIO_CTRL,4.23213,4.13915,3.13155,1.30063,1.72085,1.21926,0.23079,283.58447,0.95514,0.97706,0.00000
Type01,1,250,PCA_KRR,7.13967,6.47267,2.05303,0.75337,1.72913,0.51375,0.14936,194.65301,0.96340,0.98136,0.00000
Type01,1,250,PCA_LINEAR,6.64391,6.07854,2.65091,1.18311,5.89805,0.64762,0.17210,377.76592,0.95609,0.97755,0.00000
Type01,1,250,PCA_SVR,6.62254,6.05246,0.77827,0.26122,3.53325,0.26055,0.50423,215.85032,0.98724,0.99358,0.00000
Type01,1,250,PURE_GPR,6.79702,6.18767,2.13503,0.74692,3.36568,0.53409,0.00910,277.53205,0.96663,0.98303,0.00000
Type01,1,250,PURE_KRR,7.14928,6.51385,1.89434,0.70445,1.14766,0.47973,0.30307,169.62131,0.96501,0.98219,0.00000
Type01,1,250,PURE_SVR,8.31167,7.38644,3.85482,1.31967,0.59757,1.37101,0.94104,187.88383,0.94673,0.97264,0.00000
Type01,1,250,RATIO_CTRL,2.23655,1.89781,3.30441,1.22747,0.55804,2.45121,0.00800,374.72679,0.95641,0.97772,0.00000
Type01,1,260,PCA_KRR,6.92916,6.26331,1.25164,0.63055,2.87270,1.01920,0.24528,196.87256,0.96917,0.98434,0.00000
Type01,1,260,PCA_LINEAR,7.60563,6.60065,5.28466,2.15806,6.17694,1.73331,0.12533,408.34374,0.91680,0.95660,0.00000
Type01,1,260,PCA_SVR,6.67163,6.03117,0.88585,0.35183,4.85041,0.54917,0.84261,259.17306,0.98520,0.99255,0.00000
Type01,1,260,PURE_GPR,7.36749,6.63983,2.24797,1.06228,2.07422,1.59309,0.14920,196.43283,0.95630,0.97766,0.00000
Type01,1,260,PURE_KRR,6.90566,6.23966,1.16063,0.53525,3.07626,0.87004,0.28409,193.14130,0.97230,0.98595,0.00000
Type01,1,260,PURE_SVR,6.87455,6.26894,0.64576,0.20729,2.42171,0.31252,0.11646,172.99185,0.98873,0.99433,0.00000
Type01,1,260,RATIO_CTRL,5.14521,4.91607,6.05317,2.05311,0.89384,1.00499,0.35842,739.50534,0.93324,0.96547,0.00000
Type01,1,280,PCA_KRR,8.04227,7.44299,1.13265,0.41946,1.15563,0.20186,0.51447,110.20314,0.97190,0.98575,0.00000
Type01,1,280,PCA_LINEAR,7.68822,7.20606,3.71933,1.52522,4.96274,0.34745,0.11643,353.41372,0.93535,0.96660,0.00000
Type01,1,280,PCA_SVR,8.56265,8.10187,1.92714,0.51545,3.25933,0.28138,1.92714,17.23460,0.97072,0.98514,0.00000
Type01,1,280,PURE_GPR,8.25693,7.65183,1.66836,0.64328,0.96132,0.42094,0.24718,0.46655,0.96803,0.98375,0.00000
Type01,1,280,PURE_KRR,7.98037,7.36648,1.03635,0.34281,1.65958,0.03308,0.34927,147.98713,0.97326,0.98645,0.00000
Type01,1,280,PURE_SVR,7.83500,7.24029,0.74915,0.22844,2.52754,0.34511,0.11597,207.49591,0.98765,0.99379,0.00000
Type01,1,280,RATIO_CTRL,4.12954,3.52880,8.51445,2.50384,5.46262,4.79862,0.24824,1668.00514,0.92227,0.95957,0.00000
Type02,3,230,PCA_KRR,6.92910,6.33856,0.61693,0.20621,1.12890,0.57545,0.37092,142.42566,0.98468,0.99228,0.00000
Type02,3,230,PCA_LINEAR,7.13275,6.44721,2.36928,0.72179,4.07957,0.09845,0.32499,258.83171,0.95977,0.97947,0.00000
Type02,3,230,PCA_SVR,7.41323,6.97325,1.68982,0.37952,2.87988,0.30641,1.67735,26.14108,0.97566,0.98768,0.00000
Type02,3,230,PURE_GPR,6.85020,6.21729,0.67436,0.23916,2.05014,0.76625,0.10061,194.48701,0.98730,0.99361,0.00000
Type02,3,230,PURE_KRR,6.91170,6.31507,0.61447,0.19695,1.27244,0.53727,0.30944,136.93746,0.98469,0.99228,0.00000
Type02,3,230,PURE_SVR,6.81856,6.19203,0.57742,0.20641,1.93409,0.61422,0.06629,141.47305,0.98507,0.99248,0.00000
Type02,3,250,PCA_KRR,7.31012,6.71484,0.98759,0.34582,4.58994,0.16330,0.64263,106.70958,0.98318,0.99152,0.00000
Type02,3,250,PCA_LINEAR,8.54956,7.86816,6.26892,2.04060,2.21688,3.96779,0.15938,666.38981,0.91130,0.95359,0.00000
Type02,3,250,PCA_SVR,7.41552,6.83483,0.77244,0.24101,3.20797,0.35115,0.16519,142.83588,0.98201,0.99092,0.00000
Type02,3,250,PURE_GPR,7.42342,6.86480,1.46704,0.40824,3.18672,0.31577,0.28675,36.56823,0.97922,0.98950,0.00000
Type02,3,250,PURE_KRR,7.33787,6.74575,0.83363,0.30903,4.21012,0.25593,0.49996,126.82942,0.98316,0.99151,0.00000
Type02,3,250,PURE_SVR,7.46390,6.89503,0.76353,0.22831,2.95675,0.28211,0.06140,153.05487,0.98333,0.99159,0.00000
Type02,3,250,RATIO_CTRL,4.34657,3.48416,7.67719,2.89244,6.53150,6.56345,0.02257,1488.02001,0.89009,0.94185,0.00000
Type02,3,260,PCA_KRR,7.41785,6.85677,0.97013,0.33932,0.13509,0.86466,0.89843,217.21404,0.97927,0.98952,0.00000
Type02,3,260,PCA_LINEAR,7.92518,7.22249,4.04935,1.63042,2.92124,1.51798,0.48772,75.55099,0.93117,0.96436,0.00000
Type02,3,260,PCA_SVR,7.68683,7.17014,1.61406,0.33047,2.10358,0.29548,1.61406,61.49849,0.98214,0.99099,0.00000
Type02,3,260,PURE_GPR,7.43517,6.82167,0.92269,0.43107,1.01628,1.22841,0.62835,340.40041,0.97377,0.98671,0.00000
Type02,3,260,PURE_KRR,7.37682,6.79170,0.78198,0.28885,0.37760,0.76405,0.70585,200.47639,0.98156,0.99069,0.00000
Type02,3,260,PURE_SVR,7.59244,7.08691,1.09090,0.33335,0.90959,0.63613,1.08238,169.18931,0.98154,0.99068,0.00000
Type02,3,260,RATIO_CTRL,4.23950,3.50772,7.25680,2.83582,8.52186,5.46634,0.37111,1210.05668,0.90061,0.94771,0.00000
Type02,3,270,PCA_KRR,7.94994,7.27976,1.03398,0.34284,5.00484,0.48826,0.70273,226.29048,0.98338,0.99162,0.00000
Type02,3,270,PCA_LINEAR,9.09068,8.50450,3.69782,1.73692,5.29598,0.74145,0.42510,159.27746,0.92488,0.96098,0.00000
Type02,3,270,PCA_SVR,6.58526,5.76382,8.49489,1.74932,20.89166,1.06359,1.67811,879.69413,0.93712,0.96754,0.00000
Type02,3,270,PURE_GPR,7.82569,7.17246,1.05588,0.34498,4.75104,0.47780,0.65052,205.04515,0.98527,0.99258,0.00000
Type02,3,270,PURE_KRR,7.98033,7.31293,0.91796,0.31892,4.62682,0.49326,0.58220,221.40667,0.98546,0.99268,0.00000
Type02,3,270,PURE_SVR,8.13634,7.49210,0.79275,0.25866,3.29115,0.53237,0.11754,213.93412,0.98545,0.99267,0.00000
Type02,3,270,RATIO_CTRL,4.71187,3.99584,6.89377,3.23106,8.52790,6.03002,0.35549,1309.08842,0.88809,0.94073,0.00000
Type03,1,230,PCA_KRR,6.61057,6.13522,0.76133,0.21949,0.01384,0.04139,0.74129,115.86553,0.98499,0.99244,0.00000
Type03,1,230,PCA_LINEAR,7.00269,6.36104,4.45737,1.31722,0.88518,0.22519,0.07005,352.76383,0.94183,0.97005,0.00000
Type03,1,230,PCA_SVR,7.11423,6.78551,2.11782,0.45597,4.69363,0.33049,2.11782,75.30111,0.97791,0.98883,0.00000
Type03,1,230,PURE_GPR,6.43411,5.89831,0.80338,0.25342,1.93268,0.25160,0.22112,162.82184,0.98567,0.99278,0.00000
Type03,1,230,PURE_KRR,6.54028,6.05342,0.62064,0.19950,0.33546,0.05301,0.59058,114.25925,0.98617,0.99304,0.00000
Type03,1,230,PURE_SVR,6.36954,5.83854,0.49577,0.19547,1.67579,0.03125,0.04817,133.01797,0.98971,0.99483,0.00000
Type03,1,235,PCA_KRR,7.53978,6.84175,2.61536,0.75366,3.38101,0.47129,0.35539,345.59741,0.96262,0.98095,0.00000
Type03,1,235,PCA_LINEAR,8.11014,7.43263,5.14420,1.73780,0.99802,0.28023,0.23604,449.69602,0.92642,0.96180,0.00000
Type03,1,235,PCA_SVR,7.33596,6.60405,3.14884,0.99069,6.72507,0.67805,1.19183,540.01413,0.95218,0.97551,0.00000
Type03,1,235,PURE_GPR,7.59611,6.87915,2.47735,0.70421,2.51309,0.44029,0.21308,276.11781,0.96516,0.98227,0.00000
Type03,1,235,PURE_KRR,7.49244,6.80355,2.73462,0.81535,3.75346,0.47033,0.42987,375.55112,0.96046,0.97983,0.00000
Type03,1,235,PURE_SVR,7.89562,7.20082,3.07987,0.93386,4.18765,0.41487,0.23901,441.40789,0.95464,0.97680,0.00000
Type03,1,235,RATIO_CTRL,2.35073,2.20925,1.84640,0.58191,0.83484,0.48723,0.36187,16.49976,0.97572,0.98771,0.00000
Type03,1,245,PCA_KRR,7.51488,6.77673,2.34313,0.97985,4.02920,0.96397,0.50860,428.57309,0.96019,0.97969,0.00000
Type03,1,245,PCA_LINEAR,8.02301,7.22286,5.15838,1.72120,0.12865,0.13773,0.39275,590.41482,0.93076,0.96414,0.00000
Type03,1,245,PCA_SVR,7.36087,6.58476,2.76768,1.17809,7.06761,1.21066,0.32995,565.60039,0.95454,0.97674,0.00000
Type03,1,245,PURE_GPR,7.43993,6.70940,2.30744,0.94465,3.29834,0.82913,0.55009,404.65587,0.95707,0.97807,0.00000
Type03,1,245,PURE_KRR,7.46393,6.72813,2.33011,1.00383,3.60901,0.92831,0.55456,396.33031,0.95705,0.97805,0.00000
Type03,1,245,PURE_SVR,7.69733,6.98866,2.34323,0.99832,3.06099,0.86748,0.79581,383.88471,0.95540,0.97719,0.00000
Type03,1,245,RATIO_CTRL,1.70773,1.49007,2.06010,0.66532,1.36587,1.19941,0.16261,115.60708,0.97650,0.98811,0.00000
Type03,1,250,PCA_KRR,7.83679,7.13828,3.29114,1.02034,1.11590,0.46590,0.53404,310.97627,0.95153,0.97516,0.00000
Type03,1,250,PCA_LINEAR,8.54429,7.66528,6.54644,2.33179,1.97942,0.70413,0.10857,539.13473,0.90669,0.95106,0.00000
Type03,1,250,PCA_SVR,7.44389,6.81935,2.92339,0.94494,1.64380,0.46561,0.07522,226.38970,0.95692,0.97798,0.00000
Type03,1,250,PURE_GPR,7.78980,7.04973,3.25387,1.08965,0.93391,0.36246,0.44878,330.81751,0.94852,0.97358,0.00000
Type03,1,250,PURE_KRR,7.62718,6.95852,2.99728,1.03755,0.81937,0.39292,0.39313,245.09448,0.95072,0.97474,0.00000
Type03,1,250,PURE_SVR,7.45644,6.83720,2.74989,0.97282,0.60415,0.35106,0.26006,181.00297,0.95426,0.97659,0.00000
Type03,1,250,RATIO_CTRL,2.52718,2.33572,3.55385,1.41683,3.89668,2.16216,0.12810,293.28146,0.94393,0.97116,0.00000
Type03,1,255,PCA_KRR,8.27953,7.62023,2.37923,0.79246,3.29372,0.15140,0.54572,428.72856,0.96436,0.98186,0.00000
Type03,1,255,PCA_LINEAR,8.84993,8.14080,7.38451,2.36035,1.12553,1.27161,0.10208,693.32094,0.91254,0.95427,0.00000
Type03,1,255,PCA_SVR,8.20229,7.44698,2.04949,0.62390,2.29317,0.36937,0.32372,221.05216,0.97270,0.98616,0.00000
Type03,1,255,PURE_GPR,8.02719,7.37986,2.53266,0.89430,3.39347,0.20844,0.39312,456.20013,0.96076,0.97999,0.00000
Type03,1,255,PURE_KRR,8.01372,7.30079,2.30484,0.77347,3.59051,0.19936,0.11437,361.45204,0.96444,0.98190,0.00000
Type03,1,255,PURE_SVR,7.85738,7.09204,2.08636,0.72252,4.05803,0.19299,0.26561,287.66562,0.96878,0.98414,0.00000
Type03,1,255,RATIO_CTRL,3.35587,3.14445,3.51988,1.72329,1.45931,3.15070,0.37822,269.81057,0.94220,0.97024,0.00000
Type03,1,260,PCA_KRR,8.34918,7.42732,3.12894,0.88974,0.28530,0.06554,1.25080,247.09223,0.96128,0.98026,0.00000
Type03,1,260,PCA_LINEAR,8.75669,7.67325,7.17486,1.96160,1.00577,1.09367,0.36833,515.91971,0.92409,0.96055,0.00000
Type03,1,260,PCA_SVR,8.10427,7.34108,2.54784,0.85172,1.64093,0.33786,1.45679,53.74405,0.96374,0.98153,0.00000
Type03,1,260,PURE_GPR,8.22678,7.23956,3.12391,1.00319,0.62425,0.05920,0.97416,247.82777,0.95885,0.97899,0.00000
Type03,1,260,PURE_KRR,7.89819,7.02171,3.03479,0.98796,1.29120,0.04022,0.56103,208.06806,0.95762,0.97835,0.00000
Type03,1,260,PURE_SVR,7.54699,6.70528,2.84827,0.98438,2.42761,0.04981,0.05940,173.41214,0.95951,0.97934,0.00000
Type03,1,260,RATIO_CTRL,2.91348,2.68336,3.87533,1.52106,4.24642,3.39288,0.06052,582.24814,0.94997,0.97435,0.00000
Type03,1,265,PCA_KRR,9.01315,8.02063,5.03306,1.43695,1.66775,0.02944,2.12455,488.42105,0.94288,0.97060,0.00000
Type03,1,265,PCA_LINEAR,9.69432,8.56386,9.98608,3.00448,1.98259,0.95817,0.93373,749.61269,0.89337,0.94368,0.00000
Type03,1,265,PCA_SVR,9.35481,8.49541,5.05977,1.53544,5.05237,0.34791,3.09679,354.25011,0.93922,0.96866,0.00000
Type03,1,265,PURE_GPR,8.66294,7.56296,4.83133,1.44900,0.84429,0.06405,1.57426,452.83803,0.94436,0.97139,0.00000
Type03,1,265,PURE_KRR,8.55991,7.52528,4.76574,1.42926,0.32675,0.07488,1.31461,481.48262,0.94484,0.97164,0.00000
Type03,1,265,PURE_SVR,8.40343,7.34772,4.70499,1.40062,0.95980,0.19935,0.91064,507.00424,0.94545,0.97196,0.00000
Type03,1,265,RATIO_CTRL,3.71401,3.12103,6.58362,2.36780,5.86790,3.68217,0.63872,487.91211,0.92339,0.96017,0.00000
Type03,1,270,PCA_KRR,8.43039,7.52852,4.48316,1.22979,1.70254,0.97771,1.50666,261.20961,0.95047,0.97461,0.00000
Type03,1,270,PCA_LINEAR,8.40525,7.59996,5.82684,2.01374,1.23038,1.56150,0.25031,521.87073,0.91927,0.95794,0.00000
Type03,1,270,PCA_SVR,9.17919,8.23508,4.50935,1.25735,6.47177,1.39842,3.11130,149.66580,0.94239,0.97034,0.00000
Type03,1,270,PURE_GPR,7.87512,7.00512,4.21918,1.29127,0.30113,0.73901,0.71476,203.48187,0.94594,0.97222,0.00000
Type03,1,270,PURE_KRR,8.01087,7.11472,4.44816,1.27863,0.66430,0.83300,0.82654,258.93569,0.94604,0.97227,0.00000
Type03,1,270,PURE_SVR,8.10977,7.16997,4.65347,1.32212,0.03672,0.79086,0.70003,321.95481,0.94188,0.97007,0.00000
Type03,1,270,RATIO_CTRL,2.47523,1.85174,5.32008,1.61054,5.74982,4.74287,0.23388,859.33210,0.94394,0.97116,0.00000
Type03,1,275,PCA_KRR,8.73300,7.52389,4.19499,1.17680,2.80965,1.24216,1.74378,163.09886,0.94824,0.97343,0.00000
Type03,1,275,PCA_LINEAR,9.05730,8.18528,5.45761,2.54840,2.73713,1.75257,0.75640,422.91369,0.90317,0.94912,0.00000
Type03,1,275,PCA_SVR,9.25330,7.99980,4.68867,1.24418,5.95922,1.50842,2.83097,91.02845,0.94376,0.97107,0.00000
Type03,1,275,PURE_GPR,8.15480,6.96916,3.65276,1.18328,1.60150,0.99977,0.92286,95.01766,0.94889,0.97377,0.00000
Type03,1,275,PURE_KRR,8.38127,7.12893,3.75938,1.21786,2.55760,1.12287,1.24945,121.75290,0.94726,0.97292,0.00000
Type03,1,275,PURE_SVR,8.59501,7.29570,3.80045,1.25931,2.79807,1.16690,1.43743,168.45896,0.94470,0.97156,0.00000
Type03,1,275,RATIO_CTRL,3.48552,2.79747,7.60465,2.36470,7.88070,5.36445,0.20985,1106.28772,0.91782,0.95715,0.00000
Type03,1,280,PCA_KRR,8.90856,8.08740,3.39748,1.14389,3.94290,1.28417,0.08090,406.23975,0.95291,0.97589,0.00000
Type03,1,280,PCA_LINEAR,10.38611,9.42970,5.34741,2.38233,1.31152,2.03527,0.11749,619.49446,0.91790,0.95719,0.00000
Type03,1,280,PCA_SVR,8.57342,7.67309,4.30810,1.22309,8.29996,0.91891,1.47723,544.64239,0.95082,0.97479,0.00000
Type03,1,280,PURE_GPR,8.58016,7.73843,3.47941,1.19118,2.87477,1.30851,0.35507,299.41305,0.96021,0.97970,0.00000
Type03,1,280,PURE_KRR,8.51578,7.67412,3.71075,1.18225,3.29525,1.26155,0.43691,288.97777,0.96087,0.98004,0.00000
Type03,1,280,PURE_SVR,8.61133,7.75957,3.41729,1.13602,2.43229,1.40192,0.09953,265.09696,0.96167,0.98046,0.00000
Type03,1,280,RATIO_CTRL,7.79445,7.60553,7.36583,2.29098,4.73269,6.05383,0.69062,1062.02689,0.92789,0.96260,0.00000
Type04,2,230,PCA_KRR,6.89083,6.42116,1.00787,0.39471,1.01193,1.01048,0.68964,132.98324,0.98088,0.99035,0.00000
Type04,2,230,PCA_LINEAR,7.49617,6.79010,4.19527,1.41184,2.13589,0.26952,0.02417,327.12102,0.93943,0.96877,0.00000
Type04,2,230,PCA_SVR,7.26807,6.88752,1.62596,0.34309,3.06042,0.08330,1.62596,24.55006,0.98158,0.99070,0.00000
Type04,2,230,PURE_GPR,6.93652,6.40975,1.39360,0.39586,2.34294,0.94077,0.49674,151.34801,0.97518,0.98744,0.00000
Type04,2,230,PURE_KRR,6.85063,6.38381,0.87381,0.34734,0.92177,0.86409,0.62913,117.63347,0.98344,0.99165,0.00000
Type04,2,230,PURE_SVR,7.19855,6.70056,0.83322,0.25804,1.31175,0.43739,0.66819,142.59600,0.98512,0.99251,0.00000
Type04,2,235,PCA_KRR,7.11471,6.52870,1.09754,0.49530,1.98429,0.14768,0.26068,159.45103,0.97254,0.98608,0.00000
Type04,2,235,PCA_LINEAR,7.81793,7.20206,4.30712,1.73999,4.20408,1.02577,0.29002,261.80596,0.92934,0.96337,0.00000
Type04,2,235,PCA_SVR,6.60827,5.97359,1.38930,0.43220,6.03548,0.55294,1.36088,301.09825,0.98044,0.99012,0.00000
Type04,2,235,PURE_GPR,7.16057,6.59345,1.37356,0.64586,1.30880,0.49974,0.18851,124.06468,0.96591,0.98266,0.00000
Type04,2,235,PURE_KRR,7.08343,6.48750,1.01703,0.44645,2.49331,0.02718,0.34392,188.95612,0.97390,0.98678,0.00000
Type04,2,235,PURE_SVR,7.37867,6.75710,1.38235,0.51576,2.65106,0.15515,0.17250,217.01286,0.96898,0.98425,0.00000
Type04,2,235,RATIO_CTRL,2.07854,1.85325,3.28968,0.89272,3.33178,1.91862,0.36792,223.95506,0.96685,0.98314,0.00000
Type04,2,240,PCA_KRR,6.49266,5.97818,0.91031,0.34825,1.51992,0.54563,0.47613,22.82847,0.98564,0.99277,0.00000
Type04,2,240,PCA_LINEAR,7.13200,6.52512,3.67751,1.42342,4.83023,1.02340,0.44891,140.85281,0.93719,0.96758,0.00000
Type04,2,240,PCA_SVR,6.35091,5.80273,1.63978,0.47749,4.04836,0.36999,0.94971,139.52799,0.98029,0.99005,0.00000
Type04,2,240,PURE_GPR,6.40304,5.91457,1.04215,0.38627,1.02286,0.61086,0.54665,18.84310,0.97472,0.98720,0.00000
Type04,2,240,PURE_KRR,6.53633,6.01473,0.86324,0.32599,1.66589,0.40894,0.42126,41.20461,0.98549,0.99269,0.00000
Type04,2,240,PURE_SVR,6.73281,6.19534,1.10701,0.27143,1.83547,0.31821,0.22072,95.72407,0.98565,0.99277,0.00000
Type04,2,240,RATIO_CTRL,1.77118,1.61143,3.36691,1.15700,5.21069,2.56033,0.60286,509.80580,0.95389,0.97640,0.00000
Type04,2,245,PCA_KRR,7.14801,6.55930,1.57726,0.46433,2.46660,0.47065,0.19459,52.22230,0.97432,0.98699,0.00000
