Type,Cluster_ID,size,Model,RMSE,MAE,Hausdorff_max,Chamfer_mean,Length_Error,Width_Error,Size_Error,Area_Error,IoU,Dice,EMD
Type01,1,230,PCA_KRR,7.23413,6.73341,0.84321,0.29534,0.10567,0.15028,0.72420,97.86712,0.98524,0.99256,0.00000
Type01,1,230,PCA_LINEAR,6.92156,6.34370,1.50467,0.36883,1.77181,0.00191,0.00165,43.90884,0.98530,0.99260,0.00000
Type01,1,230,PCA_SVR,7.84831,7.51151,2.36245,0.59849,5.05010,0.37578,2.36245,82.96343,0.97595,0.98783,0.00000
Type01,1,230,PURE_GPR,7.18015,6.66741,0.89450,0.39488,0.28285,0.48364,0.29463,101.87403,0.98239,0.99112,0.00000
Type01,1,230,PURE_KRR,7.19654,6.69039,0.86991,0.28942,0.15755,0.08395,0.65536,98.19405,0.98587,0.99289,0.00000
Type01,1,230,PURE_SVR,6.95983,6.43458,0.60260,0.18866,1.86632,0.23402,0.11470,137.15476,0.98945,0.99470,0.00000
Type01,1,240,PCA_KRR,7.18549,6.41344,1.41271,0.59745,4.48861,0.66799,0.72597,164.81258,0.97173,0.98566,0.00000
Type01,1,240,PCA_LINEAR,7.53620,6.60172,2.79992,1.37272,5.43477,0.30359,0.20485,116.48378,0.94710,0.97283,0.00000
Type01,1,240,PCA_SVR,6.65302,5.94034,2.31697,0.66774,9.21561,0.91391,2.27374,374.83861,0.97120,0.98539,0.00000
Type01,1,240,PURE_GPR,7.32166,6.56102,1.43111,0.55875,4.17333,0.04488,0.39492,129.28931,0.97256,0.98609,0.00000
Type01,1,240,PURE_KRR,7.16612,6.40850,1.33959,0.60532,4.45078,0.75037,0.72205,179.02284,0.97058,0.98507,0.00000
Type01,1,240,PURE_SVR,7.93959,7.18651,1.87185,0.28520,5.86606,0.40047,0.39213,279.70829,0.98181,0.99082,0.00000
Type01,1,240,RATIO_CTRL,4.24097,4.14873,3.22487,1.30825,1.76921,1.24448,0.28624,272.46815,0.95433,0.97663,0.00000
Type01,1,250,PCA_KRR,7.46293,6.77388,2.06335,0.75553,1.82220,0.46600,0.18737,195.78598,0.96289,0.98109,0.00000
Type01,1,250,PCA_LINEAR,6.96879,6.37105,2.98485,1.13492,6.05406,0.59796,0.13509,383.38412,0.95290,0.97588,0.00000
Type01,1,250,PCA_SVR,6.93409,6.33525,0.82206,0.28471,3.83437,0.31414,0.55459,231.34608,0.98674,0.99332,0.00000
Type01,1,250,PURE_GPR,7.31546,6.62974,2.05629,0.69184,3.31894,0.47834,0.05270,287.33073,0.96565,0.98253,0.00000
Type01,1,250,PURE_KRR,7.47568,6.81725,1.89806,0.70682,1.24562,0.43244,0.33721,171.34903,0.96434,0.98185,0.00000
Type01,1,250,PURE_SVR,8.55516,7.61922,3.87524,1.33263,0.57020,1.37149,0.95343,183.50373,0.94595,0.97223,0.00000
Type01,1,250,RATIO_CTRL,2.16247,1.87602,3.03938,1.18299,0.53991,2.43812,0.01412,378.64037,0.95898,0.97906,0.00000
Type01,1,260,PCA_KRR,7.27191,6.58281,1.32396,0.64464,3.08738,1.06024,0.27012,208.72778,0.96799,0.98373,0.00000
Type01,1,260,PCA_LINEAR,7.97573,6.96066,5.57244,2.28217,6.54153,1.76757,0.27289,425.93837,0.91211,0.95404,0.00000
Type01,1,260,PCA_SVR,6.96865,6.29678,1.01674,0.38788,5.45834,0.63189,0.99499,280.28826,0.98401,0.99194,0.00000
Type01,1,260,PURE_GPR,7.43836,6.81438,2.16930,1.08026,1.93595,1.62247,0.07064,196.01094,0.95481,0.97688,0.00000
Type01,1,260,PURE_KRR,7.24847,6.55869,1.22645,0.54608,3.28213,0.91063,0.30616,204.97260,0.97127,0.98543,0.00000
Type01,1,260,PURE_SVR,7.21925,6.58697,0.74598,0.21627,2.59997,0.35354,0.11651,181.16901,0.98789,0.99391,0.00000
Type01,1,260,RATIO_CTRL,5.20036,4.96564,6.29116,2.13093,0.78061,1.01403,0.49510,737.18816,0.93196,0.96478,0.00000
Type01,1,280,PCA_KRR,8.42010,7.79058,1.21601,0.45007,1.37050,0.16522,0.52230,120.25101,0.97105,0.98531,0.00000
Type01,1,280,PCA_LINEAR,8.04616,7.53086,3.88622,1.53459,5.35006,0.32349,0.01102,380.51578,0.93376,0.96575,0.00000
Type01,1,280,PCA_SVR,8.94799,8.46055,1.95015,0.53297,3.10952,0.24592,1.95015,10.49518,0.96954,0.98453,0.00000
Type01,1,280,PURE_GPR,8.43981,7.82092,1.81437,0.74171,0.95457,0.40319,0.31559,10.27334,0.96064,0.97993,0.00000
Type01,1,280,PURE_KRR,8.35717,7.71320,1.10859,0.36593,1.88133,0.00440,0.35676,157.69944,0.97339,0.98652,0.00000
Type01,1,280,PURE_SVR,8.21436,7.58890,0.81604,0.24920,2.83458,0.38276,0.11559,222.60174,0.98614,0.99302,0.00000
Type01,1,280,RATIO_CTRL,4.10645,3.51990,8.46148,2.49654,5.48155,4.81976,0.37436,1668.90312,0.92290,0.95991,0.00000
Type02,3,230,PCA_KRR,7.24078,6.62247,0.67063,0.21578,1.33581,0.56981,0.38266,148.93513,0.98523,0.99256,0.00000
Type02,3,230,PCA_LINEAR,7.43571,6.72311,2.37058,0.70766,4.20241,0.06768,0.40703,259.52585,0.95940,0.97928,0.00000
Type02,3,230,PCA_SVR,7.72722,7.25943,1.70411,0.38627,2.68926,0.29253,1.69237,30.67835,0.97545,0.98757,0.00000
Type02,3,230,PURE_GPR,7.17944,6.51915,0.66906,0.25366,2.21423,0.76214,0.12816,201.77566,0.98447,0.99217,0.00000
Type02,3,230,PURE_KRR,7.22419,6.60021,0.66166,0.20746,1.47786,0.53155,0.32245,143.47352,0.98561,0.99276,0.00000
Type02,3,230,PURE_SVR,7.13308,6.47795,0.63810,0.22494,2.14745,0.65948,0.08327,152.90490,0.98430,0.99209,0.00000
Type02,3,250,PCA_KRR,7.64265,7.02145,1.17369,0.36544,4.82564,0.21029,0.64159,115.70392,0.98050,0.99015,0.00000
Type02,3,250,PCA_LINEAR,8.96131,8.23321,6.67362,2.21445,2.13234,3.90399,0.32268,665.29035,0.90641,0.95091,0.00000
Type02,3,250,PCA_SVR,7.76733,7.16708,0.84122,0.25146,3.21147,0.38563,0.08868,145.03897,0.98049,0.99015,0.00000
Type02,3,250,PURE_GPR,7.76499,7.18241,1.71739,0.44672,3.41454,0.26710,0.28375,27.32898,0.97425,0.98696,0.00000
Type02,3,250,PURE_KRR,7.66637,7.04864,0.98589,0.32746,4.45585,0.30295,0.50277,135.69540,0.98070,0.99025,0.00000
Type02,3,250,PURE_SVR,7.78167,7.18991,0.85568,0.23564,3.08069,0.41396,0.07582,156.22291,0.98352,0.99169,0.00000
Type02,3,250,RATIO_CTRL,4.65003,3.76058,8.11360,3.08186,6.71934,6.54152,0.04562,1487.18039,0.88324,0.93800,0.00000
Type02,3,260,PCA_KRR,7.83212,7.24037,1.02045,0.36653,0.13644,0.87863,0.96633,226.33021,0.97869,0.98923,0.00000
Type02,3,260,PCA_LINEAR,8.28373,7.57035,3.99530,1.58581,2.97429,1.49104,0.68569,78.52770,0.93263,0.96514,0.00000
Type02,3,260,PCA_SVR,8.16160,7.63305,1.69775,0.37198,2.05367,0.30381,1.69775,61.93702,0.98025,0.99002,0.00000
Type02,3,260,PURE_GPR,7.86983,7.22499,0.94483,0.46818,1.15405,1.22131,0.72840,343.44520,0.97299,0.98631,0.00000
Type02,3,260,PURE_KRR,7.79495,7.18078,0.84336,0.31423,0.64913,0.77801,0.77787,209.75927,0.98116,0.99049,0.00000
Type02,3,260,PURE_SVR,8.02560,7.48791,1.14435,0.35624,0.54431,0.67912,1.13994,179.35292,0.97985,0.98982,0.00000
Type02,3,260,RATIO_CTRL,4.22618,3.48270,7.25907,2.82551,8.63051,5.48550,0.46818,1213.04763,0.90056,0.94768,0.00000
Type02,3,270,PCA_KRR,8.31857,7.61459,1.01607,0.35931,5.23698,0.52212,0.69701,235.93141,0.98299,0.99142,0.00000
Type02,3,270,PCA_LINEAR,9.39840,8.78492,3.80357,1.76505,5.36417,0.69326,0.53641,153.97884,0.92281,0.95985,0.00000
Type02,3,270,PCA_SVR,6.85924,6.01292,8.46616,1.76333,21.10454,1.10466,1.67728,889.82578,0.93595,0.96692,0.00000
Type02,3,270,PURE_GPR,8.13122,7.44640,1.08751,0.36910,5.21213,0.53917,0.72046,221.91168,0.98393,0.99190,0.00000
Type02,3,270,PURE_KRR,8.34785,7.64710,0.90603,0.33630,4.85794,0.52686,0.57749,230.99754,0.98318,0.99152,0.00000
Type02,3,270,PURE_SVR,8.49887,7.82412,0.80067,0.26443,3.50449,0.47536,0.11793,214.78332,0.98638,0.99314,0.00000
Type02,3,270,RATIO_CTRL,4.78655,4.04956,7.00826,3.28187,8.63536,6.03659,0.35818,1314.13610,0.88380,0.93832,0.00000
Type03,1,230,PCA_KRR,6.94264,6.44232,0.81472,0.23045,0.14544,0.06741,0.78096,121.32658,0.98448,0.99218,0.00000
Type03,1,230,PCA_LINEAR,7.28242,6.62034,4.55435,1.33286,0.78579,0.19732,0.06429,357.03735,0.94156,0.96990,0.00000
Type03,1,230,PCA_SVR,7.43810,7.08596,2.13418,0.46302,4.51040,0.30017,2.13418,67.49533,0.97588,0.98779,0.00000
Type03,1,230,PURE_GPR,6.76006,6.19952,0.92780,0.27561,2.01789,0.28617,0.27201,167.70240,0.98500,0.99244,0.00000
Type03,1,230,PURE_KRR,6.87250,6.36113,0.71671,0.21097,0.45938,0.07915,0.62808,119.30943,0.98498,0.99243,0.00000
Type03,1,230,PURE_SVR,6.69494,6.14174,0.60873,0.20942,1.84963,0.08297,0.07676,141.71309,0.98702,0.99347,0.00000
Type03,1,235,PCA_KRR,7.82633,7.09888,2.67734,0.77853,3.52050,0.48785,0.34245,354.73799,0.96177,0.98051,0.00000
Type03,1,235,PCA_LINEAR,8.34113,7.64120,5.20181,1.75254,0.82599,0.26015,0.30382,459.69251,0.92537,0.96124,0.00000
Type03,1,235,PCA_SVR,7.59232,6.82103,3.27548,1.04726,7.09237,0.70929,1.25537,554.88788,0.94901,0.97384,0.00000
Type03,1,235,PURE_GPR,7.84464,7.10237,2.50100,0.72388,2.61182,0.45710,0.25306,281.78725,0.96431,0.98183,0.00000
Type03,1,235,PURE_KRR,7.78426,7.06411,2.80888,0.84863,3.88580,0.49247,0.41042,381.58675,0.95893,0.97904,0.00000
Type03,1,235,PURE_SVR,8.20801,7.48367,3.16336,0.97035,4.36371,0.48187,0.20611,458.81302,0.95355,0.97622,0.00000
Type03,1,235,RATIO_CTRL,2.33370,2.19687,1.86070,0.56058,0.78153,0.49825,0.41539,11.40577,0.97539,0.98754,0.00000
Type03,1,245,PCA_KRR,7.75025,6.99312,2.30570,0.98353,4.03367,0.97961,0.58487,432.55192,0.96150,0.98037,0.00000
Type03,1,245,PCA_LINEAR,8.24804,7.42571,5.24338,1.75600,0.02407,0.11204,0.41518,597.44135,0.92887,0.96312,0.00000
Type03,1,245,PCA_SVR,7.55577,6.76050,2.92116,1.21395,7.45800,1.25991,0.37569,581.33224,0.95369,0.97630,0.00000
Type03,1,245,PURE_GPR,7.66352,6.91038,2.25766,0.94619,3.28859,0.84234,0.58082,398.75215,0.95741,0.97824,0.00000
Type03,1,245,PURE_KRR,7.69729,6.94261,2.28720,1.01001,3.55251,0.94680,0.63536,390.68654,0.95661,0.97782,0.00000
Type03,1,245,PURE_SVR,7.98840,7.26388,2.33134,1.00584,2.98060,0.91818,0.94517,382.78700,0.95621,0.97761,0.00000
Type03,1,245,RATIO_CTRL,1.69500,1.47519,2.04552,0.65262,1.41992,1.20978,0.21632,114.79135,0.97782,0.98879,0.00000
Type03,1,250,PCA_KRR,8.07537,7.35712,3.05378,0.99612,1.08606,0.48488,0.59542,310.01861,0.95144,0.97512,0.00000
Type03,1,250,PCA_LINEAR,8.82981,7.92958,6.81070,2.44908,1.93608,0.66325,0.16865,541.26228,0.90078,0.94780,0.00000
Type03,1,250,PCA_SVR,7.66750,7.02037,2.64022,0.91106,1.94142,0.51961,0.03816,237.80962,0.95233,0.97558,0.00000
Type03,1,250,PURE_GPR,8.01213,7.25214,3.03555,1.07885,0.87017,0.38902,0.48128,316.18453,0.94827,0.97345,0.00000
Type03,1,250,PURE_KRR,7.86859,7.17973,2.73200,1.01691,0.69721,0.43004,0.46290,231.05316,0.95151,0.97515,0.00000
Type03,1,250,PURE_SVR,7.72392,7.08301,2.43936,0.96758,0.41890,0.36725,0.35276,162.56690,0.95485,0.97690,0.00000
Type03,1,250,RATIO_CTRL,2.59288,2.39670,3.67931,1.50128,4.03247,2.15315,0.04897,298.04412,0.94020,0.96918,0.00000
Type03,1,255,PCA_KRR,8.49476,7.82550,2.54617,0.82153,3.51087,0.19248,0.43981,435.76396,0.96300,0.98115,0.00000
Type03,1,255,PCA_LINEAR,9.15471,8.43435,7.59578,2.49523,1.34844,1.28771,0.12897,703.00783,0.90668,0.95106,0.00000
Type03,1,255,PCA_SVR,8.42985,7.67543,2.33307,0.71625,2.75180,0.37341,0.14217,239.08194,0.97024,0.98490,0.00000
Type03,1,255,PURE_GPR,8.23283,7.56804,2.55711,0.90619,3.52716,0.23450,0.29721,445.47239,0.96053,0.97987,0.00000
Type03,1,255,PURE_KRR,8.23451,7.51435,2.35107,0.80605,3.69873,0.21440,0.01483,351.76965,0.96473,0.98205,0.00000
Type03,1,255,PURE_SVR,8.07460,7.30740,2.40101,0.78883,4.08156,0.24411,0.37567,267.22622,0.96786,0.98367,0.00000
Type03,1,255,RATIO_CTRL,3.41880,3.21117,3.59352,1.80394,1.43637,3.19985,0.40256,267.71001,0.94040,0.96928,0.00000
Type03,1,260,PCA_KRR,8.52516,7.57115,3.09631,0.88167,0.55726,0.05162,1.11499,253.92486,0.96144,0.98034,0.00000
Type03,1,260,PCA_LINEAR,9.00633,7.90358,7.23011,1.96943,0.81345,1.05331,0.39932,524.92045,0.92341,0.96018,0.00000
Type03,1,260,PCA_SVR,8.27523,7.46526,2.44674,0.80388,1.20536,0.30536,1.25772,68.44856,0.96587,0.98264,0.00000
Type03,1,260,PURE_GPR,8.39837,7.39393,3.11784,1.01169,0.74958,0.02080,0.89343,232.81138,0.95881,0.97897,0.00000
Type03,1,260,PURE_KRR,8.07549,7.16791,2.97207,0.98044,1.45443,0.00337,0.42502,194.16638,0.95910,0.97912,0.00000
Type03,1,260,PURE_SVR,7.70932,6.83045,2.72765,0.97653,2.49792,0.06516,0.10980,147.61963,0.96002,0.97960,0.00000
Type03,1,260,RATIO_CTRL,2.88076,2.65968,3.79557,1.49234,4.27524,3.38640,0.07541,581.54623,0.94914,0.97391,0.00000
Type03,1,265,PCA_KRR,9.15977,8.11648,5.04300,1.43825,1.38560,0.02808,1.96364,492.32398,0.94262,0.97046,0.00000
Type03,1,265,PCA_LINEAR,9.99234,8.84592,10.14915,3.06528,1.84922,0.93014,1.02112,755.54937,0.89005,0.94183,0.00000
Type03,1,265,PCA_SVR,9.48576,8.55642,5.07669,1.50269,4.67382,0.34426,2.88544,361.93079,0.94127,0.96975,0.00000
Type03,1,265,PURE_GPR,8.86470,7.73821,4.91238,1.46108,0.75750,0.10417,1.55809,431.06714,0.94523,0.97185,0.00000
Type03,1,265,PURE_KRR,8.70532,7.62630,4.82634,1.44171,0.14420,0.11219,1.14767,460.18622,0.94529,0.97187,0.00000
Type03,1,265,PURE_SVR,8.53052,7.42352,4.76396,1.42752,1.05158,0.24256,0.70633,477.22712,0.94384,0.97111,0.00000
Type03,1,265,RATIO_CTRL,3.72089,3.11997,6.60380,2.37578,5.97714,3.69235,0.67923,491.00400,0.92343,0.96019,0.00000
Type03,1,270,PCA_KRR,8.55264,7.62510,4.09380,1.15243,1.32967,0.92246,1.33351,262.23583,0.94901,0.97384,0.00000
Type03,1,270,PCA_LINEAR,8.68091,7.85922,5.31329,2.23527,1.02578,1.50228,0.24088,525.30987,0.91361,0.95485,0.00000
Type03,1,270,PCA_SVR,9.29314,8.30369,4.14915,1.18593,6.06835,1.34438,2.92194,150.87052,0.94643,0.97248,0.00000
Type03,1,270,PURE_GPR,8.03125,7.14360,3.81185,1.20318,0.13056,0.67693,0.65651,175.28490,0.94929,0.97399,0.00000
Type03,1,270,PURE_KRR,8.08584,7.16722,4.04103,1.20040,0.38636,0.77171,0.59363,230.15683,0.94872,0.97368,0.00000
Type03,1,270,PURE_SVR,8.15934,7.19569,4.26376,1.26036,0.23789,0.69846,0.42089,289.38281,0.94630,0.97241,0.00000
Type03,1,270,RATIO_CTRL,2.64427,1.98721,5.66644,1.72178,5.80959,4.72908,0.26619,865.66772,0.94191,0.97009,0.00000
Type03,1,275,PCA_KRR,9.11440,7.87823,4.11453,1.18398,2.42028,1.25217,1.87420,172.32634,0.94555,0.97201,0.00000
Type03,1,275,PCA_LINEAR,9.38325,8.49762,5.57314,2.60934,2.46557,1.75967,0.82485,435.38775,0.89866,0.94662,0.00000
Type03,1,275,PCA_SVR,9.65016,8.37097,4.59714,1.24510,5.59890,1.52146,2.99934,98.48225,0.94279,0.97056,0.00000
Type03,1,275,PURE_GPR,8.48071,7.27663,3.65282,1.18374,1.36510,0.99845,1.01920,71.53099,0.94991,0.97431,0.00000
Type03,1,275,PURE_KRR,8.70167,7.42520,3.65037,1.21738,2.27544,1.12344,1.31912,97.02433,0.94793,0.97327,0.00000
Type03,1,275,PURE_SVR,8.93729,7.61303,3.74229,1.26166,2.57394,1.13578,1.53383,141.85910,0.94571,0.97210,0.00000
Type03,1,275,RATIO_CTRL,3.45729,2.76595,7.57114,2.33929,7.89553,5.41953,0.24586,1104.35185,0.91871,0.95763,0.00000
Type03,1,280,PCA_KRR,9.26525,8.46331,3.55574,1.20668,3.97445,1.25417,0.04051,414.14566,0.95209,0.97546,0.00000
Type03,1,280,PCA_LINEAR,10.72956,9.79163,5.74143,2.62401,1.37583,1.99624,0.10366,631.83953,0.90909,0.95238,0.00000
Type03,1,280,PCA_SVR,8.91587,8.03020,4.45993,1.25151,8.30237,0.89039,1.35336,550.40906,0.94641,0.97247,0.00000
Type03,1,280,PURE_GPR,8.87695,8.05388,3.68124,1.19187,2.84239,1.25343,0.31387,270.91774,0.95827,0.97869,0.00000
Type03,1,280,PURE_KRR,8.81399,7.98888,3.90076,1.18361,3.21435,1.20971,0.37645,259.82501,0.95717,0.97811,0.00000
Type03,1,280,PURE_SVR,8.91070,8.07912,3.63156,1.14045,2.31770,1.33451,0.03829,230.43327,0.95659,0.97782,0.00000
Type03,1,280,RATIO_CTRL,7.88683,7.67928,7.60712,2.43782,4.77574,6.06198,0.72906,1060.99936,0.92322,0.96008,0.00000
Type04,2,230,PCA_KRR,7.23352,6.73751,1.11677,0.44289,1.12475,1.04886,0.74114,139.32513,0.98018,0.98999,0.00000
Type04,2,230,PCA_LINEAR,7.75918,7.00924,4.35776,1.41742,2.04223,0.30998,0.00447,328.44368,0.93759,0.96779,0.00000
Type04,2,230,PCA_SVR,7.58703,7.16604,1.62875,0.33413,2.88756,0.19030,1.62875,18.51483,0.97868,0.98923,0.00000
Type04,2,230,PURE_GPR,7.28949,6.74291,1.56255,0.44595,2.39617,0.98301,0.57678,153.86441,0.97161,0.98560,0.00000
Type04,2,230,PURE_KRR,7.17382,6.67962,0.97761,0.38582,1.04019,0.90150,0.65453,124.73956,0.98222,0.99103,0.00000
Type04,2,230,PURE_SVR,7.65979,7.13742,0.93845,0.29256,1.24733,0.42641,0.83318,150.25219,0.98424,0.99206,0.00000
Type04,2,235,PCA_KRR,7.43732,6.82481,1.13415,0.50926,2.12247,0.10215,0.27224,161.93909,0.97184,0.98572,0.00000
Type04,2,235,PCA_LINEAR,8.11120,7.47491,4.62790,1.88228,3.99245,0.98594,0.41702,267.22533,0.92234,0.95960,0.00000
Type04,2,235,PCA_SVR,6.84283,6.17819,1.50819,0.43506,6.35374,0.50415,1.50819,296.94181,0.98060,0.99020,0.00000
Type04,2,235,PURE_GPR,7.48191,6.89017,1.43561,0.68853,1.44586,0.45410,0.20884,127.00828,0.96304,0.98117,0.00000
Type04,2,235,PURE_KRR,7.40632,6.78360,1.04545,0.45312,2.62871,0.07260,0.35188,191.01673,0.97287,0.98625,0.00000
Type04,2,235,PURE_SVR,7.73413,7.08196,1.39009,0.52793,2.74198,0.16599,0.14379,228.18077,0.96693,0.98319,0.00000
Type04,2,235,RATIO_CTRL,2.18260,1.95157,3.45129,1.01186,3.25641,1.92214,0.46429,222.37109,0.96007,0.97963,0.00000
Type04,2,240,PCA_KRR,6.78326,6.24287,1.03989,0.38934,1.71268,0.51224,0.51978,38.47224,0.98219,0.99101,0.00000
Type04,2,240,PCA_LINEAR,7.38727,6.74063,4.14106,1.52824,4.48358,0.99438,0.62573,165.40927,0.93317,0.96543,0.00000
Type04,2,240,PCA_SVR,6.52547,5.96091,1.75893,0.51491,4.58260,0.28268,1.12321,167.02791,0.97823,0.98899,0.00000
Type04,2,240,PURE_GPR,6.68307,6.17351,1.18169,0.43433,1.24145,0.57474,0.61879,37.01252,0.97721,0.98847,0.00000
Type04,2,240,PURE_KRR,6.82488,6.27723,0.92650,0.34341,1.85574,0.37515,0.45992,56.16726,0.98341,0.99163,0.00000
Type04,2,240,PURE_SVR,6.97589,6.40984,0.75877,0.26733,2.09145,0.31345,0.31829,125.57154,0.98735,0.99364,0.00000
Type04,2,240,RATIO_CTRL,1.90304,1.69945,3.71613,1.21868,5.04278,2.57935,0.74754,491.68147,0.95245,0.97565,0.00000
Type04,2,245,PCA_KRR,7.49987,6.87994,1.48395,0.42698,2.48916,0.38246,0.09950,56.54443,0.97486,0.98727,0.00000
