Type,Cluster_ID,size,Model,RMSE,MAE,Hausdorff_max,Chamfer_mean,Length_Error,Width_Error,Size_Error,Area_Error,IoU,Dice,EMD
Type00,2,265,PURE_SVR,9.14190,8.20380,2.32951,1.06303,3.69681,1.55409,0.45504,600.37305,0.95496,0.97696,0.00000
Type00,2,265,RATIO_CTRL,3.57234,3.45850,4.68213,1.79021,0.03106,2.02551,0.00325,337.48337,0.93596,0.96692,0.00000
Type00,2,270,PCA_KRR,8.25545,7.57571,2.63250,0.96874,0.53868,0.35020,0.06568,320.14100,0.95677,0.97791,0.00000
Type00,2,270,PCA_LINEAR,6.52897,5.62420,10.73094,2.76965,32.84181,1.74642,10.73094,760.16374,0.90320,0.94914,0.00000
Type00,2,270,PCA_SVR,7.67282,6.93379,1.76380,0.52800,4.19880,0.24723,1.39759,226.21473,0.97247,0.98604,0.00000
Type00,2,270,PURE_GPR,8.06592,7.35202,2.66518,0.95319,1.11719,0.23010,0.15444,314.15983,0.95798,0.97854,0.00000
Type00,2,270,PURE_KRR,8.25253,7.54920,2.58055,0.96081,0.67280,0.35363,0.02990,315.21637,0.95727,0.97817,0.00000
Type00,2,270,PURE_SVR,8.36560,7.73656,3.47886,1.16313,0.54602,0.64759,0.12978,479.57330,0.95433,0.97663,0.00000
Type00,2,270,RATIO_CTRL,4.35859,3.86219,7.34168,2.85279,5.93241,4.55667,0.23412,1381.15262,0.90477,0.95000,0.00000
Type00,2,275,PCA_KRR,8.74360,8.03427,1.28561,0.68999,5.91850,1.08277,0.57929,501.46367,0.96393,0.98163,0.00000
Type00,2,275,PCA_LINEAR,7.16518,6.36984,10.23076,2.88974,33.97374,2.98716,10.12287,1634.90744,0.90068,0.94775,0.00000
Type00,2,275,PCA_SVR,7.32623,6.49389,6.03992,1.22176,16.21340,1.02524,1.32689,763.20617,0.95693,0.97799,0.00000
Type00,2,275,PURE_GPR,8.53356,7.82489,1.80403,0.86763,6.35253,1.15108,1.01743,592.41254,0.96757,0.98352,0.00000
Type00,2,275,PURE_KRR,8.79661,8.09158,1.17441,0.63177,5.45757,1.06173,0.46808,474.38448,0.97142,0.98550,0.00000
Type00,2,275,PURE_SVR,9.12294,8.39890,1.00876,0.27877,3.60158,0.68934,0.08093,262.51331,0.98483,0.99236,0.00000
Type00,2,275,RATIO_CTRL,4.10015,3.83616,4.51193,1.89482,5.31903,3.86796,0.36214,683.56456,0.93334,0.96552,0.00000
Type01,1,230,PCA_KRR,7.57057,7.04496,0.87454,0.29086,0.02231,0.15008,0.73483,102.55454,0.98443,0.99215,0.00000
Type01,1,230,PCA_LINEAR,7.16175,6.60834,1.55335,0.40160,2.52014,0.06910,0.04116,121.30214,0.97978,0.98979,0.00000
Type01,1,230,PCA_SVR,8.18750,7.82598,2.36969,0.59983,4.93628,0.37589,2.36969,77.97981,0.97498,0.98733,0.00000
Type01,1,230,PURE_GPR,7.50750,6.97285,0.91556,0.39256,0.49796,0.48920,0.28830,106.98136,0.98190,0.99087,0.00000
Type01,1,230,PURE_KRR,7.53315,7.00207,0.90239,0.28079,0.28132,0.08412,0.66605,103.13936,0.98538,0.99264,0.00000
Type01,1,230,PURE_SVR,7.29387,6.74338,0.63940,0.19595,2.01525,0.23236,0.11482,144.02831,0.98896,0.99445,0.00000
Type01,1,240,PCA_KRR,7.50355,6.71538,1.36630,0.57053,4.68325,0.73092,0.75613,177.85565,0.97234,0.98597,0.00000
Type01,1,240,PCA_LINEAR,7.88274,6.92608,2.58604,1.33146,5.67240,0.24325,0.29062,151.63334,0.94631,0.97241,0.00000
Type01,1,240,PCA_SVR,6.97728,6.23752,2.29110,0.67772,9.40492,0.97271,2.26692,382.78153,0.97086,0.98521,0.00000
Type01,1,240,PURE_GPR,7.64253,6.86679,1.52051,0.55656,4.33732,0.10903,0.41320,145.59319,0.97332,0.98648,0.00000
Type01,1,240,PURE_KRR,7.48464,6.70972,1.27442,0.57279,4.65214,0.81236,0.75030,191.40548,0.97217,0.98589,0.00000
Type01,1,240,PURE_SVR,8.17215,7.38884,1.78076,0.31117,6.01620,0.51640,0.52204,296.99801,0.98098,0.99040,0.00000
Type01,1,240,RATIO_CTRL,4.23401,4.13941,3.06331,1.30408,1.74428,1.17295,0.33765,260.87037,0.95383,0.97637,0.00000
Type01,1,250,PCA_KRR,7.82762,7.11639,1.95030,0.66229,1.98695,0.38697,0.24607,198.74650,0.96432,0.98184,0.00000
Type01,1,250,PCA_LINEAR,7.34987,6.72603,2.92587,1.15357,5.73077,0.47418,0.11596,343.68432,0.95632,0.97767,0.00000
Type01,1,250,PCA_SVR,7.31015,6.68459,0.81991,0.28866,3.86354,0.37215,0.52537,233.83915,0.98623,0.99307,0.00000
Type01,1,250,PURE_GPR,7.67617,6.96385,1.99875,0.65479,3.47779,0.40098,0.10969,291.15178,0.96548,0.98244,0.00000
Type01,1,250,PURE_KRR,7.84450,7.16331,1.80436,0.62189,1.41204,0.35440,0.39167,174.81481,0.96531,0.98235,0.00000
Type01,1,250,PURE_SVR,8.78457,7.84322,3.60480,1.12977,0.62607,1.09971,0.95145,186.44477,0.94966,0.97418,0.00000
Type01,1,250,RATIO_CTRL,2.16693,1.87163,3.09710,1.18479,0.47526,2.34427,0.01416,381.03089,0.95643,0.97773,0.00000
Type01,1,260,PCA_KRR,7.64143,6.92945,1.29488,0.58255,3.32557,1.12534,0.29492,221.96909,0.96958,0.98455,0.00000
Type01,1,260,PCA_LINEAR,7.96541,7.15211,5.27987,2.16075,5.76290,1.90928,0.41454,324.03562,0.92071,0.95872,0.00000
Type01,1,260,PCA_SVR,7.33448,6.63097,1.03904,0.40932,5.81898,0.71632,1.03904,297.23664,0.98214,0.99099,0.00000
Type01,1,260,PURE_GPR,7.76830,7.11738,2.06365,0.97613,2.24886,1.68761,0.00034,207.75311,0.95617,0.97759,0.00000
Type01,1,260,PURE_KRR,7.62119,6.90799,1.19576,0.49944,3.51432,0.97768,0.32834,218.24157,0.97123,0.98540,0.00000
Type01,1,260,PURE_SVR,7.60021,6.93895,0.81969,0.23064,2.84411,0.46789,0.11668,192.51971,0.98853,0.99423,0.00000
Type01,1,260,RATIO_CTRL,5.14469,4.91623,6.06640,2.05209,0.74807,0.93181,0.63788,733.90133,0.93284,0.96525,0.00000
Type01,1,280,PCA_KRR,8.83185,8.17151,1.21018,0.41816,1.66682,0.11299,0.52930,132.15769,0.97137,0.98548,0.00000
Type01,1,280,PCA_LINEAR,8.53502,7.99584,3.85520,1.56386,3.36567,0.14537,0.13840,120.65709,0.94717,0.97287,0.00000
Type01,1,280,PCA_SVR,9.31531,8.78476,1.84531,0.49617,2.40748,0.17124,1.84531,19.25951,0.96868,0.98409,0.00000
Type01,1,280,PURE_GPR,8.84123,8.19510,1.69041,0.65659,1.24893,0.34759,0.30291,0.84960,0.96242,0.98085,0.00000
Type01,1,280,PURE_KRR,8.76977,8.09477,1.11217,0.34811,2.18306,0.05529,0.36381,169.29983,0.97419,0.98693,0.00000
Type01,1,280,PURE_SVR,8.63028,7.97183,0.89334,0.25539,3.10828,0.36391,0.11605,230.50734,0.98646,0.99318,0.00000
Type01,1,280,RATIO_CTRL,4.07623,3.50881,8.34382,2.49203,5.46960,4.74931,0.51965,1666.75336,0.92131,0.95904,0.00000
Type02,3,230,PCA_KRR,7.56236,6.91819,0.68366,0.23020,1.54949,0.52794,0.38553,156.32709,0.98523,0.99256,0.00000
Type02,3,230,PCA_LINEAR,7.76883,7.02891,2.45507,0.73518,4.32127,0.10858,0.48852,262.38516,0.95846,0.97879,0.00000
Type02,3,230,PCA_SVR,8.05127,7.55633,1.71520,0.39422,2.48278,0.24554,1.69747,37.06587,0.97546,0.98758,0.00000
Type02,3,230,PURE_GPR,7.48910,6.80376,0.70967,0.27241,2.46969,0.73771,0.12105,213.51846,0.98372,0.99179,0.00000
Type02,3,230,PURE_KRR,7.54685,6.89701,0.67805,0.22174,1.69210,0.49003,0.32623,150.87162,0.98524,0.99256,0.00000
Type02,3,230,PURE_SVR,7.45949,6.77882,0.68466,0.23657,2.34871,0.63665,0.09018,160.56789,0.98544,0.99266,0.00000
Type02,3,250,PCA_KRR,7.99336,7.34301,1.14000,0.38209,5.14590,0.20447,0.66527,126.38878,0.97954,0.98966,0.00000
Type02,3,250,PCA_LINEAR,9.27977,8.55497,6.44487,2.09882,2.19614,3.86902,0.44770,663.34282,0.91137,0.95363,0.00000
Type02,3,250,PCA_SVR,8.07159,7.43818,0.93716,0.28203,3.83572,0.40451,0.21345,165.40341,0.98086,0.99034,0.00000
Type02,3,250,PURE_GPR,8.15951,7.54676,1.68659,0.45262,3.59587,0.31306,0.26399,27.66065,0.97520,0.98744,0.00000
Type02,3,250,PURE_KRR,8.01241,7.36621,1.02511,0.34527,4.78085,0.29657,0.52981,146.25136,0.98107,0.99044,0.00000
Type02,3,250,PURE_SVR,8.11306,7.49409,0.94245,0.25382,3.38940,0.33516,0.11306,164.72365,0.98389,0.99188,0.00000
Type02,3,250,RATIO_CTRL,4.50835,3.62436,7.90380,2.98363,6.76229,6.47083,0.08252,1486.99211,0.88584,0.93947,0.00000
Type02,3,260,PCA_KRR,8.22244,7.60116,1.06195,0.37903,0.43958,0.92156,0.98033,236.79799,0.97736,0.98855,0.00000
Type02,3,260,PCA_LINEAR,8.63167,7.90244,3.95259,1.55003,3.02477,1.41258,0.82649,80.29781,0.93390,0.96582,0.00000
Type02,3,260,PCA_SVR,8.55393,7.98974,1.71221,0.39007,1.61267,0.34568,1.71221,75.81188,0.97967,0.98973,0.00000
Type02,3,260,PURE_GPR,8.21647,7.53998,1.00991,0.48111,1.55839,1.27431,0.69183,357.52733,0.97184,0.98572,0.00000
Type02,3,260,PURE_KRR,8.19108,7.54747,0.89186,0.33060,0.96134,0.82167,0.79574,220.44051,0.97982,0.98981,0.00000
Type02,3,260,PURE_SVR,8.38234,7.81463,1.15490,0.35940,0.35770,0.74360,1.11590,188.39553,0.98076,0.99029,0.00000
Type02,3,260,RATIO_CTRL,4.22520,3.47784,7.24359,2.82624,8.74463,5.37292,0.51716,1215.94701,0.89972,0.94721,0.00000
Type02,3,270,PCA_KRR,8.71369,7.97576,1.03467,0.37678,5.54377,0.53215,0.69079,246.80536,0.98318,0.99152,0.00000
Type02,3,270,PCA_LINEAR,9.74198,9.09249,4.01255,1.84023,5.43242,0.65954,0.65835,151.54773,0.92090,0.95882,0.00000
Type02,3,270,PCA_SVR,7.15270,6.28073,8.51723,1.78873,21.56018,1.12005,1.69106,907.07941,0.93425,0.96601,0.00000
Type02,3,270,PURE_GPR,8.54274,7.82310,1.08099,0.38533,5.47177,0.56320,0.68813,235.44593,0.98336,0.99161,0.00000
Type02,3,270,PURE_KRR,8.74104,8.00694,0.93588,0.35297,5.16075,0.53699,0.57249,241.76830,0.98393,0.99190,0.00000
Type02,3,270,PURE_SVR,8.88413,8.17812,0.83632,0.29569,3.85302,0.56702,0.11839,229.22608,0.98505,0.99247,0.00000
Type02,3,270,RATIO_CTRL,4.95513,4.18368,7.22903,3.40720,8.74788,5.97281,0.38316,1317.01303,0.88106,0.93677,0.00000
Type03,1,230,PCA_KRR,7.32072,6.79465,0.86571,0.24903,0.33816,0.10842,0.83325,128.46277,0.98243,0.99114,0.00000
Type03,1,230,PCA_LINEAR,7.57659,6.88934,4.55392,1.31506,0.56752,0.15983,0.04505,363.06985,0.94069,0.96944,0.00000
Type03,1,230,PCA_SVR,7.82133,7.44542,2.19335,0.48173,4.34487,0.26205,2.19335,59.46748,0.97401,0.98684,0.00000
Type03,1,230,PURE_GPR,7.13108,6.54366,1.03809,0.28841,2.13608,0.32283,0.33254,173.32966,0.98412,0.99200,0.00000
Type03,1,230,PURE_KRR,7.24924,6.71212,0.79538,0.23050,0.65094,0.12106,0.67660,126.41316,0.98430,0.99209,0.00000
Type03,1,230,PURE_SVR,7.06458,6.48650,0.68446,0.22124,2.02847,0.12705,0.11833,149.05829,0.98666,0.99329,0.00000
Type03,1,235,PCA_KRR,8.14977,7.39415,2.69517,0.79896,3.74309,0.52769,0.30583,368.24959,0.96104,0.98013,0.00000
Type03,1,235,PCA_LINEAR,8.61023,7.88205,5.20366,1.73257,0.51468,0.21543,0.33183,474.94835,0.92495,0.96101,0.00000
Type03,1,235,PCA_SVR,7.91105,7.11069,3.26296,1.06775,7.38721,0.74831,1.22659,568.35891,0.94978,0.97424,0.00000
Type03,1,235,PURE_GPR,8.16184,7.39250,2.54374,0.74783,2.85636,0.50200,0.23434,294.68546,0.96359,0.98146,0.00000
Type03,1,235,PURE_KRR,8.10501,7.35638,2.82136,0.86722,4.10727,0.53342,0.37452,393.10471,0.95888,0.97901,0.00000
Type03,1,235,PURE_SVR,8.53874,7.78009,3.19570,0.98708,4.50496,0.48314,0.16599,464.39295,0.95268,0.97577,0.00000
Type03,1,235,RATIO_CTRL,2.31591,2.18691,1.89396,0.55397,0.70372,0.49328,0.45579,2.52467,0.97452,0.98710,0.00000
Type03,1,245,PCA_KRR,8.04887,7.26500,2.38738,1.04945,4.13907,0.96984,0.66963,437.69577,0.95766,0.97837,0.00000
Type03,1,245,PCA_LINEAR,8.57796,7.73239,5.24293,1.73669,0.19427,0.11098,0.55063,606.11208,0.92869,0.96303,0.00000
Type03,1,245,PCA_SVR,7.84793,7.02699,2.89037,1.28366,7.49960,1.24043,0.27187,582.14803,0.95003,0.97437,0.00000
Type03,1,245,PURE_GPR,7.96584,7.18402,2.35870,1.00267,3.46640,0.84760,0.64773,400.38058,0.95456,0.97675,0.00000
Type03,1,245,PURE_KRR,7.99615,7.21530,2.39812,1.07483,3.62138,0.94972,0.72564,390.71693,0.95221,0.97552,0.00000
Type03,1,245,PURE_SVR,8.33711,7.58485,2.45368,1.06644,2.96214,0.91633,1.09283,381.53549,0.95117,0.97497,0.00000
Type03,1,245,RATIO_CTRL,1.67672,1.45165,2.00171,0.62516,1.46694,1.25148,0.27524,113.19963,0.97746,0.98860,0.00000
Type03,1,250,PCA_KRR,8.36968,7.62848,3.05783,1.00308,1.17862,0.49063,0.66591,312.60379,0.94975,0.97423,0.00000
Type03,1,250,PCA_LINEAR,9.22191,8.30161,6.94921,2.48729,1.78262,0.64379,0.37707,546.71211,0.89664,0.94550,0.00000
Type03,1,250,PCA_SVR,8.00829,7.33413,2.65750,0.91965,1.84833,0.50525,0.18224,235.27829,0.95450,0.97672,0.00000
Type03,1,250,PURE_GPR,8.35207,7.56725,3.00833,1.08599,0.98160,0.41045,0.61124,311.97569,0.94840,0.97352,0.00000
Type03,1,250,PURE_KRR,8.17398,7.46144,2.74028,1.02518,0.73797,0.44379,0.54496,227.10592,0.95162,0.97521,0.00000
Type03,1,250,PURE_SVR,8.05315,7.38689,2.46314,0.96338,0.42473,0.39413,0.45769,164.03280,0.95480,0.97688,0.00000
Type03,1,250,RATIO_CTRL,2.63080,2.42983,3.70791,1.54141,4.16095,2.17094,0.06287,300.03506,0.93774,0.96787,0.00000
Type03,1,255,PCA_KRR,8.74031,8.02659,2.42974,0.79107,3.92299,0.14371,0.31385,447.58183,0.96370,0.98152,0.00000
Type03,1,255,PCA_LINEAR,9.51266,8.76556,7.64262,2.47430,1.74108,1.22091,0.05993,716.74449,0.90564,0.95048,0.00000
Type03,1,255,PCA_SVR,8.69098,7.90275,2.19477,0.64085,2.96411,0.35239,0.07187,246.99007,0.96956,0.98455,0.00000
Type03,1,255,PURE_GPR,8.57009,7.86578,2.53849,0.90233,3.87073,0.16715,0.30130,446.84361,0.96142,0.98033,0.00000
Type03,1,255,PURE_KRR,8.47124,7.71138,2.25894,0.78433,4.05699,0.15762,0.12340,355.23237,0.96543,0.98241,0.00000
Type03,1,255,PURE_SVR,8.30388,7.50392,2.33426,0.74909,4.46892,0.16469,0.51483,281.01572,0.96879,0.98415,0.00000
Type03,1,255,RATIO_CTRL,3.38899,3.18195,3.51678,1.77417,1.34266,3.16925,0.43988,261.78256,0.94100,0.96960,0.00000
Type03,1,260,PCA_KRR,8.79663,7.81637,3.15552,0.91732,0.94518,0.03815,1.07487,264.36701,0.95893,0.97903,0.00000
Type03,1,260,PCA_LINEAR,9.35297,8.23145,7.31467,1.97078,0.52548,1.02086,0.54767,536.69923,0.92236,0.95961,0.00000
Type03,1,260,PCA_SVR,8.53033,7.68859,2.51883,0.83306,0.91422,0.31206,1.18308,77.31288,0.96370,0.98151,0.00000
Type03,1,260,PURE_GPR,8.73956,7.70548,3.14509,1.03478,0.97945,0.00929,1.01049,229.50663,0.95750,0.97829,0.00000
Type03,1,260,PURE_KRR,8.30275,7.37090,3.01401,1.03110,1.79894,0.02314,0.31732,193.73982,0.95725,0.97816,0.00000
Type03,1,260,PURE_SVR,7.89709,6.99471,2.78381,1.03310,2.92176,0.11091,0.27848,158.24854,0.95981,0.97950,0.00000
Type03,1,260,RATIO_CTRL,2.87929,2.65618,3.80890,1.49405,4.30355,3.38626,0.10796,577.95198,0.94860,0.97362,0.00000
Type03,1,265,PCA_KRR,9.52571,8.44881,5.20614,1.46468,1.02890,0.05702,2.03561,497.38704,0.93836,0.96820,0.00000
Type03,1,265,PCA_LINEAR,10.38322,9.22565,10.40205,3.16816,1.63971,0.93766,1.18029,762.09392,0.88649,0.93983,0.00000
Type03,1,265,PCA_SVR,9.83879,8.86862,5.23320,1.51568,4.27001,0.37380,2.92280,367.61612,0.93951,0.96881,0.00000
Type03,1,265,PURE_GPR,9.22088,8.07457,5.13150,1.49383,0.61358,0.08575,1.68600,419.88329,0.94466,0.97154,0.00000
Type03,1,265,PURE_KRR,8.99799,7.88569,5.01159,1.46340,0.18582,0.08693,1.12999,451.31762,0.94442,0.97141,0.00000
Type03,1,265,PURE_SVR,8.69218,7.54909,4.87595,1.45742,1.48658,0.24320,0.51614,476.14285,0.94314,0.97074,0.00000
Type03,1,265,RATIO_CTRL,3.84067,3.20845,6.78104,2.46721,6.10165,3.71228,0.71518,493.02536,0.91921,0.95790,0.00000
Type03,1,270,PCA_KRR,8.95462,7.99388,4.44232,1.26204,0.71873,0.95671,1.35219,265.75798,0.95019,0.97446,0.00000
Type03,1,270,PCA_LINEAR,8.98802,8.14077,5.60945,2.06080,0.54828,1.52976,0.29466,531.12494,0.91561,0.95595,0.00000
Type03,1,270,PCA_SVR,9.68159,8.66529,4.47733,1.27243,5.33739,1.37369,2.92456,156.18269,0.94231,0.97030,0.00000
Type03,1,270,PURE_GPR,8.39364,7.48095,4.14859,1.31952,0.27906,0.69533,0.67303,160.88777,0.94512,0.97179,0.00000
Type03,1,270,PURE_KRR,8.45705,7.50764,4.37671,1.31613,0.21035,0.79154,0.57438,216.72928,0.94343,0.97089,0.00000
Type03,1,270,PURE_SVR,8.50930,7.51599,4.59032,1.38352,0.93430,0.72049,0.37175,279.03004,0.94161,0.96993,0.00000
Type03,1,270,RATIO_CTRL,2.45234,1.88550,5.37075,1.61591,5.68413,4.80475,0.35214,868.80664,0.94363,0.97100,0.00000
Type03,1,275,PCA_KRR,9.51730,8.26283,4.14249,1.20550,2.00081,1.24673,2.02049,185.39980,0.94434,0.97137,0.00000
Type03,1,275,PCA_LINEAR,9.78016,8.87691,5.67124,2.63973,2.09224,1.75029,0.98604,451.88442,0.89728,0.94586,0.00000
Type03,1,275,PCA_SVR,10.04427,8.75120,4.64723,1.27001,5.11087,1.51314,3.13570,112.98775,0.94186,0.97006,0.00000
Type03,1,275,PURE_GPR,8.83425,7.61504,3.66928,1.18997,1.05328,0.97709,1.13117,65.57880,0.94922,0.97395,0.00000
Type03,1,275,PURE_KRR,9.05669,7.76351,3.66449,1.22234,1.87296,1.10102,1.42128,90.90696,0.94807,0.97334,0.00000
Type03,1,275,PURE_SVR,9.29197,7.95248,3.77804,1.26680,2.11736,1.12651,1.63848,136.01809,0.94549,0.97198,0.00000
Type03,1,275,RATIO_CTRL,3.46996,2.78518,7.59668,2.35492,7.89262,5.45964,0.25648,1097.20367,0.91819,0.95735,0.00000
Type03,1,280,PCA_KRR,9.61992,8.76796,3.36860,1.17312,4.19462,1.23472,0.09725,422.65551,0.95070,0.97473,0.00000
Type03,1,280,PCA_LINEAR,11.02951,10.05796,5.55640,2.47712,1.66875,1.98368,0.05417,644.87078,0.91576,0.95603,0.00000
Type03,1,280,PCA_SVR,9.26190,8.32409,4.27916,1.23382,8.50014,0.87298,1.29508,558.66048,0.94747,0.97303,0.00000
Type03,1,280,PURE_GPR,9.17120,8.29727,3.52599,1.18835,3.10208,1.22791,0.33250,259.59147,0.95925,0.97920,0.00000
Type03,1,280,PURE_KRR,9.11518,8.23696,3.75313,1.18069,3.42058,1.18062,0.37239,248.17675,0.95762,0.97835,0.00000
Type03,1,280,PURE_SVR,9.21366,8.32960,3.49046,1.12988,2.51373,1.32477,0.03293,220.44353,0.95771,0.97840,0.00000
Type03,1,280,RATIO_CTRL,7.78714,7.59970,7.29643,2.28895,4.66162,6.09915,0.83938,1057.71812,0.92514,0.96112,0.00000
Type04,2,230,PCA_KRR,7.59987,7.07240,1.12627,0.43889,1.25882,1.08726,0.80652,146.76138,0.98134,0.99058,0.00000
Type04,2,230,PCA_LINEAR,7.92000,7.23564,4.41681,1.40865,0.88530,0.31736,0.01513,420.04475,0.93149,0.96453,0.00000
Type04,2,230,PCA_SVR,7.94378,7.49165,1.64214,0.33794,2.69603,0.21085,1.64214,13.16544,0.97817,0.98896,0.00000
Type04,2,230,PURE_GPR,7.65845,7.07844,1.54800,0.44647,2.49691,1.02446,0.65719,158.82580,0.97124,0.98541,0.00000
Type04,2,230,PURE_KRR,7.54240,7.01771,1.00860,0.39257,1.19177,0.94086,0.71224,133.12968,0.98220,0.99102,0.00000
Type04,2,230,PURE_SVR,8.15191,7.60350,1.11588,0.33936,1.51683,0.47388,1.00099,167.40479,0.98031,0.99006,0.00000
Type04,2,235,PCA_KRR,7.81678,7.17874,1.24600,0.60105,2.26738,0.03977,0.25959,164.56942,0.96709,0.98327,0.00000
Type04,2,235,PCA_LINEAR,8.36425,7.74834,4.63863,1.87286,3.10017,0.94496,0.53626,326.29484,0.92039,0.95854,0.00000
Type04,2,235,PCA_SVR,7.34341,6.63919,1.43393,0.56441,6.95552,0.74905,1.35804,376.82280,0.97561,0.98766,0.00000
Type04,2,235,PURE_GPR,7.85859,7.24220,1.53557,0.75828,1.60741,0.38767,0.20789,130.40239,0.96031,0.97975,0.00000
Type04,2,235,PURE_KRR,7.78529,7.13655,1.17219,0.54801,2.76236,0.13411,0.33394,193.03625,0.96779,0.98363,0.00000
Type04,2,235,PURE_SVR,8.08893,7.41243,1.63932,0.65704,2.80252,0.00323,0.10504,227.10349,0.96277,0.98103,0.00000
Type04,2,235,RATIO_CTRL,2.21420,1.98195,3.48961,1.05057,3.17028,1.90475,0.55578,222.11225,0.95850,0.97881,0.00000
Type04,2,240,PCA_KRR,7.12850,6.56513,1.00392,0.35422,2.07844,0.43880,0.59010,58.95507,0.98186,0.99084,0.00000
Type04,2,240,PCA_LINEAR,7.55323,6.90896,3.76705,1.40905,3.69231,0.94272,0.86282,210.68482,0.93743,0.96770,0.00000
Type04,2,240,PCA_SVR,7.05565,6.44726,1.75630,0.67683,5.43475,0.16893,1.02080,263.50856,0.97127,0.98542,0.00000
Type04,2,240,PURE_GPR,7.02229,6.48360,1.07148,0.38886,1.63745,0.50492,0.70815,59.50043,0.97333,0.98649,0.00000
Type04,2,240,PURE_KRR,7.17198,6.60238,0.95405,0.33843,2.20621,0.30169,0.52255,75.75373,0.98257,0.99121,0.00000
Type04,2,240,PURE_SVR,7.27564,6.68256,1.10417,0.30678,2.46898,0.12415,0.37230,143.55883,0.98206,0.99095,0.00000
Type04,2,240,RATIO_CTRL,1.79950,1.64105,3.36933,1.17118,4.70359,2.56544,0.93967,470.89954,0.95242,0.97563,0.00000
Type04,2,245,PCA_KRR,7.90493,7.26201,1.62403,0.50473,2.54801,0.38479,0.00728,59.62967,0.97090,0.98524,0.00000
