Type,Cluster_ID,size,Model,RMSE,MAE,Hausdorff_max,Chamfer_mean,Length_Error,Width_Error,Size_Error,Area_Error,IoU,Dice,EMD
Type01,1,250,RATIO_CTRL,2.19533,1.87313,3.21999,1.20960,0.71579,2.30904,0.20140,341.40081,0.95079,0.97478,0.00000
Type01,1,260,PCA_KRR,10.90402,10.00185,2.49718,0.62381,6.57393,1.51737,0.66136,343.82200,0.96557,0.98248,0.00000
Type01,1,260,PCA_LINEAR,10.78430,9.84663,5.35075,2.04650,9.86913,2.35603,2.25561,389.85196,0.92374,0.96036,0.00000
Type01,1,260,PCA_SVR,10.33424,9.41079,2.28744,0.75743,10.84252,1.39875,1.87960,496.42539,0.96943,0.98448,0.00000
Type01,1,260,PURE_GPR,10.97465,10.12418,2.90301,0.96167,5.71339,2.09266,0.62464,316.22148,0.95404,0.97648,0.00000
Type01,1,260,PURE_KRR,10.89009,9.98534,2.42147,0.57745,6.65009,1.37348,0.64428,339.56830,0.96623,0.98283,0.00000
Type01,1,260,PURE_SVR,10.87170,10.02103,2.12244,0.42373,5.32643,0.95528,0.14171,298.24742,0.98132,0.99057,0.00000
Type01,1,260,RATIO_CTRL,5.10050,4.86485,5.68036,1.96178,1.12336,0.88186,2.25166,673.63749,0.93008,0.96377,0.00000
Type01,1,280,PCA_KRR,12.18848,11.37460,2.68755,0.58696,4.86837,0.47099,0.58760,260.85706,0.96647,0.98295,0.00000
Type01,1,280,PCA_LINEAR,11.67190,10.95972,4.14829,1.62180,6.62404,0.39484,1.12053,203.38025,0.93942,0.96876,0.00000
Type01,1,280,PCA_SVR,12.66456,11.96457,2.76918,0.59993,1.31885,0.42793,1.76887,162.35222,0.96712,0.98329,0.00000
Type01,1,280,PURE_GPR,12.18719,11.36880,2.34636,0.71354,4.04287,0.23875,0.37046,113.51842,0.96246,0.98087,0.00000
Type01,1,280,PURE_KRR,12.11753,11.28847,2.75193,0.53685,5.47651,0.63561,0.39517,298.71053,0.96959,0.98456,0.00000
Type01,1,280,PURE_SVR,11.97420,11.14722,2.94467,0.48506,6.67758,0.91260,0.02104,367.08125,0.97885,0.98931,0.00000
Type01,1,280,RATIO_CTRL,4.12206,3.51948,8.57647,2.50265,4.34965,4.65311,1.48186,1573.66643,0.91803,0.95726,0.00000
Type02,3,230,PCA_KRR,10.32158,9.46655,1.86185,0.45346,4.42406,0.91745,0.29021,242.68648,0.97774,0.98875,0.00000
Type02,3,230,PCA_LINEAR,8.59088,7.71323,10.90600,2.84985,40.29927,4.39276,10.90600,1438.16666,0.88567,0.93937,0.00000
Type02,3,230,PCA_SVR,10.81355,10.08584,1.87526,0.50979,0.52251,0.61703,1.55314,122.14387,0.97307,0.98635,0.00000
Type02,3,230,PURE_GPR,10.18784,9.29974,1.86063,0.50008,5.32046,1.15402,0.00702,303.21131,0.97658,0.98815,0.00000
Type02,3,230,PURE_KRR,10.31750,9.45731,1.86812,0.45032,4.56485,0.87972,0.24276,237.88496,0.97737,0.98856,0.00000
Type02,3,230,PURE_SVR,10.27135,9.38257,1.93569,0.47866,5.12248,1.02786,0.04137,235.42553,0.97663,0.98818,0.00000
Type02,3,250,PCA_KRR,10.59124,9.74491,2.19745,0.67695,8.88236,0.75935,1.31361,252.51551,0.96808,0.98378,0.00000
Type02,3,250,PCA_LINEAR,8.98996,8.03942,10.59913,2.79855,35.41599,0.08462,10.59913,495.35588,0.89351,0.94376,0.00000
Type02,3,250,PCA_SVR,10.53720,9.69458,2.14724,0.66003,8.93308,1.08030,1.15473,324.18964,0.96591,0.98266,0.00000
Type02,3,250,PURE_GPR,10.70735,9.89625,2.39207,0.70841,6.90842,0.17824,1.00990,86.44397,0.96611,0.98276,0.00000
Type02,3,250,PURE_KRR,10.61469,9.77330,2.18298,0.64885,8.56134,0.85412,1.14652,268.63938,0.96939,0.98446,0.00000
Type02,3,250,PURE_SVR,10.72408,9.90948,2.14935,0.54444,7.32330,0.88700,0.64082,293.21455,0.97107,0.98532,0.00000
Type02,3,250,RATIO_CTRL,4.50812,3.62569,7.93053,2.98604,7.46508,6.34783,0.27845,1438.79929,0.89374,0.94389,0.00000
Type02,3,260,PCA_KRR,11.30862,10.45806,2.06992,0.57689,3.79903,1.41436,0.83529,334.22542,0.97085,0.98521,0.00000
Type02,3,260,PCA_LINEAR,8.83712,7.83735,9.59517,2.40682,34.86761,2.08358,9.59517,970.27795,0.91099,0.95342,0.00000
Type02,3,260,PCA_SVR,11.92580,11.12849,2.32225,0.59345,1.59558,0.82666,1.61154,175.10320,0.97087,0.98522,0.00000
Type02,3,260,PURE_GPR,11.10180,10.21611,1.89304,0.68918,4.90408,1.75672,0.47338,445.62387,0.96477,0.98207,0.00000
Type02,3,260,PURE_KRR,11.33913,10.46542,2.14597,0.54801,4.34395,1.31570,0.67922,322.84100,0.97276,0.98619,0.00000
Type02,3,260,PURE_SVR,11.31005,10.53977,1.72014,0.51493,2.58504,1.19812,0.92584,298.71564,0.97406,0.98686,0.00000
Type02,3,260,RATIO_CTRL,4.14973,3.41208,7.15207,2.76148,9.59067,5.30048,1.27828,1233.59893,0.90268,0.94885,0.00000
Type02,3,270,PCA_KRR,12.11590,11.14866,2.40836,0.62633,9.14987,0.99128,0.66436,374.91368,0.97222,0.98592,0.00000
Type02,3,270,PCA_LINEAR,9.88017,8.87612,10.07553,2.70004,36.47165,2.38146,9.82425,1183.50548,0.89814,0.94634,0.00000
Type02,3,270,PCA_SVR,9.88570,8.83813,8.35930,1.98560,24.92898,1.25369,1.64510,949.45712,0.92829,0.96281,0.00000
Type02,3,270,PURE_GPR,12.01104,11.04464,2.45834,0.65170,9.33863,1.07777,0.74195,383.00512,0.97183,0.98571,0.00000
Type02,3,270,PURE_KRR,12.12168,11.16408,2.36355,0.60736,8.75402,0.99546,0.55057,367.72216,0.97260,0.98611,0.00000
Type02,3,270,PURE_SVR,12.18273,11.26879,2.23566,0.56287,7.54202,1.00598,0.13658,368.16604,0.97334,0.98649,0.00000
Type02,3,270,RATIO_CTRL,4.97236,4.19703,7.30930,3.41853,9.28371,5.88752,1.01436,1304.57821,0.88294,0.93783,0.00000
Type03,1,230,PCA_KRR,10.40278,9.67189,1.65594,0.40904,2.21011,0.40134,1.02668,210.51136,0.97454,0.98711,0.00000
Type03,1,230,PCA_LINEAR,10.58705,9.74181,4.67265,1.22616,1.53977,0.13961,0.39322,435.37419,0.93222,0.96492,0.00000
Type03,1,230,PCA_SVR,10.88435,10.28982,2.36503,0.55440,2.03820,0.04333,2.19803,39.10842,0.96577,0.98259,0.00000
Type03,1,230,PURE_GPR,10.20903,9.42124,1.77041,0.47157,3.90654,0.61210,0.66041,248.39110,0.97624,0.98797,0.00000
Type03,1,230,PURE_KRR,10.33028,9.58957,1.60006,0.39496,2.57751,0.41876,0.82596,211.39956,0.97490,0.98729,0.00000
Type03,1,230,PURE_SVR,10.08816,9.29531,1.49764,0.38973,4.22897,0.48886,0.12534,248.14338,0.98002,0.98991,0.00000
Type03,1,235,PCA_KRR,11.20262,10.24873,2.89928,0.98754,6.35449,0.77387,0.31215,516.88085,0.94701,0.97279,0.00000
Type03,1,235,PCA_LINEAR,11.61981,10.67603,5.17815,1.57609,2.52903,0.08405,0.08860,629.12796,0.92417,0.96059,0.00000
Type03,1,235,PCA_SVR,10.83539,9.79756,3.21362,1.28533,10.47877,1.09909,0.70140,724.75835,0.93804,0.96803,0.00000
Type03,1,235,PURE_GPR,11.21141,10.25667,2.68989,0.95325,5.66370,0.74936,0.25197,447.37688,0.94892,0.97379,0.00000
Type03,1,235,PURE_KRR,11.14905,10.19793,2.82570,1.05399,6.57047,0.81978,0.29992,535.55087,0.94532,0.97189,0.00000
Type03,1,235,PURE_SVR,11.41318,10.37606,3.02431,1.16485,7.63137,0.83846,0.08211,582.03056,0.94381,0.97109,0.00000
Type03,1,235,RATIO_CTRL,2.30562,2.17144,2.00462,0.51022,0.27666,0.50696,0.42889,83.90300,0.96880,0.98415,0.00000
Type03,1,245,PCA_KRR,11.34768,10.34392,3.76919,1.28496,5.16988,1.13373,2.81600,558.43794,0.94939,0.97404,0.00000
Type03,1,245,PCA_LINEAR,11.76459,10.75427,5.39184,1.64524,1.29194,0.21473,2.34597,734.98797,0.92431,0.96067,0.00000
Type03,1,245,PCA_SVR,11.37459,10.34537,3.96401,1.38966,5.77286,1.21455,2.84454,608.89926,0.94568,0.97208,0.00000
Type03,1,245,PURE_GPR,11.25531,10.25422,3.21602,1.21173,4.43477,1.07080,2.63231,523.04551,0.94339,0.97087,0.00000
Type03,1,245,PURE_KRR,11.29031,10.28903,3.40126,1.31287,4.52124,1.16203,2.88645,510.66402,0.94284,0.97058,0.00000
Type03,1,245,PURE_SVR,11.49421,10.53502,3.26693,1.31304,4.60689,1.08322,2.84198,492.90864,0.94198,0.97012,0.00000
Type03,1,245,RATIO_CTRL,1.67895,1.44715,1.82664,0.56778,2.35732,1.27187,1.58605,42.48468,0.97626,0.98799,0.00000
Type03,1,250,PCA_KRR,11.84864,10.88412,2.83984,1.16450,2.50742,0.74403,2.79797,448.66769,0.93846,0.96825,0.00000
Type03,1,250,PCA_LINEAR,12.48143,11.43630,7.19847,2.39556,0.72760,0.18731,2.30299,685.43529,0.89928,0.94697,0.00000
Type03,1,250,PCA_SVR,12.11392,11.26039,3.61977,1.02780,1.31276,0.36893,3.61977,226.77008,0.94308,0.97071,0.00000
Type03,1,250,PURE_GPR,11.80181,10.79921,2.75498,1.22224,1.91370,0.75060,2.75498,444.50830,0.93752,0.96775,0.00000
Type03,1,250,PURE_KRR,11.64759,10.70588,2.56644,1.19082,2.06788,0.78947,2.56644,371.12268,0.93942,0.96876,0.00000
Type03,1,250,PURE_SVR,11.57536,10.67092,2.55428,1.11805,2.24652,0.70649,2.26473,330.17924,0.94024,0.96920,0.00000
Type03,1,250,RATIO_CTRL,2.69002,2.45079,3.69170,1.53062,5.06220,2.11583,1.45854,214.43415,0.92846,0.96291,0.00000
Type03,1,255,PCA_KRR,12.12799,11.19222,2.88545,0.94663,7.15885,0.05449,0.85861,605.84016,0.95822,0.97866,0.00000
Type03,1,255,PCA_LINEAR,12.73888,11.78119,7.75503,2.35432,4.47161,0.81546,0.46086,874.02045,0.90566,0.95049,0.00000
Type03,1,255,PCA_SVR,12.70133,11.89121,2.73189,0.78786,1.24134,0.59929,1.93340,246.03197,0.96241,0.98085,0.00000
Type03,1,255,PURE_GPR,11.96760,11.04934,2.85140,1.03629,6.45649,0.12702,1.04428,599.86215,0.95331,0.97610,0.00000
Type03,1,255,PURE_KRR,11.81567,10.84260,2.59499,0.93818,7.38200,0.15074,0.23846,527.33659,0.95513,0.97705,0.00000
Type03,1,255,PURE_SVR,11.57276,10.58800,2.45624,0.85013,7.98171,0.12073,0.32605,494.12861,0.95834,0.97873,0.00000
Type03,1,255,RATIO_CTRL,3.38815,3.17764,3.49780,1.75519,0.54026,3.19247,0.49492,152.42800,0.93448,0.96613,0.00000
Type03,1,260,PCA_KRR,11.97204,10.79703,3.12575,1.19242,2.88477,0.16511,2.44445,320.39518,0.93961,0.96887,0.00000
Type03,1,260,PCA_LINEAR,12.36724,11.14644,7.20168,1.77578,0.89442,0.61824,2.02750,592.05509,0.91999,0.95833,0.00000
Type03,1,260,PCA_SVR,12.36093,11.41874,3.60297,1.05843,2.94004,0.46599,3.60297,2.01508,0.94552,0.97200,0.00000
Type03,1,260,PURE_GPR,11.89298,10.64832,3.00237,1.23655,2.20960,0.31587,2.68861,284.68436,0.94008,0.96912,0.00000
Type03,1,260,PURE_KRR,11.47135,10.32050,2.96696,1.26471,3.81914,0.34519,1.52792,263.86846,0.93838,0.96821,0.00000
Type03,1,260,PURE_SVR,11.11161,9.94224,2.83930,1.24344,4.84218,0.40372,0.87737,264.70431,0.93848,0.96827,0.00000
Type03,1,260,RATIO_CTRL,2.80487,2.60673,3.57951,1.44101,4.78706,3.44613,0.96622,565.15437,0.93801,0.96802,0.00000
Type03,1,265,PCA_KRR,12.71446,11.51972,5.46114,1.48014,1.62239,0.29717,2.39143,561.06681,0.93078,0.96415,0.00000
Type03,1,265,PCA_LINEAR,13.36131,12.16327,10.57507,3.09489,0.70995,0.39527,1.68629,827.66462,0.87875,0.93546,0.00000
Type03,1,265,PCA_SVR,13.33402,12.30120,5.55887,1.56742,3.73263,0.19504,3.84452,355.14379,0.92785,0.96258,0.00000
Type03,1,265,PURE_GPR,12.42797,11.16475,5.61397,1.56798,1.48544,0.56565,2.33394,491.72233,0.93170,0.96464,0.00000
Type03,1,265,PURE_KRR,12.14914,10.91486,5.44689,1.51463,2.84194,0.57133,1.37372,525.40765,0.93266,0.96515,0.00000
Type03,1,265,PURE_SVR,11.91044,10.62819,5.33384,1.48908,3.89061,0.69645,0.89432,563.01986,0.93191,0.96476,0.00000
Type03,1,265,RATIO_CTRL,3.85789,3.20629,6.83362,2.50378,5.63388,3.69652,0.55394,464.48776,0.90674,0.95109,0.00000
Type03,1,270,PCA_KRR,12.64047,11.50265,4.25844,1.38130,0.76802,0.52253,3.02877,411.27199,0.94562,0.97205,0.00000
Type03,1,270,PCA_LINEAR,12.66015,11.67102,5.46972,1.96147,1.02004,0.98383,2.07142,678.82823,0.91487,0.95554,0.00000
Type03,1,270,PCA_SVR,13.38225,12.26114,4.76002,1.39891,4.27440,0.92924,4.76002,281.27450,0.93793,0.96797,0.00000
Type03,1,270,PURE_GPR,12.08422,10.95855,3.93108,1.41913,1.52900,0.21463,2.51592,323.88009,0.93798,0.96800,0.00000
Type03,1,270,PURE_KRR,12.07119,10.92261,4.19433,1.40802,1.63344,0.28137,2.20689,369.82337,0.93678,0.96736,0.00000
Type03,1,270,PURE_SVR,12.05547,10.86931,4.41950,1.47265,2.14750,0.20552,2.07368,418.93752,0.93463,0.96621,0.00000
Type03,1,270,RATIO_CTRL,2.40458,1.77262,5.12835,1.55077,5.97928,4.68873,0.71254,752.44911,0.95080,0.97478,0.00000
Type03,1,275,PCA_KRR,12.88921,11.56549,3.88285,1.39860,0.76483,0.88232,3.87332,380.70426,0.93726,0.96761,0.00000
Type03,1,275,PCA_LINEAR,13.08069,12.10578,6.08079,2.61793,0.34189,1.29273,2.84581,642.58352,0.89796,0.94624,0.00000
Type03,1,275,PCA_SVR,13.33084,11.99110,4.93246,1.47637,3.49544,1.08155,4.93246,320.51018,0.93494,0.96638,0.00000
Type03,1,275,PURE_GPR,12.18232,10.87283,3.95085,1.30824,0.31477,0.55238,2.94150,283.35192,0.94377,0.97107,0.00000
Type03,1,275,PURE_KRR,12.36739,11.00594,3.68727,1.34017,0.69400,0.66752,3.24994,296.53583,0.94324,0.97079,0.00000
Type03,1,275,PURE_SVR,12.50314,11.12746,3.64316,1.38905,1.01665,0.67773,3.46113,317.56077,0.94320,0.97077,0.00000
Type03,1,275,RATIO_CTRL,3.50174,2.81015,7.62664,2.38760,7.99019,5.43715,1.35877,932.00117,0.91240,0.95419,0.00000
Type03,1,280,PCA_KRR,13.07066,12.04090,3.74484,1.35909,6.33482,0.87316,0.00040,532.74738,0.93817,0.96810,0.00000
Type03,1,280,PCA_LINEAR,14.38883,13.20106,6.00759,2.47882,4.23269,1.48842,0.22083,733.92333,0.90958,0.95265,0.00000
Type03,1,280,PCA_SVR,12.61805,11.47641,4.67936,1.38126,10.92696,0.50360,1.48207,680.86963,0.93633,0.96712,0.00000
Type03,1,280,PURE_GPR,12.49481,11.42722,3.94491,1.29388,5.69548,0.71184,0.69958,390.43946,0.94258,0.97044,0.00000
Type03,1,280,PURE_KRR,12.49009,11.42854,4.14607,1.29103,5.65208,0.69240,0.55173,378.88621,0.94389,0.97114,0.00000
Type03,1,280,PURE_SVR,12.60595,11.55456,4.02959,1.26837,4.78167,0.82659,0.24741,341.90789,0.94588,0.97219,0.00000
Type03,1,280,RATIO_CTRL,7.80605,7.61412,7.25692,2.31367,3.43733,6.07688,1.80916,988.15038,0.91596,0.95614,0.00000
Type04,2,230,PCA_KRR,10.48232,9.74563,1.77235,0.58540,3.39580,1.51321,1.01333,226.43107,0.97401,0.98683,0.00000
Type04,2,230,PCA_LINEAR,10.68705,9.83827,4.60031,1.36258,1.48359,0.77860,0.31414,499.23441,0.92879,0.96308,0.00000
Type04,2,230,PCA_SVR,10.81505,10.16404,1.69840,0.45682,0.43321,0.63825,1.68468,68.41327,0.97358,0.98661,0.00000
Type04,2,230,PURE_GPR,10.56412,9.76615,1.95221,0.60690,4.57147,1.43203,0.87913,246.61099,0.96148,0.98036,0.00000
Type04,2,230,PURE_KRR,10.42254,9.68806,1.68070,0.54647,3.38955,1.36902,0.87969,213.61456,0.97521,0.98745,0.00000
Type04,2,230,PURE_SVR,11.36296,10.61406,2.34993,0.54682,3.36797,0.94878,1.41985,275.44045,0.97018,0.98487,0.00000
Type04,2,235,PCA_KRR,10.85238,10.00711,1.81679,0.81402,5.00227,0.41036,0.38852,282.81712,0.95386,0.97639,0.00000
Type04,2,235,PCA_LINEAR,11.17273,10.38030,4.76073,1.82856,0.25055,0.46145,0.47817,430.20853,0.92059,0.95865,0.00000
Type04,2,235,PCA_SVR,10.28885,9.36282,2.04500,0.79282,10.32142,1.34224,1.52746,529.02342,0.96535,0.98237,0.00000
Type04,2,235,PURE_GPR,10.88210,10.05476,1.91076,0.94528,4.55057,0.07133,0.44189,252.22389,0.94772,0.97316,0.00000
Type04,2,235,PURE_KRR,10.82129,9.96529,1.80052,0.77258,5.44587,0.58241,0.43105,310.06466,0.95591,0.97746,0.00000
Type04,2,235,PURE_SVR,11.23126,10.35340,2.11640,0.92719,5.92093,0.26774,0.17669,395.87502,0.95119,0.97499,0.00000
Type04,2,235,RATIO_CTRL,2.35089,2.11712,3.64342,1.22493,2.66430,1.88825,0.90650,195.13034,0.95274,0.97580,0.00000
Type04,2,240,PCA_KRR,10.12270,9.34139,1.94309,0.49479,5.01598,0.01550,0.86046,158.47926,0.97625,0.98798,0.00000
Type04,2,240,PCA_LINEAR,10.25818,9.47250,3.13633,1.27659,0.98058,0.51008,0.77447,282.11770,0.93526,0.96655,0.00000
Type04,2,240,PCA_SVR,10.09824,9.26520,2.48016,1.14426,8.15058,1.17438,1.01180,411.24695,0.94560,0.97204,0.00000
Type04,2,240,PURE_GPR,9.98159,9.23279,1.91193,0.49907,4.75785,0.06334,1.06362,154.89981,0.96704,0.98324,0.00000
Type04,2,240,PURE_KRR,10.16929,9.38231,2.01227,0.51418,5.07316,0.12260,0.75063,174.17246,0.97590,0.98780,0.00000
Type04,2,240,PURE_SVR,10.25115,9.43453,2.11897,0.56204,5.94490,0.13682,0.68839,307.38431,0.96663,0.98303,0.00000
Type04,2,240,RATIO_CTRL,1.84038,1.69903,3.09651,1.18584,4.31346,2.60267,1.33836,474.07008,0.94800,0.97330,0.00000
Type04,2,245,PCA_KRR,11.11471,10.24226,2.48191,0.68138,5.20708,0.87224,0.01983,133.25504,0.95843,0.97878,0.00000
