size,A_to_B_mean,A_to_B_median,A_to_B_p90,A_to_B_p95,A_to_B_max,B_to_A_mean,B_to_A_median,B_to_A_p90,B_to_A_p95,B_to_A_max,Chamfer_mean,Hausdorff_max
230,0.44093209488231017,0.3341388606261615,0.940424653704019,1.061538815978293,1.2199052399345063,0.44608623177980794,0.3342824142816475,0.9497939701664021,1.073493698068533,1.2199052399345063,0.44350916333105905,1.2199052399345063
240,0.8608764420061613,0.6749104838024503,1.8470852553696229,2.591340991588524,2.970888839939505,0.8838937320736386,0.7112290720112685,1.9071266975611603,2.603792229163952,2.970888839939505,0.8723850870398999,2.970888839939505
250,0.7547872400446868,0.6299446787670973,1.3765148082179186,1.8565717112321771,2.1820467841537923,0.7711790582169741,0.6513924495034131,1.4014839458473127,1.8673377992591873,2.1820467841537923,0.7629831491308304,2.1820467841537923
270,1.148330647813174,0.7788859717439578,2.6785989049733945,3.474546547647191,3.995362489544446,1.1774391474277652,0.8186560663124971,2.682495233775939,3.4728578424500283,3.995362489544446,1.1628848976204695,3.995362489544446
280,1.2644459703697848,0.9861089706979438,2.8235020705524367,3.110256178073498,3.7404082193564205,1.2904366913622418,1.0020618834626196,2.83823409082756,3.1298830561349953,3.7404082193564205,1.2774413308660133,3.7404082193564205
