sample_index,distance_mm
204,0.065972
205,0.036891
206,0.054893
207,0.086761
208,0.072285
209,0.065021
210,0.078031
211,0.036252
212,0.037664
213,0.061654
214,0.013672
215,0.039884
216,0.063709
217,0.042612
218,0.112792
219,0.201597
220,0.153455
221,0.236383
222,0.184186
223,0.131682
224,0.219332
225,0.217437
226,0.256370
227,0.204813
228,0.293965
229,0.391987
230,0.331393
231,0.343997
232,0.504318
233,0.448602
234,0.392581
235,0.421919
236,0.420886
237,0.364352
238,0.448992
239,0.546992
240,0.476599
241,0.560561
242,0.644159
243,0.586766
244,0.634053
245,0.468156
246,0.554032
247,0.627994
248,0.578232
249,0.520947
250,0.524141
251,0.663982
252,0.601718
253,0.621652
254,0.617632
255,0.695600
256,0.632375
257,0.604176
258,0.503764
259,0.570981
260,0.652139
261,0.585145
262,0.653746
263,0.604480
264,0.664393
265,0.596013
266,0.667885
267,0.458440
268,0.425076
269,0.494101
270,0.532183
271,0.602895
272,0.532804
273,0.462878
274,0.637762
275,0.559987
276,0.392831
277,0.396167
278,0.373323
279,0.439611
280,0.526551
281,0.430326
282,0.377761
283,0.410220
284,0.461844
285,0.420945
286,0.344284
287,0.256916
288,0.320286
289,0.385227
290,0.307455
291,0.369412
292,0.285844
293,0.205885
294,0.280674
295,0.323296
296,0.267213
297,0.300579
298,0.254150
299,0.276948
300,0.194198
301,0.252531
302,0.169697
303,0.227559
304,0.285097
305,0.202400
306,0.259223
307,0.177610
308,0.233357
309,0.154069
310,0.208038
311,0.262534
312,0.176251
313,0.226890
314,0.142027
315,0.212347
316,0.244751
317,0.157698
318,0.239169
319,0.262907
320,0.216966
321,0.228020
322,0.198441
323,0.334423
324,0.246438
325,0.158816
326,0.241811
327,0.125710
328,0.178560
329,0.249334
330,0.146840
331,0.199019
332,0.258719
333,0.304256
334,0.220206
335,0.247685
336,0.281808
337,0.242226
338,0.271481
339,0.306416
340,0.265258
341,0.295912
342,0.331729
343,0.289629
344,0.316493
345,0.358129
346,0.315723
347,0.337132
348,0.386014
349,0.446708
350,0.360920
351,0.415798
352,0.472539
353,0.388218
354,0.304925
355,0.361954
356,0.340937
357,0.338080
358,0.396197
359,0.451107
360,0.368494
361,0.434942
362,0.485423
363,0.404166
364,0.478557
365,0.525510
366,0.446054
367,0.508535
368,0.430480
369,0.494429
370,0.417968
371,0.462486
372,0.549578
373,0.475703
374,0.522317
375,0.471496
376,0.401072
377,0.468299
378,0.402938
379,0.466286
380,0.396318
381,0.468138
382,0.399993
383,0.474048
384,0.431125
385,0.375202
386,0.420296
387,0.395758
388,0.437152
389,0.377187
390,0.458555
391,0.401175
392,0.484521
393,0.423009
394,0.506318
395,0.450183
396,0.413695
397,0.482706
398,0.451644
399,0.379359
400,0.329955
401,0.528990
402,0.376433
403,0.336359
404,0.427824
405,0.382134
406,0.337672
407,0.311528
408,0.362157
409,0.353578
410,0.315130
411,0.278442
412,0.243762
413,0.351279
414,0.320108
415,0.291222
416,0.261706
417,0.369362
418,0.340133
419,0.312526
420,0.286652
421,0.262650
422,0.240689
423,0.248070
424,0.343489
425,0.327412
426,0.313523
427,0.298318
428,0.282366
429,0.268278
430,0.281031
431,0.246137
432,0.238297
433,0.232729
434,0.229486
435,0.228584
436,0.229996
437,0.233658
438,0.232437
439,0.232685
440,0.235316
441,0.240357
442,0.106639
443,0.178078
444,0.269637
445,0.144407
446,0.300235
447,0.318597
448,0.338893
449,0.356278
450,0.298011
451,0.257365
452,0.213900
453,0.307142
454,0.335483
455,0.257456
456,0.257539
457,0.307238
458,0.337170
459,0.311691
460,0.267197
461,0.303638
462,0.342811
463,0.384366
464,0.428058
465,0.332514
466,0.379926
467,0.397586
468,0.360029
469,0.355805
470,0.352387
471,0.369828
472,0.353534
473,0.339256
474,0.398061
475,0.454632
476,0.496501
477,0.447874
478,0.501342
479,0.455127
480,0.493146
481,0.561870
482,0.490758
483,0.562309
484,0.635197
485,0.568227
486,0.643713
487,0.627176
488,0.638460
489,0.595698
490,0.645815
491,0.616861
492,0.594277
493,0.641834
494,0.725768
495,0.670211
496,0.756664
497,0.775469
498,0.792266
499,0.741243
500,0.832437
501,0.801847
502,0.798326
503,0.822133
504,0.784748
505,0.757165
506,0.837845
507,0.908037
508,0.895039
509,0.867833
510,0.865456
511,0.790444
512,0.793117
513,0.854241
514,0.959920
515,0.957725
516,0.978140
517,0.988353
518,0.966990
519,0.967968
520,0.991213
521,1.006307
522,0.988383
523,0.992369
524,1.018012
525,1.037749
526,1.153597
527,1.139142
528,1.143926
529,1.167759
530,1.201633
531,1.129789
532,1.160340
533,1.152955
534,1.164881
535,1.195618
536,1.122303
537,1.088461
538,1.108338
539,1.147830
540,1.175383
541,1.130896
542,1.154411
543,1.163324
544,1.191860
545,1.238796
546,1.267240
547,1.235777
548,1.181899
549,1.237983
550,1.184836
551,1.245546
552,1.262402
553,1.258593
554,1.207307
555,1.265802
556,1.286466
557,1.301636
558,1.252854
559,1.217186
560,1.284620
561,1.329606
562,1.322555
563,1.289455
564,1.366769
565,1.335187
566,1.292234
567,1.310895
568,1.369741
569,1.445980
570,1.413315
571,1.381929
572,1.362631
573,1.453383
574,1.436435
575,1.430702
576,1.516824
577,1.450578
578,1.416199
579,1.393245
580,1.441489
581,1.491202
582,1.482165
583,1.472293
584,1.498350
585,1.583543
586,1.574179
587,1.575641
588,1.569677
589,1.510711
590,1.505787
591,1.512105
592,1.515652
593,1.519276
594,1.534022
595,1.643889
596,1.679137
597,1.687317
598,1.701776
599,1.681588
600,1.568087
601,1.571494
602,1.585968
603,1.611310
604,1.637161
605,1.660652
606,1.668738
607,1.658370
608,1.695897
609,1.648115
610,1.637089
611,1.683382
612,1.672290
613,1.651022
614,1.622098
615,1.670911
616,1.729228
617,1.700124
618,1.654822
619,1.706691
620,1.765498
621,1.722360
622,1.780477
623,1.754052
624,1.740354
625,1.736134
626,1.767576
627,1.830926
628,1.784047
629,1.823426
630,1.820691
631,1.910285
632,1.904665
633,1.930604
634,1.954083
635,1.919443
636,1.953870
637,1.991241
638,2.065202
639,2.061548
640,2.064767
641,2.067486
642,2.158315
643,2.175430
644,2.190302
645,2.227873
646,2.219132
647,2.245186
648,2.331280
649,2.406743
650,2.382336
651,2.386734
652,2.439396
653,2.469980
654,2.450037
655,2.500296
656,2.564942
657,2.615007
658,2.617000
659,2.633978
660,2.669353
661,2.680141
662,2.684456
663,2.742210
664,2.728994
665,2.672682
666,2.688945
667,2.759734
668,2.802086
669,2.843177
670,2.849938
671,2.904953
672,2.903347
673,2.860915
674,2.847269
675,2.828896
676,2.873165
677,2.832266
678,2.806175
679,2.837622
680,2.880307
681,2.954569
682,2.952323
683,2.940350
684,2.947595
685,3.005167
686,2.981868
687,2.961782
688,2.905879
689,2.896354
690,2.954273
691,3.025945
692,2.967582
693,2.974962
694,2.986115
695,3.023200
696,3.035559
697,3.068340
698,3.032718
699,3.051435
700,3.109847
701,3.094140
702,3.129380
703,3.192876
704,3.109600
705,3.087656
706,3.106817
707,3.137355
708,3.165094
709,3.165255
710,3.137212
711,3.170863
712,3.207939
713,3.198969
714,3.232602
715,3.232591
716,3.221399
717,3.224538
718,3.244495
719,3.265361
720,3.287847
721,3.274854
722,3.248281
723,3.281379
724,3.281135
725,3.256265
726,3.241238
727,3.279759
728,3.345922
729,3.294959
730,3.205008
731,3.174762
732,3.191501
733,3.217725
734,3.159419
735,3.158000
736,3.127451
737,3.087412
738,3.065633
739,2.976694
740,2.948601
741,2.938686
742,2.872565
743,2.856508
744,2.866594
745,2.823092
746,2.769858
747,2.731776
748,2.698582
749,2.665935
750,2.640107
751,2.610045
752,2.515091
753,2.446634
754,2.357855
755,2.283743
756,2.293350
757,2.284491
758,2.265564
759,2.208956
760,2.208858
761,2.099580
762,2.068186
763,2.022768
764,1.897291
765,1.868475
766,1.826100
767,1.766848
768,1.727079
769,1.644095
770,1.549615
771,1.574665
772,1.548375
773,1.565852
774,1.446069
775,1.389572
776,1.346071
777,1.343186
778,1.197516
779,1.116639
780,1.184483
781,1.154239
782,1.109461
783,0.961307
784,0.970297
785,0.916620
786,0.920102
787,0.903492
788,0.829032
789,0.713110
790,0.770560
791,0.766132
792,0.701396
793,0.586582
794,0.582816
795,0.529122
796,0.549886
797,0.548144
798,0.516881
799,0.411197
800,0.371812
801,0.336073
802,0.276116
803,0.261326
804,0.123055
805,0.099870
806,0.081649
807,0.072079
808,0.072654
809,0.081772
810,0.096126
811,0.085313
812,0.080375
813,0.061693
814,0.049971
815,0.041662
816,0.040060
817,0.047156
818,0.061206
819,0.077722
820,0.082544
821,0.074736
822,0.048581
823,0.030155
824,0.039485
825,0.076378
826,0.137579
827,0.003999
828,0.102288
829,0.060594
830,0.158050
831,0.172328
832,0.205974
833,0.156516
834,0.276728
835,0.246798
836,0.278242
837,0.384428
838,0.420615
839,0.377070
840,0.347975
841,0.486351
842,0.470624
843,0.543307
844,0.472942
845,0.542014
846,0.609282
847,0.543878
848,0.597413
849,0.639914
850,0.578780
851,0.637271
852,0.694019
853,0.606761
854,0.658318
855,0.713732
856,0.639257
857,0.662539
858,0.767104
859,0.764072
860,0.804682
861,0.834062
862,0.872967
863,0.910279
864,0.946011
865,0.840320
866,0.871102
867,0.900483
868,0.932984
869,0.930697
870,0.839020
871,0.873761
872,0.932123
873,1.047761
874,1.067601
875,0.972493
876,0.962389
877,0.977943
878,0.990951
879,1.002803
880,1.013515
881,1.023105
882,1.041067
883,0.906468
884,0.904139
885,0.926965
886,0.916068
887,0.917358
888,1.047697
889,1.058242
890,1.056849
891,1.054560
892,1.051400
893,1.047392
894,1.042563
895,0.972494
896,0.889526
897,1.009437
898,1.013494
899,1.002954
900,0.991723
901,0.979827
902,0.967295
903,0.954154
904,0.940435
905,0.926169
906,0.911389
907,0.896130
908,0.878074
909,0.859627
910,0.847852
911,0.821387
912,0.850035
913,0.781587
914,0.761198
915,0.740541
916,0.719662
917,0.698866
918,0.674814
919,0.656230
920,0.674210
921,0.752774
922,0.732087
923,0.692945
924,0.687945
925,0.784166
926,0.657536
927,0.625254
928,0.707211
929,0.679485
930,0.659729
931,0.624042
932,0.596429
933,0.584371
934,0.541723
935,0.655787
936,0.709312
937,0.638135
938,0.574839
939,0.658941
940,0.657559
941,0.639510
942,0.741884
943,0.713888
944,0.686208
945,0.658891
946,0.631994
947,0.692997
948,0.719513
949,0.690938
950,0.662687
951,0.684085
952,0.748580
953,0.721598
954,0.695072
955,0.669051
956,0.643586
957,0.762012
958,0.735006
959,0.708248
960,0.682058
961,0.765853
962,0.772503
963,0.761204
964,0.782313
965,0.858427
966,0.824284
967,0.797320
968,0.916764
969,0.895911
970,0.987437
971,0.849421
972,0.923757
973,0.949009
974,1.027097
975,1.051375
976,1.032974
977,1.015290
978,0.998264
979,1.004322
980,1.103534
981,1.086682
982,1.078127
983,1.064659
984,1.181467
985,1.172159
986,1.198637
987,1.282205
988,1.315227
989,1.258538
990,1.350486
991,1.373460
992,1.389451
993,1.493073
994,1.483203
995,1.473969
996,1.465375
997,1.457421
998,1.532611
999,1.582450
1000,1.575016
1001,1.568203
1002,1.617344
1003,1.697716
1004,1.751050
1005,1.691020
1006,1.684697
1007,1.750922
1008,1.854768
1009,1.957354
1010,1.954893
1011,1.953027
1012,1.951753
1013,1.951072
1014,1.950977
1015,2.006451
1016,2.093733
1017,2.095090
1018,2.096251
1019,2.097961
1020,2.100215
1021,2.103007
1022,2.149750
1023,2.251441
1024,2.301786
1025,2.401889
1026,2.407222
1027,2.412536
1028,2.417981
1029,2.423903
1030,2.430296
1031,2.437152
1032,2.444466
1033,2.452229
1034,2.460435
1035,2.514452
1036,2.619368
1037,2.634982
1038,2.637220
1039,2.649002
1040,2.670198
1041,2.681774
1042,2.680560
1043,2.688739
1044,2.701554
1045,2.712020
1046,2.724205
1047,2.735835
1048,2.747978
1049,2.760467
1050,2.773296
1051,2.786456
1052,2.799939
1053,2.813738
1054,2.827843
1055,2.842248
1056,2.856613
1057,2.870882
1058,2.885432
1059,2.853091
1060,2.789056
1061,2.789422
1062,2.805022
1063,2.820867
1064,2.836948
1065,2.756801
1066,2.728074
1067,2.745336
1068,2.721022
1069,2.652513
1070,2.652159
1071,2.668997
1072,2.688399
1073,2.704834
1074,2.698084
1075,2.620186
1076,2.613939
1077,2.631023
1078,2.612597
1079,2.541808
1080,2.545750
1081,2.480268
1082,2.438460
1083,2.453867
1084,2.418762
1085,2.357127
1086,2.309084
1087,2.249239
1088,2.259713
1089,2.212699
1090,2.158234
1091,2.187702
1092,2.116437
1093,2.067835
1094,2.084158
1095,2.106849
1096,2.005615
1097,1.997712
1098,1.924231
1099,1.889088
1100,1.899613
1101,1.802307
1102,1.800899
1103,1.820507
1104,1.767270
1105,1.713099
1106,1.702899
1107,1.615224
1108,1.623127
1109,1.559561
1110,1.516512
1111,1.533993
1112,1.505413
1113,1.429922
1114,1.445864
1115,1.364118
1116,1.338211
1117,1.358963
1118,1.361112
1119,1.255621
1120,1.264389
1121,1.168417
1122,1.157606
1123,1.151399
1124,1.051661
1125,1.067489
1126,1.083483
1127,0.972814
1128,0.982936
1129,0.991065
1130,1.007614
1131,0.889524
1132,0.899966
1133,0.918707
1134,0.930165
1135,0.807646
1136,0.822742
1137,0.845892
1138,0.833480
1139,0.727821
1140,0.753182
1141,0.766246
1142,0.775626
1143,0.791828
1144,0.693870
1145,0.704106
1146,0.693691
1147,0.717969
1148,0.773671
1149,0.785434
1150,0.759870
1151,0.829752
1152,0.783869
1153,0.655599
1154,0.670302
1155,0.719409
1156,0.759094
1157,0.716499
1158,0.859529
1159,0.872492
1160,0.885515
1161,0.898584
1162,0.911686
1163,0.924452
1164,0.935377
1165,0.946348
1166,0.957348
1167,0.968363
1168,0.988814
1169,0.990375
1170,1.006472
1171,1.015305
1172,1.023137
1173,1.054069
1174,1.185432
1175,1.216757
1176,1.237387
1177,1.216454
1178,1.346233
1179,1.366723
1180,1.374843
1181,1.382796
1182,1.390571
1183,1.396861
1184,1.402786
1185,1.462675
1186,1.555317
1187,1.560647
1188,1.565744
1189,1.570600
1190,1.577520
1191,1.579557
1192,1.583642
1193,1.585837
1194,1.590984
1195,1.679665
1196,1.757195
1197,1.739545
1198,1.735335
1199,1.795403
1200,1.775498
1201,1.736467
1202,1.805846
1203,1.876593
1204,1.946584
1205,2.011394
1206,2.008485
1207,2.005190
1208,2.001504
1209,1.997421
1210,1.992938
1211,1.988050
1212,1.981807
1213,1.975055
1214,1.970915
1215,1.960274
1216,1.952238
1217,1.949994
1218,2.023988
1219,2.066731
1220,2.056899
1221,2.046443
1222,2.034688
1223,2.024634
1224,2.009743
1225,1.996546
1226,1.987627
1227,1.968685
1228,1.961440
1229,1.940598
1230,1.923176
1231,1.917767
1232,1.898081
1233,1.870664
1234,1.851866
1235,1.837246
1236,1.812675
1237,1.846011
1238,1.774354
1239,1.749872
1240,1.793533
1241,1.846169
1242,1.821979
1243,1.797232
1244,1.771930
1245,1.746076
1246,1.602952
1247,1.556350
1248,1.555527
1249,1.637204
1250,1.608643
1251,1.579463
1252,1.548612
1253,1.517202
1254,1.485235
1255,1.452718
1256,1.419655
1257,1.386053
1258,1.351919
1259,1.317262
1260,1.284212
1261,1.247105
1262,1.210260
1263,1.171187
1264,1.176103
1265,1.099022
1266,1.053167
1267,1.098487
1268,1.113110
1269,1.071670
1270,1.029733
1271,0.987320
1272,0.944455
1273,0.900017
1274,0.854220
1275,0.807861
1276,0.760952
1277,0.713513
1278,0.680127
1279,0.617148
1280,0.568305
1281,0.528709
1282,0.571792
1283,0.472324
1284,0.370731
1285,0.456269
1286,0.401762
1287,0.346611
1288,0.290837
1289,0.356520
1290,0.318957
1291,0.261917
1292,0.204772
1293,0.148243
1294,0.094807
1295,0.094121
1296,0.122233
1297,0.083049
1298,0.137067
1299,0.078355
1300,0.041250
1301,0.078872
1302,0.023365
1303,0.082630
1304,0.015049
1305,0.053775
1306,0.022741
1307,0.092960
1308,0.035357
1309,0.062990
1310,0.048149
1311,0.075451
1312,0.083037
1313,0.103597
1314,0.068492
1315,0.092635
1316,0.143657
1317,0.104927
1318,0.122703
1319,0.177913
1320,0.136456
1321,0.149217
1322,0.226461
1323,0.252880
1324,0.320161
1325,0.349859
1326,0.395178
1327,0.384563
1328,0.350713
1329,0.442623
1330,0.552831
1331,0.494207
1332,0.589473
1333,0.669259
1334,0.805552
1335,0.822047
1336,0.826909
1337,0.897654
1338,0.952454
1339,1.015132
1340,1.072603
1341,1.116106
1342,1.165291
1343,1.208538
1344,1.275688
1345,1.336947
1346,1.359915
1347,1.447357
1348,1.531248
1349,1.534620
1350,1.583413
1351,1.712181
1352,1.721689
1353,1.765177
1354,1.826146
1355,1.888630
1356,1.959891
1357,1.934560
1358,1.987890
1359,1.994833
1360,2.059072
1361,2.134867
1362,2.131183
1363,2.169824
1364,2.228918
1365,2.279743
1366,2.324352
1367,2.376718
1368,2.398574
1369,2.420142
1370,2.445294
1371,2.485727
1372,2.457306
1373,2.456312
1374,2.485029
1375,2.573048
1376,2.623044
1377,2.664307
1378,2.646535
1379,2.603144
1380,2.579918
1381,2.609417
1382,2.619418
1383,2.673356
1384,2.702677
1385,2.689847
1386,2.606209
1387,2.576593
1388,2.591136
1389,2.623886
1390,2.611826
1391,2.554856
1392,2.529599
1393,2.518204
1394,2.488026
1395,2.459776
1396,2.466432
1397,2.482134
1398,2.468799
1399,2.422592
1400,2.419222
1401,2.473215
1402,2.504819
1403,2.490178
1404,2.444867
1405,2.372166
1406,2.304852
1407,2.291871
1408,2.332004
1409,2.327662
1410,2.358587
1411,2.302429
1412,2.277872
1413,2.298846
1414,2.361357
1415,2.386565
1416,2.376562
1417,2.402461
1418,2.376581
1419,2.381818
1420,2.416373
1421,2.464532
1422,2.511168
1423,2.557888
1424,2.595708
1425,2.635132
1426,2.674110
1427,2.709691
1428,2.692441
1429,2.685958
1430,2.690019
1431,2.703080
1432,2.723757
1433,2.749283
1434,2.773060
1435,2.795067
1436,2.815298
1437,2.833749
1438,2.850413
1439,2.864866
1440,2.877395
1441,2.888115
1442,2.897017
1443,2.904090
1444,2.909319
1445,2.912699
1446,2.914240
1447,2.913982
1448,2.912006
1449,2.907403
1450,2.900856
1451,2.897589
1452,2.905187
1453,2.925588
1454,2.960846
1455,2.982221
1456,2.964499
1457,2.945177
1458,2.923494
1459,2.906159
1460,2.916357
1461,2.959058
1462,2.957160
1463,2.946590
1464,2.977493
1465,3.036811
1466,3.083854
1467,3.069352
1468,3.108348
1469,3.140566
1470,3.170989
1471,3.196306
1472,3.166434
1473,3.107798
1474,3.129257
1475,3.217506
1476,3.181140
1477,3.152938
1478,3.128570
1479,3.142957
1480,3.082065
1481,3.081929
1482,3.156924
1483,3.031172
1484,2.995216
1485,2.945817
1486,2.878011
1487,2.890372
1488,2.863796
1489,2.814828
1490,2.872903
1491,2.826125
1492,2.876320
1493,2.886349
1494,2.821874
1495,2.907847
1496,3.039150
1497,3.156734
1498,3.277827
1499,28.905808
