sample_index,distance_mm
627,0.266753
628,0.214604
629,0.140820
630,0.207689
631,0.199931
632,0.146094
633,0.180862
634,0.220025
635,0.278089
636,0.237703
637,0.177936
638,0.225948
639,0.268910
640,0.134673
641,0.191550
642,0.163909
643,0.200783
644,0.059424
645,0.152244
646,0.104886
647,0.062557
648,0.038091
649,0.122280
650,0.092773
651,0.079966
652,0.089924
653,0.114343
654,0.070770
655,0.048399
656,0.047492
657,0.069473
658,0.043903
659,0.050689
660,0.085717
661,0.077439
662,0.049925
663,0.073877
664,0.038976
665,0.049929
666,0.042116
667,0.047224
668,0.039344
669,0.066809
670,0.044251
671,0.076740
672,0.086090
673,0.056225
674,0.045110
675,0.059882
676,0.065221
677,0.065752
678,0.070597
679,0.035471
680,0.024839
681,0.060483
682,0.055704
683,0.045661
684,0.082929
685,0.071302
686,0.034502
687,0.072920
688,0.041258
689,0.095146
690,0.131566
691,0.181857
692,0.097404
693,0.028216
694,0.119660
695,0.117612
696,0.070438
697,0.183721
698,0.214045
699,0.282531
700,0.161377
701,0.193334
702,0.272897
703,0.244064
704,0.257123
705,0.426821
706,0.393513
707,0.386573
708,0.334753
709,0.434781
710,0.402721
711,0.389837
712,0.357161
713,0.333268
714,0.319430
715,0.303006
716,0.141028
717,0.238526
718,0.131393
719,0.119737
720,0.129937
721,0.050761
722,0.125569
723,0.055745
724,0.041962
725,0.016674
726,0.067463
727,0.065903
728,0.066926
729,0.077488
730,0.023474
731,0.046981
732,0.091340
733,0.149938
734,0.265088
735,0.277051
736,0.303653
737,0.389529
738,0.532859
739,0.544678
740,0.487423
741,0.575600
742,0.662259
743,0.824607
744,0.844557
745,0.828737
746,0.964282
747,1.028197
748,1.103140
749,1.193272
750,1.239729
751,1.281264
752,1.366064
753,1.392115
754,1.472342
755,1.489703
756,1.496100
757,1.537424
758,1.564783
759,1.566015
760,1.600668
761,1.637046
762,1.725555
763,1.717367
764,1.701638
765,1.757112
766,1.785121
767,1.786445
768,1.839946
769,1.868464
770,1.844364
771,1.885573
772,1.915117
773,1.946029
774,1.983838
775,1.918431
776,1.867199
777,1.816136
778,1.831207
779,1.910815
780,1.916064
781,1.834647
782,1.788673
783,1.809915
784,1.857102
785,1.818645
786,1.788064
787,1.809232
788,1.873731
789,1.761673
790,1.714584
791,1.737851
792,1.695970
793,1.708775
794,1.694583
795,1.576044
796,1.517897
797,1.540469
798,1.529643
799,1.465487
800,1.481200
801,1.494033
802,1.461453
803,1.342066
804,1.261019
805,1.279298
806,1.328225
807,1.321660
808,1.309607
809,1.273376
810,1.118413
811,1.069643
812,1.053341
813,1.032509
814,1.000808
815,0.999817
816,0.934029
817,0.852567
818,0.820045
819,0.888651
820,0.900798
821,0.805108
822,0.787868
823,0.724124
824,0.686222
825,0.679775
826,0.755398
827,0.694532
828,0.634014
829,0.536915
830,0.489644
831,0.600220
832,0.587585
833,0.667561
834,0.581588
835,0.507369
836,0.539922
837,0.505948
838,0.448572
839,0.398743
840,0.495348
841,0.456412
842,0.509585
843,0.484431
844,0.462289
845,0.384457
846,0.460874
847,0.411518
848,0.456350
849,0.359021
850,0.365487
851,0.452952
852,0.530586
853,0.467771
854,0.476328
855,0.478986
856,0.358850
857,0.340981
858,0.421878
859,0.450595
860,0.424184
861,0.493678
862,0.430759
863,0.347969
864,0.416711
865,0.490396
866,0.555534
867,0.481879
868,0.546138
869,0.613739
870,0.458457
871,0.470235
872,0.520937
873,0.580138
874,0.535534
875,0.586745
876,0.698645
877,0.683506
878,0.741020
879,0.802658
880,0.761982
881,0.770919
882,0.723250
883,0.748909
884,0.822208
885,0.992755
886,0.895460
887,0.814145
888,0.902856
889,0.914152
890,0.971641
891,1.041587
892,1.062574
893,1.110639
894,1.160978
895,1.205727
896,1.253086
897,1.302266
898,1.236404
899,1.243539
900,1.285275
901,1.328945
902,1.371190
903,1.412143
904,1.454701
905,1.493261
906,1.533159
907,1.572212
908,1.578669
909,1.515686
910,1.547041
911,1.667423
912,1.626104
913,1.650033
914,1.758348
915,1.856998
916,1.889401
917,1.922199
918,1.952255
919,1.983259
920,2.012894
921,2.045775
922,2.071109
923,2.097690
924,2.124927
925,2.151568
926,2.176548
927,2.233781
928,2.228734
929,2.265006
930,2.273085
931,2.294384
932,2.316371
933,2.337078
934,2.360533
935,2.431241
936,2.541127
937,2.459259
938,2.432302
939,2.447292
940,2.492466
941,2.593161
942,2.639580
943,2.654764
944,2.667001
945,2.681623
946,2.693868
947,2.717849
948,2.761178
949,2.727443
950,2.746324
951,2.816762
952,2.901336
953,2.906094
954,2.912960
955,2.919513
956,2.926245
957,2.930987
958,2.937597
959,2.946375
960,2.959628
961,2.948255
962,2.985522
963,3.069660
964,3.100078
965,3.100625
966,3.102424
967,3.136696
968,3.116571
969,3.100272
970,3.100966
971,3.096284
972,3.111581
973,3.172584
974,3.233518
975,3.228846
976,3.224476
977,3.219800
978,3.213936
979,3.209310
980,3.236119
981,3.199703
982,3.195070
983,3.235393
984,3.319046
985,3.238402
986,3.170781
987,3.147970
988,3.170951
989,3.238760
990,3.264782
991,3.254189
992,3.244286
993,3.233132
994,3.222117
995,3.211376
996,3.213165
997,3.224696
998,3.177429
999,3.163568
1000,3.152051
1001,3.138753
1002,3.126297
1003,3.113622
1004,3.103394
1005,3.095650
1006,3.134026
1007,3.077445
1008,3.047771
1009,3.065658
1010,3.130303
1011,3.152628
1012,3.138766
1013,3.125877
1014,3.111222
1015,3.097676
1016,3.083937
1017,3.069754
1018,3.056602
1019,3.042182
1020,3.028431
1021,3.015028
1022,3.000698
1023,2.987457
1024,2.973474
1025,2.959691
1026,2.946828
1027,2.917204
1028,2.814575
1029,2.761484
1030,2.746400
1031,2.758318
1032,2.822459
1033,2.853259
1034,2.841587
1035,2.827435
1036,2.815355
1037,2.802529
1038,2.790059
1039,2.713772
1040,2.634703
1041,2.609871
1042,2.598146
1043,2.584709
1044,2.574233
1045,2.581515
1046,2.644731
1047,2.688070
1048,2.676090
1049,2.666401
1050,2.604439
1051,2.519625
1052,2.491362
1053,2.486124
1054,2.494784
1055,2.463598
1056,2.454593
1057,2.447114
1058,2.438199
1059,2.430434
1060,2.423255
1061,2.415199
1062,2.409777
1063,2.403746
1064,2.409789
1065,2.389134
1066,2.382045
1067,2.376527
1068,2.370952
1069,2.365143
1070,2.360921
1071,2.355265
1072,2.254084
1073,2.201968
1074,2.215685
1075,2.246873
1076,2.191513
1077,2.202234
1078,2.183501
1079,2.179668
1080,2.177543
1081,2.175396
1082,2.172936
1083,2.172194
1084,2.192785
1085,2.218832
1086,2.169511
1087,2.167137
1088,2.175983
1089,2.167024
1090,2.170568
1091,2.178711
1092,2.168084
1093,2.169387
1094,2.170651
1095,2.074237
1096,2.028199
1097,2.053564
1098,2.084549
1099,2.035152
1100,2.056856
1101,2.048115
1102,2.041460
1103,2.044235
1104,2.048471
1105,2.050661
1106,2.054549
1107,2.060121
1108,2.061535
1109,2.066472
1110,2.069624
1111,2.073907
1112,2.078759
1113,2.082367
1114,2.087600
1115,2.091796
1116,2.096321
1117,2.102135
1118,2.105933
1119,2.023072
1120,1.972433
1121,1.975008
1122,2.014661
1123,1.989111
1124,2.007332
1125,1.996638
1126,2.001137
1127,2.007243
1128,2.012114
1129,2.017321
1130,2.023714
1131,2.028013
1132,1.948182
1133,1.895494
1134,1.918812
1135,1.905183
1136,1.909067
1137,1.914592
1138,1.920420
1139,1.973973
1140,2.033755
1141,1.952660
1142,1.944458
1143,1.947346
1144,1.950831
1145,1.958385
1146,1.961287
1147,1.965741
1148,1.972045
1149,1.975399
1150,1.980278
1151,1.985305
1152,1.894791
1153,1.848392
1154,1.852067
1155,1.901512
1156,1.861852
1157,1.864114
1158,1.870577
1159,1.874567
1160,1.895884
1161,1.891189
1162,1.886408
1163,1.902663
1164,1.903494
1165,1.896839
1166,1.895141
1167,1.897122
1168,1.899550
1169,1.902825
1170,1.903969
1171,1.906625
1172,1.908384
1173,1.914206
1174,1.924054
1175,1.932156
1176,1.917151
1177,1.915934
1178,1.916211
1179,1.918969
1180,1.917947
1181,1.918411
1182,1.919627
1183,1.918785
1184,1.919425
1185,1.919089
1186,1.918416
1187,1.919222
1188,1.921504
1189,1.919457
1190,1.916140
1191,1.914297
1192,1.913930
1193,1.911680
1194,1.909978
1195,1.908952
1196,1.905906
1197,1.904338
1198,1.901709
1199,1.898788
1200,1.897349
1201,1.893116
1202,1.898989
1203,1.887432
1204,1.888657
1205,1.894048
1206,1.894916
1207,1.876597
1208,1.880763
1209,1.887430
1210,1.864340
1211,1.918508
1212,2.000604
1213,1.998230
1214,1.993391
1215,1.990201
1216,1.987023
1217,1.983069
1218,1.980825
1219,1.976987
1220,1.974078
1221,1.972098
1222,1.968587
1223,1.968542
1224,1.966993
1225,1.962280
1226,1.972750
1227,1.963450
1228,1.974410
1229,2.057753
1230,2.102923
1231,2.104524
1232,2.103267
1233,2.103877
1234,2.105658
1235,2.111684
1236,2.174768
1237,2.125206
1238,2.117100
1239,2.117433
1240,2.119926
1241,2.161368
1242,2.267719
1243,2.279036
1244,2.284943
1245,2.289908
1246,2.332465
1247,2.435289
1248,2.454197
1249,2.461391
1250,2.468410
1251,2.475382
1252,2.483868
1253,2.496450
1254,2.558722
1255,2.653693
1256,2.661565
1257,2.670796
1258,2.679288
1259,2.688135
1260,2.705761
1261,2.706495
1262,2.717819
1263,2.768246
1264,2.869226
1265,2.891281
1266,2.900402
1267,2.912363
1268,2.927115
1269,2.988108
1270,3.085936
1271,3.095560
1272,3.105179
1273,3.115734
1274,3.127311
1275,3.134523
1276,3.144194
1277,3.182575
1278,3.265208
1279,3.318886
1280,3.325125
1281,3.333267
1282,3.343208
1283,3.388280
1284,3.396167
1285,3.360824
1286,3.367589
1287,3.416078
1288,3.504419
1289,3.513730
1290,3.511777
1291,3.510734
1292,3.510509
1293,3.543680
1294,3.615027
1295,3.634298
1296,3.625523
1297,3.613624
1298,3.600870
1299,3.585761
1300,3.592595
1301,3.636713
1302,3.674296
1303,3.651368
1304,3.625153
1305,3.605709
1306,3.566568
1307,3.557642
1308,3.517649
1309,3.458878
1310,3.437497
1311,3.454063
1312,3.493551
1313,3.504713
1314,3.515615
1315,3.459626
1316,3.405203
1317,3.340313
1318,3.274238
1319,3.225072
1320,3.216020
1321,3.247410
1322,3.279004
1323,3.201330
1324,3.118552
1325,3.054218
1326,3.032078
1327,3.004534
1328,2.923083
1329,2.885299
1330,2.892906
1331,2.908969
1332,2.833526
1333,2.803518
1334,2.747437
1335,2.692589
1336,2.686386
1337,2.703198
1338,2.647718
1339,2.596831
1340,2.476837
1341,2.403304
1342,2.384160
1343,2.420721
1344,2.398598
1345,2.398999
1346,2.291889
1347,2.240263
1348,2.247976
1349,2.231042
1350,2.167552
1351,2.122896
1352,2.140995
1353,2.148857
1354,2.097521
1355,2.109272
1356,2.105843
1357,2.046382
1358,2.050979
1359,1.979054
1360,1.967490
1361,1.953635
1362,1.955199
1363,1.987380
1364,1.968972
1365,2.002497
1366,1.974194
1367,1.942962
1368,1.958393
1369,1.929084
1370,1.914523
1371,1.906426
1372,1.860441
1373,1.881359
1374,1.925016
1375,1.897631
1376,1.931490
1377,1.973172
1378,1.894584
1379,1.846453
1380,1.860148
1381,1.828532
1382,1.793784
1383,1.804647
1384,1.807937
1385,1.807183
1386,1.805637
1387,1.793280
1388,1.780237
1389,1.748187
1390,1.721610
1391,1.708640
1392,1.648428
1393,1.625858
1394,1.562408
1395,1.574100
1396,1.632073
1397,1.605773
1398,1.542378
1399,1.525985
1400,1.514216
1401,1.481615
1402,1.478020
1403,1.426945
1404,1.432414
1405,1.407053
1406,1.390713
1407,1.387956
1408,1.324996
1409,1.294769
1410,1.333615
1411,1.391397
1412,1.401387
1413,1.410668
1414,1.373559
1415,1.362564
1416,1.368659
1417,1.377087
1418,1.362916
1419,1.323552
1420,1.326444
1421,1.367188
1422,1.397030
1423,1.429288
1424,1.409068
1425,1.404760
1426,1.412968
1427,1.413299
1428,1.420222
1429,1.420135
1430,1.435387
1431,1.463468
1432,1.501993
1433,1.548855
1434,1.562781
1435,1.576978
1436,1.598576
1437,1.611083
1438,1.610631
1439,1.594252
1440,1.584181
1441,1.574078
1442,1.552203
1443,1.536660
1444,1.528047
1445,1.527127
1446,1.534802
1447,1.501506
1448,1.456951
1449,1.421810
1450,1.376723
1451,1.330910
1452,1.301018
1453,1.291474
1454,1.306548
1455,1.294643
1456,1.251889
1457,1.242916
1458,1.264632
1459,1.184940
1460,1.095401
1461,1.062907
1462,1.103451
1463,1.118342
1464,1.062503
1465,1.028129
1466,1.053511
1467,1.043436
1468,0.950455
1469,0.957674
1470,0.871342
1471,0.825040
1472,0.804747
1473,0.785302
1474,0.757725
1475,0.714374
1476,0.662867
1477,0.594000
1478,0.514002
1479,0.419573
1480,0.322565
1481,0.215933
1482,0.321225
1483,0.171712
1484,0.114192
1485,0.204217
1486,0.133057
1487,0.163739
1488,0.062607
1489,0.066126
1490,0.027801
1491,0.078190
1492,0.031354
1493,0.062858
1494,0.060259
1495,0.127904
1496,0.209561
1497,0.246622
1498,0.410175
1499,21.981286
