sample_index,distance_mm
182,5.245779
183,5.188891
184,5.153212
185,5.095971
186,5.058466
187,5.000916
188,4.922130
189,4.832269
190,4.769852
191,4.735934
192,4.731098
193,4.677200
194,4.636875
195,4.576195
196,4.519222
197,4.414761
198,4.339803
199,4.295871
200,4.283903
201,4.210730
202,4.135283
203,4.092408
204,4.033317
205,3.991079
206,3.983237
207,3.906754
208,3.830757
209,3.789814
210,3.708085
211,3.653805
212,3.591978
213,3.523485
214,3.493257
215,3.502259
216,3.395715
217,3.326957
218,3.298664
219,3.230025
220,3.202749
221,3.217716
222,3.108550
223,3.039207
224,3.007823
225,2.920897
226,2.879299
227,2.884974
228,2.831859
229,2.761733
230,2.740215
231,2.671880
232,2.651689
233,2.679803
234,2.578833
235,2.528116
236,2.480432
237,2.387969
238,2.350730
239,2.304583
240,2.268256
241,2.291865
242,2.246497
243,2.197612
244,2.160178
245,2.052592
246,1.994052
247,2.003302
248,2.010117
249,1.903534
250,1.845486
251,1.860674
252,1.863150
253,1.772234
254,1.744535
255,1.794443
256,1.732677
257,1.637015
258,1.612614
259,1.563775
260,1.507644
261,1.501415
262,1.445847
263,1.483542
264,1.484823
265,1.388921
266,1.372776
267,1.454065
268,1.370458
269,1.297589
270,1.316019
271,1.222282
272,1.214258
273,1.309570
274,1.212600
275,1.142768
276,1.163608
277,1.094985
278,1.143155
279,1.166111
280,1.083642
281,1.108782
282,1.027432
283,0.938620
284,0.954080
285,1.038581
286,0.958944
287,0.999530
288,0.921068
289,0.962121
290,0.921820
291,0.926294
292,0.835516
293,0.836018
294,0.801986
295,0.807523
296,0.891944
297,0.709703
298,0.617757
299,0.731747
300,0.843443
301,0.768792
302,0.702896
303,0.741221
304,0.655614
305,0.571288
306,0.583285
307,0.689582
308,0.606090
309,0.658380
310,0.583085
311,0.563743
312,0.704528
313,0.620153
314,0.573723
315,0.724390
316,0.663609
317,0.578693
318,0.612376
319,0.559287
320,0.484161
321,0.540711
322,0.467372
323,0.411328
324,0.501030
325,0.532491
326,0.598940
327,0.501170
328,0.410017
329,0.464134
330,0.536911
331,0.459037
332,0.462807
333,0.444700
334,0.385410
335,0.430954
336,0.490251
337,0.416589
338,0.358367
339,0.340361
340,0.317468
341,0.255671
342,0.436197
343,0.442543
344,0.433243
345,0.353897
346,0.277187
347,0.359523
348,0.326658
349,0.323426
350,0.252522
351,0.308313
352,0.238884
353,0.293260
354,0.362111
355,0.278257
356,0.203757
357,0.208628
358,0.185859
359,0.208491
360,0.310378
361,0.233686
362,0.149340
363,0.219125
364,0.130770
365,0.084043
366,0.112134
367,0.083646
368,0.093831
369,0.165347
370,0.076662
371,0.047110
372,0.062131
373,0.045846
374,0.052931
375,0.100038
376,0.094782
377,0.069211
378,0.060405
379,0.057494
380,0.074485
381,0.038093
382,0.076595
383,0.023802
384,0.081139
385,0.024666
386,0.076782
387,0.038952
388,0.056709
389,0.056742
390,0.037339
391,0.075040
392,0.018919
393,0.093052
394,0.005302
395,0.093167
396,0.017974
397,0.076597
398,0.034094
399,0.061160
400,0.049715
401,0.047406
402,0.064706
403,0.108897
404,0.079127
405,0.031970
406,0.073073
407,0.035716
408,0.061458
409,0.046371
410,0.049141
411,0.061050
412,0.036283
413,0.120853
414,0.024665
415,0.109574
416,0.157012
417,0.224546
418,0.108054
419,0.063877
420,0.130049
421,0.157554
422,0.117185
423,0.150911
424,0.208499
425,0.120591
426,0.045870
427,0.091113
428,0.131487
429,0.190110
430,0.083246
431,0.143496
432,0.174944
433,0.082963
434,0.109660
435,0.026102
436,0.074561
437,0.083810
438,0.072129
439,0.015574
440,0.060416
441,0.073228
442,0.059632
443,0.059746
444,0.010883
445,0.073131
446,0.034292
447,0.071523
448,0.068885
449,0.077457
450,0.077517
451,0.055937
452,0.082927
453,0.047655
454,0.076491
455,0.054875
456,0.070643
457,0.191830
458,0.220072
459,0.249047
460,0.369520
461,0.414713
462,0.453958
463,0.602129
464,0.625257
465,0.657182
466,0.687435
467,0.724151
468,0.822864
469,0.803196
470,0.903962
471,1.042499
472,1.182234
473,1.285722
474,1.342084
475,1.405181
476,1.474459
477,1.618741
478,1.744543
479,1.818379
480,1.893772
481,1.974805
482,2.056709
483,2.144053
484,2.233702
485,2.334012
486,2.471992
487,2.529134
488,2.638350
489,2.793493
490,2.987383
491,3.108803
492,3.226631
493,3.349569
494,3.473434
495,3.601324
496,3.733064
497,3.887085
498,4.070440
499,4.279392
500,4.432403
501,4.517032
502,4.614082
503,4.739987
504,4.892562
505,5.048258
506,5.220758
507,5.414954
508,5.601523
509,5.728152
510,5.877462
511,6.047813
512,6.222716
513,6.398776
514,6.578522
515,6.761498
516,6.943171
517,7.122356
518,7.252371
519,7.400790
520,7.566553
521,7.748570
522,7.943495
523,8.084031
524,8.209396
525,8.351403
526,8.509231
527,8.682029
528,8.868927
529,9.068196
530,9.223609
531,9.392968
532,9.575527
533,9.770535
534,9.933655
535,10.079303
536,10.237991
537,10.409106
538,10.592025
539,10.786129
540,10.979153
541,11.127856
542,11.288171
543,11.459582
544,11.641568
545,11.833611
546,12.024994
547,12.199509
548,12.359737
549,12.501502
550,12.644393
551,12.780852
552,12.921577
553,13.061246
554,13.199433
555,13.342113
556,13.494036
557,13.654844
558,13.824176
559,13.996835
560,14.133246
561,14.272094
562,14.405066
563,14.545694
564,14.694361
565,14.843069
566,14.962835
567,15.065918
568,15.177084
569,15.296178
570,15.423067
571,15.557613
572,15.699668
573,15.835794
574,15.936933
575,16.036417
576,16.143858
577,16.259148
578,16.382169
579,16.501207
580,16.590321
581,16.679365
582,16.776446
583,16.881473
584,16.961085
585,17.041748
586,17.130547
587,17.227401
588,17.332218
589,17.444899
590,17.564694
591,17.671143
592,17.762397
593,17.826645
594,17.899176
595,17.979930
596,18.068837
597,18.162618
598,18.248918
599,18.343329
600,18.445765
601,18.556128
602,18.666958
603,18.754236
604,18.826433
605,18.905552
606,18.992883
607,19.072049
608,19.151639
609,19.239454
610,19.326053
611,19.406411
612,19.494904
613,19.589168
614,19.670398
615,19.759664
616,19.856850
617,19.961832
618,20.071058
619,20.174822
620,20.281606
621,20.370267
622,20.466648
623,20.570626
624,20.666349
625,20.763716
626,20.851260
627,20.930955
628,21.018277
629,21.113117
630,21.215358
631,21.324877
632,21.438565
633,21.541953
634,21.646225
635,21.722289
636,21.805766
637,21.896553
638,21.994541
639,22.099616
640,22.211657
641,22.330540
642,22.445274
643,22.553650
644,22.664849
645,22.769981
646,22.881892
647,23.000461
648,23.125566
649,23.237540
650,23.334498
651,23.433096
652,23.533244
653,23.635273
654,23.739251
655,23.831034
656,23.919374
657,24.014885
658,24.117529
659,24.227263
660,24.344039
661,24.463669
662,24.585749
663,24.710331
664,24.837574
665,24.967550
666,25.100330
667,25.225495
668,25.334391
669,25.450796
670,25.574671
671,25.705977
672,25.844669
673,25.979222
674,26.107889
675,26.244183
676,26.373985
677,26.502549
678,26.638961
679,26.772297
680,26.911900
681,27.049980
682,27.184526
683,27.327244
684,27.452903
685,27.584035
686,27.723647
687,27.871724
688,28.028244
689,28.193184
690,28.366471
691,28.502770
692,28.631858
693,28.766368
694,28.474439
695,28.106974
696,27.738365
697,27.368689
698,26.998023
699,26.626445
700,26.254038
701,25.880886
702,25.507076
703,25.132698
704,24.757843
705,24.382610
706,24.007096
707,23.631404
708,23.255642
709,22.879919
710,22.504351
711,22.129058
712,21.754164
713,21.379800
714,21.006100
715,20.633206
716,20.261268
717,19.890439
718,19.520885
719,19.152775
720,18.786291
721,18.421621
722,18.058966
723,17.698539
724,17.326947
725,16.947204
726,16.568570
727,16.191206
728,15.815280
729,15.440972
730,15.068480
731,14.698055
732,14.329987
733,13.964584
734,13.602178
735,13.243127
736,12.887814
737,12.536656
738,12.190103
739,11.848645
740,11.512817
741,11.183198
742,10.860423
743,10.545184
744,10.215612
745,9.879785
746,9.550713
747,9.229156
748,8.915957
749,8.612060
750,8.288977
751,7.959960
752,7.639014
753,7.327212
754,7.025787
755,6.732383
756,6.439990
757,6.161039
758,5.897477
759,5.630784
760,5.340956
761,5.066562
762,4.810346
763,4.555271
764,4.315972
765,4.102308
766,3.875474
767,3.617752
768,3.386985
769,3.175532
770,2.971005
771,2.765786
772,2.596527
773,2.397215
774,2.208747
775,2.034037
776,1.873020
777,1.721753
778,1.616394
779,1.463086
780,1.275334
781,1.140606
782,0.906787
783,0.680095
784,0.603183
785,0.517996
786,0.357259
787,0.332785
788,0.224539
789,0.131134
790,0.084556
791,0.034132
792,0.063724
793,0.043115
794,0.100621
795,0.093292
796,0.239662
797,0.298210
798,0.337645
799,0.296809
800,0.411034
801,0.410108
802,0.548107
803,0.546758
804,0.490929
805,0.584092
806,0.687112
807,0.658894
808,0.591684
809,0.673042
810,0.636951
811,0.548170
812,0.606445
813,0.671392
814,0.648067
815,0.531139
816,0.551977
817,0.582823
818,0.621220
819,0.513785
820,0.546535
821,0.432023
822,0.459976
823,0.380421
824,0.363938
825,0.398333
826,0.403761
827,0.333410
828,0.295855
829,0.261341
830,0.230938
831,0.217147
832,0.222289
833,0.261074
834,0.125146
835,0.139409
836,0.175241
837,0.189918
838,0.076796
839,0.124504
840,0.022441
841,0.039659
842,0.099939
843,0.121932
844,0.167476
845,0.091444
846,0.286856
847,0.202999
848,0.272310
849,0.351064
850,0.436567
851,0.521757
852,0.616203
853,0.718534
854,0.827827
855,0.943445
856,1.064584
857,1.097817
858,1.175919
859,1.311539
860,1.452062
861,1.602370
862,1.750056
863,1.901937
864,2.056362
865,2.216474
866,2.324778
867,2.424429
868,2.568674
869,2.738851
870,2.911054
871,3.085004
872,3.273570
873,3.487892
874,3.723568
875,3.936621
876,4.115230
877,4.293797
878,4.471866
879,4.649548
880,4.826579
881,5.004519
882,5.178782
883,5.354538
884,5.522965
885,5.692842
886,5.860524
887,6.040612
888,6.233572
889,6.438104
890,6.644211
891,6.794720
892,6.941536
893,7.085511
894,7.225823
895,7.376512
896,7.538129
897,7.710113
898,7.885643
899,8.010599
900,8.146514
901,8.292977
902,8.449565
903,8.589357
904,8.690283
905,8.802081
906,8.924467
907,9.057137
908,9.199766
909,9.315395
910,9.433717
911,9.562074
912,9.646849
913,9.735469
914,9.834498
915,9.943738
916,10.042316
917,10.123713
918,10.215453
919,10.317368
920,10.384385
921,10.459413
922,10.544762
923,10.640282
924,10.745796
925,10.782805
926,10.810640
927,10.849078
928,10.898101
929,10.957656
930,11.027657
931,11.107988
932,11.125430
933,11.124396
934,11.134126
935,11.154700
936,11.186163
937,11.228525
938,11.281759
939,11.332741
940,11.341165
941,11.360681
942,11.347305
943,11.312975
944,11.289586
945,11.277604
946,11.277145
947,11.270114
948,11.225758
949,11.193041
950,11.172131
951,11.163159
952,11.123902
953,11.070969
954,11.030081
955,11.001421
956,10.985127
957,10.971265
958,10.942420
959,10.895076
960,10.813266
961,10.742075
962,10.683479
963,10.637702
964,10.600867
965,10.510757
966,10.411365
967,10.313057
968,10.222985
969,10.146089
970,10.082646
971,10.032882
972,9.939311
973,9.842955
974,9.760238
975,9.691522
976,9.636965
977,9.521792
978,9.405554
979,9.288348
980,9.169709
981,9.050830
982,8.942403
983,8.810708
984,8.687777
985,8.565406
986,8.450972
987,8.352705
988,8.271163
989,8.206821
990,8.093905
991,7.970693
992,7.847448
993,7.724738
994,7.602049
995,7.480209
996,7.358505
997,7.237902
998,7.117617
999,6.998620
1000,6.880192
1001,6.767204
1002,6.648001
1003,6.533076
1004,6.418977
1005,6.307005
1006,6.196827
1007,6.087934
1008,5.981418
1009,5.882648
1010,5.773147
1011,5.673057
1012,5.573137
1013,5.477243
1014,5.383985
1015,5.290777
1016,5.200874
1017,5.113775
1018,5.029022
1019,4.946252
1020,4.866450
1021,4.788225
1022,4.712687
1023,4.639713
1024,4.568393
1025,4.459841
1026,4.333545
1027,4.234448
1028,4.164316
1029,4.106052
1030,4.047217
1031,3.992684
1032,3.939562
1033,3.889404
1034,3.841362
1035,3.795196
1036,3.752006
1037,3.710405
1038,3.673325
1039,3.634906
1040,3.599687
1041,3.567339
1042,3.537565
1043,3.509091
1044,3.483628
1045,3.403165
1046,3.321907
1047,3.276642
1048,3.258808
1049,3.246138
1050,3.232077
1051,3.221110
1052,3.142135
1053,3.080892
1054,3.059372
1055,3.058563
1056,3.058141
1057,3.060830
1058,3.065365
1059,3.071466
1060,3.080580
1061,3.004360
1062,2.967946
1063,2.973713
1064,2.991889
1065,3.011338
1066,3.023103
1067,3.008203
1068,2.956090
1069,2.946437
1070,2.979778
1071,3.045761
1072,3.029505
1073,3.054626
1074,3.082343
1075,3.115604
1076,3.145400
1077,3.123395
1078,3.093102
1079,3.104362
1080,3.156838
1081,3.178046
1082,3.215904
1083,3.255144
1084,3.294380
1085,3.335263
1086,3.343278
1087,3.311400
1088,3.318790
1089,3.359172
1090,3.401613
1091,3.445856
1092,3.489197
1093,3.534071
1094,3.578090
1095,3.570015
1096,3.551697
1097,3.518044
1098,3.499146
1099,3.517977
1100,3.563112
1101,3.609995
1102,3.655986
1103,3.680769
1104,3.652044
1105,3.659812
1106,3.703763
1107,3.749538
1108,3.797096
1109,3.846006
1110,3.894241
1111,3.908632
1112,3.888391
1113,3.902880
1114,3.949706
1115,3.998331
1116,4.048714
1117,4.089117
1118,4.062536
1119,4.069434
1120,4.077872
1121,4.059925
1122,4.075614
1123,4.122106
1124,4.175454
1125,4.228063
1126,4.281850
1127,4.274891
1128,4.272027
1129,4.301323
1130,4.354766
1131,4.410779
1132,4.465127
1133,4.478434
1134,4.471076
1135,4.494622
1136,4.548611
1137,4.603955
1138,4.662203
1139,4.718419
1140,4.776255
1141,4.804412
1142,4.796604
1143,4.817686
1144,4.847542
1145,4.837040
1146,4.855211
1147,4.901750
1148,4.962064
1149,5.022002
1150,5.082546
1151,5.092388
1152,5.095789
1153,5.126404
1154,5.183761
1155,5.243994
1156,5.304885
1157,5.330948
1158,5.330809
1159,5.356737
1160,5.408365
1161,5.471510
1162,5.535882
1163,5.594824
1164,5.657526
1165,5.719575
1166,5.767243
1167,5.763085
1168,5.783084
1169,5.826999
1170,5.888683
1171,5.951492
1172,6.013572
1173,6.006372
1174,6.022366
1175,6.061374
1176,6.121823
1177,6.188223
1178,6.246520
1179,6.308145
1180,6.370729
1181,6.432647
1182,6.495045
1183,6.556708
1184,6.618620
1185,6.688023
1186,6.728102
1187,6.726150
1188,6.744819
1189,6.783938
1190,6.843155
1191,6.921954
1192,6.972517
1193,7.021184
1194,7.080990
1195,7.140971
1196,7.198468
1197,7.256581
1198,7.314574
1199,7.372187
1200,7.429183
1201,7.486233
1202,7.543304
1203,7.598122
1204,7.653417
1205,7.677836
1206,7.676780
1207,7.693654
1208,7.728342
1209,7.779378
1210,7.835183
1211,7.908037
1212,7.997478
1213,8.073940
1214,8.076152
1215,8.095345
1216,8.131403
1217,8.178778
1218,8.234771
1219,8.306955
1220,8.394922
1221,8.498191
1222,8.550905
1223,8.594456
1224,8.637265
1225,8.680232
1226,8.722608
1227,8.761422
1228,8.800376
1229,8.839451
1230,8.878633
1231,8.916223
1232,8.951196
1233,8.986257
1234,9.021057
1235,9.060649
1236,9.115133
1237,9.184253
1238,9.267691
1239,9.324813
1240,9.356590
1241,9.383264
1242,9.413402
1243,9.436695
1244,9.466655
1245,9.510940
1246,9.569363
1247,9.641676
1248,9.697973
1249,9.718585
1250,9.738925
1251,9.756956
1252,9.774283
1253,9.790240
1254,9.813261
1255,9.850155
1256,9.900779
1257,9.964938
1258,9.999861
1259,10.010725
1260,10.018854
1261,10.026238
1262,10.032441
1263,10.045885
1264,10.073007
1265,10.113718
1266,10.167873
1267,10.194405
1268,10.192155
1269,10.191709
1270,10.188649
1271,10.185107
1272,10.180419
1273,10.175187
1274,10.179519
1275,10.197496
1276,10.229063
1277,10.274113
1278,10.273789
1279,10.260672
1280,10.247254
1281,10.232449
1282,10.216530
1283,10.199658
1284,10.181615
1285,10.165903
1286,10.142512
1287,10.120614
1288,10.098336
1289,10.073932
1290,10.049147
1291,10.023065
1292,9.996879
1293,9.982024
1294,9.981305
1295,9.922537
1296,9.876798
1297,9.844642
1298,9.810296
1299,9.790366
1300,9.784977
1301,9.794189
1302,9.805259
1303,9.765914
1304,9.725902
1305,9.695706
1306,9.651852
1307,9.599069
1308,9.555144
1309,9.520586
1310,9.501236
1311,9.497207
1312,9.508540
1313,9.492956
1314,9.481389
1315,9.485267
1316,9.462172
1317,9.419547
1318,9.392403
1319,9.380882
1320,9.385050
1321,9.353245
1322,9.322629
1323,9.307786
1324,9.308790
1325,9.293040
1326,9.271208
1327,9.265289
1328,9.275305
1329,9.301194
1330,9.287704
1331,9.254329
1332,9.236855
1333,9.235357
1334,9.249820
1335,9.280148
1336,9.317735
1337,9.354902
1338,9.388113
1339,9.425762
1340,9.440021
1341,9.460661
1342,9.496561
1343,9.528622
1344,9.565072
1345,9.598516
1346,9.646737
1347,9.709465
1348,9.768344
1349,9.801430
1350,9.848844
1351,9.898926
1352,9.934491
1353,9.961672
1354,10.002709
1355,10.057551
1356,10.125939
1357,10.207566
1358,10.302086
1359,10.409118
1360,10.484132
1361,10.550173
1362,10.628826
1363,10.719790
1364,10.822730
1365,10.929944
1366,11.036770
1367,11.142862
1368,11.247682
1369,11.352098
1370,11.456095
1371,11.559664
1372,11.662792
1373,11.765469
1374,11.867682
1375,11.978807
1376,12.100119
1377,12.231311
1378,12.372060
1379,12.498265
1380,12.609876
1381,12.730859
1382,12.860853
1383,12.999494
1384,13.146416
1385,13.301257
1386,13.448993
1387,13.586923
1388,13.732385
1389,13.885059
1390,14.031201
1391,14.179742
1392,14.334924
1393,14.496461
1394,14.664077
1395,14.837500
1396,15.016468
1397,15.170653
1398,15.321063
1399,15.474975
1400,15.610594
1401,15.751669
1402,15.898009
1403,16.048030
1404,16.174711
1405,16.306482
1406,16.443189
1407,16.584685
1408,16.730829
1409,16.879988
1410,17.024848
1411,17.167775
1412,17.314074
1413,17.464609
1414,17.619286
1415,17.778021
1416,17.940737
1417,18.091038
1418,18.238414
1419,18.369435
1420,18.484044
1421,18.602728
1422,18.725439
1423,18.852134
1424,18.982770
1425,19.117311
1426,19.255722
1427,19.384382
1428,19.513299
1429,19.633042
1430,19.756679
1431,19.884209
1432,20.015276
1433,20.139661
1434,20.267994
1435,20.400303
1436,20.536618
1437,20.667948
1438,20.765450
1439,20.867029
1440,20.972841
1441,21.082969
1442,21.197501
1443,21.312957
1444,21.403893
1445,21.499485
1446,21.599864
1447,21.705168
1448,21.802011
1449,21.895725
1450,21.994767
1451,22.099316
1452,22.209557
1453,22.320847
1454,22.425022
1455,22.535432
1456,22.652302
1457,22.775861
1458,22.906342
1459,23.038243
1460,23.157890
1461,23.266211
1462,23.340745
1463,23.389566
1464,23.443944
1465,23.503734
1466,23.568819
1467,23.633265
1468,23.681067
1469,23.733740
1470,23.791316
1471,23.853870
1472,23.904976
1473,23.957323
1474,24.014935
1475,24.078103
1476,24.118208
1477,24.159114
1478,24.198892
1479,24.177003
1480,24.161414
1481,24.152915
1482,24.152394
1483,24.160839
1484,24.168176
1485,24.157483
1486,24.131903
1487,24.083394
1488,24.048361
1489,24.028609
1490,23.992074
1491,23.933265
1492,23.894262
1493,23.877568
1494,23.826433
1495,23.778017
1496,23.758440
1497,23.742180
1498,23.697605
1499,27.640937
