sample_index,distance_mm
895,4.710829
896,4.798045
897,4.857775
898,4.888155
899,4.908253
900,4.932205
901,4.978243
902,5.045785
903,5.133999
904,5.236881
905,5.283623
906,5.302159
907,5.341298
908,5.400606
909,5.478696
910,5.555604
911,5.618321
912,5.631462
913,5.664025
914,5.715686
915,5.785940
916,5.857148
917,5.926688
918,5.996475
919,6.064666
920,6.112785
921,6.118376
922,6.141817
923,6.182904
924,6.241291
925,6.301309
926,6.361134
927,6.420086
928,6.478171
929,6.535334
930,6.587420
931,6.640719
932,6.693119
933,6.744124
934,6.793671
935,6.844864
936,6.889537
937,6.935337
938,6.980234
939,7.023648
940,7.065709
941,7.106867
942,7.147116
943,7.198557
944,7.240571
945,7.260068
946,7.294331
947,7.343154
948,7.406249
949,7.483253
950,7.563849
951,7.591926
952,7.619092
953,7.648323
954,7.682274
955,7.693478
956,7.715041
957,7.741174
958,7.781033
959,7.834407
960,7.901019
961,7.951529
962,7.965832
963,7.985171
964,8.017823
965,8.063626
966,8.122356
967,8.164785
968,8.182515
969,8.213213
970,8.256733
971,8.312871
972,8.333761
973,8.332629
974,8.332230
975,8.332177
976,8.344957
977,8.370531
978,8.408807
979,8.456546
980,8.448111
981,8.438913
982,8.430215
983,8.420466
984,8.423590
985,8.439597
986,8.468437
987,8.509958
988,8.499975
989,8.502852
990,8.518599
991,8.547167
992,8.568048
993,8.547933
994,8.527350
995,8.506322
996,8.483636
997,8.460913
998,8.437296
999,8.414371
1000,8.388312
1001,8.363355
1002,8.338121
1003,8.310181
1004,8.283571
1005,8.256755
1006,8.227150
1007,8.198145
1008,8.169055
1009,8.139677
1010,8.109484
1011,8.079221
1012,8.048635
1013,8.018590
1014,7.986708
1015,7.952490
1016,7.863873
1017,7.788960
1018,7.728163
1019,7.681828
1020,7.648300
1021,7.615452
1022,7.594441
1023,7.508456
1024,7.426444
1025,7.359221
1026,7.307212
1027,7.270754
1028,7.237773
1029,7.205860
1030,7.170328
1031,7.137371
1032,7.095286
1033,7.003901
1034,6.928143
1035,6.868544
1036,6.825541
1037,6.794011
1038,6.760475
1039,6.728777
1040,6.697669
1041,6.636314
1042,6.550113
1043,6.480908
1044,6.429263
1045,6.395623
1046,6.365716
1047,6.334842
1048,6.305128
1049,6.264910
1050,6.175881
1051,6.104945
1052,6.052757
1053,6.019825
1054,5.992893
1055,5.966737
1056,5.926595
1057,5.840518
1058,5.773698
1059,5.726806
1060,5.700333
1061,5.678599
1062,5.654101
1063,5.632992
1064,5.610286
1065,5.589712
1066,5.568872
1067,5.550100
1068,5.465253
1069,5.398634
1070,5.353294
1071,5.329778
1072,5.313299
1073,5.294795
1074,5.278484
1075,5.263882
1076,5.268085
1077,5.235284
1078,5.218778
1079,5.203699
1080,5.189317
1081,5.175877
1082,5.163384
1083,5.154327
1084,5.139035
1085,5.127970
1086,5.116893
1087,5.106295
1088,5.096641
1089,5.086794
1090,5.079148
1091,5.069446
1092,5.060681
1093,5.052855
1094,5.045893
1095,5.038490
1096,5.042175
1097,5.069224
1098,5.119270
1099,5.159940
1100,5.155235
1101,5.150500
1102,5.146677
1103,5.143054
1104,5.139614
1105,5.137079
1106,5.134503
1107,5.132333
1108,5.142815
1109,5.176182
1110,5.232001
1111,5.273461
1112,5.272893
1113,5.273191
1114,5.274360
1115,5.283381
1116,5.276240
1117,5.278597
1118,5.281814
1119,5.304415
1120,5.349103
1121,5.415334
1122,5.437015
1123,5.441648
1124,5.447109
1125,5.472394
1126,5.519071
1127,5.586606
1128,5.610091
1129,5.617805
1130,5.622728
1131,5.633006
1132,5.664228
1133,5.716051
1134,5.787924
1135,5.809663
1136,5.810822
1137,5.818605
1138,5.835163
1139,5.871899
1140,5.928438
1141,5.999774
1142,6.010030
1143,6.034267
1144,6.077949
1145,6.140662
1146,6.196480
1147,6.210689
1148,6.219967
1149,6.246560
1150,6.291918
1151,6.355641
1152,6.412699
1153,6.429064
1154,6.462543
1155,6.514086
1156,6.583266
1157,6.624167
1158,6.638334
1159,6.656721
1160,6.692093
1161,6.744887
1162,6.814698
1163,6.857060
1164,6.881500
1165,6.923008
1166,6.981277
1167,7.055892
1168,7.082743
1169,7.113515
1170,7.160735
1171,7.224078
1172,7.294379
1173,7.312300
1174,7.335064
1175,7.347384
1176,7.375772
1177,7.420039
1178,7.479898
1179,7.554974
1180,7.608033
1181,7.661441
1182,7.729805
1183,7.786612
1184,7.806231
1185,7.827108
1186,7.845998
1187,7.865372
1188,7.890584
1189,7.930624
1190,7.985263
1191,8.054201
1192,8.111696
1193,8.142119
1194,8.186847
1195,8.245644
1196,8.318205
1197,8.360451
1198,8.381874
1199,8.407938
1200,8.423919
1201,8.445613
1202,8.477615
1203,8.523303
1204,8.582455
1205,8.654788
1206,8.697593
1207,8.719506
1208,8.752215
1209,8.764641
1210,8.784453
1211,8.805943
1212,8.829276
1213,8.849514
1214,8.882898
1215,8.929275
1216,8.988439
1217,9.060135
1218,9.104838
1219,9.123984
1220,9.144861
1221,9.165989
1222,9.187361
1223,9.208975
1224,9.233887
1225,9.271311
1226,9.321089
1227,9.383021
1228,9.456861
1229,9.480691
1230,9.501043
1231,9.521888
1232,9.542439
1233,9.562842
1234,9.583408
1235,9.604130
1236,9.623598
1237,9.643832
1238,9.663428
1239,9.683157
1240,9.703011
1241,9.722985
1242,9.741365
1243,9.760788
1244,9.780279
1245,9.798071
1246,9.824386
1247,9.835677
1248,9.853121
1249,9.870886
1250,9.888594
1251,9.906322
1252,9.924181
1253,9.941045
1254,9.957436
1255,9.974823
1256,9.992035
1257,10.008166
1258,10.023301
1259,10.049829
1260,10.054730
1261,10.068996
1262,10.085246
1263,10.112794
1264,10.151546
1265,10.201368
1266,10.262097
1267,10.297726
1268,10.310843
1269,10.323473
1270,10.336059
1271,10.348137
1272,10.359885
1273,10.371574
1274,10.390526
1275,10.416871
1276,10.409979
1277,10.414011
1278,10.428950
1279,10.454748
1280,10.491319
1281,10.538548
1282,10.596289
1283,10.613173
1284,10.620131
1285,10.627806
1286,10.637320
1287,10.640737
1288,10.647303
1289,10.662642
1290,10.688550
1291,10.724947
1292,10.771725
1293,10.818468
1294,10.835361
1295,10.862625
1296,10.900180
1297,10.947917
1298,10.980278
1299,10.998549
1300,11.027032
1301,11.065655
1302,11.114317
1303,11.127081
1304,11.142282
1305,11.167598
1306,11.202965
1307,11.248295
1308,11.284411
1309,11.309875
1310,11.345280
1311,11.390539
1312,11.403359
1313,11.420352
1314,11.447246
1315,11.483975
1316,11.530453
1317,11.577043
1318,11.612693
1319,11.658002
1320,11.676267
1321,11.702471
1322,11.738328
1323,11.783756
1324,11.838650
1325,11.902883
1326,11.964359
1327,12.001171
1328,12.047355
1329,12.082230
1330,12.118119
1331,12.163308
1332,12.217696
1333,12.281168
1334,12.332569
1335,12.369495
1336,12.415541
1337,12.443490
1338,12.479596
1339,12.524761
1340,12.571250
1341,12.610492
1342,12.658701
1343,12.715779
1344,12.781617
1345,12.856085
1346,12.939042
1347,13.025486
1348,13.098111
1349,13.146941
1350,13.202206
1351,13.265964
1352,13.338099
1353,13.418481
1354,13.506969
1355,13.603409
1356,13.654988
1357,13.712362
1358,13.777931
1359,13.851586
1360,13.933201
1361,14.022643
1362,14.119766
1363,14.224416
1364,14.336433
1365,14.425648
1366,14.500093
1367,14.582168
1368,14.671747
1369,14.768697
1370,14.872878
1371,14.984140
1372,15.091416
1373,15.179968
1374,15.275679
1375,15.378417
1376,15.488045
1377,15.595834
1378,15.693206
1379,15.797381
1380,15.908169
1381,16.025379
1382,16.148814
1383,16.268756
1384,16.379181
1385,16.474571
1386,16.576084
1387,16.683553
1388,16.796805
1389,16.915670
1390,17.039972
1391,17.169540
1392,17.303133
1393,17.413439
1394,17.526220
1395,17.644042
1396,17.766751
1397,17.894189
1398,18.022749
1399,18.150315
1400,18.276837
1401,18.402264
1402,18.529318
1403,18.660509
1404,18.795697
1405,18.934745
1406,19.077516
1407,19.223879
1408,19.373701
1409,19.490999
1410,19.610376
1411,19.733295
1412,19.859641
1413,19.989302
1414,20.122165
1415,20.258121
1416,20.397064
1417,20.528133
1418,20.652048
1419,20.778852
1420,20.908421
1421,21.040631
1422,21.175366
1423,21.301353
1424,21.425429
1425,21.551838
1426,21.680488
1427,21.811293
1428,21.944175
1429,22.059265
1430,22.170285
1431,22.283306
1432,22.398272
1433,22.515136
1434,22.633857
1435,22.754401
1436,22.876741
1437,23.000855
1438,23.126733
1439,23.254367
1440,23.383759
1441,23.514917
1442,23.647859
1443,23.782606
1444,23.896947
1445,24.000480
1446,24.105879
1447,24.213195
1448,24.322489
1449,24.433827
1450,24.546586
1451,24.656507
1452,24.764956
1453,24.875764
1454,24.989041
1455,25.104905
1456,25.223483
1457,25.344908
1458,25.442532
1459,25.541692
1460,25.643683
1461,25.748114
1462,25.854603
1463,25.962798
1464,26.072373
1465,26.181643
1466,26.280410
1467,26.379627
1468,26.458487
1469,26.531355
1470,26.603815
1471,26.675779
1472,26.747208
1473,26.818115
1474,26.888566
1475,26.940975
1476,26.982198
1477,27.022941
1478,27.063508
1479,27.104283
1480,27.145727
1481,27.178886
1482,27.207694
1483,27.238706
1484,27.272750
1485,27.283526
1486,27.296829
1487,27.315539
1488,27.340940
1489,27.340928
1490,27.295558
1491,27.259030
1492,27.233216
1493,27.220154
1494,27.222042
1495,27.213179
1496,27.209056
1497,27.226298
1498,27.252607
1499,22.295301
