sample_index,distance_mm
264,0.042495
265,0.063712
266,0.052857
267,0.063874
268,0.064266
269,0.066779
270,0.069730
271,0.072000
272,0.057466
273,0.072870
274,0.045826
275,0.073074
276,0.035218
277,0.075354
278,0.026588
279,0.079413
280,0.021961
281,0.084876
282,0.023399
283,0.082399
284,0.029708
285,0.071344
286,0.038304
287,0.060668
288,0.047784
289,0.050400
290,0.057580
291,0.040622
292,0.067462
293,0.031534
294,0.077332
295,0.023654
296,0.087149
297,0.018283
298,0.087740
299,0.017600
300,0.083874
301,0.021892
302,0.081077
303,0.028952
304,0.079420
305,0.037203
306,0.079611
307,0.099725
308,0.072794
309,0.091035
310,0.066682
311,0.082542
312,0.061485
313,0.074302
314,0.057470
315,0.066409
316,0.142679
317,0.135729
318,0.132655
319,0.193091
320,0.105452
321,0.179150
322,0.112142
323,0.114934
324,0.101600
325,0.041687
326,0.141318
327,0.158340
328,0.249605
329,0.149727
330,0.068490
331,0.141210
332,0.200024
333,0.132859
334,0.188534
335,0.138909
336,0.176717
337,0.126876
338,0.164557
339,0.110075
340,0.146914
341,0.102064
342,0.198760
343,0.215876
344,0.271533
345,0.282326
346,0.112554
347,0.186138
348,0.159728
349,0.170361
350,0.228871
351,0.153934
352,0.213761
353,0.136823
354,0.198252
355,0.158694
356,0.051832
357,0.243495
358,0.166358
359,0.224483
360,0.168987
361,0.204713
362,0.134499
363,0.184177
364,0.119539
365,0.162882
366,0.108827
367,0.140870
368,0.213580
369,0.263797
370,0.189328
371,0.095296
372,0.164121
373,0.142173
374,0.137951
375,0.191394
376,0.110823
377,0.166333
378,0.223957
379,0.283570
380,0.053982
381,0.117232
382,0.164648
383,0.115428
384,0.133510
385,0.090963
386,0.101493
387,0.173379
388,0.155947
389,0.139748
390,0.181010
391,0.105489
392,0.147111
393,0.071423
394,0.113463
395,0.109755
396,0.082007
397,0.128485
398,0.058949
399,0.088129
400,0.150336
401,0.191344
402,0.118484
403,0.149217
404,0.088057
405,0.106429
406,0.060158
407,0.064336
408,0.059863
409,0.032617
410,0.075958
411,0.111551
412,0.033570
413,0.081513
414,0.114410
415,0.061280
416,0.061997
417,0.084392
418,0.008747
419,0.084139
420,0.099905
421,0.053642
422,0.048792
423,0.095532
424,0.039925
425,0.040194
426,0.082734
427,0.041372
428,0.059468
429,0.045424
430,0.096375
431,0.022314
432,0.064682
433,0.057160
434,0.073437
435,0.033310
436,0.042500
437,0.068638
438,0.061448
439,0.058236
440,0.017027
441,0.080257
442,0.069195
443,0.075861
444,0.015437
445,0.057240
446,0.058584
447,0.076070
448,0.055304
449,0.027599
450,0.056422
451,0.042423
452,0.094380
453,0.056682
454,0.071972
455,0.020043
456,0.050390
457,0.042730
458,0.060764
459,0.081500
460,0.063352
461,0.072986
462,0.027722
463,0.073219
464,0.008131
465,0.059866
466,0.035590
467,0.058393
468,0.061597
469,0.065568
470,0.084515
471,0.072462
472,0.092074
473,0.059187
474,0.085526
475,0.053422
476,0.071038
477,0.055827
478,0.060360
479,0.064834
480,0.055422
481,0.078305
482,0.058365
483,0.095033
484,0.069562
485,0.091688
486,0.063135
487,0.068747
488,0.051299
489,0.042961
490,0.048460
491,0.147422
492,0.061804
493,0.142908
494,0.209294
495,0.069843
496,0.123996
497,0.257402
498,0.141677
499,0.160160
500,0.185189
501,0.212158
502,0.191171
503,0.148078
504,0.292391
505,0.193855
506,0.253787
507,0.328448
508,0.306851
509,0.315434
510,0.346748
511,0.386451
512,0.422876
513,0.462998
514,0.372080
515,0.399270
516,0.451932
517,0.485623
518,0.537985
519,0.431191
520,0.482515
521,0.605422
522,0.580875
523,0.563179
524,0.539130
525,0.652749
526,0.646186
527,0.750840
528,0.641019
529,0.683883
530,0.750962
531,0.783403
532,0.725994
533,0.760657
534,0.824949
535,0.887892
536,0.957765
537,0.913164
538,0.945940
539,1.023705
540,1.051334
541,1.010872
542,1.076373
543,1.147352
544,1.093531
545,1.087198
546,1.082079
547,1.094580
548,1.091174
549,1.175782
550,1.249891
551,1.257638
552,1.267158
553,1.277299
554,1.288467
555,1.371498
556,1.361833
557,1.398477
558,1.367406
559,1.319283
560,1.374486
561,1.355028
562,1.410763
563,1.394688
564,1.450886
565,1.548407
566,1.640499
567,1.578720
568,1.508032
569,1.509714
570,1.600895
571,1.631694
572,1.656783
573,1.674268
574,1.629604
575,1.669401
576,1.693766
577,1.734448
578,1.761580
579,1.803129
580,1.803237
581,1.780506
582,1.835183
583,1.817769
584,1.809014
585,1.876154
586,1.891092
587,1.957963
588,1.926661
589,1.934031
590,2.012023
591,1.960245
592,1.918847
593,1.949519
594,2.014346
595,2.020496
596,2.037007
597,2.071858
598,2.078053
599,2.106304
600,2.169882
601,2.124195
602,2.107538
603,2.156468
604,2.190484
605,2.186201
606,2.244947
607,2.265730
608,2.273078
609,2.251935
610,2.253981
611,2.317041
612,2.339692
613,2.307414
614,2.329264
615,2.302590
616,2.273082
617,2.298553
618,2.383052
619,2.373496
620,2.359065
621,2.385050
622,2.356630
623,2.345538
624,2.377890
625,2.412617
626,2.479295
627,2.501332
628,2.480873
629,2.485777
630,2.511323
631,2.494511
632,2.479707
633,2.496090
634,2.519409
635,2.508489
636,2.528471
637,2.556115
638,2.549257
639,2.544533
640,2.575802
641,2.500478
642,2.471140
643,2.471819
644,2.506581
645,2.542009
646,2.547208
647,2.585404
648,2.599399
649,2.531191
650,2.517365
651,2.558809
652,2.610189
653,2.626266
654,2.621271
655,2.600660
656,2.607710
657,2.545813
658,2.538232
659,2.564652
660,2.572954
661,2.560887
662,2.591670
663,2.618450
664,2.602332
665,2.637674
666,2.672995
667,2.625266
668,2.630533
669,2.560682
670,2.542186
671,2.578452
672,2.631875
673,2.642360
674,2.641845
675,2.601216
676,2.522645
677,2.498188
678,2.529395
679,2.572047
680,2.561957
681,2.582329
682,2.548228
683,2.568740
684,2.559670
685,2.531170
686,2.553200
687,2.594310
688,2.634854
689,2.553833
690,2.483991
691,2.465500
692,2.446690
693,2.484768
694,2.519818
695,2.427872
696,2.391611
697,2.387293
698,2.386909
699,2.377495
700,2.306695
701,2.295276
702,2.339086
703,2.283154
704,2.240869
705,2.260094
706,2.209669
707,2.202130
708,2.234537
709,2.210283
710,2.185043
711,2.156052
712,2.123739
713,2.108412
714,2.095482
715,2.073000
716,2.068082
717,2.071648
718,1.975890
719,1.933764
720,1.896405
721,1.882616
722,1.904266
723,1.806388
724,1.734015
725,1.737929
726,1.778187
727,1.828672
728,1.821356
729,1.737951
730,1.658898
731,1.574910
732,1.574153
733,1.573608
734,1.566395
735,1.594976
736,1.581517
737,1.476459
738,1.432472
739,1.399382
740,1.356420
741,1.377045
742,1.394154
743,1.368642
744,1.365059
745,1.293250
746,1.201797
747,1.130948
748,1.068311
749,1.110679
750,1.078979
751,1.022886
752,1.049154
753,0.956505
754,0.877305
755,0.852694
756,0.823156
757,0.766854
758,0.740173
759,0.713652
760,0.583608
761,0.554145
762,0.668895
763,0.654195
764,0.542248
765,0.501929
766,0.410651
767,0.364882
768,0.377967
769,0.272446
770,0.264357
771,0.182725
772,0.166982
773,0.130265
774,0.089850
775,0.111900
776,0.053660
777,0.050652
778,0.077415
779,0.010389
780,0.087776
781,0.029793
782,0.074118
783,0.046868
784,0.055996
785,0.054872
786,0.045684
787,0.064278
788,0.063722
789,0.056008
790,0.116191
791,0.084598
792,0.140615
793,0.161532
794,0.048361
795,0.095706
796,0.262383
797,0.296763
798,0.274310
799,0.290272
800,0.304629
801,0.284601
802,0.280374
803,0.359857
804,0.407143
805,0.386472
806,0.328600
807,0.422313
808,0.403641
809,0.381586
810,0.459326
811,0.422860
812,0.426843
813,0.443138
814,0.446094
815,0.377912
816,0.304567
817,0.305781
818,0.236869
819,0.370552
820,0.381017
821,0.323058
822,0.360720
823,0.254982
824,0.284016
825,0.242688
826,0.291776
827,0.287550
828,0.158388
829,0.303453
830,0.264110
831,0.072978
832,0.148672
833,0.100372
834,0.164088
835,0.112749
836,0.095179
837,0.207874
838,0.130042
839,0.201981
840,0.125886
841,0.167006
842,0.211778
843,0.118898
844,0.158336
845,0.058175
846,0.094930
847,0.135961
848,0.174568
849,0.080394
850,0.235634
851,0.228471
852,0.152945
853,0.287704
854,0.202559
855,0.112741
856,0.245250
857,0.306533
858,0.309349
859,0.284241
860,0.161956
861,0.301019
862,0.337818
863,0.400139
864,0.378515
865,0.363640
866,0.307080
867,0.450959
868,0.486979
869,0.531974
870,0.500087
871,0.551761
872,0.512816
873,0.406607
874,0.521368
875,0.643337
876,0.636624
877,0.510157
878,0.579573
879,0.569130
880,0.677585
881,0.669406
882,0.764557
883,0.774013
884,0.720262
885,0.817092
886,0.720931
887,0.747089
888,0.860208
889,0.964976
890,0.877976
891,0.888008
892,0.991442
893,1.080928
894,1.065289
895,1.083296
896,1.110116
897,1.142456
898,1.163653
899,1.151553
900,1.211819
901,1.200952
902,1.255119
903,1.291737
904,1.299400
905,1.386260
906,1.445680
907,1.434116
908,1.479147
909,1.464602
910,1.508016
911,1.490634
912,1.561992
913,1.641705
914,1.687174
915,1.673297
916,1.738856
917,1.734026
918,1.666376
919,1.678562
920,1.750621
921,1.815347
922,1.781903
923,1.823727
924,1.894486
925,1.861747
926,1.887068
927,1.954605
928,2.020962
929,1.980560
930,2.004838
931,2.068212
932,2.037905
933,2.047533
934,2.012768
935,2.020377
936,2.076013
937,2.160927
938,2.233803
939,2.244111
940,2.296014
941,2.344525
942,2.295492
943,2.304961
944,2.321373
945,2.282334
946,2.302283
947,2.348542
948,2.392901
949,2.436714
950,2.478650
951,2.420236
952,2.417114
953,2.454543
954,2.493411
955,2.529891
956,2.473896
957,2.459401
958,2.490028
959,2.525431
960,2.554370
961,2.584720
962,2.614477
963,2.632362
964,2.566518
965,2.552588
966,2.576313
967,2.601433
968,2.627050
969,2.549861
970,2.524543
971,2.541669
972,2.580208
973,2.578161
974,2.596656
975,2.610503
976,2.625791
977,2.638808
978,2.630349
979,2.553631
980,2.528843
981,2.557517
982,2.637929
983,2.585479
984,2.561833
985,2.568382
986,2.573028
987,2.602618
988,2.580849
989,2.584931
990,2.585415
991,2.586725
992,2.586848
993,2.588716
994,2.585268
995,2.582699
996,2.580796
997,2.576372
998,2.572876
999,2.572593
1000,2.562068
1001,2.555694
1002,2.548722
1003,2.541584
1004,2.532957
1005,2.525122
1006,2.514894
1007,2.505764
1008,2.494653
1009,2.484016
1010,2.472356
1011,2.460264
1012,2.448123
1013,2.439786
1014,2.422076
1015,2.407235
1016,2.403821
1017,2.378207
1018,2.363436
1019,2.269074
1020,2.192942
1021,2.178335
1022,2.226482
1023,2.282619
1024,2.264433
1025,2.247822
1026,2.229137
1027,2.211545
1028,2.192910
1029,2.174387
1030,2.169150
1031,2.136481
1032,2.118194
1033,2.103166
1034,2.079586
1035,2.058944
1036,2.048732
1037,2.019580
1038,2.002463
1039,2.037192
1040,1.984175
1041,1.940327
1042,1.924446
1043,1.967140
1044,1.900015
1045,1.861276
1046,1.896412
1047,1.965124
1048,1.945276
1049,1.928892
1050,1.919638
1051,1.890741
1052,1.867664
1053,1.853309
1054,1.838998
1055,1.812925
1056,1.799755
1057,1.774581
1058,1.753148
1059,1.746319
1060,1.723658
1061,1.712568
1062,1.781321
1063,1.810253
1064,1.792163
1065,1.698391
1066,1.615958
1067,1.617544
1068,1.702916
1069,1.708748
1070,1.694157
1071,1.676904
1072,1.697906
1073,1.646109
1074,1.634070
1075,1.684295
1076,1.632627
1077,1.587804
1078,1.629476
1079,1.705913
1080,1.690792
1081,1.678394
1082,1.664310
1083,1.651801
1084,1.639017
1085,1.626390
1086,1.614945
1087,1.607864
1088,1.592326
1089,1.579240
1090,1.585344
1091,1.562284
1092,1.547495
1093,1.547731
1094,1.625145
1095,1.606321
1096,1.515810
1097,1.514438
1098,1.602432
1099,1.628296
1100,1.619266
1101,1.611756
1102,1.604129
1103,1.596543
1104,1.626879
1105,1.582665
1106,1.577894
1107,1.570127
1108,1.602551
1109,1.558936
1110,1.557076
1111,1.620603
1112,1.689764
1113,1.679511
1114,1.564284
1115,1.533487
1116,1.592024
1117,1.671673
1118,1.668060
1119,1.668682
1120,1.663511
1121,1.547493
1122,1.514720
1123,1.518606
1124,1.595438
1125,1.536205
1126,1.512503
1127,1.579153
1128,1.520727
1129,1.521732
1130,1.611533
1131,1.529285
1132,1.519397
1133,1.598978
1134,1.662028
1135,1.665002
1136,1.666836
1137,1.595688
1138,1.530087
1139,1.553834
1140,1.663105
1141,1.599634
1142,1.543310
1143,1.575770
1144,1.626427
1145,1.560446
1146,1.582081
1147,1.687964
1148,1.637809
1149,1.581184
1150,1.585324
1151,1.632081
1152,1.598957
1153,1.608828
1154,1.679522
1155,1.653890
1156,1.629830
1157,1.642276
1158,1.647026
1159,1.660716
1160,1.665365
1161,1.672801
1162,1.684823
1163,1.712064
1164,1.702180
1165,1.712578
1166,1.727004
1167,1.734098
1168,1.749680
1169,1.756265
1170,1.771243
1171,1.751125
1172,1.664668
1173,1.659512
1174,1.736380
1175,1.826269
1176,1.839813
1177,1.857630
1178,1.865917
1179,1.823657
1180,1.756827
1181,1.763137
1182,1.782342
1183,1.789845
1184,1.801224
1185,1.816404
1186,1.835974
1187,1.845722
1188,1.859195
1189,1.884554
1190,1.889234
1191,1.904524
1192,1.919902
1193,1.934887
1194,1.952142
1195,1.965820
1196,1.982726
1197,1.900034
1198,1.868188
1199,1.909967
1200,1.899708
1201,1.944262
1202,1.985409
1203,1.949649
1204,1.963937
1205,1.981597
1206,2.016319
1207,2.013625
1208,2.029395
1209,2.046010
1210,2.062453
1211,2.078588
1212,2.095661
1213,2.111308
1214,2.087481
1215,2.018339
1216,2.016765
1217,2.031284
1218,2.074163
1219,2.064140
1220,2.083526
1221,2.096956
1222,2.112369
1223,2.129692
1224,2.148940
1225,2.161247
1226,2.179826
1227,2.139534
1228,2.077637
1229,2.081555
1230,2.150925
1231,2.254897
1232,2.271456
1233,2.289837
1234,2.301604
1235,2.241242
1236,2.193335
1237,2.208038
1238,2.221614
1239,2.238780
1240,2.316421
1241,2.315655
1242,2.277101
1243,2.287732
1244,2.301106
1245,2.315175
1246,2.330883
1247,2.342118
1248,2.355999
1249,2.385332
1250,2.382633
1251,2.394345
1252,2.407646
1253,2.419552
1254,2.432032
1255,2.444102
1256,2.455751
1257,2.467958
1258,2.478768
1259,2.491050
1260,2.501054
1261,2.513469
1262,2.522585
1263,2.533138
1264,2.543336
1265,2.558457
1266,2.563283
1267,2.535109
1268,2.462363
1269,2.444633
1270,2.483095
1271,2.575230
1272,2.616076
1273,2.624185
1274,2.631655
1275,2.639769
1276,2.646319
1277,2.654181
1278,2.664727
1279,2.666967
1280,2.672807
1281,2.690789
1282,2.684582
1283,2.689603
1284,2.702673
1285,2.699404
1286,2.704714
1287,2.725413
1288,2.712491
1289,2.715857
1290,2.731287
1291,2.722460
1292,2.724796
1293,2.750408
1294,2.729276
1295,2.731810
1296,2.749980
1297,2.734117
1298,2.734784
1299,2.753921
1300,2.735829
1301,2.735329
1302,2.758472
1303,2.830627
1304,2.879786
1305,2.878061
1306,2.876918
1307,2.875160
1308,2.873149
1309,2.871387
1310,2.868536
1311,2.866801
1312,2.863138
1313,2.860720
1314,2.857013
1315,2.853827
1316,2.850219
1317,2.848751
1318,2.843658
1319,2.838176
1320,2.842355
1321,2.829535
1322,2.825535
1323,2.825501
1324,2.815787
1325,2.810916
1326,2.818444
1327,2.849008
1328,2.799293
1329,2.790761
1330,2.800864
1331,2.800290
1332,2.773584
1333,2.768074
1334,2.773167
1335,2.756524
1336,2.751382
1337,2.760001
1338,2.739936
1339,2.733291
1340,2.727861
1341,2.740413
1342,2.715751
1343,2.709957
1344,2.703583
1345,2.720713
1346,2.691339
1347,2.686372
1348,2.678999
1349,2.694225
1350,2.666541
1351,2.662377
1352,2.653946
1353,2.650176
1354,2.641195
1355,2.637657
1356,2.628268
1357,2.623256
1358,2.615145
1359,2.618872
1360,2.601807
1361,2.593773
1362,2.584857
1363,2.586363
1364,2.573968
1365,2.563247
1366,2.560314
1367,2.603570
1368,2.597211
1369,2.537260
1370,2.531231
1371,2.519964
1372,2.516210
1373,2.567036
1374,2.636219
1375,2.627033
1376,2.618456
1377,2.609533
1378,2.600273
1379,2.591583
1380,2.581524
1381,2.572891
1382,2.600501
1383,2.679811
1384,2.686440
1385,2.675306
1386,2.663588
1387,2.669304
1388,2.638540
1389,2.659396
1390,2.730606
1391,2.743697
1392,2.734477
1393,2.774669
1394,2.835577
1395,2.822496
1396,2.851250
1397,2.921838
1398,2.899329
1399,2.877161
1400,2.851520
1401,2.834465
1402,2.860562
1403,2.932265
1404,2.981178
1405,3.025019
1406,3.062079
1407,3.079743
1408,3.078377
1409,3.119433
1410,3.146540
1411,3.183082
1412,3.259484
1413,3.272939
1414,3.260398
1415,3.287444
1416,3.305255
1417,3.327303
1418,3.387398
1419,3.439588
1420,3.459834
1421,3.461933
1422,3.476647
1423,3.527593
1424,3.560684
1425,3.572579
1426,3.619770
1427,3.635671
1428,3.644414
1429,3.687978
1430,3.765351
1431,3.753413
1432,3.761428
1433,3.803688
1434,3.847655
1435,3.880414
1436,3.943919
1437,4.004892
1438,4.026805
1439,4.055119
1440,4.106631
1441,4.113135
1442,4.136262
1443,4.178275
1444,4.167150
1445,4.186745
1446,4.219419
1447,4.277226
1448,4.369140
1449,4.357003
1450,4.370692
1451,4.396233
1452,4.457791
1453,4.459436
1454,4.482445
1455,4.542781
1456,4.576779
1457,4.581236
1458,4.624510
1459,4.706706
1460,4.721719
1461,4.761842
1462,4.807734
1463,4.819805
1464,4.855766
1465,4.931130
1466,4.949447
1467,4.970413
1468,4.928265
1469,4.927340
1470,4.969369
1471,5.035709
1472,5.036302
1473,5.082833
1474,5.165378
1475,5.156081
1476,5.141820
1477,5.172206
1478,5.152414
1479,5.114141
1480,5.126014
1481,5.122895
1482,5.098805
1483,5.019377
1484,5.016969
1485,5.043936
1486,4.997896
1487,5.011800
1488,4.952480
1489,5.001201
1490,4.994586
1491,4.961664
1492,5.035678
1493,5.166340
1494,5.152250
1495,5.183001
1496,5.231320
1497,5.302494
1498,5.412330
1499,23.486005
