sample_index,distance_mm
144,2.375287
145,2.373785
146,2.411447
147,2.375580
148,2.409308
149,2.363459
150,2.388658
151,2.450072
152,2.417094
153,2.428397
154,2.443276
155,2.420044
156,2.462922
157,2.461202
158,2.448155
159,2.496714
160,2.479451
161,2.475853
162,2.509282
163,2.471401
164,2.500019
165,2.483808
166,2.477755
167,2.529210
168,2.493987
169,2.421626
170,2.415923
171,2.450145
172,2.408650
173,2.434491
174,2.459175
175,2.425250
176,2.458009
177,2.431739
178,2.352562
179,2.341074
180,2.389623
181,2.362331
182,2.357787
183,2.407998
184,2.371697
185,2.373804
186,2.425398
187,2.316502
188,2.271699
189,2.297394
190,2.319390
191,2.281321
192,2.312974
193,2.233181
194,2.170591
195,2.170338
196,2.118548
197,2.142175
198,2.221149
199,2.150901
200,2.154584
201,2.127761
202,2.047435
203,2.026929
204,2.028697
205,1.992791
206,2.034389
207,2.082187
208,1.999114
209,1.931726
210,1.947173
211,1.998282
212,1.918436
213,1.847331
214,1.862977
215,1.859948
216,1.828498
217,1.872451
218,1.901131
219,1.826357
220,1.698088
221,1.653300
222,1.631565
223,1.603815
224,1.651274
225,1.702904
226,1.683815
227,1.526768
228,1.447980
229,1.480905
230,1.530015
231,1.477705
232,1.486077
233,1.419326
234,1.375060
235,1.353011
236,1.310727
237,1.313209
238,1.343940
239,1.213494
240,1.182027
241,1.236259
242,1.288598
243,1.129183
244,1.105215
245,1.159346
246,1.175400
247,1.063357
248,0.922417
249,0.950958
250,1.033400
251,0.963975
252,0.842732
253,0.893975
254,0.880041
255,0.837210
256,0.874811
257,0.804822
258,0.862651
259,0.806731
260,0.731145
261,0.738032
262,0.794695
263,0.741164
264,0.622428
265,0.675923
266,0.719130
267,0.643492
268,0.448262
269,0.472041
270,0.629423
271,0.593760
272,0.515234
273,0.408888
274,0.333880
275,0.383954
276,0.437824
277,0.376495
278,0.264036
279,0.325572
280,0.383528
281,0.293750
282,0.206038
283,0.266830
284,0.330105
285,0.240026
286,0.203589
287,0.069750
288,0.137866
289,0.059385
290,0.182322
291,0.028074
292,0.093773
293,0.047181
294,0.044063
295,0.051847
296,0.071563
297,0.076087
298,0.006393
299,0.067452
300,0.072092
301,0.040723
302,0.054253
303,0.052420
304,0.088290
305,0.019447
306,0.054981
307,0.071838
308,0.051250
309,0.052461
310,0.037296
311,0.099535
312,0.032717
313,0.058018
314,0.049335
315,0.076114
316,0.045250
317,0.030565
318,0.069020
319,0.063313
320,0.066791
321,0.011053
322,0.084193
323,0.066404
324,0.086279
325,0.010921
326,0.092228
327,0.173584
328,0.240679
329,0.166005
330,0.094705
331,0.172289
332,0.250241
333,0.173562
334,0.096390
335,0.166942
336,0.140973
337,0.176649
338,0.103698
339,0.161795
340,0.271151
341,0.156225
342,0.122051
343,0.162199
344,0.201316
345,0.139873
346,0.152789
347,0.173223
348,0.202560
349,0.271110
350,0.189386
351,0.197264
352,0.170866
353,0.237435
354,0.184930
355,0.103237
356,0.243085
357,0.207789
358,0.125056
359,0.045995
360,0.113232
361,0.265362
362,0.120096
363,0.156815
364,0.071559
365,0.192723
366,0.226704
367,0.259519
368,0.185993
369,0.101966
370,0.152284
371,0.210876
372,0.179303
373,0.059912
374,0.131236
375,0.174213
376,0.227869
377,0.009649
378,0.141964
379,0.124301
380,0.071807
381,0.075785
382,0.034082
383,0.072059
384,0.021364
385,0.065145
386,0.076651
387,0.057184
388,0.061401
389,0.005684
390,0.073018
391,0.057135
392,0.078345
393,0.049606
394,0.029021
395,0.057205
396,0.049573
397,0.097883
398,0.039290
399,0.058777
400,0.029537
401,0.066274
402,0.073579
403,0.045957
404,0.047153
405,0.034754
406,0.082774
407,0.053692
408,0.067840
409,0.013484
410,0.084223
411,0.065382
412,0.077150
413,0.003835
414,0.077924
415,0.071166
416,0.079603
417,0.004335
418,0.078753
419,0.066466
420,0.079622
421,0.136178
422,0.066012
423,0.142542
424,0.199311
425,0.029904
426,0.046242
427,0.076404
428,0.050180
429,0.086615
430,0.027642
431,0.092458
432,0.100526
433,0.046920
434,0.109872
435,0.177873
436,0.230637
437,0.140212
438,0.199177
439,0.261772
440,0.054555
441,0.177637
442,0.278232
443,0.068849
444,0.111358
445,0.192803
446,0.057540
447,0.146907
448,0.273244
449,0.127713
450,0.112329
451,0.196538
452,0.089022
453,0.119840
454,0.155303
455,0.198867
456,0.106417
457,0.155798
458,0.184504
459,0.220338
460,0.259740
461,0.159909
462,0.199295
463,0.226404
464,0.112976
465,0.146964
466,0.183610
467,0.099654
468,0.098504
469,0.118260
470,0.016434
471,0.049313
472,0.087135
473,0.082093
474,0.061624
475,0.040265
476,0.039239
477,0.057951
478,0.061942
479,0.039727
480,0.027982
481,0.036265
482,0.055283
483,0.076850
484,0.073793
485,0.057556
486,0.046571
487,0.044696
488,0.053016
489,0.068164
490,0.063723
491,0.038391
492,0.014396
493,0.019858
494,0.046830
495,0.076058
496,0.099197
497,0.104935
498,0.120996
499,0.144880
500,0.174206
501,0.207409
502,0.243577
503,0.269941
504,0.301019
505,0.336201
506,0.374862
507,0.416535
508,0.460709
509,0.500227
510,0.543091
511,0.588980
512,0.637631
513,0.688835
514,0.739882
515,0.790841
516,0.844501
517,0.900698
518,0.959294
519,1.018475
520,1.077564
521,1.139123
522,1.203040
523,1.270059
524,1.250797
525,1.257255
526,1.326702
527,1.398451
528,1.470414
529,1.543148
530,1.622655
531,1.676148
532,1.645312
533,1.706059
534,1.786482
535,1.868850
536,1.950285
537,2.027195
538,2.003598
539,2.060497
540,2.147015
541,2.235471
542,2.239825
543,2.273293
544,2.361119
545,2.454104
546,2.499607
547,2.513932
548,2.590954
549,2.673113
550,2.674295
551,2.735520
552,2.811094
553,2.820640
554,2.887034
555,2.956494
556,2.973678
557,3.037933
558,3.046112
559,3.043191
560,3.079588
561,3.167593
562,3.203291
563,3.211348
564,3.230035
565,3.298782
566,3.373683
567,3.390805
568,3.393697
569,3.444924
570,3.540980
571,3.593812
572,3.604625
573,3.624684
574,3.690322
575,3.774967
576,3.793468
577,3.801519
578,3.810027
579,3.828273
580,3.841485
581,3.849982
582,3.868146
583,3.886921
584,3.949131
585,4.003222
586,3.998925
587,4.021191
588,4.041418
589,4.054846
590,4.077602
591,4.104156
592,4.118387
593,4.130481
594,4.065549
595,4.030801
596,4.038905
597,4.068109
598,4.101094
599,4.122134
600,4.152672
601,4.157376
602,4.148667
603,4.163729
604,4.116334
605,4.110990
606,4.147858
607,4.144150
608,4.097675
609,4.092524
610,4.129760
611,4.169987
612,4.161704
613,4.143490
614,4.167205
615,4.163953
616,4.149404
617,4.157049
618,4.116310
619,4.086568
620,4.099385
621,4.143635
622,4.117974
623,4.134670
624,4.183632
625,4.162324
626,4.183078
627,4.169300
628,4.147329
629,4.128720
630,4.106625
631,4.101804
632,4.139962
633,4.128734
634,4.109920
635,4.095505
636,4.084140
637,4.076351
638,4.069242
639,4.071700
640,4.118126
641,4.118447
642,4.118670
643,4.118389
644,4.088350
645,4.058631
646,4.061976
647,4.069237
648,4.078718
649,4.005275
650,3.937942
651,3.917171
652,3.930571
653,3.948378
654,3.913238
655,3.922547
656,3.883847
657,3.818825
658,3.803058
659,3.828560
660,3.851096
661,3.774182
662,3.747315
663,3.771710
664,3.759433
665,3.707690
666,3.707840
667,3.705297
668,3.689279
669,3.687449
670,3.660460
671,3.657905
672,3.683404
673,3.641483
674,3.641363
675,3.597242
676,3.607299
677,3.660669
678,3.595465
679,3.572089
680,3.596350
681,3.543904
682,3.525098
683,3.561817
684,3.626940
685,3.624731
686,3.565815
687,3.539608
688,3.517405
689,3.509039
690,3.488563
691,3.524342
692,3.573287
693,3.520851
694,3.475597
695,3.486636
696,3.491746
697,3.504783
698,3.477097
699,3.450167
700,3.472425
701,3.434922
702,3.348478
703,3.304700
704,3.301160
705,3.281958
706,3.321641
707,3.337787
708,3.227054
709,3.157159
710,3.121461
711,3.098346
712,3.071616
713,3.107089
714,3.107182
715,3.036443
716,3.016341
717,2.917342
718,2.881731
719,2.857746
720,2.839951
721,2.740219
722,2.692694
723,2.714754
724,2.742229
725,2.693873
726,2.651359
727,2.610342
728,2.530641
729,2.369112
730,2.255946
731,2.222090
732,2.219461
733,2.073715
734,2.010890
735,2.015221
736,1.968804
737,1.849521
738,1.740316
739,1.709480
740,1.671854
741,1.574699
742,1.510046
743,1.399531
744,1.322148
745,1.305764
746,1.177336
747,0.986556
748,0.920377
749,0.874662
750,0.830462
751,0.793376
752,0.763611
753,0.621492
754,0.557625
755,0.429052
756,0.301164
757,0.281404
758,0.293731
759,0.176221
760,0.067918
761,0.070858
762,0.033051
763,0.051697
764,0.091798
765,0.027517
766,0.055174
767,0.056913
768,0.092184
769,0.132433
770,0.208188
771,0.299095
772,0.391247
773,0.293178
774,0.351865
775,0.417135
776,0.454754
777,0.546248
778,0.585924
779,0.590802
780,0.600796
781,0.615706
782,0.635416
783,0.777427
784,0.789243
785,0.775963
786,0.739858
787,0.789508
788,0.884068
789,0.953930
790,0.949248
791,0.914935
792,0.894455
793,0.961233
794,1.039075
795,0.953910
796,0.925377
797,0.983284
798,1.021553
799,1.048350
800,1.079543
801,1.021566
802,1.038691
803,1.060439
804,1.150391
805,1.165577
806,1.156518
807,1.056842
808,1.088343
809,1.133002
810,1.128307
811,1.125321
812,1.184554
813,1.141976
814,1.107835
815,1.151324
816,1.232203
817,1.195781
818,1.136285
819,1.115443
820,1.190887
821,1.202720
822,1.199562
823,1.208300
824,1.260311
825,1.182891
826,1.192762
827,1.221690
828,1.227426
829,1.246129
830,1.182746
831,1.256477
832,1.253435
833,1.163610
834,1.178740
835,1.248485
836,1.234798
837,1.238818
838,1.198317
839,1.215912
840,1.269321
841,1.220535
842,1.221451
843,1.271403
844,1.258191
845,1.249801
846,1.171552
847,1.219673
848,1.270118
849,1.245254
850,1.292676
851,1.324603
852,1.293633
853,1.325043
854,1.292947
855,1.186407
856,1.217099
857,1.255305
858,1.184869
859,1.213952
860,1.285232
861,1.292554
862,1.326123
863,1.246557
864,1.181611
865,1.157159
866,1.242272
867,1.246885
868,1.257289
869,1.291753
870,1.279946
871,1.267670
872,1.217376
873,1.116282
874,1.160079
875,1.202753
876,1.177042
877,1.095021
878,1.130556
879,1.033197
880,1.031577
881,1.125420
882,1.139442
883,1.157394
884,1.105924
885,0.962128
886,0.979248
887,1.059686
888,1.094351
889,1.049869
890,1.008806
891,1.079798
892,1.053447
893,0.995281
894,0.891274
895,0.930170
896,0.961428
897,0.842879
898,0.839975
899,0.900635
900,0.868582
901,0.877160
902,0.936653
903,0.808227
904,0.756349
905,0.810712
906,0.720802
907,0.768401
908,0.816458
909,0.740883
910,0.768104
911,0.709368
912,0.707686
913,0.749516
914,0.676407
915,0.546316
916,0.574918
917,0.622920
918,0.646085
919,0.579508
920,0.494170
921,0.467725
922,0.476760
923,0.617996
924,0.456164
925,0.427668
926,0.427693
927,0.363043
928,0.326905
929,0.359025
930,0.210565
931,0.227557
932,0.246410
933,0.140134
934,0.117414
935,0.186034
936,0.278013
937,0.062871
938,0.054596
939,0.027049
940,0.002042
941,0.027115
942,0.053614
943,0.064796
944,0.038886
945,0.015108
946,0.018434
947,0.043007
948,0.069064
949,0.068082
950,0.057593
951,0.059645
952,0.073482
953,0.094302
954,0.118717
955,0.128440
956,0.135984
957,0.201480
958,0.168595
959,0.349322
960,0.500899
961,0.382952
962,0.398075
963,0.438287
964,0.443103
965,0.482021
966,0.547964
967,0.812117
968,0.731808
969,0.728645
970,0.747607
971,0.776982
972,0.898044
973,0.983820
974,1.014896
975,1.045547
976,1.077288
977,1.110048
978,1.143760
979,1.178361
980,1.213755
981,1.291592
982,1.426439
983,1.461694
984,1.497647
985,1.534250
986,1.510598
987,1.464785
988,1.499211
989,1.543377
990,1.581537
991,1.611051
992,1.688093
993,1.728335
994,1.723116
995,1.766331
996,1.816952
997,1.953545
998,1.942595
999,1.913218
1000,1.947190
1001,1.991145
1002,2.021528
1003,2.058346
1004,2.093882
1005,2.129585
1006,2.165425
1007,2.114784
1008,2.092854
1009,2.125278
1010,2.159334
1011,2.193463
1012,2.226680
1013,2.186008
1014,2.151746
1015,2.177885
1016,2.208812
1017,2.238544
1018,2.207343
1019,2.162828
1020,2.181893
1021,2.209627
1022,2.237557
1023,2.181266
1024,2.149502
1025,2.171998
1026,2.198140
1027,2.186768
1028,2.121722
1029,2.127701
1030,2.150241
1031,2.174940
1032,2.136245
1033,2.081017
1034,2.093874
1035,2.115529
1036,2.045029
1037,2.007864
1038,1.964181
1039,1.906122
1040,1.916903
1041,1.932802
1042,1.947727
1043,1.851677
1044,1.836614
1045,1.857665
1046,1.872344
1047,1.768709
1048,1.747900
1049,1.669399
1050,1.627469
1051,1.641130
1052,1.552831
1053,1.515742
1054,1.525583
1055,1.429765
1056,1.400720
1057,1.411200
1058,1.300589
1059,1.283814
1060,1.288047
1061,1.201582
1062,1.152273
1063,1.156695
1064,1.058532
1065,1.021111
1066,0.944825
1067,0.885166
1068,0.891511
1069,0.887856
1070,0.759774
1071,0.746556
1072,0.748598
1073,0.607054
1074,0.604231
1075,0.602325
1076,0.477835
1077,0.455145
1078,0.454866
1079,0.312846
1080,0.308232
1081,0.191439
1082,0.152035
1083,0.148479
1084,0.148443
1085,0.062848
1086,0.058502
1087,0.036349
1088,0.023589
1089,0.034872
1090,0.058300
1091,0.083024
1092,0.066183
1093,0.059650
1094,0.067532
1095,0.086792
1096,0.108213
1097,0.240020
1098,0.246578
1099,0.257754
1100,0.415566
1101,0.424558
1102,0.432610
1103,0.588377
1104,0.601888
1105,0.613474
1106,0.635709
1107,0.690580
1108,0.794314
1109,0.806828
1110,0.833535
1111,0.976417
1112,0.991561
1113,1.021342
1114,1.162213
1115,1.181932
1116,1.192980
1117,1.206237
1118,1.294916
1119,1.381065
1120,1.397408
1121,1.411693
1122,1.433484
1123,1.537451
1124,1.605061
1125,1.628737
1126,1.730579
1127,1.800508
1128,1.815871
1129,1.832165
1130,1.853513
1131,1.881246
1132,1.987638
1133,2.046389
1134,2.068115
1135,2.082427
1136,2.129208
1137,2.248050
1138,2.280827
1139,2.301810
1140,2.318492
1141,2.338091
1142,2.374644
1143,2.477541
1144,2.537346
1145,2.556907
1146,2.576938
1147,2.594021
1148,2.630982
1149,2.632795
1150,2.652657
1151,2.691536
1152,2.789491
1153,2.854830
1154,2.876108
1155,2.894883
1156,2.914006
1157,2.936358
1158,2.953261
1159,2.973382
1160,2.993766
1161,3.018586
1162,3.089777
1163,3.197473
1164,3.217774
1165,3.238106
1166,3.257654
1167,3.277512
1168,3.297683
1169,3.318734
1170,3.338972
1171,3.357844
1172,3.377883
1173,3.398253
1174,3.418558
1175,3.438137
1176,3.458065
1177,3.478351
1178,3.498642
1179,3.518139
1180,3.538018
1181,3.558287
1182,3.578285
1183,3.597780
1184,3.617682
1185,3.637995
1186,3.608530
1187,3.558816
1188,3.552348
1189,3.589273
1190,3.668206
1191,3.755755
1192,3.686735
1193,3.658823
1194,3.670044
1195,3.689811
1196,3.625363
1197,3.594002
1198,3.605336
1199,3.629626
1200,3.650630
1201,3.664023
1202,3.680825
1203,3.716076
1204,3.674150
1205,3.622423
1206,3.613017
1207,3.631685
1208,3.650448
1209,3.669600
1210,3.688826
1211,3.707172
1212,3.725174
1213,3.654574
1214,3.626072
1215,3.637198
1216,3.655744
1217,3.674587
1218,3.693009
1219,3.713044
1220,3.659763
1221,3.618515
1222,3.621223
1223,3.638744
1224,3.656089
1225,3.582708
1226,3.553409
1227,3.569397
1228,3.579469
1229,3.505235
1230,3.476346
1231,3.488595
1232,3.513438
1233,3.523352
1234,3.473424
1235,3.425186
1236,3.424301
1237,3.441023
1238,3.454488
1239,3.407720
1240,3.356971
1241,3.354680
1242,3.368486
1243,3.315586
1244,3.265856
1245,3.266032
1246,3.278387
1247,3.290672
1248,3.236831
1249,3.184701
1250,3.182300
1251,3.189555
1252,3.105552
1253,3.046295
1254,2.969279
1255,2.946402
1256,2.956874
1257,2.935833
1258,2.858600
1259,2.837468
1260,2.847663
1261,2.853727
1262,2.796792
1263,2.735125
1264,2.684402
1265,2.609982
1266,2.596885
1267,2.601262
1268,2.605556
1269,2.570733
1270,2.490272
1271,2.473297
1272,2.389075
1273,2.259128
1274,2.196423
1275,2.206638
1276,2.254545
1277,2.119161
1278,2.054930
1279,2.050738
1280,2.085971
1281,1.972948
1282,1.906616
1283,1.901598
1284,1.814781
1285,1.753074
1286,1.751326
1287,1.694882
1288,1.604115
1289,1.592699
1290,1.588808
1291,1.582291
1292,1.541017
1293,1.434894
1294,1.419202
1295,1.411899
1296,1.286085
1297,1.250134
1298,1.242070
1299,1.070799
1300,0.939132
1301,0.922952
1302,0.919856
1303,0.832882
1304,0.746543
1305,0.732747
1306,0.728146
1307,0.563619
1308,0.552093
1309,0.534819
1310,0.374177
1311,0.360083
1312,0.348570
1313,0.300903
1314,0.165521
1315,0.147733
1316,0.137003
1317,0.074765
1318,0.064097
1319,0.070908
1320,0.057714
1321,0.066191
1322,0.054880
1323,0.027794
1324,0.038233
1325,0.071583
1326,0.108650
1327,0.119730
1328,0.136468
1329,0.306203
1330,0.335080
1331,0.366503
1332,0.390605
1333,0.435003
1334,0.445655
1335,0.619634
1336,0.653793
1337,0.763451
1338,0.858881
1339,0.890962
1340,0.924425
1341,0.959140
1342,1.055085
1343,1.172546
1344,1.207234
1345,1.242947
1346,1.279603
1347,1.370063
1348,1.499463
1349,1.536151
1350,1.578439
1351,1.611791
1352,1.699725
1353,1.834713
1354,1.874472
1355,1.913137
1356,1.959362
1357,2.074113
1358,2.176822
1359,2.217327
1360,2.258174
1361,2.297836
1362,2.340828
1363,2.378118
1364,2.418670
1365,2.459454
1366,2.500281
1367,2.539998
1368,2.582899
1369,2.619925
1370,2.660078
1371,2.700320
1372,2.739846
1373,2.778778
1374,2.821333
1375,2.856719
1376,2.895681
1377,2.934048
1378,2.947886
1379,2.896785
1380,2.901918
1381,2.939940
1382,2.977496
1383,3.015170
1384,2.968586
1385,2.954373
1386,2.988847
1387,2.936315
1388,2.930354
1389,2.892511
1390,2.840729
1391,2.800872
1392,2.814913
1393,2.766829
1394,2.777783
1395,2.817246
1396,2.780010
1397,2.733109
1398,2.703714
1399,2.673683
1400,2.570954
1401,2.479111
1402,2.451962
1403,2.381631
1404,2.341008
1405,2.306231
1406,2.251317
1407,2.254282
1408,2.166633
1409,2.113635
1410,2.072899
1411,2.000183
1412,1.934486
1413,1.875904
1414,1.813203
1415,1.706338
1416,1.651219
1417,1.604362
1418,1.566452
1419,1.538132
1420,1.484657
1421,1.426557
1422,1.396190
1423,1.282826
1424,1.234733
1425,1.203596
1426,1.100279
1427,1.106509
1428,1.061266
1429,0.969781
1430,0.960530
1431,0.866831
1432,0.778978
1433,0.697046
1434,0.639821
1435,0.604094
1436,0.589875
1437,0.531665
1438,0.504675
1439,0.433468
1440,0.500814
1441,0.360333
1442,0.249432
1443,0.373509
1444,0.217425
1445,0.201965
1446,0.191942
1447,0.106475
1448,0.045424
1449,0.043785
1450,0.060348
1451,0.091606
1452,0.071539
1453,0.023889
1454,0.038868
1455,0.076062
1456,0.048386
1457,0.059901
1458,0.063696
1459,0.053622
1460,0.054191
1461,0.059797
1462,0.064554
1463,0.065193
1464,0.048364
1465,0.089955
1466,0.141384
1467,0.024875
1468,0.044037
1469,0.213707
1470,0.224182
1471,0.230396
1472,0.292585
1473,0.313608
1474,0.377553
1475,0.348817
1476,0.348590
1477,0.261872
1478,0.311208
1479,0.419897
1480,0.543591
1481,0.459327
1482,0.447347
1483,0.546189
1484,0.630039
1485,0.577772
1486,0.662478
1487,0.744697
1488,0.819032
1489,0.758793
1490,0.814760
1491,0.880711
1492,0.948521
1493,0.997761
1494,1.052803
1495,1.101977
1496,1.150925
1497,1.193886
1498,1.235643
1499,25.234992
