sample_index,distance_mm
174,0.619036
175,0.599733
176,0.659308
177,0.607878
178,0.565260
179,0.533668
180,0.590020
181,0.544484
182,0.543948
183,0.569954
184,0.513959
185,0.489752
186,0.545583
187,0.487429
188,0.493279
189,0.515720
190,0.459076
191,0.397468
192,0.348908
193,0.422320
194,0.366652
195,0.300796
196,0.248441
197,0.227348
198,0.246650
199,0.198527
200,0.156725
201,0.218169
202,0.166395
203,0.092627
204,0.181178
205,0.110846
206,0.195734
207,0.128312
208,0.073883
209,0.034060
210,0.077200
211,0.041990
212,0.060980
213,0.053753
214,0.045160
215,0.067104
216,0.029650
217,0.081129
218,0.014407
219,0.095481
220,0.002639
221,0.095163
222,0.016481
223,0.081160
224,0.031743
225,0.067646
226,0.047251
227,0.055078
228,0.062993
229,0.044498
230,0.078939
231,0.037874
232,0.069679
233,0.037598
234,0.062466
235,0.043948
236,0.058892
237,0.054763
238,0.059735
239,0.078553
240,0.156679
241,0.062644
242,0.145954
243,0.192076
244,0.130404
245,0.176890
246,0.248875
247,0.306589
248,0.232369
249,0.291658
250,0.358752
251,0.421037
252,0.342760
253,0.406718
254,0.413742
255,0.392292
256,0.455825
257,0.421981
258,0.440560
259,0.508145
260,0.445046
261,0.494379
262,0.555743
263,0.480980
264,0.541364
265,0.467951
266,0.527244
267,0.582305
268,0.513320
269,0.585458
270,0.587677
271,0.566639
272,0.630558
273,0.696606
274,0.695835
275,0.681976
276,0.747462
277,0.716175
278,0.733268
279,0.704990
280,0.722415
281,0.781719
282,0.731068
283,0.778159
284,0.833248
285,0.763522
286,0.817491
287,0.855040
288,0.801186
289,0.860900
290,0.865728
291,0.842956
292,0.910682
293,0.881518
294,0.887840
295,0.949597
296,1.012202
297,0.983692
298,0.990861
299,0.965127
300,0.968505
301,1.030030
302,1.063187
303,0.925193
304,0.920492
305,0.858876
306,0.908729
307,0.955680
308,1.012682
309,0.949605
310,0.984440
311,0.922405
312,0.965523
313,1.004572
314,0.935525
315,0.983359
316,0.994273
317,0.950651
318,0.965527
319,0.916473
320,0.935674
321,0.880781
322,0.930571
323,0.790114
324,0.747219
325,0.804689
326,0.852020
327,0.849332
328,0.810236
329,0.862398
330,0.827405
331,0.817935
332,0.786071
333,0.771694
334,0.819150
335,0.868297
336,0.699552
337,0.673719
338,0.719219
339,0.665845
340,0.666385
341,0.712838
342,0.634342
343,0.657428
344,0.700132
345,0.606106
346,0.642049
347,0.547884
348,0.582390
349,0.535474
350,0.521242
351,0.427455
352,0.458688
353,0.501832
354,0.394817
355,0.437981
356,0.449585
357,0.373206
358,0.402132
359,0.307765
360,0.340927
361,0.327263
362,0.303982
363,0.373900
364,0.203427
365,0.243767
366,0.133426
367,0.183603
368,0.160836
369,0.121907
370,0.136238
371,0.077339
372,0.064386
373,0.082594
374,0.008855
375,0.073079
376,0.064548
377,0.078988
378,0.012240
379,0.068391
380,0.063562
381,0.076515
382,0.017124
383,0.063222
384,0.061349
385,0.075461
386,0.023067
387,0.057561
388,0.057861
389,0.076199
390,0.030196
391,0.051606
392,0.053178
393,0.079146
394,0.038795
395,0.045962
396,0.047636
397,0.084483
398,0.049175
399,0.041978
400,0.042122
401,0.072340
402,0.061624
403,0.041891
404,0.038588
405,0.058382
406,0.076399
407,0.047775
408,0.040131
409,0.043123
410,0.074295
411,0.059947
412,0.048931
413,0.029043
414,0.061774
415,0.077463
416,0.064528
417,0.026144
418,0.096076
419,0.099330
420,0.085513
421,0.041993
422,0.162748
423,0.026549
424,0.076324
425,0.067269
426,0.070680
427,0.134231
428,0.140074
429,0.097316
430,0.095358
431,0.041469
432,0.070315
433,0.131008
434,0.126490
435,0.162425
436,0.206488
437,0.168025
438,0.065064
439,0.031384
440,0.101141
441,0.064401
442,0.067327
443,0.021886
444,0.053195
445,0.108303
446,0.092838
447,0.062884
448,0.050953
449,0.035601
450,0.038738
451,0.058873
452,0.071584
453,0.073203
454,0.038215
455,0.055694
456,0.019694
457,0.072335
458,0.058993
459,0.095341
460,0.043225
461,0.070284
462,0.010131
463,0.061030
464,0.041852
465,0.075197
466,0.075183
467,0.066302
468,0.050438
469,0.036697
470,0.045492
471,0.025687
472,0.061146
473,0.042946
474,0.083998
475,0.066398
476,0.105297
477,0.088722
478,0.115801
479,0.193588
480,0.148564
481,0.170686
482,0.276782
483,0.281234
484,0.284923
485,0.290094
486,0.289442
487,0.438299
488,0.434937
489,0.440893
490,0.454705
491,0.577339
492,0.445307
493,0.477218
494,0.556319
495,0.669321
496,0.683905
497,0.680607
498,0.810953
499,0.792900
500,0.778756
501,0.761836
502,0.818611
503,0.870156
504,0.851683
505,0.930343
506,0.952802
507,0.935325
508,1.030961
509,1.056247
510,1.132945
511,1.099791
512,1.129303
513,1.177729
514,1.160353
515,1.115014
516,1.184497
517,1.309913
518,1.273339
519,1.304857
520,1.325709
521,1.285549
522,1.330534
523,1.318911
524,1.284663
525,1.342811
526,1.443302
527,1.448164
528,1.466917
529,1.408750
530,1.425642
531,1.523017
532,1.492726
533,1.445834
534,1.485386
535,1.570219
536,1.561803
537,1.561108
538,1.490934
539,1.494476
540,1.495585
541,1.527724
542,1.552642
543,1.544198
544,1.569512
545,1.549928
546,1.582028
547,1.595195
548,1.515106
549,1.519366
550,1.591468
551,1.532554
552,1.542698
553,1.611498
554,1.576813
555,1.560554
556,1.520999
557,1.566796
558,1.635970
559,1.625562
560,1.635300
561,1.562744
562,1.569925
563,1.530069
564,1.567245
565,1.631413
566,1.695452
567,1.645543
568,1.625410
569,1.680815
570,1.644232
571,1.660765
572,1.667691
573,1.609932
574,1.597444
575,1.565968
576,1.613746
577,1.661354
578,1.581612
579,1.564002
580,1.608748
581,1.549929
582,1.568869
583,1.613408
584,1.657166
585,1.585694
586,1.542197
587,1.574653
588,1.606445
589,1.636166
590,1.562443
591,1.569416
592,1.599130
593,1.528454
594,1.461203
595,1.478125
596,1.494088
597,1.509004
598,1.522793
599,1.396580
600,1.352129
601,1.360545
602,1.367830
603,1.374003
604,1.379091
605,1.313658
606,1.243545
607,1.183033
608,1.172800
609,1.161783
610,1.150032
611,1.137611
612,1.124590
613,1.111053
614,1.097095
615,1.082821
616,1.058885
617,0.988510
618,0.949281
619,0.924172
620,0.891356
621,0.858303
622,0.825194
623,0.792247
624,0.759721
625,0.727926
626,0.697231
627,0.649625
628,0.547700
629,0.514171
630,0.594988
631,0.559298
632,0.523159
633,0.467634
634,0.472759
635,0.496549
636,0.440285
637,0.385249
638,0.332613
639,0.408363
640,0.354722
641,0.305221
642,0.371307
643,0.438887
644,0.381161
645,0.327227
646,0.383057
647,0.440214
648,0.375749
649,0.314492
650,0.357987
651,0.291982
652,0.328520
653,0.367972
654,0.286115
655,0.412721
656,0.433870
657,0.348750
658,0.361842
659,0.377989
660,0.273414
661,0.374926
662,0.371441
663,0.371657
664,0.350516
665,0.386007
666,0.307492
667,0.283940
668,0.347244
669,0.302639
670,0.180241
671,0.207027
672,0.152137
673,0.200265
674,0.214007
675,0.137674
676,0.166399
677,0.049529
678,0.065040
679,0.066208
680,0.095355
681,0.077537
682,0.077942
683,0.063342
684,0.068189
685,0.076523
686,0.073231
687,0.024622
688,0.031019
689,0.079629
690,0.151738
691,0.218987
692,0.323574
693,0.388969
694,0.461861
695,0.345629
696,0.510514
697,0.601730
698,0.648942
699,0.701707
700,0.802029
701,0.865397
702,0.928608
703,0.908740
704,0.945210
705,0.987249
706,1.161466
707,1.206061
708,1.266720
709,1.222757
710,1.206759
711,1.256293
712,1.254186
713,1.295616
714,1.270753
715,1.341053
716,1.368223
717,1.389082
718,1.345283
719,1.311202
720,1.378850
721,1.364005
722,1.325746
723,1.289446
724,1.256886
725,1.228284
726,1.130903
727,1.027416
728,1.006709
729,1.002395
730,0.933130
731,0.812224
732,0.803085
733,0.707421
734,0.656910
735,0.624852
736,0.509178
737,0.518754
738,0.445815
739,0.288525
740,0.282743
741,0.183609
742,0.048678
743,0.098060
744,0.042751
745,0.033226
746,0.093207
747,0.011884
748,0.080305
749,0.031928
750,0.102398
751,0.167481
752,0.232833
753,0.282630
754,0.342278
755,0.404272
756,0.465113
757,0.523113
758,0.577405
759,0.747819
760,0.789768
761,0.819308
762,0.779988
763,0.893640
764,1.020544
765,1.040691
766,1.150666
767,1.155036
768,1.169217
769,1.262535
770,1.263865
771,1.356454
772,1.449487
773,1.421862
774,1.475485
775,1.581925
776,1.597905
777,1.654237
778,1.661647
779,1.644369
780,1.686410
781,1.694408
782,1.643359
783,1.659786
784,1.741450
785,1.782286
786,1.781133
787,1.825303
788,1.886973
789,1.868444
790,1.839212
791,1.868808
792,1.883180
793,1.895525
794,1.924144
795,1.956095
796,1.918340
797,1.860929
798,1.861950
799,1.859019
800,1.868265
801,1.854254
802,1.885058
803,1.862766
804,1.852837
805,1.825889
806,1.860977
807,1.851949
808,1.859850
809,1.806844
810,1.805471
811,1.801036
812,1.748909
813,1.719525
814,1.758700
815,1.755020
816,1.679576
817,1.655911
818,1.629956
819,1.620432
820,1.685219
821,1.670228
822,1.637682
823,1.659468
824,1.661798
825,1.668281
826,1.716761
827,1.693301
828,1.695771
829,1.691224
830,1.641422
831,1.561351
832,1.446462
833,1.407734
834,1.458269
835,1.563820
836,1.534397
837,1.518556
838,1.474493
839,1.441655
840,1.491998
841,1.408454
842,1.414559
843,1.474030
844,1.394289
845,1.405832
846,1.493281
847,1.556841
848,1.483228
849,1.409590
850,1.423080
851,1.442233
852,1.369668
853,1.391524
854,1.469815
855,1.369953
856,1.363288
857,1.440292
858,1.520171
859,1.417395
860,1.404803
861,1.474429
862,1.488412
863,1.467370
864,1.368221
865,1.363108
866,1.449830
867,1.512678
868,1.591307
869,1.556004
870,1.498226
871,1.452407
872,1.460843
873,1.458907
874,1.464982
875,1.514632
876,1.483554
877,1.517398
878,1.484146
879,1.535742
880,1.607106
881,1.516805
882,1.479220
883,1.513469
884,1.473714
885,1.523682
886,1.543817
887,1.522462
888,1.582362
889,1.633921
890,1.524437
891,1.499013
892,1.511761
893,1.484306
894,1.540877
895,1.532355
896,1.523120
897,1.582064
898,1.553019
899,1.561376
900,1.622451
901,1.573582
902,1.598932
903,1.635570
904,1.593777
905,1.632390
906,1.638109
907,1.613241
908,1.660989
909,1.686776
910,1.647027
911,1.688131
912,1.680673
913,1.657007
914,1.704793
915,1.673079
916,1.665349
917,1.714922
918,1.767159
919,1.729607
920,1.723462
921,1.684004
922,1.676121
923,1.746936
924,1.805248
925,1.815961
926,1.832627
927,1.783189
928,1.808108
929,1.849477
930,1.892719
931,1.934171
932,1.891622
933,1.873944
934,1.910458
935,1.949213
936,1.986971
937,2.024310
938,2.063576
939,2.096062
940,2.073016
941,2.032028
942,2.055943
943,2.084596
944,2.114764
945,2.155877
946,2.174516
947,2.204158
948,2.230874
949,2.258585
950,2.283827
951,2.309614
952,2.339137
953,2.357232
954,2.379474
955,2.401427
956,2.422145
957,2.442187
958,2.461367
959,2.492898
960,2.573814
961,2.532744
962,2.529421
963,2.577627
964,2.674554
965,2.720059
966,2.728905
967,2.738977
968,2.750246
969,2.774064
970,2.790766
971,2.775276
972,2.783316
973,2.823588
974,2.908637
975,2.945132
976,2.946153
977,2.950696
978,2.959720
979,3.012446
980,3.095777
981,3.094861
982,3.094990
983,3.126734
984,3.199320
985,3.229090
986,3.224395
987,3.220526
988,3.213263
989,3.207088
990,3.226646
991,3.286229
992,3.328186
993,3.325659
994,3.312443
995,3.300339
996,3.292053
997,3.284759
998,3.317320
999,3.388606
1000,3.385911
1001,3.373772
1002,3.388769
1003,3.442192
1004,3.475794
1005,3.461387
1006,3.445883
1007,3.430658
1008,3.414560
1009,3.398582
1010,3.381960
1011,3.365295
1012,3.352880
1013,3.332568
1014,3.314880
1015,3.300105
1016,3.279016
1017,3.259402
1018,3.242330
1019,3.226612
1020,3.204099
1021,3.184789
1022,3.166270
1023,3.146567
1024,3.127913
1025,3.110960
1026,3.089295
1027,3.068774
1028,3.049945
1029,2.973175
1030,2.886738
1031,2.844899
1032,2.825714
1033,2.821579
1034,2.806771
1035,2.765572
1036,2.676200
1037,2.594658
1038,2.563142
1039,2.544208
1040,2.528798
1041,2.504879
1042,2.483245
1043,2.463967
1044,2.444641
1045,2.342459
1046,2.267923
1047,2.243266
1048,2.224197
1049,2.206345
1050,2.191268
1051,2.170196
1052,2.151536
1053,2.054370
1054,1.977145
1055,1.955673
1056,1.937246
1057,1.921678
1058,1.903875
1059,1.888573
1060,1.867828
1061,1.745554
1062,1.694978
1063,1.680284
1064,1.664434
1065,1.650008
1066,1.634891
1067,1.550252
1068,1.465318
1069,1.447613
1070,1.437391
1071,1.420428
1072,1.407683
1073,1.394334
1074,1.382444
1075,1.374968
1076,1.358352
1077,1.339258
1078,1.210846
1079,1.185836
1080,1.186154
1081,1.156532
1082,1.148560
1083,1.173389
1084,1.181851
1085,1.117398
1086,1.111498
1087,1.107477
1088,1.092748
1089,1.083431
1090,1.093139
1091,1.068362
1092,1.061888
1093,1.054498
1094,1.048240
1095,1.041786
1096,1.035708
1097,1.030171
1098,1.030387
1099,1.023311
1100,1.013773
1101,1.010010
1102,1.040219
1103,1.148025
1104,1.140567
1105,1.138250
1106,1.132805
1107,1.131240
1108,1.134852
1109,1.124917
1110,1.119582
1111,1.118684
1112,1.122298
1113,1.134667
1114,1.253979
1115,1.252858
1116,1.249584
1117,1.248420
1118,1.245696
1119,1.247604
1120,1.268869
1121,1.244688
1122,1.243601
1123,1.263250
1124,1.382609
1125,1.379783
1126,1.378944
1127,1.377202
1128,1.376757
1129,1.436155
1130,1.519600
1131,1.517608
1132,1.518864
1133,1.523357
1134,1.516685
1135,1.540564
1136,1.647037
1137,1.656870
1138,1.657766
1139,1.679141
1140,1.656268
1141,1.660796
1142,1.732917
1143,1.801040
1144,1.796359
1145,1.794785
1146,1.835006
1147,1.937806
1148,1.937043
1149,1.935784
1150,1.942954
1151,1.941849
1152,2.008125
1153,2.076119
1154,2.074520
1155,2.073504
1156,2.112233
1157,2.211244
1158,2.219148
1159,2.213246
1160,2.209791
1161,2.217681
1162,2.279142
1163,2.349756
1164,2.346589
1165,2.345471
1166,2.382621
1167,2.473524
1168,2.481876
1169,2.479967
1170,2.494990
1171,2.562319
1172,2.615679
1173,2.613087
1174,2.609572
1175,2.627833
1176,2.603108
1177,2.629181
1178,2.704582
1179,2.737667
1180,2.753447
1181,2.816711
1182,2.871440
1183,2.867301
1184,2.863586
1185,2.861750
1186,2.855398
1187,2.853529
1188,2.853552
1189,2.898145
1190,2.982929
1191,2.977653
1192,2.973759
1193,2.999697
1194,3.069016
1195,3.103362
1196,3.099063
1197,3.093285
1198,3.096561
1199,3.085663
1200,3.078071
1201,3.087638
1202,3.139826
1203,3.206370
1204,3.201209
1205,3.197614
1206,3.191866
1207,3.219214
1208,3.184981
1209,3.176597
1210,3.170124
1211,3.166913
1212,3.171794
1213,3.218524
1214,3.299803
1215,3.294179
1216,3.292812
1217,3.295247
1218,3.287089
1219,3.282911
1220,3.279872
1221,3.279094
1222,3.289769
1223,3.340970
1224,3.420908
1225,3.421744
1226,3.421891
1227,3.429273
1228,3.425075
1229,3.427929
1230,3.430647
1231,3.434648
1232,3.438795
1233,3.444035
1234,3.449704
1235,3.456276
1236,3.463562
1237,3.473265
1238,3.485377
1239,3.491919
1240,3.501551
1241,3.511412
1242,3.528869
1243,3.548689
1244,3.549374
1245,3.562669
1246,3.577752
1247,3.592172
1248,3.608578
1249,3.626762
1250,3.641388
1251,3.660569
1252,3.683181
1253,3.696425
1254,3.720565
1255,3.754802
1256,3.752112
1257,3.771997
1258,3.812853
1259,3.888263
1260,3.979347
1261,4.000916
1262,4.022570
1263,4.045699
1264,4.066956
1265,4.089874
1266,4.112343
1267,4.135810
1268,4.160837
1269,4.212099
1270,4.245362
1271,4.234592
1272,4.255553
1273,4.307764
1274,4.390090
1275,4.469901
1276,4.493490
1277,4.518218
1278,4.540865
1279,4.565140
1280,4.594166
1281,4.610403
1282,4.634447
1283,4.683898
1284,4.760184
1285,4.836479
1286,4.854975
1287,4.889313
1288,4.949173
1289,5.033493
1290,5.061695
1291,5.080721
1292,5.123423
1293,5.189596
1294,5.245140
1295,5.250154
1296,5.264827
1297,5.302171
1298,5.361547
1299,5.397455
1300,5.412526
1301,5.449020
1302,5.506346
1303,5.505157
1304,5.499479
1305,5.514408
1306,5.549619
1307,5.584742
1308,5.593944
1309,5.622744
1310,5.627444
1311,5.611543
1312,5.614858
1313,5.637285
1314,5.678617
1315,5.706233
1316,5.683850
1317,5.680467
1318,5.682560
1319,5.653134
1320,5.642948
1321,5.652168
1322,5.680763
1323,5.637288
1324,5.602726
1325,5.587884
1326,5.542008
1327,5.501573
1328,5.481436
1329,5.439496
1330,5.403096
1331,5.387690
1332,5.393553
1333,5.398653
1334,5.377216
1335,5.377322
1336,5.321519
1337,5.275600
1338,5.251722
1339,5.250285
1340,5.257883
1341,5.238910
1342,5.189497
1343,5.124034
1344,5.081506
1345,5.062587
1346,5.067640
1347,5.095012
1348,5.060100
1349,5.043127
1350,4.989783
1351,4.951949
1352,4.938724
1353,4.950225
1354,4.962988
1355,4.899524
1356,4.860200
1357,4.845492
1358,4.855501
1359,4.798665
1360,4.765305
1361,4.756662
1362,4.761728
1363,4.718721
1364,4.700189
1365,4.661447
1366,4.597017
1367,4.556983
1368,4.541809
1369,4.526187
1370,4.506107
1371,4.449396
1372,4.394569
1373,4.363453
1374,4.328759
1375,4.290378
1376,4.248200
1377,4.212395
1378,4.202108
1379,4.217349
1380,4.168661
1381,4.105452
1382,4.037787
1383,3.965556
1384,3.908517
1385,3.877964
1386,3.848541
1387,3.756597
1388,3.681444
1389,3.634301
1390,3.580216
1391,3.490155
1392,3.429848
1393,3.382355
1394,3.310846
1395,3.249729
1396,3.133500
1397,3.049395
1398,2.999702
1399,2.985614
1400,2.945624
1401,2.906474
1402,2.870536
1403,2.825785
1404,2.719876
1405,2.648369
1406,2.603360
1407,2.559758
1408,2.522442
1409,2.520644
1410,2.522519
1411,2.472442
1412,2.424637
1413,2.376535
1414,2.335220
1415,2.324881
1416,2.333595
1417,2.300339
1418,2.294256
1419,2.313288
1420,2.345771
1421,2.319737
1422,2.275106
1423,2.241242
1424,2.226590
1425,2.229198
1426,2.246610
1427,2.276335
1428,2.289305
1429,2.280968
1430,2.282521
1431,2.292558
1432,2.291639
1433,2.284987
1434,2.284718
1435,2.290028
1436,2.300229
1437,2.314757
1438,2.333173
1439,2.334588
1440,2.327632
1441,2.324229
1442,2.324397
1443,2.328280
1444,2.336144
1445,2.348382
1446,2.365516
1447,2.361954
1448,2.325424
1449,2.293558
1450,2.267637
1451,2.249199
1452,2.240022
1453,2.242093
1454,2.257541
1455,2.241819
1456,2.230954
1457,2.199991
1458,2.185714
1459,2.148500
1460,2.125656
1461,2.088377
1462,2.000993
1463,1.897423
1464,1.833535
1465,1.820349
1466,1.866029
1467,1.770559
1468,1.711600
1469,1.730633
1470,1.676651
1471,1.666660
1472,1.698314
1473,1.584471
1474,1.462323
1475,1.380489
1476,1.307587
1477,1.290684
1478,1.204738
1479,1.084688
1480,1.058442
1481,0.998166
1482,0.891023
1483,0.790827
1484,0.801692
1485,0.658142
1486,0.646488
1487,0.469457
1488,0.415740
1489,0.343277
1490,0.265441
1491,0.268589
1492,0.116931
1493,0.057310
1494,0.033044
1495,0.062568
1496,0.057097
1497,0.025846
1498,0.045382
1499,21.611261
