Type,Cluster_ID,size,Model,RMSE,MAE,Hausdorff_max,Chamfer_mean,Length_Error,Width_Error,Size_Error,Area_Error,IoU,Dice,EMD
Type01,1,280,RATIO_CTRL,4.08637,3.51162,8.38570,2.49263,5.95914,4.72740,0.19607,1658.14736,0.91895,0.95776,0.00000
Type02,3,230,PCA_KRR,8.12564,7.43998,0.87133,0.26505,1.97368,0.57817,0.38841,169.40765,0.98359,0.99173,0.00000
Type02,3,230,PCA_LINEAR,8.36847,7.58003,2.56671,0.78168,5.44013,0.01793,0.10754,275.99496,0.95496,0.97696,0.00000
Type02,3,230,PCA_SVR,8.62151,8.08246,1.78388,0.41982,2.10820,0.30330,1.74709,51.64467,0.97498,0.98733,0.00000
Type02,3,230,PURE_GPR,8.04029,7.31423,0.89220,0.29803,2.93680,0.76086,0.09651,222.75437,0.98472,0.99230,0.00000
Type02,3,230,PURE_KRR,8.11187,7.42087,0.87197,0.25734,2.11599,0.54042,0.33061,163.95559,0.98397,0.99192,0.00000
Type02,3,230,PURE_SVR,8.03065,7.31157,0.89395,0.27472,2.87159,0.68845,0.11007,176.30587,0.98286,0.99136,0.00000
Type02,3,250,PCA_KRR,8.47163,7.77767,1.29249,0.43450,5.66216,0.27510,0.75199,145.24281,0.97861,0.98919,0.00000
Type02,3,250,PCA_LINEAR,9.84196,9.07269,6.56929,2.14340,3.67252,3.74705,0.82404,651.49537,0.90948,0.95260,0.00000
Type02,3,250,PCA_SVR,8.60834,7.94350,1.02157,0.30613,3.72951,0.41758,0.15881,159.82708,0.98049,0.99015,0.00000
Type02,3,250,PURE_GPR,8.63673,7.97188,1.77077,0.47236,4.15320,0.18758,0.31178,4.30217,0.97618,0.98795,0.00000
Type02,3,250,PURE_KRR,8.48274,7.79323,1.13548,0.40237,5.32807,0.36774,0.64423,164.91317,0.97861,0.98919,0.00000
Type02,3,250,PURE_SVR,8.55631,7.89051,1.03340,0.31944,4.21979,0.40787,0.31083,187.65936,0.98219,0.99101,0.00000
Type02,3,250,RATIO_CTRL,4.54255,3.65802,7.97477,3.00666,6.30740,6.45455,0.61289,1486.25301,0.88512,0.93906,0.00000
Type02,3,260,PCA_KRR,8.82473,8.15123,1.02194,0.40283,1.16069,0.99391,0.81667,255.56481,0.97678,0.98825,0.00000
Type02,3,260,PCA_LINEAR,9.23405,8.45167,4.04831,1.64336,5.26706,1.28562,0.99446,73.32426,0.92994,0.96370,0.00000
Type02,3,260,PCA_SVR,9.01705,8.34461,1.55643,0.34853,0.06259,0.47020,1.55643,133.62928,0.98209,0.99096,0.00000
Type02,3,260,PURE_GPR,8.80701,8.07958,1.07952,0.50478,2.35944,1.35226,0.42645,379.20031,0.97106,0.98532,0.00000
Type02,3,260,PURE_KRR,8.80312,8.10724,1.05440,0.35752,1.66125,0.89496,0.67305,239.51807,0.97943,0.98961,0.00000
Type02,3,260,PURE_SVR,8.79046,8.13468,0.87668,0.31601,0.76713,0.80474,0.71396,201.07950,0.98341,0.99164,0.00000
Type02,3,260,RATIO_CTRL,4.29637,3.55445,7.32876,2.89203,7.62043,5.35879,0.73540,1218.64854,0.89595,0.94512,0.00000
Type02,3,270,PCA_KRR,9.36496,8.57580,1.12312,0.41217,6.05330,0.60305,0.61663,266.43846,0.98168,0.99076,0.00000
Type02,3,270,PCA_LINEAR,10.33928,9.63185,4.20771,1.89086,7.55283,0.52852,0.94335,158.60067,0.92053,0.95862,0.00000
Type02,3,270,PCA_SVR,7.64202,6.73234,8.66107,1.86349,22.58444,1.18510,1.74251,939.44484,0.93149,0.96453,0.00000
Type02,3,270,PURE_GPR,9.22378,8.45472,1.16669,0.40629,5.72258,0.58622,0.51154,239.53405,0.98300,0.99143,0.00000
Type02,3,270,PURE_KRR,9.38903,8.60482,1.10836,0.39002,5.68049,0.60754,0.51814,261.23033,0.98148,0.99066,0.00000
Type02,3,270,PURE_SVR,9.51930,8.76691,1.03019,0.33357,4.34061,0.64714,0.11945,247.10956,0.98411,0.99199,0.00000
Type02,3,270,RATIO_CTRL,4.99303,4.21544,7.29396,3.43930,7.74706,5.96238,0.65050,1318.08048,0.88023,0.93630,0.00000
Type03,1,230,PCA_KRR,7.89901,7.32673,0.93854,0.27241,1.06903,0.14906,0.54320,143.39431,0.98122,0.99052,0.00000
Type03,1,230,PCA_LINEAR,8.13385,7.40998,4.57419,1.28904,0.02257,0.11633,0.02343,376.82829,0.94020,0.96918,0.00000
Type03,1,230,PCA_SVR,8.45500,8.04537,2.19477,0.51722,4.14111,0.25588,2.17245,54.07468,0.96958,0.98456,0.00000
Type03,1,230,PURE_GPR,7.71110,7.08252,1.08304,0.28829,2.85391,0.33372,0.06602,183.74285,0.98510,0.99249,0.00000
Type03,1,230,PURE_KRR,7.82740,7.24340,0.88765,0.25136,1.32210,0.15453,0.44861,142.38226,0.98273,0.99129,0.00000
Type03,1,230,PURE_SVR,7.66614,7.03661,0.88871,0.24681,2.41450,0.18226,0.11983,172.69978,0.98577,0.99283,0.00000
Type03,1,235,PCA_KRR,8.70070,7.90434,2.59103,0.80626,4.84267,0.56093,0.76998,398.57255,0.95789,0.97849,0.00000
Type03,1,235,PCA_LINEAR,9.15711,8.38083,5.25182,1.71185,0.01657,0.17367,0.05346,508.47021,0.92456,0.96080,0.00000
Type03,1,235,PCA_SVR,8.83062,8.09431,2.93893,0.91941,4.90434,0.47839,0.73782,467.82514,0.95356,0.97623,0.00000
Type03,1,235,PURE_GPR,8.70895,7.89549,2.45408,0.75648,3.83705,0.51962,0.47617,332.30457,0.96094,0.98008,0.00000
Type03,1,235,PURE_KRR,8.65007,7.85670,2.70481,0.86484,5.32634,0.54016,0.94192,424.55114,0.95558,0.97728,0.00000
Type03,1,235,PURE_SVR,8.57495,7.75927,3.05313,0.98285,5.66530,0.51725,1.07192,483.92212,0.95108,0.97493,0.00000
Type03,1,235,RATIO_CTRL,2.31118,2.18333,1.87408,0.55066,0.84425,0.49862,0.09308,17.54921,0.97252,0.98607,0.00000
Type03,1,245,PCA_KRR,8.63269,7.81159,2.30130,1.03461,6.24298,0.99323,0.86436,453.46516,0.95743,0.97825,0.00000
Type03,1,245,PCA_LINEAR,9.17590,8.29444,5.30067,1.73774,1.60112,0.05922,0.13403,625.37192,0.92515,0.96112,0.00000
Type03,1,245,PCA_SVR,8.71635,7.87369,2.46338,1.10349,6.70332,1.02170,1.00050,492.55597,0.95640,0.97771,0.00000
Type03,1,245,PURE_GPR,8.53911,7.71891,2.26334,1.00168,5.60163,0.87335,0.71796,427.14251,0.95582,0.97741,0.00000
Type03,1,245,PURE_KRR,8.57170,7.75622,2.27812,1.05465,5.82650,0.95810,0.85837,412.48893,0.95598,0.97749,0.00000
Type03,1,245,PURE_SVR,8.65642,7.78257,2.30102,1.04776,5.23303,0.92517,0.71450,395.37706,0.95437,0.97665,0.00000
Type03,1,245,RATIO_CTRL,1.68128,1.45965,2.02495,0.63267,0.89815,1.25398,0.19982,106.71313,0.97807,0.98891,0.00000
Type03,1,250,PCA_KRR,9.04745,8.26184,2.88903,1.01577,3.01253,0.51747,0.48805,328.77728,0.94668,0.97261,0.00000
Type03,1,250,PCA_LINEAR,9.88410,8.93309,7.08330,2.50630,0.47071,0.57833,0.16518,564.15363,0.89575,0.94501,0.00000
Type03,1,250,PCA_SVR,8.61720,7.89301,2.55079,0.93080,3.67962,0.56093,0.76921,271.69040,0.95473,0.97684,0.00000
Type03,1,250,PURE_GPR,8.99828,8.17653,2.86420,1.10150,3.03441,0.44952,0.64970,334.74075,0.94535,0.97191,0.00000
Type03,1,250,PURE_KRR,8.82769,8.07146,2.60041,1.03218,2.55192,0.48339,0.54593,252.45736,0.94820,0.97341,0.00000
Type03,1,250,PURE_SVR,8.87728,8.06846,2.35145,0.97071,2.32892,0.39554,0.50170,194.48705,0.95151,0.97515,0.00000
Type03,1,250,RATIO_CTRL,2.67848,2.46092,3.70757,1.57011,3.77161,2.15944,0.20694,295.00252,0.93343,0.96557,0.00000
Type03,1,255,PCA_KRR,9.40349,8.64257,2.62167,0.82026,4.88606,0.11473,0.23466,477.30370,0.96357,0.98145,0.00000
Type03,1,255,PCA_LINEAR,10.15102,9.35859,7.80619,2.47235,2.35137,1.15197,0.23320,745.98925,0.90570,0.95052,0.00000
Type03,1,255,PCA_SVR,8.99852,8.11307,2.53577,0.71051,6.15795,0.08186,0.27030,392.75000,0.96581,0.98261,0.00000
Type03,1,255,PURE_GPR,9.20954,8.46111,2.81476,0.92383,5.19320,0.12830,0.14957,478.22723,0.95939,0.97927,0.00000
Type03,1,255,PURE_KRR,9.09798,8.28914,2.45911,0.79973,4.92541,0.10703,0.04340,396.37576,0.96283,0.98106,0.00000
Type03,1,255,PURE_SVR,9.19719,8.31598,2.50742,0.78183,5.48160,0.19972,0.21956,334.76318,0.96581,0.98261,0.00000
Type03,1,255,RATIO_CTRL,3.40698,3.19673,3.52941,1.77968,1.74030,3.15658,0.18846,244.56429,0.93981,0.96897,0.00000
Type03,1,260,PCA_KRR,9.37534,8.35091,3.05254,0.91268,2.62105,0.00028,0.24809,285.91782,0.95745,0.97826,0.00000
Type03,1,260,PCA_LINEAR,9.92131,8.77235,7.40271,1.95886,0.85496,0.94329,0.01217,557.62427,0.92089,0.95881,0.00000
Type03,1,260,PCA_SVR,8.79037,7.87169,2.66595,0.91513,3.42953,0.00557,0.03803,224.85255,0.95873,0.97893,0.00000
Type03,1,260,PURE_GPR,9.26921,8.19396,2.97285,1.00497,3.03817,0.05357,0.31889,249.80150,0.95703,0.97804,0.00000
Type03,1,260,PURE_KRR,8.87866,7.89765,2.90090,1.02155,3.41379,0.08434,0.32364,227.75799,0.95621,0.97762,0.00000
Type03,1,260,PURE_SVR,8.85175,7.82982,2.67078,1.08638,4.75648,0.07775,0.70973,201.86680,0.95494,0.97695,0.00000
Type03,1,260,RATIO_CTRL,2.87951,2.65630,3.82213,1.49766,4.01719,3.36700,0.05392,568.65287,0.94680,0.97268,0.00000
Type03,1,265,PCA_KRR,10.14156,9.03330,5.38738,1.47995,0.82605,0.03594,0.93490,506.29444,0.93745,0.96771,0.00000
Type03,1,265,PCA_LINEAR,10.96155,9.78687,10.52717,3.16976,0.17260,0.88073,0.43793,771.95826,0.88258,0.93763,0.00000
Type03,1,265,PCA_SVR,10.23396,9.18311,5.35239,1.48262,0.77231,0.20106,1.47470,443.63795,0.93703,0.96749,0.00000
Type03,1,265,PURE_GPR,9.80242,8.63994,5.39676,1.52063,1.53061,0.11155,0.13520,428.34652,0.93822,0.96813,0.00000
Type03,1,265,PURE_KRR,9.59710,8.45387,5.25220,1.47528,2.11307,0.12807,0.11786,473.28184,0.94057,0.96938,0.00000
Type03,1,265,PURE_SVR,9.58684,8.38672,5.13748,1.48033,3.69275,0.23107,0.32552,496.66598,0.94130,0.96976,0.00000
Type03,1,265,RATIO_CTRL,3.86245,3.22610,6.79134,2.48170,5.81550,3.71866,0.43381,494.36845,0.91505,0.95564,0.00000
Type03,1,270,PCA_KRR,9.52901,8.53731,4.18930,1.20386,1.48981,0.90127,0.02900,278.32154,0.95290,0.97588,0.00000
Type03,1,270,PCA_LINEAR,9.60507,8.72565,5.42241,2.10328,1.07324,1.45306,0.46854,547.16204,0.91159,0.95375,0.00000
Type03,1,270,PCA_SVR,10.23179,9.19193,4.21078,1.21697,2.81013,1.29509,1.35106,169.18124,0.94442,0.97141,0.00000
Type03,1,270,PURE_GPR,8.94223,8.00074,3.83817,1.24649,2.64769,0.66455,0.96186,178.45703,0.94547,0.97197,0.00000
Type03,1,270,PURE_KRR,9.00662,8.02601,4.08983,1.24996,2.64829,0.75017,0.83762,243.67934,0.94468,0.97155,0.00000
Type03,1,270,PURE_SVR,9.07119,8.04728,4.29842,1.30859,3.61769,0.66114,1.11780,292.70965,0.94270,0.97050,0.00000
Type03,1,270,RATIO_CTRL,2.49763,1.91457,5.36415,1.64070,5.33118,4.79885,0.59257,863.54054,0.94329,0.97082,0.00000
Type03,1,275,PCA_KRR,10.16325,8.90306,4.29217,1.28504,0.84737,1.20850,0.00799,212.99410,0.94194,0.97010,0.00000
Type03,1,275,PCA_LINEAR,10.44260,9.51823,5.86980,2.68517,0.03876,1.69879,0.08773,485.16335,0.89593,0.94511,0.00000
Type03,1,275,PCA_SVR,10.75619,9.48020,4.85145,1.37537,2.62428,1.51636,1.07318,115.77072,0.93949,0.96880,0.00000
Type03,1,275,PURE_GPR,9.46694,8.23693,3.71345,1.21201,1.92683,0.96417,0.91661,108.81405,0.94641,0.97247,0.00000
Type03,1,275,PURE_KRR,9.67395,8.37478,3.85788,1.24725,1.28739,1.08923,0.68967,135.78812,0.94515,0.97180,0.00000
Type03,1,275,PURE_SVR,9.78399,8.45379,3.87374,1.28861,1.08964,1.05020,0.63789,162.93475,0.94417,0.97128,0.00000
Type03,1,275,RATIO_CTRL,3.51412,2.82462,7.64912,2.39199,7.19596,5.48284,0.23201,1074.24119,0.91428,0.95522,0.00000
Type03,1,280,PCA_KRR,10.23419,9.36386,3.65151,1.22370,5.22483,1.18581,0.56368,434.05034,0.94935,0.97402,0.00000
Type03,1,280,PCA_LINEAR,11.62752,10.62438,5.75618,2.48333,1.62838,1.91507,0.53837,662.78434,0.91297,0.95451,0.00000
Type03,1,280,PCA_SVR,9.86480,8.91059,4.49670,1.26587,9.33184,0.84548,1.86009,567.74125,0.94567,0.97207,0.00000
Type03,1,280,PURE_GPR,9.77181,8.87168,3.77542,1.20477,4.44552,1.17390,0.86619,303.18803,0.95551,0.97725,0.00000
Type03,1,280,PURE_KRR,9.69931,8.80285,3.98526,1.19856,4.72204,1.13321,1.04444,281.31936,0.95470,0.97683,0.00000
Type03,1,280,PURE_SVR,9.80512,8.90891,3.69104,1.14206,3.52181,1.20114,0.67045,243.48083,0.95423,0.97658,0.00000
Type03,1,280,RATIO_CTRL,7.78266,7.59548,7.31509,2.28656,5.86427,6.10651,0.40134,1049.64838,0.92398,0.96049,0.00000
Type04,2,230,PCA_KRR,8.19066,7.61877,1.16773,0.46579,1.73798,1.15929,0.61464,157.22296,0.97977,0.98978,0.00000
Type04,2,230,PCA_LINEAR,8.42617,7.70742,4.44449,1.39264,0.51737,0.39971,0.02546,429.57931,0.93047,0.96398,0.00000
Type04,2,230,PCA_SVR,8.51758,8.02400,1.63887,0.35378,2.49325,0.25639,1.63887,5.18798,0.97625,0.98798,0.00000
Type04,2,230,PURE_GPR,8.22022,7.59781,1.57583,0.47144,3.07997,1.10056,0.20412,159.27863,0.97085,0.98521,0.00000
Type04,2,230,PURE_KRR,8.13532,7.56560,1.05782,0.42190,1.63996,1.01284,0.56448,145.17674,0.98029,0.99005,0.00000
Type04,2,230,PURE_SVR,8.04279,7.42684,0.81523,0.23624,2.41058,0.55573,0.22067,167.62990,0.98711,0.99351,0.00000
Type04,2,235,PCA_KRR,8.44669,7.76211,1.28732,0.63830,2.45728,0.03851,0.16850,169.18206,0.96307,0.98119,0.00000
Type04,2,235,PCA_LINEAR,8.91350,8.25781,4.62397,1.85809,3.41477,0.85885,0.20367,334.11386,0.91974,0.95819,0.00000
Type04,2,235,PCA_SVR,8.05541,7.34225,0.73914,0.41694,4.43816,0.68582,0.66662,264.24044,0.98124,0.99053,0.00000
Type04,2,235,PURE_GPR,8.49122,7.82651,1.55939,0.78583,1.79041,0.30114,0.05838,138.16919,0.95713,0.97809,0.00000
Type04,2,235,PURE_KRR,8.41391,7.71852,1.21214,0.58660,2.96205,0.21217,0.26303,196.48559,0.96493,0.98215,0.00000
Type04,2,235,PURE_SVR,8.37036,7.67072,1.64518,0.70751,3.64820,0.09061,0.35849,233.34618,0.96053,0.97987,0.00000
Type04,2,235,RATIO_CTRL,2.23288,2.00064,3.53035,1.07136,3.91841,1.90340,0.17146,223.74780,0.95609,0.97755,0.00000
Type04,2,240,PCA_KRR,7.70055,7.08991,1.02008,0.35319,2.02642,0.37398,0.06312,94.98546,0.98092,0.99037,0.00000
Type04,2,240,PCA_LINEAR,8.04622,7.36854,3.61712,1.36644,4.48004,0.87309,0.52194,250.25450,0.93923,0.96866,0.00000
Type04,2,240,PCA_SVR,7.69186,7.11003,1.60173,0.49110,2.05597,0.03426,0.16465,175.88126,0.97550,0.98760,0.00000
Type04,2,240,PURE_GPR,7.61699,7.02659,1.09334,0.39859,1.48094,0.43253,0.04628,103.57994,0.97630,0.98801,0.00000
Type04,2,240,PURE_KRR,7.74219,7.12560,0.98138,0.35194,2.18062,0.23677,0.03524,110.18637,0.98128,0.99055,0.00000
Type04,2,240,PURE_SVR,7.65922,7.03209,1.13385,0.35051,3.13555,0.04823,0.01499,191.53740,0.98040,0.99010,0.00000
Type04,2,240,RATIO_CTRL,1.80519,1.65381,3.28029,1.17129,5.99116,2.58405,0.47033,440.70410,0.95214,0.97548,0.00000
Type04,2,245,PCA_KRR,8.52723,7.83048,1.66403,0.49773,3.16272,0.41436,0.26790,65.16915,0.96935,0.98444,0.00000
