size,A_to_B_mean,A_to_B_median,A_to_B_p90,A_to_B_p95,A_to_B_max,B_to_A_mean,B_to_A_median,B_to_A_p90,B_to_A_p95,B_to_A_max,Chamfer_mean,Hausdorff_max
230,1.860384937682447,1.1111717169015192,4.815271976276408,5.830704602363539,6.839865987636061,1.8457665636150464,1.0868819728276364,4.813061943219549,5.898353608691449,6.839865987636061,1.8530757506487467,6.839865987636061
240,1.3888332005080422,0.6994276585157738,3.579625440284326,5.384237519284171,6.264295214315044,1.4271536756130987,0.7257893087225525,3.7790598562535553,5.483597818076163,6.264295214315044,1.4079934380605703,6.264295214315044
250,1.5049940815818297,0.929112729967021,3.4016507556826863,5.124797623518543,5.9742840687811185,1.5392282434395983,0.9359552369416106,3.638158900046749,5.217475925780434,5.974867829226663,1.522111162510714,5.974867829226663
260,1.7981345926532128,1.3802173738914658,4.804540133352878,6.677615501511797,7.590075840939055,1.8350599366574782,1.392478725192158,4.979936610518091,6.733735762947583,7.590075840939055,1.8165972646553454,7.590075840939055
280,1.2122011031014315,0.8650927401047581,2.6155050434191804,4.6186940845141455,5.4468590130536745,1.2258955018604953,0.8876555036890474,2.751688825777075,4.641203650237323,5.4468590130536745,1.2190483024809633,5.4468590130536745
290,1.6290259944602836,0.9254161578795282,4.516988938291048,6.280569312517372,7.111745782957453,1.6521277250561768,0.9062785618157103,4.704420265852451,6.339180738030241,7.111745782957453,1.6405768597582302,7.111745782957453
