Type,Cluster_ID,size,Model,RMSE,MAE,Hausdorff_max,Chamfer_mean,Length_Error,Width_Error,Size_Error,Area_Error,IoU,Dice,EMD
Type01,2,280,PURE_GPR,17.39524,16.27689,5.35553,1.36026,9.03242,1.04049,0.27278,390.92298,0.95171,0.97526,0.00000
Type01,2,280,PURE_KRR,17.22675,16.12885,5.10234,1.01380,9.33558,1.40985,0.45349,515.67825,0.96063,0.97992,0.00000
Type01,2,280,PURE_SVR,17.07344,15.95776,4.82715,0.89388,10.81862,1.73720,0.10008,596.80210,0.96653,0.98298,0.00000
Type01,2,280,RATIO_CTRL,4.21675,3.54604,8.97894,2.54949,2.05000,4.83479,2.89636,1540.36989,0.91838,0.95746,0.00000
Type02,3,230,PCA_KRR,14.31183,13.16356,4.37766,0.98196,9.33502,1.71724,0.24104,419.10776,0.95641,0.97772,0.00000
Type02,3,230,PCA_LINEAR,11.86285,10.70761,11.28351,3.24854,45.48228,5.15264,11.28351,1636.19103,0.87644,0.93415,0.00000
Type02,3,230,PCA_SVR,14.82012,13.77566,4.31448,0.99281,5.55365,1.40317,1.45727,297.03543,0.95288,0.97587,0.00000
Type02,3,230,PURE_GPR,14.16234,13.00682,4.42634,1.03005,10.21550,2.03372,0.01788,490.51655,0.95498,0.97697,0.00000
Type02,3,230,PURE_KRR,14.30011,13.14467,4.38541,0.97862,9.47990,1.68063,0.18255,414.42646,0.95679,0.97792,0.00000
Type02,3,230,PURE_SVR,14.24305,13.05700,4.45671,0.97359,10.03054,1.64411,0.04117,421.33211,0.95939,0.97927,0.00000
Type02,3,250,PCA_KRR,15.14614,14.01046,4.71614,1.13217,13.96635,1.76465,1.35894,473.85158,0.95076,0.97476,0.00000
Type02,3,250,PCA_LINEAR,12.71049,11.47587,10.87572,3.18619,40.94369,1.15415,10.87572,677.92310,0.87661,0.93425,0.00000
Type02,3,250,PCA_SVR,14.72114,13.59156,4.58301,1.25929,15.99414,2.26025,1.92164,600.57646,0.94675,0.97265,0.00000
Type02,3,250,PURE_GPR,15.50360,14.38238,4.78271,1.07299,11.62728,1.00964,0.80079,265.93621,0.95205,0.97544,0.00000
Type02,3,250,PURE_KRR,15.13455,14.01079,4.65168,1.10927,13.62008,1.86080,1.21795,485.94388,0.95244,0.97564,0.00000
Type02,3,250,PURE_SVR,15.22805,14.14217,4.55928,1.07765,12.48436,2.09858,0.68595,484.92314,0.95253,0.97569,0.00000
Type02,3,250,RATIO_CTRL,3.59880,3.05653,6.02569,2.67141,6.72348,6.20555,0.01711,1455.16914,0.89359,0.94381,0.00000
Type02,3,260,PCA_KRR,16.04983,14.94688,4.18997,1.14980,7.85781,2.32171,1.02079,495.63290,0.95695,0.97800,0.00000
Type02,3,260,PCA_LINEAR,12.47298,11.23014,9.33348,2.78358,38.83857,3.18241,9.33348,1054.91413,0.90115,0.94801,0.00000
Type02,3,260,PCA_SVR,16.59669,15.47129,4.22228,1.04741,5.97115,1.74999,1.63072,365.77449,0.95875,0.97894,0.00000
Type02,3,260,PURE_GPR,15.73074,14.63174,4.24192,1.23711,9.14336,2.63032,0.65348,583.78446,0.95336,0.97612,0.00000
Type02,3,260,PURE_KRR,16.06636,14.92952,4.14526,1.10339,8.38522,2.23061,0.82609,490.30282,0.95850,0.97881,0.00000
Type02,3,260,PURE_SVR,15.94310,14.94211,4.49897,1.10584,5.53800,2.04502,1.24711,365.04467,0.95263,0.97574,0.00000
Type02,3,260,RATIO_CTRL,4.01488,3.32158,6.87666,2.65442,10.33887,5.23066,1.37229,1346.69530,0.90433,0.94976,0.00000
Type02,3,270,PCA_KRR,16.83469,15.55107,5.12383,1.08535,14.14055,2.12521,0.71872,602.77417,0.95509,0.97703,0.00000
Type02,3,270,PCA_LINEAR,13.98113,12.73634,10.66769,3.00005,40.78306,3.90330,9.29283,1361.67479,0.89301,0.94348,0.00000
Type02,3,270,PCA_SVR,14.00415,12.69483,8.33950,2.42148,30.07641,2.38726,1.63341,1171.00912,0.91676,0.95657,0.00000
Type02,3,270,PURE_GPR,16.85286,15.55487,5.24054,1.12185,14.80648,2.34539,0.86239,677.70454,0.95553,0.97726,0.00000
Type02,3,270,PURE_KRR,16.84064,15.57298,5.07398,1.07790,13.76070,2.12336,0.59438,592.14574,0.95620,0.97761,0.00000
Type02,3,270,PURE_SVR,16.90920,15.69725,4.92212,1.06654,12.39159,2.14865,0.14268,571.09859,0.95568,0.97734,0.00000
Type02,3,270,RATIO_CTRL,4.21605,3.65515,6.19481,2.89066,9.52497,5.48423,1.19060,1321.82993,0.89789,0.94620,0.00000
Type03,2,230,PCA_KRR,14.32417,13.41170,3.76307,0.81941,5.33956,0.97114,1.05413,364.50334,0.96489,0.98213,0.00000
Type03,2,230,PCA_LINEAR,14.53074,13.58643,6.80789,1.43913,3.83641,0.77179,1.34029,599.70906,0.93544,0.96664,0.00000
Type03,2,230,PCA_SVR,14.85319,14.04419,3.83749,0.84747,1.34127,0.61596,2.11520,198.74051,0.96379,0.98156,0.00000
Type03,2,230,PURE_GPR,14.16364,13.21911,3.74554,0.91234,6.65960,1.18483,0.82486,415.74569,0.96170,0.98048,0.00000
Type03,2,230,PURE_KRR,14.25979,13.33787,3.76741,0.80897,5.80885,0.98826,0.83437,369.86666,0.96610,0.98276,0.00000
Type03,2,230,PURE_SVR,14.01303,13.03750,3.68088,0.79701,7.50836,1.08363,0.03935,381.98916,0.96684,0.98314,0.00000
Type03,2,235,PCA_KRR,15.12510,13.99068,3.97913,1.30095,8.29576,1.23074,0.30295,640.54830,0.94596,0.97223,0.00000
Type03,2,235,PCA_LINEAR,15.67292,14.54381,7.23481,1.91754,4.51111,0.65393,0.83153,748.11160,0.92293,0.95992,0.00000
Type03,2,235,PCA_SVR,14.63498,13.41323,4.35652,1.61242,12.69716,1.63765,0.74489,856.80410,0.93429,0.96603,0.00000
Type03,2,235,PURE_GPR,15.24075,14.10431,4.02704,1.22830,7.86315,1.18594,0.18638,593.04060,0.94807,0.97334,0.00000
Type03,2,235,PURE_KRR,15.09766,13.96966,4.02989,1.36447,8.61619,1.30360,0.36336,686.62077,0.94245,0.97037,0.00000
Type03,2,235,PURE_SVR,15.35726,14.12614,4.04034,1.44626,9.92472,1.34504,0.12877,692.72702,0.94204,0.97015,0.00000
Type03,2,235,RATIO_CTRL,2.28940,2.17465,1.72108,0.59118,0.02760,0.60178,0.64080,36.74241,0.97609,0.98790,0.00000
Type03,2,245,PCA_KRR,15.32001,14.21361,4.60902,1.51008,5.66050,1.54191,3.78561,731.07548,0.94282,0.97057,0.00000
Type03,2,245,PCA_LINEAR,15.76354,14.71450,7.40695,1.87097,2.39116,0.84799,4.13895,880.66407,0.92725,0.96225,0.00000
Type03,2,245,PCA_SVR,15.53794,14.42387,4.74099,1.56027,4.49394,1.50153,4.42965,730.53124,0.94055,0.96936,0.00000
Type03,2,245,PURE_GPR,15.29168,14.19331,4.28383,1.41343,5.64940,1.49881,3.56153,747.14421,0.94168,0.96997,0.00000
Type03,2,245,PURE_KRR,15.30448,14.21245,4.28780,1.52324,5.42165,1.61930,3.91074,761.61379,0.93552,0.96669,0.00000
Type03,2,245,PURE_SVR,15.48885,14.43242,4.21953,1.50483,5.84916,1.56229,3.59674,710.38773,0.93784,0.96792,0.00000
Type03,2,245,RATIO_CTRL,1.64606,1.41477,2.40633,0.59039,3.52622,1.36261,2.40633,66.33864,0.97793,0.98884,0.00000
Type03,2,250,PCA_KRR,15.97021,14.86792,4.87246,1.57734,3.27381,1.16084,3.85758,668.77400,0.94141,0.96982,0.00000
Type03,2,250,PCA_LINEAR,16.49289,15.42012,8.42062,2.28482,0.32457,0.48912,4.44223,876.91944,0.91890,0.95774,0.00000
Type03,2,250,PCA_SVR,16.69481,15.76887,5.44537,1.31536,3.11657,0.54913,5.44537,354.93247,0.95001,0.97436,0.00000
Type03,2,250,PURE_GPR,15.99069,14.85275,5.27781,1.61122,3.20083,1.20632,4.01120,742.61777,0.93838,0.96821,0.00000
Type03,2,250,PURE_KRR,15.87769,14.80529,5.26553,1.57946,3.50452,1.26446,3.68712,691.13002,0.93833,0.96818,0.00000
Type03,2,250,PURE_SVR,15.80606,14.76365,5.21095,1.49403,3.90780,1.22069,3.25390,628.88963,0.94004,0.96909,0.00000
Type03,2,250,RATIO_CTRL,2.42874,2.22023,3.09550,1.21923,6.27016,2.15907,2.59612,194.05685,0.95819,0.97865,0.00000
Type03,2,255,PCA_KRR,16.55099,15.36096,4.68566,1.35989,9.58717,0.50164,0.11927,766.83901,0.94355,0.97095,0.00000
Type03,2,255,PCA_LINEAR,17.04616,15.85853,8.60570,2.08142,6.67872,0.10243,0.77645,1010.82840,0.92109,0.95892,0.00000
Type03,2,255,PCA_SVR,17.64912,16.63436,4.79828,1.03047,1.09849,0.38897,1.69647,298.05788,0.96259,0.98094,0.00000
Type03,2,255,PURE_GPR,16.43039,15.27149,5.18069,1.46680,9.11666,0.62721,0.46574,873.12743,0.93591,0.96690,0.00000
Type03,2,255,PURE_KRR,16.36306,15.14655,5.13870,1.31108,10.69838,0.65822,0.69219,807.45145,0.94808,0.97335,0.00000
Type03,2,255,PURE_SVR,16.12455,14.89501,5.11893,1.20163,11.35613,0.65693,1.24320,761.59201,0.95374,0.97632,0.00000
Type03,2,255,RATIO_CTRL,2.96169,2.77303,2.68225,1.33414,0.58594,3.21898,1.19587,188.22551,0.94910,0.97388,0.00000
Type03,2,260,PCA_KRR,16.28060,14.97483,5.06540,1.36423,3.70734,0.65546,3.69992,479.17498,0.95008,0.97440,0.00000
Type03,2,260,PCA_LINEAR,16.70813,15.46371,8.94409,1.85433,1.02067,0.12400,4.71059,733.63439,0.93306,0.96537,0.00000
Type03,2,260,PCA_SVR,17.17161,16.15841,5.38676,1.17261,3.92424,0.14171,5.38676,70.27390,0.95721,0.97814,0.00000
Type03,2,260,PURE_GPR,16.28367,14.90497,5.62441,1.49495,3.09186,0.86393,4.48085,594.22523,0.94004,0.96910,0.00000
Type03,2,260,PURE_KRR,15.93494,14.64558,5.57321,1.38223,5.65541,0.88786,2.87531,561.90885,0.94340,0.97088,0.00000
Type03,2,260,PURE_SVR,15.60666,14.28706,5.56253,1.31290,6.56840,0.94641,2.33460,551.93086,0.94494,0.97169,0.00000
Type03,2,260,RATIO_CTRL,2.81971,2.61568,3.59908,1.45858,6.90693,3.45704,2.62562,597.60162,0.95122,0.97500,0.00000
Type03,2,265,PCA_KRR,17.14752,15.86387,6.83625,1.52946,4.67837,0.83031,2.22189,806.91127,0.94327,0.97081,0.00000
Type03,2,265,PCA_LINEAR,17.64308,16.44851,11.12891,2.69099,2.79019,0.36657,2.95402,1061.14757,0.90706,0.95127,0.00000
Type03,2,265,PCA_SVR,17.98974,16.88389,6.98436,1.58582,1.41899,0.28932,3.93255,552.20356,0.94345,0.97090,0.00000
Type03,2,265,PURE_GPR,16.98425,15.64111,7.46537,1.74032,4.69451,1.14847,2.74002,926.37335,0.92886,0.96312,0.00000
Type03,2,265,PURE_KRR,16.80460,15.49597,7.44354,1.68930,6.96260,1.14547,1.40869,934.78530,0.92987,0.96366,0.00000
Type03,2,265,PURE_SVR,16.60850,15.24681,7.45539,1.68651,7.79197,1.24695,1.06109,959.41265,0.93252,0.96508,0.00000
Type03,2,265,RATIO_CTRL,3.24153,2.75407,5.75355,2.12207,5.79372,3.66788,0.80744,406.37437,0.92942,0.96342,0.00000
Type03,2,270,PCA_KRR,17.09002,15.77902,6.35523,1.96484,3.05664,0.29226,3.75269,722.29844,0.92968,0.96356,0.00000
Type03,2,270,PCA_LINEAR,17.20300,16.08380,7.00643,1.93447,2.32628,0.00720,4.10888,975.79891,0.92709,0.96216,0.00000
Type03,2,270,PCA_SVR,17.86659,16.60488,6.40978,2.02250,1.97688,0.06002,5.54169,583.90201,0.92815,0.96274,0.00000
Type03,2,270,PURE_GPR,16.70792,15.38460,4.88276,2.00889,4.39068,0.66407,3.69561,856.93709,0.91662,0.95650,0.00000
Type03,2,270,PURE_KRR,16.77554,15.45038,5.09534,1.98479,5.02171,0.58964,3.22599,873.77139,0.91937,0.95799,0.00000
Type03,2,270,PURE_SVR,16.80108,15.44014,5.30363,2.04865,5.30710,0.68226,3.19591,910.33224,0.91916,0.95788,0.00000
Type03,2,270,RATIO_CTRL,2.19752,1.79830,4.66066,1.52023,6.90767,4.57501,1.73205,632.11401,0.94559,0.97203,0.00000
Type03,2,275,PCA_KRR,17.37289,15.94601,4.80016,1.66158,1.90298,0.29698,4.26982,625.69208,0.94007,0.96911,0.00000
Type03,2,275,PCA_LINEAR,17.64445,16.62898,8.33082,2.57370,1.58933,0.58314,4.23800,862.32171,0.91376,0.95494,0.00000
Type03,2,275,PCA_SVR,17.81044,16.36511,5.35113,1.72162,0.65993,0.44047,5.35113,577.01490,0.93937,0.96874,0.00000
Type03,2,275,PURE_GPR,16.83440,15.42869,5.19846,1.64562,4.26517,0.10852,3.52224,775.79657,0.92930,0.96336,0.00000
Type03,2,275,PURE_KRR,17.06199,15.61365,5.24043,1.66254,3.16199,0.01321,3.91372,766.85418,0.93066,0.96408,0.00000
Type03,2,275,PURE_SVR,17.22778,15.77205,5.25319,1.72065,2.69045,0.00617,4.16690,783.70783,0.92989,0.96367,0.00000
Type03,2,275,RATIO_CTRL,3.33394,2.68088,7.46438,2.25337,8.28872,5.62483,1.73084,890.08619,0.92434,0.96068,0.00000
Type03,2,280,PCA_KRR,17.81873,16.46769,5.54662,1.76719,10.83238,0.18962,1.70982,772.20503,0.93880,0.96843,0.00000
Type03,2,280,PCA_LINEAR,19.09300,17.53972,7.41591,2.24977,7.69866,0.66937,1.40021,926.83516,0.92452,0.96078,0.00000
Type03,2,280,PCA_SVR,17.28568,15.83142,5.59150,1.88013,15.37208,0.14169,3.21573,925.84364,0.93480,0.96630,0.00000
Type03,2,280,PURE_GPR,17.35038,15.95439,4.30280,1.74576,12.10541,0.09613,2.61058,894.34566,0.92862,0.96299,0.00000
Type03,2,280,PURE_KRR,17.32919,15.96121,4.34537,1.72119,11.44539,0.07699,2.13519,874.14713,0.92958,0.96351,0.00000
Type03,2,280,PURE_SVR,17.47780,16.12966,4.39437,1.66116,10.56832,0.03447,1.80949,849.89862,0.93213,0.96487,0.00000
Type03,2,280,RATIO_CTRL,7.61690,7.47237,6.56217,2.09653,2.58099,6.16707,4.03122,974.17217,0.93114,0.96434,0.00000
Type04,2,230,PCA_KRR,14.04158,13.07036,4.09306,0.87289,8.16033,2.39155,0.70525,417.69368,0.96266,0.98098,0.00000
Type04,2,230,PCA_LINEAR,14.08881,13.08859,6.12918,1.46854,5.46623,1.67476,1.00413,693.57990,0.94058,0.96938,0.00000
Type04,2,230,PCA_SVR,14.31130,13.43681,3.87243,0.77015,4.77015,1.56048,1.28763,257.81270,0.96717,0.98331,0.00000
Type04,2,230,PURE_GPR,14.04971,13.02978,4.11955,0.99460,8.78708,2.25176,0.56149,431.52251,0.95862,0.97887,0.00000
Type04,2,230,PURE_KRR,13.95322,12.98792,4.01676,0.84510,8.26437,2.25172,0.54324,402.88417,0.96406,0.98170,0.00000
Type04,2,230,PURE_SVR,15.08531,14.12310,4.76017,0.87911,7.65564,2.01774,1.34843,493.61686,0.95912,0.97913,0.00000
Type04,2,235,PCA_KRR,14.71977,13.64951,3.79240,0.95894,9.43642,1.22883,0.66072,470.59018,0.96037,0.97978,0.00000
Type04,2,235,PCA_LINEAR,14.69127,13.73924,5.39650,1.68531,3.96205,0.36922,0.35603,604.07181,0.93205,0.96483,0.00000
Type04,2,235,PCA_SVR,14.29754,13.18925,4.40730,1.19218,14.00725,2.61996,1.62150,725.64731,0.95245,0.97565,0.00000
Type04,2,235,PURE_GPR,14.71757,13.66007,3.86377,1.01267,9.11654,0.90071,0.79252,435.18725,0.95845,0.97879,0.00000
Type04,2,235,PURE_KRR,14.70773,13.62765,3.87084,0.95778,9.80775,1.39631,0.67971,499.03900,0.96000,0.97959,0.00000
Type04,2,235,PURE_SVR,15.27044,14.17380,4.36589,0.98982,9.80795,1.07805,0.32087,520.66747,0.95360,0.97625,0.00000
Type04,2,235,RATIO_CTRL,1.92720,1.71602,2.96693,0.74352,2.47997,1.98677,0.77025,218.54049,0.97369,0.98667,0.00000
Type04,2,240,PCA_KRR,14.03237,13.03835,3.50578,0.86719,9.22459,0.95922,1.14895,293.02519,0.96707,0.98326,0.00000
Type04,2,240,PCA_LINEAR,13.74558,12.79613,3.25374,1.23623,3.14453,0.41466,0.25292,392.41028,0.95292,0.97589,0.00000
Type04,2,240,PCA_SVR,14.18035,13.16377,3.96425,1.07824,11.29914,2.38685,1.05598,504.01916,0.95934,0.97925,0.00000
Type04,2,240,PURE_GPR,13.92685,12.95549,3.71453,0.98629,9.36178,0.92755,1.39429,287.28470,0.96273,0.98101,0.00000
Type04,2,240,PURE_KRR,14.10725,13.10533,3.58885,0.89642,9.16978,1.09720,1.00740,310.42511,0.96604,0.98273,0.00000
Type04,2,240,PURE_SVR,14.27149,13.24777,3.92442,0.84768,9.39927,0.70007,0.91640,291.61375,0.96666,0.98304,0.00000
Type04,2,240,RATIO_CTRL,1.97432,1.78787,3.54634,1.21816,4.26290,2.65156,1.03228,563.90745,0.95448,0.97671,0.00000
Type04,2,245,PCA_KRR,15.35504,14.25878,4.51046,0.98525,9.18077,1.54989,0.31384,347.05955,0.95967,0.97942,0.00000
