type, side, size, x1, y1, x2, y2, x3, y3, x4, y4, x5, y5, x6, y6, x7, y7, x8, y8, x9, y9, x10, y10, x11, y11, x12, y12, x13, y13, x14, y14, x15, y15, x16, y16, x17, y17, x18, y18, x19, y19, x20, y20, x21, y21, x22, y22, x23, y23, x24, y24, x25, y25, x26, y26, x27, y27, x28, y28, x29, y29, x30, y30, x31, y31, x32, y32, x33, y33, x34, y34, x35, y35, x36, y36, x37, y37, x38, y38, x39, y39, x40, y40, x41, y41, x42, y42, x43, y43, x44, y44, x45, y45, x46, y46, x47, y47, x48, y48, x49, y49, x50, y50
Type02, L,230,62.690163,230.675059,59.156287,230.382023,51.553773,229.401797,41.163361,222.443991,35.243124,212.023462,31.909908,201.227999,29.414149,190.108618,27.076116,179.035056,24.700116,168.015379,22.143262,157.182664,19.233792,145.998508,15.842045,134.96415,12.212153,124.546473,7.988825,113.570527,4.363173,102.891418,1.633524,91.842062,0,80.185102,0.056535,69.210631,0.969189,58.237379,3.384356,47.083263,6.674283,36.353833,11.526603,25.424294,18.019489,15.304335,27.163217,7.079273,37.546257,2.200537,49.004014,0,60.272405,1.854715,70.131806,9.866651,75.833046,20.250063,80.03147,30.922756,82.615892,41.548068,84.149295,53.012154,86.566942,64.283044,86.279909,74.89539,83.302462,86.486619,79.339855,97.043696,75.15358,108.465197,71.852239,119.391179,71.454714,131.26931,73.118351,142.737357,75.85229,153.147999,79.315931,164.995244,82.353148,175.006254,84.860092,185.917387,86.563402,196.60139,86.414998,208.322149,82.889663,219.654456,73.974184,228.945139,66.165854,230.307698,62.978713,230.919295
Type02, L,250,65.09337,250.918041,69.022988,250.451196,77.587355,248.870126,86.346706,238.03618,88.225407,226.319336,87.954789,214.159974,85.406762,202.345106,82.128795,191.093443,77.843396,179.332235,74.795781,167.349842,72.350947,156.043867,70.725477,143.688697,70.807042,131.575674,74.250352,119.688609,79.199964,107.897156,84.275012,96.192242,88.076317,84.056848,88.194246,72.358659,86.651073,60.331915,84.688186,48.09422,82.353257,36.725071,79.236871,24.364044,74.42676,13.004971,64.206501,3.370756,51.79316,0,39.49531,2.217956,28.241931,8.751774,18.824738,18.406789,12.318676,29.591867,7.15605,41.210956,3.336605,53.03991,0.577376,64.597545,0,76.925992,1.189252,88.192937,3.669908,99.822628,6.579042,111.095709,9.98766,122.870286,13.530444,134.606308,17.098364,146.951314,20.853422,158.786342,23.992977,170.647937,26.817906,182.096513,29.293225,194.822206,31.249428,206.900793,33.536463,218.595178,36.453442,229.9735,41.959742,241.81509,52.644845,250.582846,61.187585,250.665208,64.81484,251.225006
Type02, L,260,65.925938,260.844217,62.19233,260.842774,53.823218,259.167291,43.144641,249.749759,36.751418,238.09129,33.08431,225.914598,30.890588,213.213398,29.096502,200.695396,26.719979,188.243284,24.108021,177.013748,20.673827,164.168429,16.898252,151.860714,12.595766,139.362286,8.437001,127.20754,4.654894,114.499365,1.686333,102.333911,0.003646,89.972394,0,76.827971,1.206263,65.25783,3.543092,52.717109,7.50171,40.708282,12.694898,28.639994,20.162378,17.545553,29.952158,8.054403,41.914725,1.728981,54.442567,0,66.683603,4.138279,77.183341,13.673795,82.192164,25.211248,85.716451,37.844526,87.953193,50.052546,90.737629,62.154482,92.366321,74.965902,91.929122,87.195846,88.19127,99.286312,82.878188,111.142713,78.362713,123.111043,76.084615,135.506059,75.667638,148.503669,76.831782,160.848204,79.09964,173.509066,81.970004,185.064012,85.493382,198.146327,88.942858,209.880167,92.177537,222.94919,92.275893,235.424191,88.450742,248.014595,78.623464,258.469335,70.118853,260.142621,65.743439,261.140976
Type02, L,270,68.642628,270.876652,64.325933,270.730716,55.075247,269.325883,43.832696,260.140227,37.421663,247.760078,34.164853,235.192397,32.057801,221.887585,29.296123,209.009363,26.020762,195.962897,22.851518,183.456015,19.476684,170.413063,16.335254,157.896851,12.942005,145.608373,8.886571,132.628855,5.397915,120.67447,2.356011,107.967544,0.531733,94.704186,0,81.88671,1.501398,68.534603,4.320934,55.92084,8.728947,43.148603,14.905941,30.769032,22.573857,19.263735,32.442967,8.483916,44.818518,1.900639,57.812114,0,71.354152,4.07189,81.105703,14.969783,86.366675,27.08479,89.748355,40.129147,91.954505,52.722492,93.907318,65.383967,96.155004,78.856981,95.287597,92.237923,90.707272,104.789509,84.653484,117.338535,79.854179,129.83948,78.043755,143.011613,78.489362,155.800522,80.259902,168.994781,82.85712,181.884549,86.058342,194.430298,89.95501,206.462716,93.211467,219.334281,95.833064,231.946531,95.899926,245.572797,92.349522,258.327625,81.192677,268.925049,72.531142,270.199089,69.045223,270.931418
