Type,Base_Size,Points_Count,Time_sec,Inferred_Base_Type,Output_File
Type00,240,80,0.018534199916757643,Type05,Fin_Excel_Data_CTRL80\RATIO/pred_Data_230_280_RATIO_Type00.csv
Type01,230,80,0.025139000033959746,Type03,Fin_Excel_Data_CTRL80\RATIO/pred_Data_230_280_RATIO_Type01.csv
Type02,230,80,0.0237607000162825,Type04,Fin_Excel_Data_CTRL80\RATIO/pred_Data_230_280_RATIO_Type02.csv
Type03,230,80,0.018981900066137314,Type06,Fin_Excel_Data_CTRL80\RATIO/pred_Data_230_280_RATIO_Type03.csv
Type04,230,80,0.019805000047199428,Type06,Fin_Excel_Data_CTRL80\RATIO/pred_Data_230_280_RATIO_Type04.csv
Type05,240,80,0.0204712999984622,Type00,Fin_Excel_Data_CTRL80\RATIO/pred_Data_230_280_RATIO_Type05.csv
Type06,230,80,0.024384699994698167,Type03,Fin_Excel_Data_CTRL80\RATIO/pred_Data_230_280_RATIO_Type06.csv
Type07,250,80,0.020798200042918324,Type00,Fin_Excel_Data_CTRL80\RATIO/pred_Data_230_280_RATIO_Type07.csv
