Type,Cluster_ID,size,Model,RMSE,MAE,Hausdorff_max,Chamfer_mean,Length_Error,Width_Error,Size_Error,Area_Error,IoU,Dice,EMD
Type00,2,265,PCA_KRR,7.45332,6.78234,1.98992,1.00597,3.51726,1.52265,0.33592,598.42967,0.95265,0.97575,0.00000
Type00,2,265,PCA_LINEAR,7.37564,6.23628,10.70883,2.84022,37.62364,3.50775,10.70883,1541.96548,0.89919,0.94692,0.00000
Type00,2,265,PCA_SVR,6.42863,5.75934,1.58363,0.45432,6.45730,0.72624,1.36955,350.39399,0.97710,0.98842,0.00000
Type00,2,265,PURE_GPR,7.59199,7.00825,1.96137,0.95154,3.89476,1.52142,0.53709,551.38301,0.95593,0.97747,0.00000
Type00,2,265,PURE_KRR,7.34443,6.70191,2.02111,1.01441,3.73022,1.51624,0.23316,611.58779,0.95249,0.97567,0.00000
Type00,2,265,PURE_SVR,7.60694,6.77777,2.25298,1.00332,2.33097,1.43817,0.07802,502.71589,0.95941,0.97929,0.00000
Type00,2,265,RATIO_CTRL,3.56264,3.44682,4.71238,1.78971,0.06529,2.08409,0.29791,386.36225,0.93858,0.96832,0.00000
Type00,2,270,PCA_KRR,6.79921,6.18200,2.59198,0.97544,0.21135,0.60041,0.30234,327.42240,0.95867,0.97890,0.00000
Type00,2,270,PCA_LINEAR,5.71396,4.88710,10.75412,2.76045,31.89776,1.42749,10.55818,717.49011,0.90785,0.95170,0.00000
Type00,2,270,PCA_SVR,6.22617,5.58712,1.79170,0.49059,3.46741,0.00864,1.39917,189.80426,0.97792,0.98884,0.00000
Type00,2,270,PURE_GPR,6.67318,6.01391,2.59584,0.95441,0.42229,0.47099,0.09764,313.73584,0.95957,0.97937,0.00000
Type00,2,270,PURE_KRR,6.80678,6.16056,2.55181,0.97604,0.06331,0.60455,0.25154,322.49229,0.95901,0.97908,0.00000
Type00,2,270,PURE_SVR,6.83302,6.29075,3.41533,1.20324,1.59793,0.86455,0.15690,520.48038,0.95464,0.97679,0.00000
Type00,2,270,RATIO_CTRL,4.41290,3.93086,7.45309,2.90190,6.02698,4.67704,0.04769,1379.68839,0.90875,0.95219,0.00000
Type00,2,275,PCA_KRR,7.17399,6.59701,1.19041,0.63819,5.20358,0.89631,0.79724,455.84471,0.96675,0.98310,0.00000
Type00,2,275,PCA_LINEAR,6.14046,5.40488,10.44814,2.84289,33.42460,2.71916,10.44814,1555.90075,0.90454,0.94988,0.00000
Type00,2,275,PCA_SVR,5.91393,5.18112,6.67155,1.24678,16.18202,0.83658,1.37125,758.00246,0.95583,0.97742,0.00000
Type00,2,275,PURE_GPR,7.06112,6.48333,1.77763,0.82089,5.85579,0.97609,1.09593,554.01253,0.96937,0.98445,0.00000
Type00,2,275,PURE_KRR,7.21481,6.64505,1.07688,0.58191,4.71353,0.87619,0.66861,428.01855,0.97217,0.98589,0.00000
Type00,2,275,PURE_SVR,7.53437,6.90106,0.94561,0.24048,3.16227,0.54002,0.43796,220.96101,0.98829,0.99411,0.00000
Type00,2,275,RATIO_CTRL,4.15886,3.90649,4.67871,2.00333,5.16006,3.93404,0.07387,714.32600,0.93102,0.96428,0.00000
Type01,1,230,PCA_KRR,6.29691,5.87113,0.69726,0.29243,0.27085,0.07743,0.63848,88.94469,0.98463,0.99225,0.00000
Type01,1,230,PCA_LINEAR,5.95723,5.46484,1.56230,0.35678,1.84161,0.09738,0.04538,42.47178,0.98516,0.99252,0.00000
Type01,1,230,PCA_SVR,6.92848,6.66931,2.35592,0.62417,5.50879,0.44723,2.35592,109.12952,0.97521,0.98745,0.00000
Type01,1,230,PURE_GPR,6.26557,5.82364,0.92403,0.38092,0.08100,0.41855,0.26607,97.57094,0.98275,0.99130,0.00000
Type01,1,230,PURE_KRR,6.25634,5.82592,0.68258,0.28013,0.00449,0.01114,0.56723,88.76362,0.98445,0.99216,0.00000
Type01,1,230,PURE_SVR,6.01688,5.57003,0.71792,0.16979,1.52408,0.16467,0.11462,116.04549,0.99061,0.99528,0.00000
Type01,1,240,PCA_KRR,6.26033,5.55615,1.42126,0.56880,3.88617,0.62323,0.45516,133.28174,0.97096,0.98526,0.00000
Type01,1,240,PCA_LINEAR,6.68622,5.76671,2.80533,1.36640,5.14223,0.37233,0.00424,72.55090,0.94682,0.97268,0.00000
Type01,1,240,PCA_SVR,5.83922,5.20969,2.03823,0.55173,7.63875,0.75269,1.87336,319.43511,0.97757,0.98866,0.00000
Type01,1,240,PURE_GPR,6.39349,5.69600,1.40525,0.54393,3.65465,0.00044,0.16324,90.86714,0.97259,0.98610,0.00000
Type01,1,240,PURE_KRR,6.23872,5.55185,1.33573,0.57568,3.83998,0.70442,0.46519,148.90315,0.97064,0.98510,0.00000
Type01,1,240,PURE_SVR,7.03588,6.35773,1.77314,0.26284,5.44075,0.35970,0.31128,240.91289,0.98346,0.99166,0.00000
Type01,1,240,RATIO_CTRL,4.24000,4.14747,3.22070,1.30642,1.60055,1.21441,0.03327,298.45074,0.95361,0.97625,0.00000
Type01,1,250,PCA_KRR,6.59307,5.96872,1.97038,0.69922,1.77454,0.55613,0.03245,192.54984,0.96678,0.98311,0.00000
Type01,1,250,PCA_LINEAR,6.06042,5.53864,2.94235,1.10710,6.22671,0.70796,0.19295,363.81328,0.95508,0.97702,0.00000
Type01,1,250,PCA_SVR,5.76527,5.23565,1.15399,0.36343,5.12944,0.38767,1.05444,270.37649,0.98628,0.99309,0.00000
Type01,1,250,PURE_GPR,6.42225,5.80713,1.98176,0.64557,3.33700,0.57121,0.24756,282.25181,0.97005,0.98479,0.00000
Type01,1,250,PURE_KRR,6.59943,6.01017,1.81037,0.66219,1.16859,0.52029,0.15265,166.62152,0.96810,0.98379,0.00000
Type01,1,250,PURE_SVR,8.16780,7.27969,3.77959,1.26658,1.23844,1.35042,0.85137,221.53845,0.94765,0.97312,0.00000
Type01,1,250,RATIO_CTRL,2.11021,1.84493,2.98083,1.17121,1.03179,2.44557,0.15055,362.32392,0.96012,0.97966,0.00000
Type01,1,260,PCA_KRR,6.20525,5.58661,1.15984,0.60341,2.39724,1.01803,0.03878,175.30016,0.97136,0.98547,0.00000
Type01,1,260,PCA_LINEAR,7.04085,6.05269,5.35812,2.22730,5.84401,1.70977,0.02696,373.12137,0.91684,0.95662,0.00000
Type01,1,260,PCA_SVR,6.00947,5.43320,0.69035,0.27418,3.83908,0.47264,0.59604,213.16765,0.98757,0.99374,0.00000
Type01,1,260,PURE_GPR,6.37000,5.81152,1.91256,1.01505,1.17185,1.58132,0.33336,167.59553,0.95746,0.97827,0.00000
Type01,1,260,PURE_KRR,6.17984,5.56183,1.01361,0.51234,2.62868,0.86683,0.10060,171.91725,0.97499,0.98734,0.00000
Type01,1,260,PURE_SVR,6.30691,5.76320,0.65822,0.19112,2.17903,0.31371,0.08082,168.68088,0.99008,0.99501,0.00000
Type01,1,260,RATIO_CTRL,5.19109,4.95620,6.22112,2.11337,0.96210,0.96475,0.01430,734.75708,0.93227,0.96495,0.00000
Type01,1,280,PCA_KRR,7.22697,6.69683,0.97848,0.40803,0.79531,0.28434,0.43503,89.81974,0.97331,0.98647,0.00000
Type01,1,280,PCA_LINEAR,6.90500,6.49266,3.77370,1.51783,4.71857,0.43672,0.06025,306.08726,0.93492,0.96637,0.00000
Type01,1,280,PCA_SVR,7.75733,7.37048,1.89857,0.55274,3.89103,0.34846,1.89857,58.57730,0.96969,0.98461,0.00000
Type01,1,280,PURE_GPR,7.25349,6.73498,1.72597,0.69717,0.40356,0.51781,0.29097,37.08086,0.96452,0.98194,0.00000
Type01,1,280,PURE_KRR,7.16696,6.62258,0.87532,0.32938,1.28559,0.11405,0.27550,127.76506,0.97780,0.98878,0.00000
Type01,1,280,PURE_SVR,7.01923,6.49512,0.60524,0.20119,1.98946,0.22563,0.11519,180.05781,0.98952,0.99473,0.00000
Type01,1,280,RATIO_CTRL,4.06578,3.50467,8.31447,2.49361,5.19984,4.81431,0.01183,1645.09142,0.92336,0.96016,0.00000
Type02,3,230,PCA_KRR,6.22315,5.68811,0.57069,0.17206,0.72234,0.44117,0.28755,127.84941,0.98810,0.99401,0.00000
Type02,3,230,PCA_LINEAR,6.40667,5.78188,2.29893,0.72356,3.90472,0.31644,0.12629,259.34214,0.95870,0.97892,0.00000
Type02,3,230,PCA_SVR,6.72006,6.34143,1.68367,0.35694,3.44647,0.15275,1.63969,4.37021,0.97835,0.98906,0.00000
Type02,3,230,PURE_GPR,6.17393,5.59834,0.65038,0.20604,1.63479,0.60168,0.01966,175.92282,0.98752,0.99372,0.00000
Type02,3,230,PURE_KRR,6.20987,5.66913,0.56841,0.16429,0.85882,0.40242,0.23682,122.22457,0.98810,0.99401,0.00000
Type02,3,230,PURE_SVR,6.11264,5.54107,0.51974,0.18187,1.50144,0.54688,0.01670,130.93459,0.98773,0.99383,0.00000
Type02,3,250,PCA_KRR,6.61183,6.07822,1.00700,0.32525,4.02361,0.07795,0.50138,91.27690,0.98133,0.99058,0.00000
Type02,3,250,PCA_LINEAR,7.87953,7.21977,6.35372,2.11904,1.96506,4.14415,0.03043,674.23199,0.90972,0.95273,0.00000
Type02,3,250,PCA_SVR,7.00626,6.55118,0.68574,0.24622,0.36936,0.09543,0.64145,54.96265,0.97981,0.98980,0.00000
Type02,3,250,PURE_GPR,6.64880,6.14826,1.44177,0.39409,2.75434,0.33094,0.14083,37.14992,0.97889,0.98933,0.00000
Type02,3,250,PURE_KRR,6.64471,6.11274,0.82473,0.28572,3.67178,0.16948,0.38872,111.50516,0.98285,0.99135,0.00000
Type02,3,250,PURE_SVR,6.77571,6.25613,0.63306,0.20336,2.58227,0.20547,0.04106,136.03847,0.98454,0.99221,0.00000
Type02,3,250,RATIO_CTRL,4.47601,3.59480,7.87459,2.96442,6.73827,6.51330,0.33556,1493.96268,0.89127,0.94251,0.00000
Type02,3,260,PCA_KRR,6.60394,6.09796,0.87661,0.32265,0.32874,0.75901,0.63266,199.93468,0.98047,0.99014,0.00000
Type02,3,260,PCA_LINEAR,7.16712,6.51044,4.00732,1.60291,2.93920,1.71600,0.33583,75.94721,0.93240,0.96502,0.00000
Type02,3,260,PCA_SVR,6.80207,6.30985,1.50606,0.26069,1.81740,0.18842,1.50606,64.82194,0.98481,0.99235,0.00000
Type02,3,260,PURE_GPR,6.68111,6.12162,0.94625,0.42241,0.80231,1.11173,0.31891,318.69048,0.97404,0.98685,0.00000
Type02,3,260,PURE_KRR,6.55748,6.02804,0.68213,0.26624,0.13398,0.65630,0.48202,183.26744,0.98294,0.99139,0.00000
Type02,3,260,PURE_SVR,6.57910,6.08215,0.62424,0.22689,0.00848,0.56578,0.54532,155.43780,0.98615,0.99302,0.00000
Type02,3,260,RATIO_CTRL,4.24671,3.50289,7.28567,2.84664,8.25132,5.43291,0.12522,1207.19273,0.90171,0.94831,0.00000
Type02,3,270,PCA_KRR,7.11081,6.51799,0.94645,0.31714,4.50238,0.35795,0.64246,206.07802,0.98440,0.99214,0.00000
Type02,3,270,PCA_LINEAR,8.39482,7.83811,3.86661,1.85652,4.98036,0.96812,0.01433,169.64637,0.92187,0.95935,0.00000
Type02,3,270,PCA_SVR,5.97832,5.22199,8.49106,1.71812,20.44022,0.94932,1.70000,861.67470,0.93743,0.96770,0.00000
Type02,3,270,PURE_GPR,6.97809,6.40527,0.91395,0.31212,4.16502,0.31373,0.54683,177.00303,0.98703,0.99347,0.00000
Type02,3,270,PURE_KRR,7.14216,6.55166,0.84851,0.29017,4.14532,0.36358,0.54147,200.94037,0.98628,0.99309,0.00000
Type02,3,270,PURE_SVR,7.30343,6.73361,0.75010,0.23212,2.89117,0.38431,0.13763,187.86503,0.98777,0.99385,0.00000
Type02,3,270,RATIO_CTRL,4.99154,4.24370,7.26559,3.43746,8.56245,6.02157,0.55353,1293.99385,0.88372,0.93827,0.00000
Type03,1,230,PCA_KRR,6.01643,5.59486,0.77748,0.21785,0.03999,0.01738,0.55848,103.92144,0.98584,0.99287,0.00000
Type03,1,230,PCA_LINEAR,6.47389,5.87331,4.50166,1.36561,1.38135,0.26376,0.29576,340.93211,0.94157,0.96991,0.00000
Type03,1,230,PCA_SVR,6.56763,6.29830,2.12448,0.48816,5.14601,0.37578,2.12448,97.59242,0.97741,0.98858,0.00000
Type03,1,230,PURE_GPR,5.85560,5.37467,0.78305,0.23296,1.87820,0.20192,0.03208,146.33742,0.98770,0.99381,0.00000
Type03,1,230,PURE_KRR,5.94877,5.51537,0.64871,0.19785,0.25527,0.02366,0.45922,104.27083,0.98719,0.99355,0.00000
Type03,1,230,PURE_SVR,5.78551,5.30687,0.56808,0.17668,1.38725,0.00168,0.09373,124.23181,0.98921,0.99457,0.00000
Type03,1,235,PCA_KRR,7.01568,6.35982,2.80189,0.76908,3.37503,0.46876,0.48053,330.40743,0.96233,0.98080,0.00000
Type03,1,235,PCA_LINEAR,7.55096,6.93014,5.15047,1.75222,1.80437,0.30156,0.37541,436.26741,0.92758,0.96243,0.00000
Type03,1,235,PCA_SVR,7.17106,6.57634,3.21357,0.89737,3.50471,0.40008,0.40542,414.55757,0.95728,0.97817,0.00000
Type03,1,235,PURE_GPR,7.03777,6.35752,2.63780,0.71756,2.52139,0.43079,0.22313,276.50031,0.96302,0.98116,0.00000
Type03,1,235,PURE_KRR,6.97704,6.32864,2.93453,0.82915,3.88223,0.43774,0.61749,371.02426,0.95849,0.97880,0.00000
Type03,1,235,PURE_SVR,6.99901,6.34800,3.29125,0.95121,4.13071,0.36849,0.60015,437.13902,0.95498,0.97697,0.00000
Type03,1,235,RATIO_CTRL,2.33122,2.19219,1.94341,0.54030,1.14460,0.46951,0.05799,15.56394,0.97577,0.98774,0.00000
Type03,1,245,PCA_KRR,7.06132,6.36021,2.37995,0.96280,4.79799,0.95969,0.53802,408.60176,0.96106,0.98014,0.00000
Type03,1,245,PCA_LINEAR,7.53713,6.77121,5.26112,1.79465,0.31557,0.17568,0.23108,570.80844,0.92759,0.96243,0.00000
Type03,1,245,PCA_SVR,7.22681,6.49467,2.56771,1.03292,4.93293,0.96095,0.52682,444.52119,0.95969,0.97943,0.00000
Type03,1,245,PURE_GPR,6.94521,6.25702,2.30485,0.93160,4.26822,0.81480,0.39688,426.30848,0.95955,0.97936,0.00000
Type03,1,245,PURE_KRR,7.00094,6.30468,2.32097,0.97712,4.64050,0.89852,0.54858,411.03200,0.95936,0.97926,0.00000
Type03,1,245,PURE_SVR,7.14869,6.41348,2.36053,0.98098,3.94930,0.84521,0.27771,395.31327,0.95772,0.97840,0.00000
Type03,1,245,RATIO_CTRL,1.69600,1.47678,2.03015,0.66178,1.05277,1.19497,0.12235,115.53701,0.97600,0.98785,0.00000
Type03,1,250,PCA_KRR,7.40768,6.73764,3.09836,0.98882,1.75374,0.44952,0.37913,308.80614,0.95236,0.97560,0.00000
Type03,1,250,PCA_LINEAR,8.17271,7.31069,6.89275,2.50064,2.16162,0.75848,0.05128,534.36564,0.90305,0.94905,0.00000
Type03,1,250,PCA_SVR,6.96943,6.38174,2.67542,0.89529,1.88889,0.41944,0.55921,220.98949,0.95786,0.97848,0.00000
Type03,1,250,PURE_GPR,7.35267,6.64121,3.12181,1.07525,1.94275,0.33003,0.53762,378.04187,0.94687,0.97271,0.00000
Type03,1,250,PURE_KRR,7.16211,6.52394,2.81932,1.00345,1.71079,0.34268,0.50730,291.15522,0.95072,0.97474,0.00000
Type03,1,250,PURE_SVR,7.13405,6.48602,2.52679,0.94930,1.43767,0.27065,0.47007,222.34198,0.95470,0.97682,0.00000
Type03,1,250,RATIO_CTRL,2.60779,2.41318,3.73237,1.52307,3.57593,2.16489,0.37588,275.59461,0.94297,0.97065,0.00000
Type03,1,255,PCA_KRR,7.77615,7.19197,2.56088,0.80967,2.94011,0.20098,0.54852,417.33288,0.96434,0.98185,0.00000
Type03,1,255,PCA_LINEAR,8.38148,7.74088,7.64145,2.48506,0.10907,1.35816,0.50373,675.86795,0.90946,0.95258,0.00000
Type03,1,255,PCA_SVR,7.40395,6.67761,2.15886,0.66287,3.53351,0.27534,0.12868,285.48924,0.97065,0.98511,0.00000
Type03,1,255,PURE_GPR,7.53075,6.95627,2.53690,0.90065,3.56094,0.28638,0.14202,500.96178,0.95813,0.97862,0.00000
Type03,1,255,PURE_KRR,7.45130,6.80768,2.22373,0.78469,3.49808,0.28614,0.17776,412.02525,0.96276,0.98102,0.00000
Type03,1,255,PURE_SVR,7.46030,6.74741,2.17955,0.75459,4.01400,0.35374,0.08863,332.00539,0.96464,0.98200,0.00000
Type03,1,255,RATIO_CTRL,3.34851,3.14321,3.57243,1.74438,1.96916,3.18174,0.17417,261.94557,0.94323,0.97079,0.00000
Type03,1,260,PCA_KRR,7.93614,7.05276,3.13741,0.89846,0.33351,0.08099,0.86062,234.96020,0.96220,0.98074,0.00000
Type03,1,260,PCA_LINEAR,8.34484,7.28042,7.35889,2.04342,1.53555,1.14720,0.50373,494.69368,0.92224,0.95955,0.00000
Type03,1,260,PCA_SVR,7.31965,6.57143,2.62471,0.81430,0.45546,0.17392,0.69891,132.14843,0.96561,0.98251,0.00000
Type03,1,260,PURE_GPR,7.84252,6.88653,3.16782,0.98812,1.27048,0.11609,0.22073,299.84481,0.95228,0.97556,0.00000
Type03,1,260,PURE_KRR,7.42188,6.58330,3.02892,0.96170,1.66347,0.09273,0.21999,271.83956,0.95619,0.97761,0.00000
Type03,1,260,PURE_SVR,7.23731,6.40100,2.75645,0.96249,2.93759,0.06691,0.23957,229.85945,0.95705,0.97806,0.00000
Type03,1,260,RATIO_CTRL,2.88917,2.66405,3.82194,1.50385,4.26524,3.38531,0.17729,575.21167,0.95030,0.97452,0.00000
Type03,1,265,PCA_KRR,8.66820,7.73764,5.43256,1.56222,1.25667,0.07094,1.26814,480.34798,0.93662,0.96727,0.00000
Type03,1,265,PCA_LINEAR,9.40466,8.32089,10.45840,3.22778,2.18905,1.02896,0.65127,730.43740,0.88748,0.94038,0.00000
Type03,1,265,PCA_SVR,8.82247,7.99408,5.42965,1.60909,3.41801,0.28115,1.96682,396.95085,0.93759,0.96779,0.00000
Type03,1,265,PURE_GPR,8.32625,7.25372,5.17280,1.55690,0.15818,0.01428,0.35515,520.19990,0.93739,0.96768,0.00000
Type03,1,265,PURE_KRR,8.15718,7.15115,5.11071,1.54164,0.52211,0.01185,0.43704,563.74160,0.93637,0.96714,0.00000
Type03,1,265,PURE_SVR,8.09185,7.04659,4.99857,1.50367,1.97222,0.12871,0.01158,581.59975,0.93915,0.96862,0.00000
Type03,1,265,RATIO_CTRL,3.85357,3.22100,6.76727,2.47297,5.55842,3.67895,0.37395,475.79812,0.92172,0.95927,0.00000
Type03,1,270,PCA_KRR,8.16001,7.28998,4.35057,1.16776,1.36791,1.00765,0.77414,263.57420,0.94982,0.97427,0.00000
Type03,1,270,PCA_LINEAR,8.08758,7.31511,5.61708,2.16266,1.67385,1.61864,0.26174,512.30075,0.91715,0.95679,0.00000
Type03,1,270,PCA_SVR,8.94989,8.06326,4.38841,1.25596,5.99566,1.42531,2.27592,153.50913,0.94536,0.97191,0.00000
Type03,1,270,PURE_GPR,7.57266,6.71806,4.09102,1.21532,0.57983,0.82452,0.27488,297.56862,0.94511,0.97178,0.00000
Type03,1,270,PURE_KRR,7.67978,6.80768,4.33418,1.21162,0.23106,0.89405,0.00451,366.52673,0.94351,0.97094,0.00000
Type03,1,270,PURE_SVR,7.78784,6.87327,4.55870,1.25772,1.03288,0.83204,0.18668,421.82145,0.94154,0.96989,0.00000
Type03,1,270,RATIO_CTRL,2.51302,1.86382,5.44189,1.62763,5.67174,4.74671,0.17513,834.50366,0.94615,0.97233,0.00000
Type03,1,275,PCA_KRR,8.42793,7.25955,4.52104,1.23910,1.97150,1.30823,0.35466,143.73507,0.94725,0.97291,0.00000
Type03,1,275,PCA_LINEAR,8.67459,7.85583,5.72725,2.69332,2.91105,1.83954,0.35411,391.61637,0.89962,0.94716,0.00000
Type03,1,275,PCA_SVR,9.04675,7.84808,5.10578,1.33033,5.46489,1.61499,1.45130,52.88578,0.94303,0.97068,0.00000
Type03,1,275,PURE_GPR,7.80226,6.63062,3.92824,1.20662,0.21240,1.11308,0.58749,189.93578,0.94121,0.96971,0.00000
Type03,1,275,PURE_KRR,8.03009,6.79581,4.15676,1.24358,1.07549,1.22284,0.28603,222.22527,0.93944,0.96877,0.00000
Type03,1,275,PURE_SVR,8.21295,6.93189,4.17032,1.27920,1.34180,1.22893,0.14315,260.93978,0.93862,0.96834,0.00000
Type03,1,275,RATIO_CTRL,3.45595,2.78918,7.56181,2.34942,7.52691,5.39630,0.11155,1099.99565,0.91929,0.95795,0.00000
Type03,1,280,PCA_KRR,8.52515,7.76335,3.29946,1.16492,4.99901,1.33373,1.33587,388.72122,0.95423,0.97658,0.00000
Type03,1,280,PCA_LINEAR,10.10442,9.19738,5.66896,2.51600,0.92508,2.11302,0.09415,590.12002,0.91469,0.95544,0.00000
Type03,1,280,PCA_SVR,8.16454,7.32389,4.07052,1.20287,9.22012,0.97597,2.69213,524.48135,0.95237,0.97561,0.00000
Type03,1,280,PURE_GPR,8.22990,7.44941,3.30347,1.20258,4.56563,1.39772,1.51321,425.86960,0.95192,0.97537,0.00000
Type03,1,280,PURE_KRR,8.06654,7.29525,3.55576,1.19518,4.93347,1.36232,1.81023,404.17716,0.95181,0.97531,0.00000
Type03,1,280,PURE_SVR,8.14073,7.36118,3.27958,1.14317,3.89138,1.45397,1.48790,372.10364,0.95354,0.97622,0.00000
Type03,1,280,RATIO_CTRL,7.77598,7.59075,7.29406,2.26533,5.03275,6.07288,0.36318,1050.53766,0.92924,0.96332,0.00000
Type04,2,230,PCA_KRR,6.24969,5.84526,0.93817,0.39754,0.92856,0.94809,0.57781,120.94651,0.98229,0.99107,0.00000
Type04,2,230,PCA_LINEAR,6.96871,6.32059,4.29990,1.45862,2.60412,0.19101,0.35425,323.34630,0.94125,0.96973,0.00000
Type04,2,230,PCA_SVR,6.60894,6.28932,1.63306,0.33797,3.29597,0.07112,1.63306,39.28847,0.98229,0.99107,0.00000
Type04,2,230,PURE_GPR,6.29560,5.83856,1.29824,0.39743,2.35222,0.88191,0.17349,139.65265,0.97927,0.98953,0.00000
Type04,2,230,PURE_KRR,6.20230,5.80001,0.81713,0.35405,0.81687,0.80025,0.53341,104.56316,0.98468,0.99228,0.00000
Type04,2,230,PURE_SVR,6.22553,5.78607,0.59146,0.19537,1.32100,0.30366,0.31886,118.74079,0.98857,0.99425,0.00000
Type04,2,235,PCA_KRR,6.39570,5.87397,1.10231,0.52569,1.71755,0.20328,0.20144,153.83951,0.97363,0.98664,0.00000
Type04,2,235,PCA_LINEAR,7.26753,6.72637,4.51178,1.84674,5.27925,1.09583,0.51383,245.06198,0.92874,0.96305,0.00000
Type04,2,235,PCA_SVR,6.17415,5.61750,0.73819,0.31216,3.57959,0.38921,0.62073,239.89581,0.98408,0.99198,0.00000
Type04,2,235,PURE_GPR,6.45350,5.94964,1.38371,0.68130,1.04903,0.55206,0.08648,119.43953,0.96717,0.98331,0.00000
Type04,2,235,PURE_KRR,6.36124,5.82965,1.02186,0.47228,2.22427,0.02731,0.29191,183.50508,0.97515,0.98742,0.00000
Type04,2,235,PURE_SVR,6.51133,5.96006,1.43008,0.54803,2.23122,0.18685,0.21910,177.82357,0.97296,0.98630,0.00000
Type04,2,235,RATIO_CTRL,2.11203,1.88331,3.31158,0.94495,3.88024,1.91062,0.12709,231.14170,0.96394,0.98164,0.00000
Type04,2,240,PCA_KRR,5.86038,5.39969,0.96424,0.34922,1.13430,0.61279,0.36351,0.28609,0.98636,0.99313,0.00000
Type04,2,240,PCA_LINEAR,6.61461,6.06749,3.79809,1.46937,6.30383,1.09407,0.55251,91.25882,0.93788,0.96795,0.00000
Type04,2,240,PCA_SVR,6.17853,5.71390,0.94791,0.37333,0.79380,0.37550,0.08131,71.77570,0.98414,0.99201,0.00000
Type04,2,240,PURE_GPR,5.76532,5.32657,1.06179,0.39237,0.55810,0.67506,0.26134,3.81649,0.97597,0.98784,0.00000
Type04,2,240,PURE_KRR,5.90450,5.43584,0.93237,0.32540,1.29246,0.47545,0.33168,19.38405,0.98723,0.99358,0.00000
Type04,2,240,PURE_SVR,6.06460,5.59298,1.12881,0.27420,1.53276,0.31411,0.11426,57.73554,0.98024,0.99002,0.00000
Type04,2,240,RATIO_CTRL,1.77392,1.61650,3.32046,1.15618,6.09913,2.55548,0.11028,543.85041,0.95600,0.97751,0.00000
Type04,2,245,PCA_KRR,6.43290,5.91021,1.62304,0.51975,2.28297,0.43644,0.24227,39.01622,0.97334,0.98649,0.00000
