size,A_to_B_mean,A_to_B_median,A_to_B_p90,A_to_B_p95,A_to_B_max,B_to_A_mean,B_to_A_median,B_to_A_p90,B_to_A_p95,B_to_A_max,Chamfer_mean,Hausdorff_max
230,0.5557716907663186,0.526880919731661,1.1276029023598462,1.2168990068792485,1.3841744252664856,0.5616702347988154,0.5306560425736769,1.128846743872641,1.2343381137373899,1.3871713052613346,0.558720962782567,1.3871713052613346
250,2.8994445835584424,2.043746276476167,7.122423751657831,8.201215731359122,8.934167762132656,2.9632176898480647,2.0660233237359287,7.249241814070299,8.256104159410059,8.934167762132656,2.9313311367032533,8.934167762132656
260,2.223650213160543,1.7897867515767714,5.176243735623902,7.306196221429479,8.314361782633814,2.2936620853748644,1.9268808149220256,5.453838620403132,7.434596564853901,8.314361782633814,2.2586561492677037,8.314361782633814
270,2.2499847179362873,1.701294343206249,4.45531806376568,6.591808800096132,7.64207735324984,2.3007279155446163,1.7440404295384409,4.472587836132943,6.6948997328313755,7.64217305167761,2.275356316740452,7.64217305167761
