Type,Cluster_ID,size,Model,RMSE,MAE,Hausdorff_max,Chamfer_mean,Length_Error,Width_Error,Size_Error,Area_Error,IoU,Dice,EMD
Type00,2,275,PCA_KRR,10.04797,9.23809,1.52944,0.76498,7.01342,1.26358,0.63559,549.26020,0.96200,0.98063,0.00000
Type00,2,275,PCA_LINEAR,8.33179,7.48462,10.10718,2.90309,35.36649,3.28136,10.04613,1775.64228,0.90141,0.94815,0.00000
Type00,2,275,PCA_SVR,8.71928,7.79976,5.33087,1.18651,16.13957,1.18485,1.35147,762.74563,0.95809,0.97860,0.00000
Type00,2,275,PURE_GPR,9.99432,9.17800,1.87711,0.93211,7.24400,1.33127,0.93772,640.23132,0.96494,0.98216,0.00000
Type00,2,275,PURE_KRR,10.11242,9.30400,1.54053,0.70458,6.58554,1.24040,0.53706,521.46263,0.96761,0.98354,0.00000
Type00,2,275,PURE_SVR,10.44141,9.61682,1.55944,0.35522,4.65655,0.78962,0.12968,301.35988,0.98480,0.99234,0.00000
Type00,2,275,RATIO_CTRL,4.12185,3.85117,4.59620,1.92183,4.82847,3.87292,0.38609,591.28720,0.92941,0.96341,0.00000
Type01,1,230,PCA_KRR,8.84118,8.22416,1.02220,0.31415,0.64077,0.23083,0.78220,128.94749,0.97939,0.98959,0.00000
Type01,1,230,PCA_LINEAR,8.41260,7.77635,1.49379,0.45385,3.06309,0.04606,0.27990,123.91545,0.98021,0.99001,0.00000
Type01,1,230,PCA_SVR,9.45994,9.00639,2.38253,0.60947,4.26005,0.28201,2.38253,45.12827,0.96767,0.98357,0.00000
Type01,1,230,PURE_GPR,8.74394,8.11541,0.98427,0.42808,1.09067,0.56806,0.32117,126.41241,0.97478,0.98723,0.00000
Type01,1,230,PURE_KRR,8.80567,8.18296,1.04368,0.30354,0.89423,0.16501,0.71202,130.20811,0.97938,0.98958,0.00000
Type01,1,230,PURE_SVR,8.56830,7.92613,0.80596,0.24560,2.65037,0.30962,0.11776,176.75680,0.98537,0.99263,0.00000
Type01,1,240,PCA_KRR,8.70417,7.84217,1.63836,0.58143,5.53355,0.83432,0.88500,220.65457,0.96984,0.98469,0.00000
Type01,1,240,PCA_LINEAR,9.04961,8.04636,2.51374,1.32295,6.56375,0.10807,0.81612,188.84661,0.94466,0.97154,0.00000
Type01,1,240,PCA_SVR,8.13928,7.30012,2.39718,0.75005,10.62151,1.10640,2.39718,424.84798,0.96833,0.98391,0.00000
Type01,1,240,PURE_GPR,8.86423,8.01073,1.57616,0.59169,5.13768,0.21070,0.49207,198.38941,0.96983,0.98468,0.00000
Type01,1,240,PURE_KRR,8.68782,7.83662,1.67564,0.58141,5.51907,0.91580,0.87119,232.93485,0.96966,0.98459,0.00000
Type01,1,240,PURE_SVR,9.22703,8.35256,1.83066,0.37508,6.75407,0.64653,0.78037,351.10847,0.97716,0.98845,0.00000
Type01,1,240,RATIO_CTRL,4.23710,4.13883,3.01363,1.30092,2.08683,1.16354,0.64842,224.47349,0.95212,0.97547,0.00000
Type01,1,250,PCA_KRR,9.15191,8.36392,1.98753,0.64862,2.63455,0.27741,0.47470,222.35850,0.96122,0.98022,0.00000
Type01,1,250,PCA_LINEAR,8.68548,7.97371,3.13275,1.16906,6.57715,0.33573,0.20693,358.15176,0.95367,0.97629,0.00000
Type01,1,250,PCA_SVR,8.66032,7.94981,0.95503,0.31669,4.06359,0.43664,0.38500,253.59564,0.98619,0.99304,0.00000
Type01,1,250,PURE_GPR,9.02431,8.22752,2.02408,0.65801,4.19458,0.28993,0.35526,321.28141,0.96206,0.98066,0.00000
Type01,1,250,PURE_KRR,9.17605,8.41847,1.84217,0.61687,2.05557,0.24652,0.60472,198.96741,0.96251,0.98090,0.00000
Type01,1,250,PURE_SVR,9.88650,8.92089,3.50491,1.07272,1.00542,0.91983,1.16237,204.68679,0.94780,0.97320,0.00000
Type01,1,250,RATIO_CTRL,2.15780,1.86330,3.09930,1.18438,0.76103,2.33401,0.14562,365.59921,0.95314,0.97601,0.00000
Type01,1,260,PCA_KRR,9.00947,8.21438,1.49822,0.58967,4.34107,1.24853,0.39762,269.35503,0.96595,0.98268,0.00000
Type01,1,260,PCA_LINEAR,9.16425,8.29763,5.36314,2.11843,6.97026,2.05656,1.23438,347.76862,0.91784,0.95716,0.00000
Type01,1,260,PCA_SVR,8.61080,7.80198,1.37860,0.53372,7.72403,0.92094,1.35126,371.48397,0.97716,0.98845,0.00000
Type01,1,260,PURE_GPR,9.10925,8.37412,2.24814,0.95844,3.36078,1.81417,0.18541,247.48132,0.95369,0.97630,0.00000
Type01,1,260,PURE_KRR,8.99287,8.19485,1.45593,0.51359,4.51848,1.10303,0.42097,265.86951,0.96793,0.98370,0.00000
Type01,1,260,PURE_SVR,8.97936,8.22743,1.34455,0.30056,3.85585,0.62623,0.11946,234.12988,0.98663,0.99327,0.00000
Type01,1,260,RATIO_CTRL,5.12234,4.89480,5.87522,2.01583,0.11836,0.92187,1.28973,707.43947,0.92980,0.96362,0.00000
Type01,1,280,PCA_KRR,10.29045,9.54869,1.50216,0.48301,2.83681,0.09154,0.56142,176.63824,0.96898,0.98425,0.00000
Type01,1,280,PCA_LINEAR,9.89534,9.27027,3.94625,1.57811,4.35355,0.05680,0.76431,143.51409,0.94370,0.97104,0.00000
Type01,1,280,PCA_SVR,10.73418,10.11209,1.74326,0.51236,0.83652,0.06886,1.74326,77.98558,0.96793,0.98370,0.00000
Type01,1,280,PURE_GPR,10.27086,9.53884,1.74690,0.69376,2.28823,0.13497,0.29450,36.18915,0.96130,0.98027,0.00000
Type01,1,280,PURE_KRR,10.22619,9.46905,1.55759,0.41837,3.37352,0.25751,0.39508,213.61520,0.97314,0.98639,0.00000
Type01,1,280,PURE_SVR,10.09113,9.34576,1.64023,0.34122,4.34004,0.55035,0.11858,280.88651,0.98372,0.99179,0.00000
Type01,1,280,RATIO_CTRL,4.09619,3.51484,8.42230,2.49441,5.10687,4.69513,1.02456,1637.68721,0.91624,0.95629,0.00000
Type02,3,230,PCA_KRR,8.75440,8.01634,1.20353,0.30413,2.64716,0.64870,0.39807,188.58050,0.98160,0.99072,0.00000
Type02,3,230,PCA_LINEAR,7.46391,6.66481,10.54124,2.71190,37.88405,4.14678,10.54124,1368.63978,0.88722,0.94024,0.00000
Type02,3,230,PCA_SVR,9.24255,8.64597,1.76491,0.44098,1.32876,0.36289,1.68903,69.75433,0.97371,0.98668,0.00000
Type02,3,230,PURE_GPR,8.66422,7.88641,1.19359,0.34731,3.57609,0.87222,0.11754,249.18648,0.97857,0.98917,0.00000
Type02,3,230,PURE_KRR,8.74286,7.99947,1.20673,0.29841,2.78895,0.61117,0.34370,183.20873,0.98256,0.99120,0.00000
Type02,3,230,PURE_SVR,8.66851,7.89599,1.24921,0.32142,3.34392,0.75961,0.12039,172.33535,0.98240,0.99112,0.00000
Type02,3,250,PCA_KRR,9.00821,8.27258,1.41671,0.49919,6.51117,0.39516,1.03842,169.34830,0.97629,0.98800,0.00000
Type02,3,250,PCA_LINEAR,7.68891,6.81869,10.53453,2.68662,33.53658,0.32546,10.53453,384.26669,0.89643,0.94539,0.00000
Type02,3,250,PCA_SVR,8.98019,8.25685,1.17295,0.44460,5.74543,0.64055,0.76879,223.69431,0.97625,0.98798,0.00000
Type02,3,250,PURE_GPR,9.24339,8.53921,1.98679,0.53384,4.75815,0.15705,0.56161,5.61191,0.97289,0.98626,0.00000
Type02,3,250,PURE_KRR,9.00976,8.27919,1.28367,0.46883,6.16703,0.48827,0.91390,188.74295,0.97741,0.98857,0.00000
Type02,3,250,PURE_SVR,9.11360,8.40647,1.20495,0.36960,4.77225,0.52320,0.46202,202.60462,0.97872,0.98925,0.00000
Type02,3,250,RATIO_CTRL,4.46101,3.58297,7.82806,2.95473,7.17458,6.40675,0.12652,1479.73763,0.88633,0.93974,0.00000
Type02,3,260,PCA_KRR,9.51380,8.78797,1.30590,0.43619,1.73439,1.10759,0.94074,278.41312,0.97600,0.98785,0.00000
Type02,3,260,PCA_LINEAR,7.52815,6.61844,9.93146,2.30913,33.26961,1.65768,9.93146,915.61496,0.91067,0.95325,0.00000
Type02,3,260,PCA_SVR,9.97621,9.31748,1.81566,0.46726,0.49170,0.53211,1.69000,109.21566,0.97662,0.98817,0.00000
Type02,3,260,PURE_GPR,9.43169,8.65628,1.17351,0.54136,2.86542,1.45676,0.61558,399.96870,0.96951,0.98452,0.00000
Type02,3,260,PURE_KRR,9.50422,8.75599,1.36265,0.39560,2.27517,1.00923,0.76567,262.70147,0.97865,0.98921,0.00000
Type02,3,260,PURE_SVR,9.63314,8.97431,1.22793,0.39301,0.40507,0.94440,1.06074,225.14157,0.97960,0.98970,0.00000
Type02,3,260,RATIO_CTRL,4.17837,3.43362,7.19884,2.78320,9.06160,5.31762,0.79465,1217.97213,0.90058,0.94769,0.00000
Type02,3,270,PCA_KRR,10.12151,9.27975,1.37474,0.46252,6.90874,0.69141,0.68068,293.42004,0.98033,0.99007,0.00000
Type02,3,270,PCA_LINEAR,8.47839,7.54316,10.24333,2.59725,34.86195,1.86392,10.21223,1101.87078,0.90173,0.94832,0.00000
Type02,3,270,PCA_SVR,8.24640,7.29565,8.49443,1.86046,22.84724,1.11443,1.68979,913.74474,0.93307,0.96538,0.00000
Type02,3,270,PURE_GPR,9.97049,9.14223,1.39354,0.47929,6.90907,0.74700,0.70080,287.31136,0.98051,0.99016,0.00000
Type02,3,270,PURE_KRR,10.14148,9.30579,1.35131,0.44134,6.51486,0.69550,0.56284,288.11247,0.98146,0.99064,0.00000
Type02,3,270,PURE_SVR,10.25621,9.45469,1.26591,0.38110,5.12327,0.72849,0.12128,272.04712,0.98315,0.99151,0.00000
Type02,3,270,RATIO_CTRL,4.92437,4.15898,7.18071,3.37966,8.85391,5.94151,0.56490,1315.89912,0.87985,0.93608,0.00000
Type03,1,230,PCA_KRR,8.58543,7.96085,1.12773,0.30081,1.20750,0.19470,0.86888,160.47309,0.97880,0.98929,0.00000
Type03,1,230,PCA_LINEAR,8.78788,8.02100,4.62216,1.26370,0.34724,0.06992,0.18429,387.96064,0.93681,0.96737,0.00000
Type03,1,230,PCA_SVR,9.07954,8.60354,2.18426,0.50316,3.33306,0.17713,2.18426,18.68294,0.96698,0.98321,0.00000
Type03,1,230,PURE_GPR,8.39021,7.70447,1.20241,0.34058,2.98639,0.41027,0.39491,204.65906,0.98216,0.99100,0.00000
Type03,1,230,PURE_KRR,8.51509,7.88004,1.09903,0.28167,1.53815,0.20816,0.70383,160.50885,0.97931,0.98955,0.00000
Type03,1,230,PURE_SVR,8.29457,7.62156,1.05242,0.26881,2.92613,0.24630,0.12093,187.83726,0.98421,0.99204,0.00000
Type03,1,235,PCA_KRR,9.37066,8.52751,2.57814,0.84033,4.91093,0.61241,0.05612,434.73332,0.95579,0.97739,0.00000
Type03,1,235,PCA_LINEAR,9.80907,8.98699,5.30755,1.68294,0.76116,0.11291,0.04431,542.48304,0.92492,0.96100,0.00000
Type03,1,235,PCA_SVR,9.09225,8.19327,3.12656,1.11582,8.68344,0.86785,1.01892,630.56378,0.94566,0.97207,0.00000
Type03,1,235,PURE_GPR,9.38652,8.53643,2.44324,0.79286,4.11623,0.58061,0.00632,369.00021,0.95734,0.97821,0.00000
Type03,1,235,PURE_KRR,9.32133,8.48232,2.69430,0.90651,5.28462,0.63376,0.11765,460.87879,0.95362,0.97626,0.00000
Type03,1,235,PURE_SVR,9.71335,8.84500,3.02694,1.02283,5.64235,0.64320,0.06144,515.65842,0.94925,0.97397,0.00000
Type03,1,235,RATIO_CTRL,2.31040,2.18277,1.91015,0.54552,0.34861,0.48531,0.32839,41.49813,0.97181,0.98570,0.00000
Type03,1,245,PCA_KRR,9.38882,8.50552,2.57585,1.11621,4.80125,1.03825,1.36879,479.41121,0.95574,0.97737,0.00000
Type03,1,245,PCA_LINEAR,9.87753,8.95313,5.29806,1.67802,0.85526,0.02220,1.26562,649.48947,0.92580,0.96147,0.00000
Type03,1,245,PCA_SVR,9.22099,8.30353,2.76591,1.31081,7.48762,1.26867,0.65151,598.81085,0.94926,0.97397,0.00000
Type03,1,245,PURE_GPR,9.31242,8.43048,2.41310,1.06474,4.25753,0.93421,1.31000,455.90594,0.94938,0.97403,0.00000
Type03,1,245,PURE_KRR,9.33292,8.45223,2.46275,1.14604,4.38265,1.03446,1.43002,445.74233,0.94866,0.97365,0.00000
Type03,1,245,PURE_SVR,9.66168,8.80530,2.49647,1.13971,3.77764,0.99667,1.76543,433.40744,0.94790,0.97325,0.00000
Type03,1,245,RATIO_CTRL,1.67575,1.44308,1.93882,0.57897,1.74448,1.22470,0.78815,90.44194,0.97954,0.98966,0.00000
Type03,1,250,PCA_KRR,9.87188,9.02574,2.92023,1.04459,1.83208,0.54909,1.58556,358.74922,0.94404,0.97121,0.00000
Type03,1,250,PCA_LINEAR,10.63247,9.64967,7.13595,2.46213,1.23975,0.50012,1.35312,591.30858,0.89476,0.94446,0.00000
Type03,1,250,PCA_SVR,9.64720,8.86111,2.49180,0.93932,1.41922,0.46878,1.38237,256.15001,0.94813,0.97337,0.00000
Type03,1,250,PURE_GPR,9.83753,8.95319,2.85787,1.13161,1.73262,0.50728,1.52681,373.31959,0.94041,0.96929,0.00000
Type03,1,250,PURE_KRR,9.66636,8.84474,2.62664,1.06901,1.56327,0.54659,1.42679,295.34651,0.94279,0.97055,0.00000
Type03,1,250,PURE_SVR,9.57286,8.79077,2.37769,1.00337,1.38545,0.47918,1.30165,247.97241,0.94563,0.97206,0.00000
Type03,1,250,RATIO_CTRL,2.69128,2.45615,3.70881,1.54829,4.56823,2.15270,0.81604,274.54552,0.93158,0.96458,0.00000
Type03,1,255,PCA_KRR,10.15176,9.33842,2.74771,0.85492,5.29542,0.05095,0.59064,513.09994,0.96133,0.98028,0.00000
Type03,1,255,PCA_LINEAR,10.86199,10.02810,7.97959,2.50556,2.92123,1.04100,0.32615,779.05108,0.90300,0.94903,0.00000
Type03,1,255,PCA_SVR,10.20105,9.37244,2.37791,0.71731,3.15265,0.36594,0.63749,290.06418,0.96711,0.98328,0.00000
Type03,1,255,PURE_GPR,9.98258,9.17804,3.03473,0.96375,5.32756,0.02617,0.61452,531.39341,0.95550,0.97725,0.00000
Type03,1,255,PURE_KRR,9.85407,8.99704,2.62842,0.83456,5.66584,0.00984,0.10113,449.73663,0.95903,0.97909,0.00000
Type03,1,255,PURE_SVR,9.54767,8.66526,2.45836,0.79231,6.25270,0.04452,0.48588,402.12189,0.96153,0.98039,0.00000
Type03,1,255,RATIO_CTRL,3.46908,3.26130,3.70025,1.85319,1.12595,3.12461,0.29756,217.02466,0.93394,0.96584,0.00000
Type03,1,260,PCA_KRR,10.06615,8.99798,3.00518,0.94217,2.01498,0.02463,1.55379,300.44976,0.95385,0.97638,0.00000
Type03,1,260,PCA_LINEAR,10.56086,9.38862,7.41635,1.91560,0.33515,0.87367,1.18053,570.90691,0.91960,0.95811,0.00000
Type03,1,260,PCA_SVR,10.00316,9.07130,2.36384,0.84129,0.79598,0.33795,1.93055,93.10807,0.95580,0.97740,0.00000
Type03,1,260,PURE_GPR,9.97641,8.84796,2.96771,1.04218,2.16681,0.13002,1.55515,291.99488,0.95187,0.97534,0.00000
Type03,1,260,PURE_KRR,9.58272,8.54814,2.88235,1.04591,3.15275,0.14585,0.77285,262.70304,0.95135,0.97507,0.00000
Type03,1,260,PURE_SVR,9.08344,8.06917,2.67371,1.06699,4.41585,0.19096,0.01300,250.34568,0.95103,0.97490,0.00000
Type03,1,260,RATIO_CTRL,2.86778,2.64770,3.79510,1.48619,4.42123,3.38781,0.47615,559.69003,0.94396,0.97117,0.00000
Type03,1,265,PCA_KRR,10.85662,9.71990,5.42937,1.47760,0.04506,0.04186,2.29112,512.37396,0.93394,0.96584,0.00000
Type03,1,265,PCA_LINEAR,11.60393,10.41748,10.55146,3.13806,0.71388,0.76101,1.61128,778.76851,0.88161,0.93708,0.00000
Type03,1,265,PCA_SVR,11.25430,10.24197,5.46910,1.53884,3.70149,0.32065,3.31723,365.45650,0.93299,0.96534,0.00000
Type03,1,265,PURE_GPR,10.53780,9.33617,5.49821,1.53016,0.66239,0.25626,2.01248,471.01512,0.93537,0.96660,0.00000
Type03,1,265,PURE_KRR,10.32107,9.14729,5.36542,1.48809,1.58653,0.25094,1.37068,501.45797,0.93575,0.96681,0.00000
Type03,1,265,PURE_SVR,10.01562,8.81253,5.21623,1.47152,2.95999,0.35417,0.75263,535.22378,0.93573,0.96680,0.00000
Type03,1,265,RATIO_CTRL,3.84546,3.21119,6.75815,2.47629,6.17048,3.72263,0.86091,490.64922,0.91302,0.95453,0.00000
Type03,1,270,PCA_KRR,10.35935,9.33037,4.17389,1.22046,0.24228,0.84757,1.89491,299.27518,0.94807,0.97334,0.00000
Type03,1,270,PCA_LINEAR,10.41399,9.49977,5.40504,2.06096,0.39711,1.37629,1.00452,569.67402,0.91099,0.95342,0.00000
Type03,1,270,PCA_SVR,11.08027,10.02385,4.18237,1.23565,4.46822,1.25459,3.50205,179.38340,0.94178,0.97002,0.00000
Type03,1,270,PURE_GPR,9.79075,8.79461,3.88436,1.27113,1.56405,0.55737,1.26475,239.76797,0.94005,0.96910,0.00000
Type03,1,270,PURE_KRR,9.83582,8.80946,4.09418,1.25841,1.54950,0.65394,1.11531,288.73653,0.94016,0.96916,0.00000
Type03,1,270,PURE_SVR,9.84850,8.78465,4.29571,1.30957,2.29656,0.58816,0.91361,345.68529,0.93900,0.96854,0.00000
Type03,1,270,RATIO_CTRL,2.47481,1.86298,5.51144,1.62044,5.75119,4.78768,0.05077,842.86385,0.94526,0.97186,0.00000
Type03,1,275,PCA_KRR,10.91597,9.64041,4.24626,1.29513,1.18605,1.13008,2.74265,254.07267,0.94043,0.96930,0.00000
Type03,1,275,PCA_LINEAR,11.16217,10.21800,5.96049,2.64397,1.10865,1.60224,1.84773,525.96776,0.89650,0.94543,0.00000
Type03,1,275,PCA_SVR,11.41247,10.11866,4.72458,1.37285,4.20727,1.37362,3.84423,180.52856,0.93935,0.96873,0.00000
Type03,1,275,PURE_GPR,10.22618,8.97348,3.61970,1.23759,0.21917,0.83392,1.86393,185.09465,0.94443,0.97142,0.00000
Type03,1,275,PURE_KRR,10.43225,9.11953,3.73167,1.27062,0.62033,0.95964,2.15101,204.51727,0.94261,0.97046,0.00000
Type03,1,275,PURE_SVR,10.63413,9.28797,3.78196,1.31386,0.87115,0.97745,2.37085,240.84666,0.94199,0.97013,0.00000
Type03,1,275,RATIO_CTRL,3.49683,2.80040,7.69008,2.37378,7.94057,5.45083,0.79019,1033.98964,0.91408,0.95511,0.00000
Type03,1,280,PCA_KRR,11.02667,10.12967,3.58526,1.29547,4.85064,1.11352,0.18858,450.86781,0.94624,0.97238,0.00000
Type03,1,280,PCA_LINEAR,12.40635,11.37122,6.11514,2.58519,2.42622,1.81040,0.14330,674.19161,0.90590,0.95063,0.00000
Type03,1,280,PCA_SVR,10.62203,9.63181,4.51443,1.32461,9.23322,0.75399,1.22381,592.65252,0.94161,0.96993,0.00000
Type03,1,280,PURE_GPR,10.54416,9.62116,3.67407,1.23520,4.26929,1.04233,0.26931,338.18791,0.94712,0.97284,0.00000
Type03,1,280,PURE_KRR,10.50173,9.57353,3.94211,1.23097,4.57927,0.99657,0.27552,331.10598,0.94599,0.97224,0.00000
Type03,1,280,PURE_SVR,10.61118,9.68624,3.70324,1.19839,3.67425,1.13581,0.06345,308.25520,0.94695,0.97275,0.00000
Type03,1,280,RATIO_CTRL,7.85615,7.65416,7.64020,2.39247,4.51213,6.07634,0.99067,1037.48484,0.91862,0.95758,0.00000
Type04,2,230,PCA_KRR,8.85142,8.23055,1.26490,0.49642,1.90149,1.20284,0.94746,174.09677,0.97705,0.98839,0.00000
Type04,2,230,PCA_LINEAR,9.04909,8.29309,4.53139,1.38338,0.08389,0.45648,0.13122,442.13221,0.92916,0.96328,0.00000
Type04,2,230,PCA_SVR,9.19665,8.65479,1.71351,0.37721,1.95718,0.33942,1.71351,18.10166,0.97471,0.98719,0.00000
Type04,2,230,PURE_GPR,8.92912,8.25573,1.64037,0.51435,3.16037,1.14431,0.80251,184.50616,0.96626,0.98284,0.00000
Type04,2,230,PURE_KRR,8.79870,8.17909,1.14775,0.45117,1.87598,1.05694,0.83212,163.01318,0.97774,0.98874,0.00000
Type04,2,230,PURE_SVR,9.50134,8.88528,1.49077,0.43249,2.28768,0.60904,1.27572,207.88883,0.97442,0.98705,0.00000
Type04,2,235,PCA_KRR,9.12846,8.39587,1.32292,0.66168,2.99307,0.14222,0.21296,187.92073,0.95978,0.97948,0.00000
Type04,2,235,PCA_LINEAR,9.53669,8.84848,4.65825,1.87471,2.28063,0.74304,0.46340,348.86585,0.91880,0.95768,0.00000
Type04,2,235,PCA_SVR,8.63762,7.83053,1.54857,0.70326,8.19474,1.08180,1.31154,444.92657,0.96972,0.98463,0.00000
Type04,2,235,PURE_GPR,9.17097,8.45813,1.58233,0.81053,2.43387,0.19910,0.20664,157.57609,0.95448,0.97671,0.00000
Type04,2,235,PURE_KRR,9.09358,8.35028,1.26129,0.61226,3.45238,0.31521,0.27036,214.40706,0.96384,0.98159,0.00000
Type04,2,235,PURE_SVR,9.30456,8.56088,1.73489,0.74126,3.88078,0.22646,0.03192,286.56231,0.95957,0.97937,0.00000
Type04,2,235,RATIO_CTRL,2.27246,2.03911,3.53985,1.12405,3.16114,1.84462,0.67303,221.27690,0.95532,0.97715,0.00000
Type04,2,240,PCA_KRR,8.37385,7.71346,1.10780,0.36154,3.35330,0.28633,0.76273,129.99616,0.97926,0.98952,0.00000
Type04,2,240,PCA_LINEAR,8.63244,7.93210,3.65388,1.37846,2.48825,0.77668,0.94693,279.66766,0.93833,0.96819,0.00000
Type04,2,240,PCA_SVR,8.27062,7.56431,1.91754,0.72364,6.91775,0.37256,1.13496,351.61999,0.96945,0.98449,0.00000
Type04,2,240,PURE_GPR,8.25120,7.61884,1.03006,0.39105,2.96169,0.34269,0.91515,133.75708,0.97583,0.98777,0.00000
Type04,2,240,PURE_KRR,8.41256,7.74716,1.16880,0.35811,3.43733,0.14939,0.67321,144.14647,0.97929,0.98954,0.00000
Type04,2,240,PURE_SVR,8.34377,7.66051,1.24246,0.36172,4.13753,0.07968,0.62270,261.06378,0.97940,0.98960,0.00000
Type04,2,240,RATIO_CTRL,1.85412,1.69982,3.33482,1.20319,4.32041,2.54526,1.24693,423.30233,0.95150,0.97515,0.00000
Type04,2,245,PCA_KRR,9.25811,8.50402,1.74905,0.49090,3.41932,0.53722,0.04367,74.71674,0.96667,0.98305,0.00000
