Type,Cluster_ID,size,Model,RMSE,MAE,Hausdorff_max,Chamfer_mean,Length_Error,Width_Error,Size_Error,Area_Error,IoU,Dice,EMD
Type00,2,275,PURE_GPR,9.89182,9.05012,1.98046,0.94433,7.38673,1.35967,1.28041,604.46127,0.96685,0.98315,0.00000
Type00,2,275,PURE_KRR,10.37341,9.54488,1.66657,0.72646,6.97581,1.27544,0.74744,528.91884,0.96673,0.98308,0.00000
Type00,2,275,PURE_SVR,10.49044,9.62748,1.58726,0.44394,5.64863,0.77746,0.85201,274.11022,0.97865,0.98921,0.00000
Type00,2,275,RATIO_CTRL,4.24575,3.96447,4.78893,2.10979,3.85825,3.81637,0.57684,575.44127,0.92308,0.96000,0.00000
Type01,1,230,PCA_KRR,9.09214,8.45246,1.11826,0.34645,0.98057,0.28566,0.65623,137.67345,0.97608,0.98790,0.00000
Type01,1,230,PCA_LINEAR,8.66011,8.00919,1.41226,0.44617,2.89079,0.10550,0.16256,127.68963,0.98047,0.99014,0.00000
Type01,1,230,PCA_SVR,9.73333,9.26273,2.37700,0.63919,4.16847,0.24548,2.37700,42.84761,0.96483,0.98210,0.00000
Type01,1,230,PURE_GPR,9.01058,8.35426,1.18501,0.45359,1.24801,0.61022,0.25698,130.71469,0.97261,0.98612,0.00000
Type01,1,230,PURE_KRR,9.05735,8.41241,1.14614,0.34985,1.23991,0.21944,0.57558,138.88906,0.97623,0.98797,0.00000
Type01,1,230,PURE_SVR,8.83074,8.16649,0.88958,0.26438,2.83574,0.36147,0.11786,187.58637,0.98531,0.99260,0.00000
Type01,1,240,PCA_KRR,8.96895,8.08216,1.81622,0.69574,5.45013,0.88524,0.47106,232.25403,0.96384,0.98159,0.00000
Type01,1,240,PCA_LINEAR,9.32699,8.25827,3.12608,1.46767,6.02082,0.06027,0.19815,198.92176,0.94011,0.96913,0.00000
Type01,1,240,PCA_SVR,8.51351,7.66255,2.04145,0.67871,9.54976,1.07403,1.93403,390.76701,0.97110,0.98534,0.00000
Type01,1,240,PURE_GPR,9.11631,8.22958,1.68751,0.65828,5.23077,0.25549,0.26575,210.32575,0.96628,0.98285,0.00000
Type01,1,240,PURE_KRR,8.95323,8.07904,1.84862,0.70025,5.44900,0.96920,0.46718,244.55293,0.96480,0.98209,0.00000
Type01,1,240,PURE_SVR,9.95750,9.05050,2.36576,0.34537,7.00604,0.62818,0.24572,388.51372,0.97500,0.98734,0.00000
Type01,1,240,RATIO_CTRL,4.28942,4.19069,3.60877,1.36603,1.56001,1.18858,0.06031,218.08156,0.94829,0.97346,0.00000
Type01,1,250,PCA_KRR,9.47792,8.66968,2.27775,0.86436,3.38241,0.21469,0.09112,229.84098,0.95232,0.97558,0.00000
Type01,1,250,PCA_LINEAR,8.98428,8.25736,3.50170,1.13829,6.68790,0.28252,0.12004,367.08461,0.94903,0.97385,0.00000
Type01,1,250,PCA_SVR,8.83922,8.09678,1.09066,0.39992,5.50421,0.56774,0.74084,305.76388,0.98079,0.99030,0.00000
Type01,1,250,PURE_GPR,9.34895,8.53599,2.22102,0.78405,5.02319,0.22422,0.24671,330.02216,0.95680,0.97793,0.00000
Type01,1,250,PURE_KRR,9.50095,8.72281,2.11395,0.81574,2.75173,0.18490,0.10054,206.65005,0.95490,0.97693,0.00000
Type01,1,250,PURE_SVR,11.22388,10.29620,4.27008,1.63003,2.73605,1.11440,0.98530,269.12816,0.92438,0.96071,0.00000
Type01,1,250,RATIO_CTRL,2.09171,1.85423,2.81256,1.16581,0.73057,2.34593,0.01101,360.25823,0.95222,0.97552,0.00000
Type01,1,260,PCA_KRR,9.29362,8.47938,1.69606,0.71079,4.16818,1.34557,0.02478,278.45433,0.96022,0.97971,0.00000
Type01,1,260,PCA_LINEAR,9.59625,8.73173,6.17904,2.48497,5.84431,2.14130,0.44888,359.26951,0.90787,0.95171,0.00000
Type01,1,260,PCA_SVR,9.37679,8.62013,1.40783,0.28965,3.48813,0.67974,0.09700,223.37297,0.98581,0.99286,0.00000
Type01,1,260,PURE_GPR,9.43741,8.68964,2.51923,1.12311,2.87188,1.91371,0.57486,255.31516,0.94929,0.97399,0.00000
Type01,1,260,PURE_KRR,9.27489,8.45716,1.64716,0.61555,4.38737,1.19919,0.05708,274.65271,0.96483,0.98210,0.00000
Type01,1,260,PURE_SVR,9.42349,8.65872,1.64192,0.30885,4.12303,0.67241,0.07593,251.83940,0.98479,0.99234,0.00000
Type01,1,260,RATIO_CTRL,5.31385,5.06406,6.58567,2.29236,1.54385,0.90323,0.35921,699.43827,0.91954,0.95808,0.00000
Type01,1,280,PCA_KRR,10.57169,9.81666,1.65103,0.54215,3.34208,0.15501,0.38873,189.23439,0.96614,0.98278,0.00000
Type01,1,280,PCA_LINEAR,10.18004,9.55315,4.16067,1.60617,4.40231,0.07871,0.30306,157.53441,0.93831,0.96817,0.00000
Type01,1,280,PCA_SVR,11.17811,10.58047,2.11261,0.63476,1.77668,0.05630,2.05132,29.10020,0.96326,0.98129,0.00000
Type01,1,280,PURE_GPR,10.57340,9.82421,1.94446,0.81156,2.66956,0.08100,0.15474,45.73532,0.95685,0.97795,0.00000
Type01,1,280,PURE_KRR,10.50525,9.73471,1.68733,0.47046,3.86907,0.32268,0.24554,226.55600,0.97014,0.98484,0.00000
Type01,1,280,PURE_SVR,10.39291,9.63084,1.81560,0.36372,4.60413,0.68752,0.11924,293.12025,0.98387,0.99187,0.00000
Type01,1,280,RATIO_CTRL,4.00923,3.48783,8.11867,2.50505,5.67677,4.73413,0.32685,1626.98134,0.91709,0.95675,0.00000
Type02,3,230,PCA_KRR,8.99882,8.25139,1.30874,0.32820,2.86150,0.78728,0.38426,196.07344,0.98204,0.99094,0.00000
Type02,3,230,PCA_LINEAR,7.63858,6.81838,10.30549,2.75683,37.87902,4.28278,10.30243,1376.16257,0.88770,0.94051,0.00000
Type02,3,230,PCA_SVR,9.49756,8.88966,1.80381,0.45749,1.21461,0.51619,1.75309,79.46922,0.97209,0.98585,0.00000
Type02,3,230,PURE_GPR,8.89752,8.11024,1.28547,0.35815,3.81058,0.95820,0.07820,246.32489,0.98316,0.99151,0.00000
Type02,3,230,PURE_KRR,8.98849,8.23628,1.31238,0.32336,3.00311,0.74960,0.32919,190.74342,0.98280,0.99133,0.00000
Type02,3,230,PURE_SVR,8.91813,8.13479,1.35191,0.34502,3.58533,0.88183,0.11566,182.05082,0.98243,0.99114,0.00000
Type02,3,250,PCA_KRR,9.19320,8.44328,1.47721,0.52940,6.77771,0.54373,1.01891,180.74527,0.97722,0.98848,0.00000
Type02,3,250,PCA_LINEAR,7.87935,7.00409,11.12319,2.75402,34.32913,0.15840,11.12319,399.61008,0.89240,0.94314,0.00000
Type02,3,250,PCA_SVR,9.35475,8.63621,1.22316,0.39323,4.63847,0.66436,0.31876,185.60772,0.97816,0.98896,0.00000
Type02,3,250,PURE_GPR,9.38682,8.66211,1.93934,0.53940,5.25385,0.10718,0.55722,46.51567,0.97310,0.98637,0.00000
Type02,3,250,PURE_KRR,9.18979,8.44515,1.33802,0.50111,6.46099,0.63656,0.91940,199.94287,0.97796,0.98886,0.00000
Type02,3,250,PURE_SVR,9.32440,8.59931,1.29155,0.41032,5.36873,0.74831,0.48400,221.86440,0.97869,0.98923,0.00000
Type02,3,250,RATIO_CTRL,4.69051,3.80114,8.12909,3.11617,6.32619,6.42932,0.85931,1475.24832,0.88113,0.93681,0.00000
Type02,3,260,PCA_KRR,9.76239,9.01513,1.39063,0.44763,2.21199,1.14571,0.78583,288.27518,0.97618,0.98794,0.00000
Type02,3,260,PCA_LINEAR,7.70563,6.78488,11.22799,2.37216,34.89010,1.74562,11.22799,928.70968,0.90928,0.95248,0.00000
Type02,3,260,PCA_SVR,9.99452,9.23536,1.74164,0.40046,1.00247,0.59317,1.74164,166.44988,0.97843,0.98910,0.00000
Type02,3,260,PURE_GPR,9.71020,8.91669,1.26286,0.55020,3.38403,1.49625,0.38873,412.11908,0.96967,0.98460,0.00000
Type02,3,260,PURE_KRR,9.75909,8.98908,1.46696,0.41032,2.71663,1.04802,0.65030,272.79531,0.97883,0.98930,0.00000
Type02,3,260,PURE_SVR,9.72924,9.01416,1.07014,0.36972,1.51323,0.95869,0.71852,231.96037,0.98073,0.99027,0.00000
Type02,3,260,RATIO_CTRL,4.36452,3.62913,7.42723,2.95968,7.36642,5.45188,0.97502,1217.52719,0.89519,0.94470,0.00000
Type02,3,270,PCA_KRR,10.40268,9.54351,1.49257,0.48416,7.17411,0.82060,0.61008,305.02406,0.97897,0.98937,0.00000
Type02,3,270,PCA_LINEAR,8.67653,7.72548,11.27085,2.54261,36.35377,2.08945,11.27085,1117.57204,0.90403,0.94959,0.00000
Type02,3,270,PCA_SVR,8.43174,7.47135,8.79016,1.96425,23.98869,1.39631,1.75995,985.31150,0.92770,0.96249,0.00000
Type02,3,270,PURE_GPR,10.28109,9.43816,1.52615,0.47696,6.81912,0.79248,0.50495,273.19072,0.98086,0.99034,0.00000
Type02,3,270,PURE_KRR,10.42049,9.56808,1.46293,0.46290,6.79792,0.82410,0.51258,299.62726,0.97897,0.98937,0.00000
Type02,3,270,PURE_SVR,10.52537,9.70829,1.37578,0.41225,5.43181,0.85947,0.12188,284.28769,0.98104,0.99043,0.00000
Type02,3,270,RATIO_CTRL,4.85512,4.10357,7.08597,3.32875,7.26408,5.96889,1.04345,1314.72960,0.88234,0.93749,0.00000
Type03,1,230,PCA_KRR,8.84096,8.20270,1.20438,0.31233,1.57996,0.27170,0.53076,164.06208,0.97978,0.98978,0.00000
Type03,1,230,PCA_LINEAR,9.07723,8.30967,4.88742,1.38005,0.42164,0.02022,0.03751,387.25410,0.92908,0.96323,0.00000
Type03,1,230,PCA_SVR,9.40683,8.93214,2.34488,0.54016,3.60966,0.13479,2.18132,29.38868,0.96628,0.98285,0.00000
Type03,1,230,PURE_GPR,8.65919,7.96568,1.20754,0.35089,3.34062,0.45308,0.05686,202.66284,0.98316,0.99151,0.00000
Type03,1,230,PURE_KRR,8.77188,8.12261,1.17341,0.29520,1.84401,0.27802,0.44029,164.65346,0.98062,0.99022,0.00000
Type03,1,230,PURE_SVR,8.61472,7.91871,1.15875,0.29474,3.06180,0.34051,0.12187,199.78774,0.98180,0.99082,0.00000
Type03,1,235,PCA_KRR,9.62309,8.77815,2.51234,0.85118,5.67370,0.61314,0.79007,442.00777,0.95476,0.97686,0.00000
Type03,1,235,PCA_LINEAR,10.10279,9.29089,5.63698,1.86680,0.78439,0.09119,0.06267,549.27015,0.91750,0.95698,0.00000
Type03,1,235,PCA_SVR,9.75547,8.96217,2.89653,0.97152,5.62529,0.54613,0.77510,501.63701,0.94977,0.97424,0.00000
Type03,1,235,PURE_GPR,9.63511,8.77868,2.36754,0.79784,4.71374,0.57061,0.47679,381.08875,0.95713,0.97809,0.00000
Type03,1,235,PURE_KRR,9.57454,8.72971,2.64308,0.91294,6.14657,0.60410,0.96770,467.73909,0.95192,0.97537,0.00000
Type03,1,235,PURE_SVR,9.54110,8.66502,2.93853,1.03336,6.75633,0.59443,1.07033,530.05338,0.94791,0.97326,0.00000
Type03,1,235,RATIO_CTRL,2.31453,2.18791,1.81588,0.56755,0.47117,0.55262,0.12892,49.48013,0.97057,0.98506,0.00000
Type03,1,245,PCA_KRR,9.66450,8.76823,2.64897,1.08805,7.00559,1.05184,0.88125,483.05928,0.95479,0.97687,0.00000
Type03,1,245,PCA_LINEAR,10.19333,9.26460,5.71182,1.89210,2.24828,0.06418,0.19086,654.09360,0.91735,0.95689,0.00000
Type03,1,245,PCA_SVR,9.70867,8.78984,2.78227,1.17437,7.72009,1.10807,1.11548,527.82919,0.95208,0.97545,0.00000
Type03,1,245,PURE_GPR,9.57426,8.67932,2.37622,1.05555,6.41038,0.94755,0.75050,465.73844,0.95246,0.97565,0.00000
Type03,1,245,PURE_KRR,9.60862,8.71750,2.41808,1.10894,6.62017,1.02636,0.87063,449.21391,0.95314,0.97601,0.00000
Type03,1,245,PURE_SVR,9.71782,8.76866,2.45072,1.08883,6.19931,0.96182,0.68531,435.63430,0.95134,0.97506,0.00000
Type03,1,245,RATIO_CTRL,1.69872,1.48067,1.98152,0.65046,0.64197,1.27185,0.30813,83.62537,0.97811,0.98893,0.00000
Type03,1,250,PCA_KRR,10.15431,9.28716,2.92058,1.06693,3.76105,0.59924,0.31321,365.55576,0.94400,0.97119,0.00000
Type03,1,250,PCA_LINEAR,10.93003,9.93878,7.39115,2.60327,0.09998,0.42994,0.04083,597.22611,0.89307,0.94352,0.00000
Type03,1,250,PCA_SVR,9.69466,8.87904,2.55572,0.98404,4.99809,0.69616,0.71822,336.04291,0.95171,0.97526,0.00000
Type03,1,250,PURE_GPR,10.10118,9.20107,2.92037,1.14660,3.79472,0.54872,0.49701,380.13687,0.94020,0.96918,0.00000
Type03,1,250,PURE_KRR,9.94942,9.10814,2.63118,1.08363,3.37355,0.60047,0.35721,302.88944,0.94308,0.97071,0.00000
Type03,1,250,PURE_SVR,10.00156,9.10683,2.33352,1.01039,3.17225,0.52510,0.28091,249.49427,0.94691,0.97273,0.00000
Type03,1,250,RATIO_CTRL,2.67213,2.43746,3.68581,1.52129,3.59225,2.18543,0.14401,265.88537,0.93212,0.96487,0.00000
Type03,1,255,PCA_KRR,10.41973,9.57684,2.47060,0.86111,5.76803,0.02901,0.32133,524.37396,0.96088,0.98005,0.00000
Type03,1,255,PCA_LINEAR,11.13044,10.28577,8.01688,2.52331,3.00652,1.00159,0.28288,787.04846,0.90489,0.95007,0.00000
Type03,1,255,PCA_SVR,9.95615,8.99341,2.62125,0.76707,7.73686,0.07332,0.31434,478.32190,0.96238,0.98083,0.00000
Type03,1,255,PURE_GPR,10.24022,9.40799,2.75619,0.96648,6.06514,0.02248,0.07463,535.04725,0.95669,0.97787,0.00000
Type03,1,255,PURE_KRR,10.11993,9.23484,2.37590,0.84683,5.91519,0.02491,0.06089,462.49644,0.96001,0.97960,0.00000
Type03,1,255,PURE_SVR,10.18271,9.22403,2.41516,0.80190,6.38294,0.02538,0.10094,405.72723,0.96222,0.98074,0.00000
Type03,1,255,RATIO_CTRL,3.31320,3.09819,3.45451,1.66617,1.47820,3.19164,0.16500,205.74137,0.94054,0.96936,0.00000
Type03,1,260,PCA_KRR,10.33291,9.24574,3.05467,0.99488,3.57456,0.04567,0.16649,303.19808,0.95219,0.97551,0.00000
Type03,1,260,PCA_LINEAR,10.83950,9.65307,7.70171,2.06278,1.56618,0.83566,0.09932,568.41726,0.91356,0.95483,0.00000
Type03,1,260,PCA_SVR,9.73028,8.73179,2.64652,0.98612,4.94120,0.09251,0.23391,272.57358,0.95330,0.97609,0.00000
Type03,1,260,PURE_GPR,10.23901,9.09708,2.96745,1.07320,3.99136,0.12640,0.38860,280.72764,0.95143,0.97511,0.00000
Type03,1,260,PURE_KRR,9.85022,8.79540,2.89756,1.08161,4.49710,0.17739,0.39067,267.16624,0.94832,0.97348,0.00000
Type03,1,260,PURE_SVR,9.79195,8.69079,2.66102,1.12303,5.71517,0.21628,0.78167,244.97137,0.94925,0.97397,0.00000
Type03,1,260,RATIO_CTRL,2.86463,2.64488,3.73892,1.48559,3.70204,3.45987,0.22554,558.33648,0.94506,0.97175,0.00000
Type03,1,265,PCA_KRR,11.10295,9.95315,5.23241,1.41451,1.74793,0.05841,0.80610,516.36560,0.93786,0.96793,0.00000
Type03,1,265,PCA_LINEAR,11.89315,10.71322,10.73486,3.24743,0.53200,0.73138,0.33802,776.57969,0.87872,0.93544,0.00000
Type03,1,265,PCA_SVR,11.16923,10.07240,5.18775,1.40733,0.42235,0.08258,1.26986,465.19130,0.93765,0.96782,0.00000
Type03,1,265,PURE_GPR,10.79538,9.58855,5.35555,1.48255,2.49956,0.24851,0.04285,458.32275,0.93572,0.96679,0.00000
Type03,1,265,PURE_KRR,10.56963,9.38353,5.18009,1.43597,3.18143,0.26785,0.00231,506.94193,0.93594,0.96691,0.00000
Type03,1,265,PURE_SVR,10.52744,9.28540,5.04618,1.45410,4.67857,0.39019,0.46352,532.11310,0.93835,0.96819,0.00000
Type03,1,265,RATIO_CTRL,3.76818,3.14643,6.65827,2.41420,5.51122,3.79479,0.24059,488.42340,0.91418,0.95517,0.00000
Type03,1,270,PCA_KRR,10.69616,9.65409,3.87956,1.16541,2.20564,0.75031,0.10762,309.18080,0.95029,0.97451,0.00000
Type03,1,270,PCA_LINEAR,10.85490,9.95374,5.46094,2.45651,1.63263,1.25784,0.26252,573.53816,0.90027,0.94752,0.00000
Type03,1,270,PCA_SVR,11.38973,10.32262,3.93074,1.21461,2.07271,1.12466,1.45863,196.41957,0.94303,0.97068,0.00000
Type03,1,270,PURE_GPR,10.13774,9.12996,3.48486,1.19809,3.49057,0.50934,0.77856,236.13892,0.94241,0.97035,0.00000
Type03,1,270,PURE_KRR,10.17007,9.13002,3.79488,1.20523,3.53239,0.58244,0.69638,299.84821,0.94080,0.96950,0.00000
Type03,1,270,PURE_SVR,10.21019,9.13016,4.03065,1.27494,4.50790,0.50620,0.99617,349.20464,0.94013,0.96914,0.00000
Type03,1,270,RATIO_CTRL,2.68025,1.97470,5.81402,1.73531,5.17753,4.76220,0.49977,833.99970,0.93986,0.96900,0.00000
Type03,1,275,PCA_KRR,11.19498,9.91252,4.15467,1.33199,1.94031,1.11673,0.25596,268.90640,0.93844,0.96824,0.00000
Type03,1,275,PCA_LINEAR,11.52952,10.61432,6.39560,2.91120,0.98071,1.56321,0.25548,535.59887,0.88713,0.94019,0.00000
Type03,1,275,PCA_SVR,11.78577,10.50162,4.73773,1.41690,1.61344,1.41876,0.83346,165.28592,0.93687,0.96741,0.00000
Type03,1,275,PURE_GPR,10.52087,9.25910,3.75983,1.24707,3.24563,0.86223,1.13326,197.08423,0.94231,0.97030,0.00000
Type03,1,275,PURE_KRR,10.71008,9.38854,3.70675,1.28124,2.58122,0.98587,0.92945,220.65609,0.94092,0.96956,0.00000
Type03,1,275,PURE_SVR,10.81288,9.46470,3.72000,1.32971,2.45232,0.99727,0.88686,247.74422,0.93940,0.96876,0.00000
Type03,1,275,RATIO_CTRL,3.58123,2.88255,7.75117,2.45495,6.58873,5.50090,0.52597,1018.75966,0.91326,0.95467,0.00000
Type03,1,280,PCA_KRR,11.30200,10.38985,3.73597,1.31311,5.03151,1.11100,0.05756,454.99749,0.94504,0.97174,0.00000
Type03,1,280,PCA_LINEAR,12.74403,11.71949,6.47054,2.78583,1.33367,1.77540,1.22383,674.06946,0.89560,0.94492,0.00000
Type03,1,280,PCA_SVR,10.90783,9.90788,4.54152,1.33761,9.10918,0.77741,1.22470,589.48954,0.94130,0.96976,0.00000
Type03,1,280,PURE_GPR,10.81599,9.86771,3.82611,1.24285,4.56765,1.04992,0.25802,359.23712,0.94725,0.97291,0.00000
Type03,1,280,PURE_KRR,10.76938,9.82834,4.03317,1.23997,4.76499,1.01804,0.40412,337.31280,0.94694,0.97275,0.00000
Type03,1,280,PURE_SVR,10.88386,9.95020,3.75661,1.18811,3.60698,1.14800,0.01929,300.25109,0.94790,0.97325,0.00000
Type03,1,280,RATIO_CTRL,7.85850,7.65561,7.50642,2.39461,6.39441,6.14140,0.94965,1031.39498,0.91731,0.95687,0.00000
Type04,2,230,PCA_KRR,9.09695,8.46037,1.32352,0.50178,2.24058,1.25792,0.70082,177.12118,0.97682,0.98827,0.00000
Type04,2,230,PCA_LINEAR,9.31404,8.52465,4.88444,1.45375,0.10078,0.51550,0.10717,441.02126,0.92671,0.96196,0.00000
Type04,2,230,PCA_SVR,9.45122,8.89620,1.72047,0.40238,1.97176,0.39982,1.72047,18.04601,0.97515,0.98742,0.00000
Type04,2,230,PURE_GPR,9.11451,8.42701,1.70041,0.51444,3.66478,1.18796,0.27869,181.46285,0.96656,0.98300,0.00000
Type04,2,230,PURE_KRR,9.04310,8.40703,1.18654,0.44825,2.15335,1.11210,0.64603,166.18579,0.97801,0.98888,0.00000
Type04,2,230,PURE_SVR,9.56086,8.89920,1.40048,0.38601,2.83963,0.66623,0.96728,207.12305,0.97796,0.98886,0.00000
Type04,2,235,PCA_KRR,9.37756,8.62022,1.24993,0.55153,3.18560,0.17361,0.17661,197.09070,0.96669,0.98307,0.00000
Type04,2,235,PCA_LINEAR,9.81040,9.11777,4.84118,1.96304,2.88414,0.69700,0.16266,350.86679,0.91129,0.95359,0.00000
Type04,2,235,PCA_SVR,8.99194,8.21458,1.02182,0.45726,5.03733,0.85057,0.71909,274.03755,0.97766,0.98870,0.00000
Type04,2,235,PURE_GPR,9.42611,8.68393,1.46184,0.69635,2.56992,0.16351,0.07107,168.63775,0.96075,0.97998,0.00000
Type04,2,235,PURE_KRR,9.34331,8.57638,1.21049,0.50947,3.67503,0.34776,0.26767,223.33514,0.96842,0.98395,0.00000
Type04,2,235,PURE_SVR,9.62529,8.84175,1.77271,0.60538,4.24194,0.14002,0.04060,262.18009,0.96634,0.98288,0.00000
Type04,2,235,RATIO_CTRL,2.15974,1.92882,3.43797,0.99316,3.81758,1.85421,0.03589,217.90762,0.96142,0.98033,0.00000
Type04,2,240,PCA_KRR,8.61274,7.93133,1.16232,0.37474,2.95305,0.22303,0.13437,139.59236,0.97947,0.98963,0.00000
Type04,2,240,PCA_LINEAR,8.90186,8.19327,4.08374,1.52335,3.88846,0.69784,0.39716,279.02485,0.93280,0.96523,0.00000
Type04,2,240,PCA_SVR,8.52587,7.87717,1.34993,0.43121,2.70025,0.00632,0.00403,169.66385,0.97608,0.98790,0.00000
Type04,2,240,PURE_GPR,8.53832,7.88210,1.03454,0.39976,2.39221,0.27246,0.02370,148.29982,0.97707,0.98840,0.00000
Type04,2,240,PURE_KRR,8.64996,7.96281,1.22902,0.34949,3.09355,0.08412,0.10238,153.58166,0.97950,0.98964,0.00000
Type04,2,240,PURE_SVR,8.71514,8.00587,1.28181,0.32391,3.84735,0.02437,0.00803,230.41431,0.98119,0.99051,0.00000
Type04,2,240,RATIO_CTRL,1.92412,1.75760,3.57191,1.23681,5.84391,2.51410,0.23205,422.31489,0.94768,0.97313,0.00000
Type04,2,245,PCA_KRR,9.52099,8.74059,1.79945,0.48648,4.01136,0.70151,0.22452,81.65875,0.96845,0.98397,0.00000
