Type,Cluster_ID,size,Model,RMSE,MAE,Hausdorff_max,Chamfer_mean,Length_Error,Width_Error,Size_Error,Area_Error,IoU,Dice,EMD
Type00,2,255,RATIO_CTRL,3.30255,2.66110,6.87734,2.04757,1.36501,2.78037,0.22127,843.50678,0.92180,0.95931,0.00000
Type00,2,265,PCA_KRR,9.76268,8.93043,2.25555,1.07926,5.05438,1.89549,0.36282,681.53029,0.95151,0.97515,0.00000
Type00,2,265,PCA_LINEAR,8.67380,7.46124,10.67127,2.87404,39.43466,4.02955,10.67127,1711.16295,0.89632,0.94533,0.00000
Type00,2,265,PCA_SVR,8.99069,8.17200,1.89986,0.41504,5.78302,0.91889,0.49329,327.49378,0.98082,0.99032,0.00000
Type00,2,265,PURE_GPR,9.88144,9.11780,2.67915,1.04333,5.64452,1.88325,0.59586,637.52046,0.95433,0.97663,0.00000
Type00,2,265,PURE_KRR,9.65696,8.84620,2.22954,1.08837,5.20916,1.88895,0.28990,694.36906,0.95116,0.97497,0.00000
Type00,2,265,PURE_SVR,9.82980,8.82253,2.18721,1.01315,4.32241,1.50332,0.01218,639.27809,0.95621,0.97762,0.00000
Type00,2,265,RATIO_CTRL,3.73867,3.61118,5.00734,2.01070,0.62290,1.89450,0.24630,283.22150,0.92971,0.96358,0.00000
Type00,2,270,PCA_KRR,9.20575,8.48615,2.67947,0.99863,0.88120,0.20476,0.19518,301.18141,0.95454,0.97674,0.00000
Type00,2,270,PCA_LINEAR,7.23280,6.33390,10.62630,2.76421,33.46951,1.97493,10.62630,832.58117,0.90192,0.94843,0.00000
Type00,2,270,PCA_SVR,8.64379,7.86244,1.37391,0.51056,4.12781,0.41595,1.35692,221.29961,0.97315,0.98639,0.00000
Type00,2,270,PURE_GPR,9.01491,8.26414,2.68059,0.97170,1.36271,0.09282,0.00308,300.50456,0.95705,0.97805,0.00000
Type00,2,270,PURE_KRR,9.19705,8.45442,2.63957,0.98783,1.01494,0.20888,0.16292,295.91826,0.95471,0.97683,0.00000
Type00,2,270,PURE_SVR,9.23725,8.55494,3.51728,1.20241,0.12740,0.77195,0.08510,468.71456,0.95265,0.97575,0.00000
Type00,2,270,RATIO_CTRL,4.56020,4.03117,7.66320,3.00515,5.83207,4.48101,0.13191,1335.91048,0.89953,0.94711,0.00000
Type00,2,275,PCA_KRR,9.56991,8.79529,1.46021,0.73857,6.57458,1.17030,0.61234,531.34027,0.96406,0.98170,0.00000
Type00,2,275,PCA_LINEAR,7.90278,7.07369,10.15900,2.89348,34.72781,3.17548,10.09764,1720.96089,0.90273,0.94888,0.00000
Type00,2,275,PCA_SVR,8.16620,7.27483,5.73834,1.20159,16.39745,1.10420,1.34392,780.12047,0.95759,0.97834,0.00000
Type00,2,275,PURE_GPR,9.42714,8.64944,1.82941,0.91132,7.00025,1.24345,1.01037,620.69598,0.96599,0.98270,0.00000
Type00,2,275,PURE_KRR,9.63057,8.85811,1.34912,0.67917,6.13680,1.14945,0.51022,503.85595,0.96915,0.98434,0.00000
Type00,2,275,PURE_SVR,9.97411,9.18934,1.32515,0.31714,4.07152,0.67115,0.07950,278.40556,0.98550,0.99270,0.00000
Type00,2,275,RATIO_CTRL,4.18351,3.90695,4.64567,2.01709,5.03308,3.85319,0.37686,626.10128,0.92699,0.96211,0.00000
Type01,1,230,PCA_KRR,8.36346,7.77815,1.02550,0.32634,0.37586,0.22153,0.76490,117.69707,0.98116,0.99049,0.00000
Type01,1,230,PCA_LINEAR,7.94740,7.34133,1.45682,0.40849,2.78548,0.02466,0.18211,123.46508,0.98119,0.99051,0.00000
Type01,1,230,PCA_SVR,8.97444,8.55303,2.36723,0.60932,4.48628,0.29858,2.36723,55.09812,0.97042,0.98499,0.00000
Type01,1,230,PURE_GPR,8.28825,7.68639,1.07474,0.42568,0.76597,0.54966,0.31634,115.85288,0.97560,0.98765,0.00000
Type01,1,230,PURE_KRR,8.32731,7.73665,1.04696,0.32370,0.62933,0.15521,0.69551,118.74289,0.98229,0.99106,0.00000
Type01,1,230,PURE_SVR,8.09230,7.48273,0.76865,0.23138,2.41187,0.30014,0.11637,166.91412,0.98715,0.99353,0.00000
Type01,1,240,PCA_KRR,8.26735,7.42371,1.55258,0.65830,5.22118,0.79957,0.84308,205.04301,0.96681,0.98312,0.00000
Type01,1,240,PCA_LINEAR,8.64497,7.61326,3.03512,1.42870,6.15501,0.15999,0.61134,176.18627,0.94315,0.97074,0.00000
Type01,1,240,PCA_SVR,7.69935,6.89577,2.38290,0.73305,10.25813,1.07824,2.38290,409.87955,0.96869,0.98410,0.00000
Type01,1,240,PURE_GPR,8.41153,7.56861,1.55344,0.62512,4.84043,0.17307,0.47060,179.81452,0.96940,0.98446,0.00000
Type01,1,240,PURE_KRR,8.25067,7.42005,1.54644,0.66252,5.20363,0.88332,0.83195,217.67329,0.96712,0.98329,0.00000
Type01,1,240,PURE_SVR,8.87559,8.02192,1.88325,0.33604,6.40893,0.50897,0.64206,327.76802,0.97750,0.98862,0.00000
Type01,1,240,RATIO_CTRL,4.26954,4.17454,3.51483,1.34282,1.95148,1.19730,0.52896,237.71279,0.95105,0.97491,0.00000
Type01,1,250,PCA_KRR,8.67040,7.90167,2.14936,0.81166,2.36295,0.31852,0.38169,211.90396,0.95622,0.97762,0.00000
Type01,1,250,PCA_LINEAR,8.18901,7.50442,3.30087,1.12910,6.14634,0.39470,0.07274,349.93903,0.95212,0.97547,0.00000
Type01,1,250,PCA_SVR,8.19374,7.51830,0.84682,0.28535,3.52851,0.36913,0.31953,231.99810,0.98540,0.99265,0.00000
Type01,1,250,PURE_GPR,8.53710,7.76665,2.12600,0.73863,3.88646,0.32697,0.27327,307.89916,0.96058,0.97990,0.00000
Type01,1,250,PURE_KRR,8.69009,7.95112,1.99132,0.76477,1.78579,0.28739,0.51675,188.40285,0.95832,0.97872,0.00000
Type01,1,250,PURE_SVR,9.56531,8.59512,4.00261,1.45648,0.83858,1.27321,1.12147,188.73079,0.93655,0.96724,0.00000
Type01,1,250,RATIO_CTRL,2.12756,1.86653,2.93178,1.17361,0.60173,2.36845,0.08607,375.42656,0.95396,0.97644,0.00000
Type01,1,260,PCA_KRR,8.52273,7.75391,1.53486,0.67554,3.97549,1.22279,0.36444,252.10749,0.96384,0.98159,0.00000
Type01,1,260,PCA_LINEAR,8.86605,8.02697,5.86863,2.37159,6.45775,2.00951,0.92441,337.02911,0.91172,0.95382,0.00000
Type01,1,260,PCA_SVR,8.15204,7.37866,1.23088,0.48818,6.98678,0.86491,1.23088,341.15370,0.97989,0.98984,0.00000
Type01,1,260,PURE_GPR,8.66750,7.96821,2.33182,1.07181,2.90680,1.78910,0.08483,230.68167,0.95131,0.97505,0.00000
Type01,1,260,PURE_KRR,8.50219,7.73032,1.43582,0.58313,4.15462,1.07499,0.39094,248.57270,0.96732,0.98339,0.00000
Type01,1,260,PURE_SVR,8.47814,7.75631,1.13595,0.27025,3.47096,0.53627,0.11804,216.76076,0.98733,0.99363,0.00000
Type01,1,260,RATIO_CTRL,5.24623,5.00681,6.42971,2.20165,0.35920,0.94018,1.04284,720.83566,0.92569,0.96141,0.00000
Type01,1,280,PCA_KRR,9.76597,9.04793,1.36389,0.49559,2.38260,0.03348,0.55096,159.55614,0.96866,0.98408,0.00000
Type01,1,280,PCA_LINEAR,9.41287,8.82648,4.09895,1.58602,3.88070,0.03909,0.55344,132.76784,0.94250,0.97040,0.00000
Type01,1,280,PCA_SVR,10.25657,9.67573,1.83361,0.55369,1.83659,0.00753,1.83361,29.70195,0.96681,0.98312,0.00000
Type01,1,280,PURE_GPR,9.76675,9.05764,1.83392,0.76371,1.86220,0.20902,0.30173,22.50041,0.95771,0.97840,0.00000
Type01,1,280,PURE_KRR,9.70241,8.96911,1.25457,0.42257,2.91386,0.20254,0.38485,196.46048,0.97116,0.98537,0.00000
Type01,1,280,PURE_SVR,9.56655,8.84788,1.34081,0.31433,3.89880,0.58087,0.11714,266.07128,0.98591,0.99290,0.00000
Type01,1,280,RATIO_CTRL,4.03926,3.49675,8.21320,2.49628,5.30249,4.74831,0.85507,1653.19330,0.91725,0.95684,0.00000
Type02,3,230,PCA_KRR,8.33844,7.63591,0.97962,0.27605,2.22350,0.70233,0.39990,176.56829,0.98254,0.99119,0.00000
Type02,3,230,PCA_LINEAR,7.20393,6.41976,10.46498,2.71300,37.44704,4.20663,10.46498,1359.30304,0.88782,0.94058,0.00000
Type02,3,230,PCA_SVR,8.82895,8.27068,1.74007,0.42403,1.78244,0.42660,1.70601,59.28147,0.97427,0.98697,0.00000
Type02,3,230,PURE_GPR,8.26143,7.51754,0.98775,0.31197,3.11738,0.89833,0.12766,231.17156,0.98254,0.99119,0.00000
Type02,3,230,PURE_KRR,8.32547,7.61780,0.98082,0.26934,2.36401,0.66439,0.34427,171.13154,0.98330,0.99158,0.00000
Type02,3,230,PURE_SVR,8.24585,7.50898,1.03000,0.28947,2.90584,0.79531,0.11758,162.89565,0.98333,0.99160,0.00000
Type02,3,250,PCA_KRR,8.63852,7.93313,1.28277,0.45615,5.98047,0.41308,0.90007,153.04996,0.97648,0.98810,0.00000
Type02,3,250,PCA_LINEAR,7.38136,6.54825,10.48788,2.70612,33.09683,0.31607,10.48788,365.48254,0.89352,0.94377,0.00000
Type02,3,250,PCA_SVR,8.67386,7.98472,1.07194,0.37018,4.80120,0.61778,0.50012,193.39791,0.97890,0.98934,0.00000
Type02,3,250,PURE_GPR,8.81502,8.14446,1.79713,0.49610,4.42332,0.07748,0.48249,4.98352,0.97345,0.98655,0.00000
Type02,3,250,PURE_KRR,8.64657,7.94578,1.17816,0.42318,5.63137,0.50596,0.77314,172.73040,0.97760,0.98867,0.00000
Type02,3,250,PURE_SVR,8.71251,8.03650,1.07121,0.33156,4.29328,0.61712,0.38125,190.92652,0.97985,0.98982,0.00000
Type02,3,250,RATIO_CTRL,4.64696,3.75710,8.13279,3.08013,7.12578,6.46954,0.11567,1484.93886,0.88275,0.93772,0.00000
Type02,3,260,PCA_KRR,9.04029,8.35176,1.10954,0.41053,1.24397,1.03337,0.94876,263.04159,0.97601,0.98786,0.00000
Type02,3,260,PCA_LINEAR,7.20814,6.33333,10.02403,2.28341,32.79750,1.58528,10.02403,899.31408,0.91250,0.95425,0.00000
Type02,3,260,PCA_SVR,9.44792,8.82175,1.73853,0.43192,0.89031,0.46813,1.70374,99.25181,0.97870,0.98923,0.00000
Type02,3,260,PURE_GPR,9.01417,8.27635,1.04866,0.51155,2.26754,1.37502,0.67189,382.29834,0.97085,0.98521,0.00000
Type02,3,260,PURE_KRR,9.02236,8.31144,1.15581,0.36765,1.77954,0.93473,0.77185,246.97115,0.97885,0.98931,0.00000
Type02,3,260,PURE_SVR,9.16139,8.53191,1.17523,0.37088,0.10117,0.84689,1.05564,210.09921,0.97999,0.98989,0.00000
Type02,3,260,RATIO_CTRL,4.25953,3.51575,7.28862,2.85549,8.98287,5.47394,0.65524,1218.37883,0.89819,0.94637,0.00000
Type02,3,270,PCA_KRR,9.60685,8.80125,1.18731,0.42795,6.37532,0.70347,0.68247,275.31715,0.98086,0.99034,0.00000
Type02,3,270,PCA_LINEAR,8.14398,7.22798,10.38676,2.46153,34.37353,1.89588,10.29576,1081.89439,0.90483,0.95004,0.00000
Type02,3,270,PCA_SVR,7.83624,6.91531,8.50060,1.84576,22.37310,1.27758,1.67852,932.93784,0.93183,0.96471,0.00000
Type02,3,270,PURE_GPR,9.44358,8.65334,1.20304,0.43852,6.35259,0.72705,0.70386,261.40560,0.98294,0.99140,0.00000
Type02,3,270,PURE_KRR,9.62973,8.82944,1.17339,0.40661,5.98271,0.70754,0.56481,270.14151,0.98237,0.99111,0.00000
Type02,3,270,PURE_SVR,9.75480,8.98652,1.09725,0.34798,4.62539,0.74409,0.12045,257.28592,0.98502,0.99245,0.00000
Type02,3,270,RATIO_CTRL,4.76753,4.03452,6.98154,3.26829,8.74943,6.00630,0.44465,1317.54508,0.88389,0.93837,0.00000
Type03,1,230,PCA_KRR,8.11421,7.52301,1.00606,0.27512,0.91019,0.17556,0.85185,148.41326,0.98001,0.98991,0.00000
Type03,1,230,PCA_LINEAR,8.36177,7.62272,4.74903,1.35244,0.05247,0.07880,0.10757,380.42374,0.93973,0.96893,0.00000
Type03,1,230,PCA_SVR,8.60853,8.16768,2.18184,0.48844,3.68293,0.19163,2.18184,33.85566,0.96940,0.98446,0.00000
Type03,1,230,PURE_GPR,7.92197,7.27054,1.17304,0.32641,2.67969,0.39569,0.36802,192.89336,0.98254,0.99119,0.00000
Type03,1,230,PURE_KRR,8.04463,7.44297,0.95913,0.25648,1.22920,0.18893,0.69187,147.61577,0.98052,0.99016,0.00000
Type03,1,230,PURE_SVR,7.83665,7.19783,0.90092,0.24944,2.60564,0.22548,0.12002,173.78401,0.98542,0.99265,0.00000
Type03,1,235,PCA_KRR,8.91039,8.10626,2.53983,0.80656,4.45929,0.57272,0.14827,409.77618,0.95816,0.97863,0.00000
Type03,1,235,PCA_LINEAR,9.39752,8.62569,5.53504,1.85846,0.31466,0.14786,0.16291,519.60917,0.92128,0.95903,0.00000
Type03,1,235,PCA_SVR,8.65107,7.79261,3.13716,1.08234,8.19943,0.81772,1.09130,607.05437,0.94705,0.97281,0.00000
Type03,1,235,PURE_GPR,8.92749,8.11573,2.37715,0.75272,3.61597,0.54204,0.08474,341.05978,0.96086,0.98004,0.00000
Type03,1,235,PURE_KRR,8.86430,8.06415,2.67281,0.87296,4.84438,0.59020,0.21279,435.58949,0.95531,0.97715,0.00000
Type03,1,235,PURE_SVR,9.23957,8.42206,3.03821,0.99421,5.19839,0.59133,0.04708,498.17613,0.95146,0.97513,0.00000
Type03,1,235,RATIO_CTRL,2.32163,2.19718,1.77867,0.59685,0.50464,0.50516,0.36611,25.32448,0.97149,0.98554,0.00000
Type03,1,245,PCA_KRR,8.86759,8.02526,2.32773,1.05403,4.54204,1.02806,1.07431,460.08915,0.95752,0.97830,0.00000
Type03,1,245,PCA_LINEAR,9.41490,8.51777,5.48121,1.81956,0.68829,0.00136,0.96247,632.64771,0.92222,0.95954,0.00000
Type03,1,245,PCA_SVR,8.66491,7.78682,2.89063,1.27519,7.67473,1.29095,0.21092,594.42252,0.95058,0.97466,0.00000
Type03,1,245,PURE_GPR,8.79586,7.95391,2.32760,1.01329,3.97929,0.91409,1.03298,431.41369,0.95098,0.97487,0.00000
Type03,1,245,PURE_KRR,8.80902,7.96973,2.34769,1.08485,4.09907,1.02118,1.13061,421.66002,0.95111,0.97494,0.00000
Type03,1,245,PURE_SVR,9.11366,8.30256,2.39247,1.07759,3.42819,0.98268,1.45851,408.81972,0.94926,0.97397,0.00000
Type03,1,245,RATIO_CTRL,1.68618,1.46477,2.02087,0.63806,1.62727,1.22045,0.57445,102.32825,0.97774,0.98874,0.00000
Type03,1,250,PCA_KRR,9.31478,8.50780,3.00719,1.03321,1.59010,0.53362,1.21949,336.15360,0.94539,0.97193,0.00000
Type03,1,250,PCA_LINEAR,10.13110,9.16860,7.14787,2.51948,1.35395,0.54074,0.96473,572.24155,0.89414,0.94411,0.00000
Type03,1,250,PCA_SVR,8.97566,8.23030,2.54954,0.93340,1.87032,0.53300,0.78665,252.59143,0.95113,0.97495,0.00000
Type03,1,250,PURE_GPR,9.28691,8.44021,2.98119,1.11200,1.49213,0.47291,1.16218,344.86944,0.94206,0.97016,0.00000
Type03,1,250,PURE_KRR,9.09729,8.31716,2.68466,1.05286,1.26170,0.52899,1.06111,264.58128,0.94545,0.97196,0.00000
Type03,1,250,PURE_SVR,8.98422,8.24696,2.38359,0.98799,0.97424,0.47541,0.94937,205.16664,0.94866,0.97365,0.00000
Type03,1,250,RATIO_CTRL,2.63289,2.41321,3.59412,1.49918,4.40032,2.17661,0.52278,289.56461,0.93580,0.96684,0.00000
Type03,1,255,PCA_KRR,9.65797,8.87133,2.56610,0.82184,4.87643,0.06940,0.48543,486.68954,0.96358,0.98145,0.00000
Type03,1,255,PCA_LINEAR,10.40317,9.60282,7.92542,2.51540,2.63042,1.08838,0.18104,756.41633,0.90447,0.94984,0.00000
Type03,1,255,PCA_SVR,9.60201,8.77279,2.31208,0.66099,3.49746,0.28696,0.28671,283.48831,0.96609,0.98275,0.00000
Type03,1,255,PURE_GPR,9.48266,8.70206,2.75562,0.92854,4.90454,0.06541,0.49200,497.37135,0.95880,0.97897,0.00000
Type03,1,255,PURE_KRR,9.35384,8.52517,2.44893,0.80676,5.16316,0.03122,0.00153,412.41506,0.96254,0.98091,0.00000
Type03,1,255,PURE_SVR,9.06440,8.20804,2.40406,0.76469,5.61099,0.04584,0.55272,343.63710,0.96657,0.98300,0.00000
Type03,1,255,RATIO_CTRL,3.36873,3.15490,3.47490,1.72733,1.13605,3.15368,0.34288,236.54324,0.94068,0.96943,0.00000
Type03,1,260,PCA_KRR,9.59995,8.56593,3.11105,0.94692,1.71903,0.00797,1.35526,289.74223,0.95536,0.97717,0.00000
Type03,1,260,PCA_LINEAR,10.13567,8.97455,7.53517,2.00703,0.12914,0.93339,0.92696,563.13679,0.91846,0.95750,0.00000
Type03,1,260,PCA_SVR,9.42143,8.51676,2.43298,0.83009,0.46417,0.29387,1.54496,99.88678,0.96048,0.97984,0.00000
Type03,1,260,PURE_GPR,9.51084,8.41820,3.05785,1.04810,1.83130,0.07957,1.32586,270.58848,0.95587,0.97744,0.00000
Type03,1,260,PURE_KRR,9.10609,8.10950,2.93533,1.04477,2.76632,0.10691,0.58177,239.46406,0.95436,0.97665,0.00000
Type03,1,260,PURE_SVR,8.62058,7.65020,2.68974,1.06181,3.88562,0.17848,0.16201,203.14285,0.95425,0.97659,0.00000
Type03,1,260,RATIO_CTRL,2.86770,2.64801,3.75933,1.48818,4.34733,3.42848,0.32729,565.29945,0.94563,0.97206,0.00000
Type03,1,265,PCA_KRR,10.35449,9.23845,5.18570,1.40525,0.27513,0.01979,2.22301,506.30937,0.94013,0.96914,0.00000
Type03,1,265,PCA_LINEAR,11.16508,9.98508,10.54634,3.16515,1.00613,0.81190,1.47847,774.33549,0.88288,0.93779,0.00000
Type03,1,265,PCA_SVR,10.70299,9.69822,5.21896,1.45916,3.67186,0.31078,3.15772,371.52611,0.93740,0.96769,0.00000
Type03,1,265,PURE_GPR,10.02495,8.84806,5.21478,1.46114,0.25125,0.21591,1.91004,450.48593,0.94121,0.96971,0.00000
Type03,1,265,PURE_KRR,9.81781,8.67047,5.07604,1.43001,1.17722,0.21350,1.30761,481.87903,0.94093,0.96956,0.00000
Type03,1,265,PURE_SVR,9.54346,8.36826,4.92333,1.42494,2.41988,0.34574,0.72720,495.25098,0.94061,0.96940,0.00000
Type03,1,265,RATIO_CTRL,3.74539,3.13055,6.62617,2.39954,6.18300,3.74609,0.83892,493.90042,0.91694,0.95667,0.00000
Type03,1,270,PCA_KRR,9.76237,8.76345,4.04598,1.17242,0.04565,0.87114,1.59632,282.91044,0.94992,0.97431,0.00000
Type03,1,270,PCA_LINEAR,9.89039,9.00627,5.07348,2.32777,0.16724,1.40284,0.64985,554.34785,0.90520,0.95024,0.00000
Type03,1,270,PCA_SVR,10.49375,9.44933,4.10234,1.20132,4.59452,1.27910,3.19221,167.90077,0.94430,0.97135,0.00000
Type03,1,270,PURE_GPR,9.17763,8.22046,3.71633,1.21863,1.23271,0.58290,0.94109,205.71497,0.94606,0.97228,0.00000
Type03,1,270,PURE_KRR,9.24627,8.25376,3.98210,1.21924,1.25843,0.68335,0.81778,257.53251,0.94481,0.97162,0.00000
Type03,1,270,PURE_SVR,9.30064,8.26588,4.22508,1.28622,1.89990,0.61104,0.64431,300.94869,0.94319,0.97076,0.00000
Type03,1,270,RATIO_CTRL,2.64107,2.00917,5.79491,1.72714,5.70095,4.76816,0.19263,858.01089,0.94151,0.96988,0.00000
Type03,1,275,PCA_KRR,10.39089,9.11537,4.11376,1.23099,1.33906,1.17688,2.44785,224.38733,0.94222,0.97025,0.00000
Type03,1,275,PCA_LINEAR,10.69390,9.76875,6.00239,2.73247,1.33251,1.64669,1.50418,498.55806,0.89411,0.94409,0.00000
Type03,1,275,PCA_SVR,10.90586,9.60407,4.59753,1.29515,4.44358,1.43156,3.57411,149.16802,0.94016,0.96916,0.00000
Type03,1,275,PURE_GPR,9.69240,8.44933,3.54660,1.21365,0.08320,0.88143,1.55961,136.20324,0.94764,0.97312,0.00000
Type03,1,275,PURE_KRR,9.91128,8.60130,3.59788,1.24822,0.88884,1.01258,1.85373,157.57286,0.94498,0.97171,0.00000
Type03,1,275,PURE_SVR,10.13755,8.78640,3.69450,1.29599,1.20246,1.03186,2.08627,186.40885,0.94358,0.97097,0.00000
Type03,1,275,RATIO_CTRL,3.48295,2.78528,7.67070,2.36331,7.88342,5.44180,0.56194,1062.24680,0.91499,0.95561,0.00000
Type03,1,280,PCA_KRR,10.49311,9.63029,3.56708,1.28043,4.54558,1.18334,0.19904,437.97412,0.94619,0.97235,0.00000
Type03,1,280,PCA_LINEAR,11.95484,10.97953,6.30203,2.78058,2.10882,1.87893,0.10971,667.15065,0.89778,0.94614,0.00000
Type03,1,280,PCA_SVR,10.10854,9.15724,4.49941,1.31230,8.84750,0.82571,1.19450,574.99376,0.94448,0.97145,0.00000
Type03,1,280,PURE_GPR,10.01596,9.12745,3.68602,1.22013,3.83921,1.11793,0.25127,306.83712,0.94970,0.97420,0.00000
Type03,1,280,PURE_KRR,9.97130,9.07967,3.94386,1.21500,4.12591,1.07400,0.26757,297.36327,0.95020,0.97446,0.00000
Type03,1,280,PURE_SVR,10.07159,9.18088,3.71374,1.17123,3.21734,1.21142,0.07285,268.87140,0.95095,0.97486,0.00000
Type03,1,280,RATIO_CTRL,7.91484,7.70109,7.79149,2.49902,4.63973,6.09520,0.90392,1046.42332,0.91742,0.95693,0.00000
Type04,2,230,PCA_KRR,8.39594,7.80735,1.23551,0.47816,1.66509,1.16828,0.89084,164.22474,0.97791,0.98883,0.00000
Type04,2,230,PCA_LINEAR,8.63091,7.88288,4.70220,1.43645,0.37555,0.41020,0.03096,434.83883,0.93039,0.96394,0.00000
Type04,2,230,PCA_SVR,8.73999,8.22913,1.69038,0.35698,2.20193,0.32166,1.69038,11.27423,0.97609,0.98790,0.00000
Type04,2,230,PURE_GPR,8.46279,7.82088,1.61888,0.48737,2.92047,1.09385,0.74096,174.62303,0.96729,0.98337,0.00000
Type04,2,230,PURE_KRR,8.33960,7.75233,1.08872,0.42018,1.61959,1.02186,0.78468,152.51058,0.97962,0.98970,0.00000
Type04,2,230,PURE_SVR,9.06366,8.46313,1.33378,0.39664,1.86317,0.55772,1.19326,190.26905,0.97788,0.98881,0.00000
Type04,2,235,PCA_KRR,8.65291,7.94821,1.15532,0.53432,2.69737,0.05972,0.22167,174.44812,0.96774,0.98360,0.00000
Type04,2,235,PCA_LINEAR,9.13512,8.47792,4.79613,1.95976,2.56209,0.82356,0.52173,338.99450,0.91385,0.95499,0.00000
Type04,2,235,PCA_SVR,8.01267,7.24994,1.56470,0.51738,7.49987,0.68052,1.56470,350.76085,0.97745,0.98860,0.00000
Type04,2,235,PURE_GPR,8.69484,8.01043,1.45766,0.70059,2.07332,0.28809,0.19215,142.66753,0.96008,0.97963,0.00000
Type04,2,235,PURE_KRR,8.62004,7.90512,1.07123,0.48516,3.17612,0.23457,0.28691,201.52458,0.97011,0.98483,0.00000
Type04,2,235,PURE_SVR,8.89391,8.16015,1.52289,0.58403,3.36413,0.02516,0.03797,228.63342,0.96786,0.98367,0.00000
Type04,2,235,RATIO_CTRL,2.19437,1.96373,3.45034,1.02696,3.15090,1.87439,0.62746,224.17313,0.96093,0.98008,0.00000
Type04,2,240,PCA_KRR,7.90801,7.27785,0.92209,0.38608,2.77085,0.35711,0.67689,107.61017,0.97908,0.98943,0.00000
Type04,2,240,PCA_LINEAR,8.27620,7.59505,4.15036,1.55906,2.93655,0.83565,0.93768,263.21138,0.93038,0.96393,0.00000
Type04,2,240,PCA_SVR,7.65643,6.99467,1.90549,0.58802,6.13400,0.05755,1.28657,275.90640,0.97227,0.98594,0.00000
Type04,2,240,PURE_GPR,7.79735,7.20140,1.07043,0.41985,2.33888,0.41301,0.81025,110.59230,0.97699,0.98836,0.00000
Type04,2,240,PURE_KRR,7.94687,7.31025,0.85038,0.34579,2.87771,0.21882,0.59747,122.45915,0.98063,0.99022,0.00000
Type04,2,240,PURE_SVR,7.94313,7.29290,1.03452,0.30004,3.37957,0.10492,0.52512,185.68791,0.98233,0.99109,0.00000
Type04,2,240,RATIO_CTRL,1.94382,1.75555,3.66733,1.24539,4.47639,2.54493,1.13158,433.10507,0.94980,0.97425,0.00000
Type04,2,245,PCA_KRR,8.76089,8.04040,1.57834,0.43744,3.04192,0.61737,0.03465,67.06381,0.97080,0.98518,0.00000
