type, side, size, x1, y1, x2, y2, x3, y3, x4, y4, x5, y5, x6, y6, x7, y7, x8, y8, x9, y9, x10, y10, x11, y11, x12, y12, x13, y13, x14, y14, x15, y15, x16, y16, x17, y17, x18, y18, x19, y19, x20, y20, x21, y21, x22, y22, x23, y23, x24, y24, x25, y25, x26, y26, x27, y27, x28, y28, x29, y29, x30, y30, x31, y31, x32, y32, x33, y33, x34, y34, x35, y35, x36, y36, x37, y37, x38, y38, x39, y39, x40, y40
Type03, L, 255, 55.871464, 255.000000, 41.702352, 252.517876, 29.206360, 244.023253, 22.494534, 230.700551, 19.277864, 216.248195, 16.857353, 201.962768, 14.877624, 187.199220, 12.765221, 173.432697, 10.559910, 158.627607, 8.498354, 144.871792, 6.224987, 130.180622, 3.822525, 116.289472, 1.690242, 101.975450, 0.130050, 87.147917, 0.000000, 72.871226, 1.548406, 58.550356, 4.784765, 44.258070, 9.940855, 30.450005, 17.092724, 17.199202, 27.150137, 5.865268, 40.816366, 0.000000, 54.956773, 0.766819, 67.716191, 8.987495, 75.586621, 21.732947, 79.972528, 36.136576, 82.572624, 50.650868, 83.536569, 65.372873, 83.627129, 80.302591, 82.678404, 94.754357, 81.381151, 109.497345, 80.125362, 124.174422, 79.416184, 138.884454, 79.274349, 152.889484, 79.983527, 167.717017, 81.118212, 182.838301, 82.351013, 196.749263, 83.588729, 210.806585, 83.245747, 225.088390, 79.436064, 239.378198, 69.554902, 250.535881
Type03, L, 260, 53.814935, 260.000000, 39.502330, 256.098650, 27.857143, 245.695395, 22.370130, 231.580449, 20.400433, 216.858595, 19.134199, 202.661233, 17.249146, 187.979665, 14.913420, 173.334080, 12.240260, 158.320843, 9.165683, 143.316116, 6.471861, 128.119538, 3.517316, 112.989747, 1.266234, 97.918233, 0.000000, 83.021549, 0.562771, 68.416249, 3.235931, 54.335441, 7.582174, 40.323670, 13.647186, 26.640038, 21.807359, 13.515797, 33.619449, 3.593755, 47.743941, 0.000000, 62.057857, 3.235931, 72.975459, 14.236282, 79.410646, 28.008185, 82.867965, 42.372594, 84.661153, 56.945990, 84.813366, 71.517912, 84.415584, 86.130217, 83.536391, 100.208469, 82.445887, 114.641495, 81.601732, 129.246794, 81.038961, 144.085201, 81.179654, 158.515671, 81.883117, 172.946140, 82.630016, 187.516379, 83.712121, 201.865355, 84.664275, 216.206937, 84.453001, 231.190938, 79.668358, 244.979910, 68.361958, 255.638528
Type03, L, 265, 51.433429, 265.000000, 36.984954, 261.226388, 25.255828, 251.022241, 19.849353, 237.020423, 17.552152, 221.800451, 16.058000, 207.027135, 14.603457, 191.847767, 12.754381, 176.872425, 10.467558, 162.341741, 8.040806, 147.261134, 5.323498, 132.104821, 3.188595, 117.362722, 1.204418, 102.476979, 0.000000, 87.923704, 0.138635, 73.232907, 2.218153, 58.197564, 6.448449, 43.667951, 12.149012, 29.787948, 19.367589, 16.192181, 30.136126, 4.453202, 44.721895, 0.000000, 59.682758, 2.357359, 71.951347, 12.053817, 78.053286, 26.269235, 81.985284, 40.880131, 84.728144, 56.100103, 86.230709, 71.563520, 86.575727, 86.783679, 86.175972, 101.881836, 84.850211, 116.655152, 83.458017, 131.819740, 82.201573, 146.892071, 81.668308, 161.868412, 81.933037, 176.581223, 82.626210, 191.616566, 83.319383, 206.881606, 83.495638, 221.367728, 82.626210, 236.435473, 78.010115, 250.345888, 66.287955, 260.958971
Type03, L, 270, 58.766621, 270.000000, 43.451967, 266.601165, 31.646748, 255.463259, 25.982023, 240.735207, 22.525189, 225.403099, 20.175680, 210.164560, 18.051408, 194.673926, 15.336301, 179.269225, 12.245064, 163.985959, 9.225702, 148.941925, 6.210408, 134.172326, 3.323122, 119.625823, 1.340468, 104.545810, 0.200113, 89.075427, 0.000000, 74.430264, 1.762338, 59.204396, 5.959173, 44.102965, 12.307526, 29.540760, 20.565639, 15.617922, 32.308493, 4.299922, 46.663303, 0.000000, 61.930650, 3.098252, 73.214287, 14.523508, 79.479682, 29.002754, 83.693698, 43.979749, 86.357032, 59.247096, 87.398773, 73.975217, 87.364576, 88.454463, 86.594583, 103.056735, 85.635268, 119.279510, 84.895166, 134.272644, 84.507355, 149.233499, 84.587531, 163.173519, 85.036784, 178.280819, 86.028111, 193.771453, 87.019438, 209.144767, 87.585910, 224.224780, 87.244510, 238.431801, 84.331311, 253.782107, 73.846633, 265.751456
Type03, L, 275, 58.119383, 275.000000, 42.702810, 271.221496, 31.190472, 259.709158, 25.546981, 245.030651, 22.140717, 228.913577, 19.728163, 213.048786, 17.882887, 197.972774, 15.168856, 182.232859, 12.205780, 166.561664, 8.941444, 150.856109, 5.819035, 136.385110, 3.122409, 121.267439, 1.111100, 106.294637, 0.000000, 90.914519, 0.425410, 75.520280, 2.270843, 60.208870, 5.960962, 45.267564, 11.212286, 30.502623, 18.592525, 16.266777, 30.159429, 4.486053, 45.006203, 0.000000, 59.894546, 3.422461, 72.092171, 14.484665, 78.817584, 28.874172, 83.300683, 44.427629, 86.365654, 58.983415, 88.279014, 73.735077, 88.988652, 89.323055, 88.548634, 105.311230, 87.001665, 120.381435, 85.014677, 135.793048, 83.733784, 151.306487, 84.021184, 167.027793, 85.440460, 182.556983, 86.588908, 198.133138, 87.605253, 213.936013, 88.704797, 229.320918, 88.562869, 244.791319, 84.314305, 259.307726, 73.119477, 270.884097
Type03, L, 280, 62.796120, 280.000000, 77.831504, 274.331063, 87.435474, 260.753449, 90.256840, 245.403096, 89.973008, 229.900632, 89.263429, 213.751550, 88.553849, 198.307869, 87.354477, 182.084966, 86.302155, 166.093559, 85.907323, 150.309983, 86.850859, 134.416942, 88.807470, 118.742831, 90.184497, 103.458049, 90.271242, 87.050980, 89.121513, 71.231416, 86.975326, 55.400696, 84.012542, 39.638653, 79.775561, 23.750412, 71.549759, 9.605134, 57.505314, 0.709579, 41.944067, 0.000000, 27.292147, 7.262716, 16.602506, 20.432196, 9.603716, 35.311005, 4.654444, 50.762051, 1.559424, 65.881486, 0.000000, 81.248482, 0.282182, 97.180331, 1.701340, 112.800362, 4.397742, 129.654846, 7.597727, 145.754471, 10.925871, 160.542208, 14.331852, 176.279806, 17.058650, 190.694359, 19.631863, 206.935164, 21.285730, 222.610847, 23.104730, 237.754124, 26.818325, 253.246737, 34.141555, 267.949592, 47.428440, 277.871262
Type04, L, 230, 54.500171, 230.000000, 41.475879, 228.099174, 29.812569, 220.096604, 24.086948, 207.723441, 21.411710, 194.278815, 19.299681, 181.417410, 17.088833, 168.089121, 14.653216, 155.053058, 11.977979, 141.958365, 9.028721, 129.052579, 6.345901, 116.002267, 3.529862, 103.315828, 1.136228, 90.104491, 0.000000, 76.797656, 0.291417, 63.798460, 2.685050, 50.470479, 6.637553, 37.513674, 12.097674, 24.872653, 19.913120, 13.255554, 30.538711, 3.942455, 43.575082, 0.000000, 56.378164, 1.408020, 68.443511, 8.240861, 76.499321, 19.675917, 80.407731, 32.451862, 81.534147, 45.838165, 81.012064, 59.166099, 79.810553, 72.549439, 78.436504, 85.413855, 77.310088, 98.566871, 76.706070, 111.544742, 76.324474, 124.697935, 77.450890, 137.617662, 78.916567, 150.952444, 80.126127, 163.632082, 81.111741, 176.960063, 81.534147, 190.054756, 80.970939, 202.974483, 77.134065, 216.095827, 67.429872, 225.940823
Type04, L, 235, 55.634581, 235.000000, 42.397118, 232.816871, 31.268043, 224.216222, 24.742145, 211.994998, 21.053085, 199.573422, 19.008791, 186.120517, 17.183339, 173.084944, 14.788939, 159.777057, 12.093312, 146.669372, 9.295905, 133.336307, 6.338117, 119.911739, 3.638525, 106.805695, 1.408470, 93.354307, 0.000000, 79.988080, 0.089220, 66.777006, 1.889656, 53.530367, 5.211341, 40.531146, 10.323269, 27.490874, 17.605880, 15.398058, 27.937823, 5.228367, 40.771931, 0.000000, 54.183582, 1.010537, 66.282211, 8.179520, 74.481308, 19.618098, 79.029606, 32.617218, 81.375614, 45.245060, 82.254672, 58.789324, 81.832131, 72.213892, 80.564507, 85.638460, 78.934444, 99.304198, 77.465872, 113.187685, 77.043331, 126.612253, 77.465872, 140.270184, 78.654346, 153.652108, 80.052746, 167.022506, 81.467627, 180.434158, 82.254672, 194.318500, 81.409590, 207.684727, 77.605384, 220.916632, 67.973651, 231.252600
Type04, L, 240, 58.425656, 240.000000, 44.750462, 236.540549, 33.197550, 227.926413, 26.569521, 215.140949, 23.074054, 201.289798, 20.711370, 187.706010, 18.612245, 174.203928, 15.881386, 160.515116, 13.294461, 147.431626, 10.635569, 134.161406, 7.823096, 119.986362, 5.177843, 106.867413, 2.539594, 93.431723, 0.474588, 80.031439, 0.000000, 66.477097, 1.959184, 53.148911, 6.164267, 39.666637, 11.737761, 26.676233, 18.901547, 14.194663, 29.829694, 4.665933, 43.039102, 0.000000, 56.483219, 0.839650, 68.521022, 8.975832, 76.551381, 21.064501, 81.166181, 34.411021, 83.265306, 48.144966, 83.965015, 62.110775, 83.664324, 75.239466, 82.455945, 88.762714, 80.885707, 102.367937, 79.279454, 116.014148, 78.787172, 129.505255, 79.375168, 142.978667, 80.746356, 156.741283, 82.005831, 169.895571, 82.705539, 183.397654, 83.405248, 197.015668, 83.965015, 210.343853, 80.046647, 223.208312, 71.440002, 234.682216
Type04, L, 245, 58.200754, 245.000000, 44.239134, 242.191860, 32.687167, 233.078296, 26.692171, 220.436715, 23.622953, 206.657900, 21.797749, 192.982123, 19.721246, 179.104778, 17.181320, 165.222222, 14.144506, 151.396156, 11.038293, 137.748163, 7.720320, 124.113221, 4.582601, 110.519113, 1.740633, 96.802502, 0.000000, 82.514204, 0.202655, 68.732283, 2.433351, 54.877972, 6.334126, 41.446038, 11.249338, 27.892765, 17.997927, 14.870344, 29.023550, 4.681231, 42.209310, 0.000000, 56.048426, 1.374820, 68.383663, 9.388083, 76.808176, 21.437477, 81.344226, 34.758036, 85.387363, 48.439100, 85.666200, 62.062415, 84.632837, 76.385593, 82.480323, 90.224709, 80.590364, 104.104660, 79.675982, 117.576263, 79.810622, 131.795962, 80.507715, 145.592524, 81.762481, 159.851078, 83.213700, 173.953596, 84.576912, 188.282729, 85.538700, 202.326018, 85.468188, 215.920126, 81.623063, 229.526876, 71.345679, 240.359603
Type04, L, 250, 61.309815, 250.000000, 47.322158, 246.909548, 35.390403, 237.213116, 28.478494, 223.923376, 25.125508, 209.697251, 23.409637, 194.636353, 21.004576, 180.075824, 17.988048, 165.883570, 14.502443, 152.059591, 11.081727, 138.440209, 7.522331, 124.456238, 4.169345, 110.577327, 1.629742, 96.436318, 0.000000, 81.630272, 0.536943, 67.551738, 3.434690, 53.327603, 7.758542, 39.503624, 13.496421, 25.802403, 21.489481, 12.919571, 33.441122, 3.765089, 46.843042, 0.000000, 60.967471, 2.088596, 73.130175, 11.029892, 81.379236, 23.345532, 86.596918, 37.337044, 88.974168, 51.198088, 89.530781, 65.499950, 88.625562, 79.623516, 86.876334, 93.431380, 84.920425, 107.657505, 83.579337, 121.832003, 83.104224, 136.399099, 83.942471, 150.625224, 85.648724, 165.227155, 87.085137, 179.378490, 88.133703, 192.609173, 89.391073, 207.008905, 89.249865, 221.218702, 85.339548, 234.940336, 74.970117, 245.979533
Type04, L, 260, 58.415874, 260.000000, 43.962604, 255.910318, 32.905687, 244.993449, 27.465160, 230.908698, 24.524142, 216.327696, 22.283366, 201.920724, 20.007152, 187.139352, 17.241621, 172.410660, 14.160555, 158.119708, 10.799391, 143.712737, 7.438228, 129.073725, 4.207285, 114.339755, 1.416143, 99.969731, 0.000000, 85.515254, 0.575852, 70.691708, 3.236773, 56.458766, 7.718325, 41.935774, 13.195623, 27.784215, 21.062492, 14.315407, 32.976690, 4.081790, 47.044149, 0.000000, 61.308960, 2.402916, 73.626313, 12.059349, 81.148037, 25.323060, 86.012962, 39.571233, 88.586139, 54.188580, 88.969513, 68.436753, 87.686381, 83.259195, 85.445230, 97.509284, 83.459440, 112.083696, 82.084066, 126.787307, 82.084066, 141.426319, 82.924357, 156.761450, 84.324842, 171.748522, 86.005424, 186.387534, 87.688796, 201.182429, 89.017320, 216.374045, 88.497770, 231.401584, 83.764648, 245.523681, 72.623028, 256.576579
Type04, L, 265, 59.368919, 265.000000, 44.897566, 262.095831, 32.864228, 251.734857, 27.015767, 237.426778, 23.691822, 222.263717, 21.601367, 207.108955, 19.789640, 192.069646, 17.042987, 176.684060, 14.215093, 162.337385, 10.925008, 147.292349, 7.665001, 132.547397, 4.593030, 118.104732, 1.811728, 103.046041, 0.000000, 88.237637, 0.278727, 73.486959, 2.786211, 58.464118, 6.828819, 43.927877, 12.124638, 29.408105, 19.533988, 15.376609, 31.132932, 4.459637, 45.537252, 0.000000, 60.634288, 2.229819, 73.444649, 11.826434, 81.109650, 25.480312, 85.604685, 40.171018, 88.635288, 54.981668, 89.881254, 69.481092, 88.774652, 84.425297, 87.026365, 98.954440, 85.429924, 113.695748, 84.309286, 128.835975, 83.882733, 143.878789, 84.227634, 158.717510, 85.687443, 173.556231, 87.381015, 188.488211, 88.914015, 203.412068, 89.616606, 218.725492, 88.914015, 233.952497, 84.748797, 249.096851, 74.248459, 260.990826
Type04, L, 270, 62.388214, 270.000000, 47.021092, 267.054692, 34.593176, 256.720341, 28.424912, 242.456962, 25.330114, 227.498633, 22.750065, 212.252344, 20.237788, 196.937103, 17.585940, 181.910923, 14.515379, 166.595682, 11.404229, 151.603247, 8.126075, 136.399642, 4.642322, 121.114278, 1.674851, 105.565966, 0.000000, 90.481974, 1.116568, 75.513606, 3.628845, 60.313989, 6.923599, 45.096254, 12.282243, 30.261629, 20.830559, 16.365099, 33.030131, 5.282094, 47.735319, 0.000000, 62.905909, 1.843619, 75.841310, 11.429317, 83.323856, 25.107423, 88.348410, 39.960167, 90.860688, 55.044159, 91.000258, 70.301588, 89.412105, 85.853046, 87.231843, 100.758633, 85.496565, 115.974100, 84.502345, 130.646273, 84.161282, 145.894986, 84.859137, 161.036790, 86.394417, 176.409843, 88.462292, 191.256295, 90.209273, 206.541659, 91.276454, 221.990540, 90.486091, 236.826231, 86.813130, 251.771993, 77.101266, 264.777772
Type04, L, 280, 63.691610, 280.000000, 47.745912, 276.990396, 34.995390, 266.276862, 28.276275, 251.362836, 24.636755, 235.637059, 22.096160, 219.647021, 19.877382, 203.721646, 17.122111, 187.936494, 13.909705, 172.265729, 10.638599, 157.124136, 7.382997, 141.662193, 4.339428, 126.426351, 1.679779, 110.758555, 0.000000, 94.800849, 0.135549, 78.282139, 2.519668, 62.885436, 6.982137, 47.227606, 12.513521, 32.007837, 20.131892, 17.280064, 32.410841, 5.421060, 47.630610, 0.000000, 63.424374, 1.449421, 76.854227, 11.519717, 85.391760, 25.796494, 90.696855, 41.180261, 93.055303, 56.277031, 93.482271, 72.152794, 92.413106, 88.110557, 90.848033, 103.399929, 89.168254, 119.125706, 87.628457, 134.677537, 86.928549, 150.693226, 87.208512, 166.419003, 88.744636, 182.709142, 90.311229, 198.133909, 92.108897, 213.927673, 93.367701, 229.670007, 92.966040, 245.966197, 89.728180, 261.469455, 79.403375, 274.506889
Type05, L, 240, 54.617512, 240.000000, 41.249078, 236.755691, 30.743863, 227.170807, 25.349706, 214.349763, 22.279825, 200.686786, 20.241646, 186.845810, 18.861089, 172.893688, 17.342476, 158.770012, 14.995529, 145.218182, 11.200769, 132.111251, 6.430997, 119.334250, 2.156351, 106.163858, 0.079419, 92.688486, 0.000000, 78.698418, 1.908164, 65.193576, 5.193576, 51.727799, 9.899661, 38.426505, 15.935620, 25.487762, 24.021602, 13.398165, 35.063938, 4.150553, 48.326167, 0.000000, 61.947866, 2.337135, 71.102307, 12.954564, 76.016143, 25.860195, 80.295869, 38.840180, 82.762004, 51.811231, 82.629115, 65.235202, 80.266348, 78.780479, 76.684767, 92.164014, 72.924694, 105.587985, 70.493916, 118.950286, 70.482159, 132.718975, 72.002717, 145.698155, 74.497530, 159.148301, 77.525960, 172.343918, 80.571981, 185.908854, 82.642816, 199.003208, 82.082552, 212.534959, 77.753508, 225.837623, 67.723709, 236.065413
Type05, L, 260, 57.724223, 260.000000, 44.130754, 255.483549, 34.180706, 243.671994, 29.290014, 229.722022, 26.096486, 215.622120, 23.969060, 200.334117, 22.428486, 185.701447, 20.751555, 171.401788, 17.908537, 156.645182, 13.730315, 141.971657, 9.077076, 128.006410, 4.534203, 113.912366, 1.134684, 99.427811, 0.000000, 84.274533, 0.992856, 70.320486, 3.971253, 55.972440, 8.503613, 41.874041, 14.452602, 27.699004, 21.705334, 14.063994, 33.233076, 3.812707, 47.200411, 0.000000, 61.230746, 3.077820, 72.394625, 13.989769, 78.005687, 27.910757, 82.402368, 42.376298, 85.522593, 56.900587, 86.675047, 71.811515, 85.522593, 86.889120, 82.827853, 101.237167, 79.282143, 115.467719, 76.413249, 129.550181, 75.027290, 143.576341, 75.736432, 158.746849, 78.050237, 173.529214, 81.125912, 187.560437, 84.116908, 201.837749, 86.373564, 216.080289, 86.515392, 230.428336, 82.656162, 244.570565, 72.397748, 255.963607
Type05, L, 280, 63.688820, 280.000000, 78.749585, 274.518290, 89.149923, 261.243537, 92.179289, 245.961263, 91.151296, 230.285762, 88.571179, 214.578392, 85.543534, 199.337656, 82.440407, 183.924178, 79.773313, 168.653602, 78.926738, 152.424935, 80.487781, 136.675313, 83.676039, 121.094697, 87.870720, 105.936596, 91.191637, 90.398232, 92.179289, 74.928368, 90.260070, 58.307468, 86.697579, 43.049262, 82.567237, 27.822260, 76.588987, 13.044422, 64.098734, 1.852469, 48.371224, 0.000000, 33.148759, 5.872364, 21.531289, 18.355368, 13.719968, 33.090954, 7.896226, 48.291307, 3.381035, 63.914174, 0.721278, 79.307294, 0.000000, 95.426105, 1.586811, 111.305905, 5.048944, 126.647932, 9.809377, 141.213175, 14.714065, 156.913718, 18.640436, 172.344712, 21.762572, 188.305591, 23.946419, 204.134850, 25.652258, 219.171063, 27.489349, 233.991152, 30.596987, 249.360511, 36.659740, 264.222851, 48.483800, 276.105100
Type05, L, 290, 67.661316, 290.000000, 52.172702, 286.601845, 39.608461, 274.529063, 32.992381, 259.090726, 28.993488, 243.089839, 26.305045, 226.947875, 24.246937, 210.791592, 22.120796, 194.282467, 19.364133, 177.929176, 15.417164, 161.984220, 10.278995, 145.856273, 5.337705, 129.808922, 1.578045, 113.589148, 0.000000, 97.980669, 0.855033, 80.850120, 3.891682, 64.810035, 8.374355, 49.249120, 14.249716, 33.384175, 22.300485, 18.392494, 34.575551, 5.828222, 50.255523, 0.000000, 65.984384, 2.444236, 79.374105, 13.318563, 86.768837, 28.434372, 91.231498, 44.200808, 94.681917, 60.351442, 96.849025, 76.733507, 96.355675, 92.988513, 93.087060, 108.692930, 88.484053, 124.401232, 84.697819, 140.652352, 82.699959, 156.960572, 83.567573, 174.737648, 86.170416, 190.957422, 89.640872, 206.937610, 93.255930, 222.977695, 96.147977, 238.957884, 97.015591, 255.537035, 94.123544, 271.397431, 83.323379, 284.749305
Type06, L, 230, 51.651072, 230.000000, 39.088212, 225.906805, 29.150687, 216.246975, 23.798002, 204.090788, 21.104739, 191.333800, 19.438575, 178.340754, 17.633565, 165.405221, 15.273166, 152.929786, 12.218533, 139.706691, 8.997593, 127.086938, 5.788015, 114.158072, 3.054633, 101.417701, 0.971929, 88.597192, 0.000000, 75.431610, 0.694235, 62.266027, 3.022987, 49.391743, 6.803501, 36.394961, 11.778719, 23.696681, 19.223976, 11.947168, 30.008000, 3.054633, 42.804687, 0.000000, 55.730311, 3.593275, 65.813462, 12.582776, 71.783882, 24.598113, 75.709771, 37.040890, 78.563911, 49.522415, 79.837006, 62.657053, 79.698159, 75.707611, 78.637620, 88.187010, 77.209231, 101.278545, 75.671597, 114.399186, 74.838515, 127.047158, 74.699668, 140.327765, 75.546056, 153.482015, 77.337760, 166.486394, 78.726230, 179.249390, 79.698159, 192.069899, 79.281618, 205.120457, 75.015337, 217.882338, 64.539270, 226.831089
Type06, L, 240, 54.082529, 240.000000, 40.636815, 236.106525, 30.357971, 226.108630, 25.255492, 213.280075, 21.913960, 199.763256, 19.420884, 187.005806, 17.278314, 173.428476, 14.951439, 159.990947, 12.221247, 146.802765, 9.375066, 134.045830, 5.899912, 121.049849, 2.809482, 107.620621, 0.561896, 94.075020, 0.000000, 80.878538, 0.594918, 68.092723, 2.770745, 54.893873, 6.153451, 41.818454, 10.816506, 28.849028, 17.382872, 16.120201, 27.274378, 5.385850, 39.944413, 0.000000, 53.606386, 0.842845, 65.437951, 9.178074, 72.873228, 21.389470, 77.444972, 34.670608, 80.210711, 47.494948, 81.415019, 61.397460, 81.334504, 74.702522, 80.376202, 88.453463, 78.805970, 102.259213, 77.120281, 116.386676, 76.136962, 129.641345, 76.161507, 143.799786, 77.120281, 157.372595, 78.525022, 171.150941, 80.335694, 184.918661, 81.474978, 198.765818, 80.860640, 212.098096, 76.504599, 225.584953, 66.787652, 236.144745
Type06, L, 250, 54.972715, 250.000000, 41.445471, 246.114722, 30.834009, 235.609810, 24.455620, 222.530033, 20.923549, 209.049190, 18.945589, 194.807570, 17.108912, 180.624471, 14.596455, 166.471202, 11.740164, 152.258274, 8.572269, 138.468160, 5.523718, 125.179544, 2.839344, 111.113488, 0.720101, 97.047432, 0.000000, 83.413835, 0.578819, 69.442011, 2.648236, 55.121127, 6.387279, 41.450653, 12.038912, 28.028463, 19.654305, 15.185604, 30.480764, 4.500428, 44.104333, 0.000000, 57.936304, 2.684374, 68.920698, 12.888361, 75.488590, 25.813982, 79.883977, 39.443075, 82.598911, 53.692881, 84.076982, 67.866096, 84.500830, 81.463982, 83.368013, 95.862967, 81.392608, 109.596094, 79.979779, 123.720672, 79.555931, 137.669685, 79.840605, 151.951812, 80.544911, 166.094404, 81.816456, 180.160460, 83.152279, 194.411564, 84.382511, 208.909654, 83.794416, 222.651235, 79.607394, 236.083639, 68.875328, 246.397287
Type06, L, 270, 60.915067, 270.000000, 46.086865, 266.957231, 33.850218, 256.424501, 27.713917, 242.428076, 24.422824, 227.841035, 21.872030, 212.771672, 19.952174, 197.652349, 17.607152, 182.633766, 15.008403, 167.580057, 11.432114, 152.502322, 7.471435, 137.466176, 3.806938, 122.637974, 0.993952, 107.660817, 0.000000, 91.748705, 0.851959, 76.718826, 3.265843, 61.512500, 7.136172, 46.750234, 12.284476, 32.088387, 19.472365, 17.800840, 30.901953, 5.821720, 45.402493, 0.000000, 60.457597, 2.027411, 72.700500, 12.349605, 80.510124, 26.261990, 85.444536, 41.142369, 88.177754, 56.204117, 89.255705, 72.545504, 89.029713, 87.793079, 87.609782, 102.940589, 85.810080, 117.737120, 84.059953, 132.706270, 82.799666, 147.726234, 82.924007, 162.295505, 84.019178, 178.089648, 85.773917, 193.333738, 87.479933, 208.245118, 89.029713, 222.591468, 88.938512, 237.818344, 85.337891, 252.298334, 75.285792, 264.858831
Type06, L, 280, 64.049017, 280.000000, 48.771157, 277.017264, 35.387785, 266.636189, 28.332606, 251.860817, 24.879097, 236.541083, 22.705102, 220.928232, 20.978253, 204.980389, 18.730445, 189.786277, 15.966563, 173.587191, 12.581057, 158.754912, 8.577993, 142.833750, 4.465277, 126.916133, 1.359445, 111.512651, 0.000000, 96.017761, 1.000766, 80.037380, 3.574164, 64.471529, 6.993908, 48.977498, 11.723258, 34.228109, 19.018986, 19.510501, 30.358953, 7.026802, 44.985768, 0.000000, 61.025368, 1.429666, 74.322574, 11.917672, 82.960545, 26.274305, 88.063250, 41.384669, 90.794742, 56.411285, 92.356395, 71.999028, 92.648919, 87.846358, 91.784529, 103.486041, 89.782997, 118.933455, 87.781465, 135.091492, 86.359127, 151.051493, 86.494766, 166.163974, 87.352566, 181.729825, 88.895393, 197.764425, 90.665018, 213.544772, 92.213429, 229.256438, 92.527400, 245.231088, 89.310766, 260.885813, 79.508695, 274.352821
Type07, L, 250, 59.357587, 250.000000, 45.197763, 247.201423, 33.227299, 237.956126, 26.987065, 224.877827, 23.631384, 210.718003, 21.064423, 197.064614, 18.887469, 182.838976, 16.830019, 168.358701, 14.181609, 154.359103, 10.904867, 141.040464, 7.251532, 127.416370, 3.929207, 113.882454, 1.360910, 99.962969, 0.000000, 85.883258, 0.686990, 71.561819, 3.148693, 57.824775, 7.525055, 43.974434, 13.498306, 30.405600, 21.026040, 17.407413, 31.405144, 6.070980, 44.723783, 0.000000, 58.643268, 0.380116, 71.111001, 8.334727, 79.051214, 20.928593, 83.034706, 34.755129, 84.702322, 48.594501, 85.565963, 62.313704, 86.026040, 77.292980, 84.825847, 91.114029, 83.273731, 104.913345, 82.607008, 118.900651, 82.825898, 134.354574, 82.880530, 149.207158, 83.032207, 163.034729, 83.427576, 176.228060, 84.521666, 190.531588, 85.594638, 204.753128, 85.752518, 219.535183, 82.392141, 233.393227, 73.116846, 245.266986
Type07, L, 270, 61.535110, 270.000000, 46.970078, 266.850281, 34.806572, 255.980507, 28.118952, 241.456232, 24.922581, 226.374666, 23.252047, 211.427587, 21.163880, 196.768824, 18.518869, 181.302777, 15.338538, 166.266178, 12.115157, 151.177967, 8.442102, 136.442955, 4.867753, 121.592504, 1.674321, 106.625047, 0.000000, 90.831479, 0.978266, 75.750616, 4.321382, 60.763612, 9.420057, 46.198580, 15.353999, 31.633547, 23.419780, 17.720899, 35.019404, 5.842852, 49.235414, 0.000000, 64.801853, 1.108970, 77.773802, 9.904585, 84.087314, 24.271620, 87.836204, 39.197746, 90.212604, 54.511757, 90.842180, 69.469483, 90.218793, 84.564577, 89.377338, 99.698971, 88.721125, 114.958636, 88.402860, 130.112097, 88.408427, 145.678887, 88.820493, 161.217180, 89.367134, 176.439912, 90.073393, 191.976285, 90.502969, 206.670875, 90.908660, 222.216421, 90.406891, 237.758092, 86.640843, 252.690091, 76.263479, 265.058005
Type07, L, 280, 62.403785, 280.000000, 47.228655, 276.394535, 34.563127, 265.422128, 28.266859, 250.660252, 25.437295, 235.205058, 23.461986, 219.237810, 21.432397, 203.440524, 18.716521, 188.058768, 15.560752, 172.037380, 12.174508, 156.537674, 8.647171, 141.096411, 4.978741, 125.479820, 1.733591, 110.155443, 0.000000, 94.280518, 1.044016, 78.361533, 4.555461, 62.955012, 9.352639, 47.805964, 15.161066, 32.216264, 23.167574, 17.578363, 35.419849, 5.608274, 50.074720, 0.000000, 65.687458, 1.237818, 78.817593, 11.404989, 85.877771, 26.084215, 90.199200, 41.389000, 92.470037, 57.508933, 93.021069, 72.622183, 92.315602, 88.647874, 90.893649, 104.067455, 89.431731, 119.779814, 88.252000, 135.492173, 87.782159, 151.163207, 87.389060, 167.536771, 87.941704, 183.574720, 89.634826, 199.658854, 91.469041, 215.684545, 92.738882, 231.476465, 92.738882, 247.093056, 88.929358, 262.884976, 78.207809, 275.696649
