Type,Cluster_ID,size,Model,RMSE,MAE,Hausdorff_max,Chamfer_mean,Length_Error,Width_Error,Size_Error,Area_Error,IoU,Dice,EMD
Type01,1,230,PCA_SVR,8.55963,8.17073,2.37076,0.60438,4.77133,0.31358,2.37076,69.37907,0.97270,0.98616,0.00000
Type01,1,230,PURE_GPR,7.87680,7.31157,0.96215,0.40379,0.59770,0.52802,0.29786,109.67534,0.98027,0.99004,0.00000
Type01,1,230,PURE_KRR,7.90607,7.34666,0.99461,0.30341,0.42914,0.13341,0.67955,109.76163,0.98342,0.99164,0.00000
Type01,1,230,PURE_SVR,7.66916,7.09066,0.71077,0.21205,2.18878,0.27570,0.11606,153.32344,0.98846,0.99420,0.00000
Type01,1,240,PCA_KRR,7.86753,7.05118,1.45304,0.62810,4.94280,0.76181,0.79772,191.29109,0.96879,0.98415,0.00000
Type01,1,240,PCA_LINEAR,8.23019,7.24838,2.68416,1.34791,5.80831,0.20733,0.41713,164.22124,0.94431,0.97136,0.00000
Type01,1,240,PCA_SVR,7.30373,6.53334,2.37697,0.71759,10.00719,1.02764,2.37697,402.56044,0.96922,0.98437,0.00000
Type01,1,240,PURE_GPR,8.00802,7.19971,1.45102,0.58314,4.55118,0.13564,0.43349,162.22402,0.97122,0.98540,0.00000
Type01,1,240,PURE_KRR,7.85030,7.04712,1.37596,0.63477,4.92094,0.84411,0.78982,204.32926,0.96878,0.98414,0.00000
Type01,1,240,PURE_SVR,8.52494,7.71322,1.80362,0.31421,6.08592,0.46442,0.54385,308.97114,0.97901,0.98939,0.00000
Type01,1,240,RATIO_CTRL,4.23865,4.14492,3.18671,1.30805,1.78254,1.19168,0.41179,249.66957,0.95283,0.97585,0.00000
Type01,1,250,PCA_KRR,8.24306,7.50019,2.12047,0.79017,2.14860,0.35615,0.31740,204.24467,0.95801,0.97855,0.00000
Type01,1,250,PCA_LINEAR,7.74736,7.09814,2.84617,1.19207,5.79141,0.44301,0.06325,345.38078,0.95619,0.97760,0.00000
Type01,1,250,PCA_SVR,7.71915,7.06708,0.82243,0.29567,3.84282,0.39235,0.47829,237.16458,0.98590,0.99290,0.00000
Type01,1,250,PURE_GPR,8.10786,7.36490,2.15657,0.75844,3.62661,0.36908,0.20908,297.73937,0.96091,0.98007,0.00000
Type01,1,250,PURE_KRR,8.26040,7.54746,1.94750,0.74041,1.57596,0.32398,0.45752,180.62848,0.96156,0.98041,0.00000
Type01,1,250,PURE_SVR,9.19837,8.23793,3.93964,1.39670,0.61863,1.28744,1.06933,183.09960,0.94074,0.96946,0.00000
Type01,1,250,RATIO_CTRL,2.22474,1.88976,3.29242,1.22504,0.42325,2.36799,0.01899,380.64466,0.95408,0.97650,0.00000
Type01,1,260,PCA_KRR,8.06707,7.32640,1.44367,0.66679,3.64597,1.17181,0.33099,236.53934,0.96523,0.98231,0.00000
Type01,1,260,PCA_LINEAR,8.35570,7.52824,5.41898,2.19509,5.99971,1.95292,0.63241,329.90705,0.91731,0.95687,0.00000
Type01,1,260,PCA_SVR,7.70070,6.96094,1.20275,0.46377,6.61118,0.79957,1.20275,327.48011,0.98009,0.98995,0.00000
Type01,1,260,PURE_GPR,8.22425,7.55347,2.28062,1.09520,2.56591,1.73780,0.02850,218.18849,0.95158,0.97519,0.00000
Type01,1,260,PURE_KRR,8.04489,7.30194,1.34181,0.56793,3.82465,1.02477,0.36027,232.87313,0.96970,0.98462,0.00000
Type01,1,260,PURE_SVR,8.01859,7.32741,0.95301,0.24952,3.12639,0.48262,0.11779,203.14351,0.98819,0.99406,0.00000
Type01,1,260,RATIO_CTRL,5.14715,4.91911,6.07122,2.05910,0.64038,0.94164,0.81192,729.27939,0.93177,0.96468,0.00000
Type01,1,280,PCA_KRR,9.28007,8.58931,1.30245,0.47128,2.00126,0.07785,0.54110,145.38768,0.96933,0.98443,0.00000
Type01,1,280,PCA_LINEAR,8.93601,8.36517,4.07558,1.56362,3.48894,0.13226,0.31592,126.65758,0.94860,0.97362,0.00000
Type01,1,280,PCA_SVR,9.76317,9.20275,1.84778,0.51134,2.00868,0.13238,1.84778,34.55719,0.96929,0.98441,0.00000
Type01,1,280,PURE_GPR,9.28483,8.60530,1.75525,0.71034,1.55264,0.30664,0.29843,12.16630,0.96091,0.98006,0.00000
Type01,1,280,PURE_KRR,9.21705,8.51136,1.19500,0.39652,2.52797,0.08981,0.37488,182.35848,0.97348,0.98656,0.00000
Type01,1,280,PURE_SVR,9.08154,8.39139,1.07697,0.28829,3.51038,0.46530,0.11645,250.44564,0.98494,0.99241,0.00000
Type01,1,280,RATIO_CTRL,4.18823,3.55387,8.69708,2.52739,5.51210,4.79647,0.66314,1661.92966,0.92098,0.95886,0.00000
Type02,3,230,PCA_KRR,7.92643,7.25693,0.79476,0.25197,1.83246,0.65379,0.39426,165.83515,0.98502,0.99245,0.00000
Type02,3,230,PCA_LINEAR,8.15764,7.38907,2.54192,0.77176,4.58257,0.07047,0.55294,269.99266,0.95678,0.97791,0.00000
Type02,3,230,PCA_SVR,8.41201,7.88755,1.71966,0.41029,2.14029,0.38758,1.69310,51.16531,0.97375,0.98670,0.00000
Type02,3,230,PURE_GPR,7.83389,7.12297,0.80344,0.29016,2.77275,0.85978,0.11228,221.64201,0.98389,0.99188,0.00000
Type02,3,230,PURE_KRR,7.91218,7.23699,0.79556,0.24497,1.97554,0.61611,0.33619,160.38014,0.98503,0.99246,0.00000
Type02,3,230,PURE_SVR,7.83116,7.12849,0.80761,0.25070,2.58653,0.57302,0.10262,164.71943,0.98466,0.99227,0.00000
Type02,3,250,PCA_KRR,8.30167,7.62088,1.16151,0.41645,5.55718,0.30485,0.78502,138.88692,0.98029,0.99005,0.00000
Type02,3,250,PCA_LINEAR,9.58899,8.85862,6.24091,1.98610,2.33825,3.71224,0.49699,656.95613,0.91371,0.95491,0.00000
Type02,3,250,PCA_SVR,8.30267,7.63345,1.01162,0.35176,4.76913,0.53598,0.51062,191.14635,0.98007,0.98994,0.00000
Type02,3,250,PURE_GPR,8.47961,7.83294,1.62592,0.44874,3.98428,0.21138,0.36784,14.12997,0.97863,0.98920,0.00000
Type02,3,250,PURE_KRR,8.31521,7.63937,1.13646,0.38284,5.19272,0.39829,0.65172,158.68004,0.98008,0.98994,0.00000
Type02,3,250,PURE_SVR,8.39700,7.74576,0.99948,0.29226,3.85765,0.43858,0.24116,176.93771,0.98198,0.99091,0.00000
Type02,3,250,RATIO_CTRL,4.28271,3.43168,7.57143,2.87011,6.81485,6.49168,0.04694,1486.61383,0.89043,0.94204,0.00000
Type02,3,260,PCA_KRR,8.61225,7.96560,1.13129,0.39176,0.77162,1.00807,0.97468,249.07409,0.97508,0.98738,0.00000
Type02,3,260,PCA_LINEAR,9.02964,8.26360,4.08890,1.65957,3.15145,1.25724,0.95896,76.89657,0.92958,0.96350,0.00000
Type02,3,260,PCA_SVR,8.94189,8.33655,1.70979,0.40249,1.08336,0.45089,1.70979,96.24122,0.98021,0.99001,0.00000
Type02,3,260,PURE_GPR,8.56678,7.87142,1.06011,0.47085,1.93683,1.37259,0.66065,373.67698,0.96862,0.98406,0.00000
Type02,3,260,PURE_KRR,8.58765,7.91684,0.95443,0.34727,1.31048,0.90925,0.79150,232.82839,0.97849,0.98913,0.00000
Type02,3,260,PURE_SVR,8.78875,8.20317,1.25687,0.38194,0.27621,0.77542,1.16463,194.25742,0.98018,0.98999,0.00000
Type02,3,260,RATIO_CTRL,4.28528,3.54216,7.31060,2.88071,8.86923,5.39722,0.55740,1217.62939,0.89727,0.94585,0.00000
Type02,3,270,PCA_KRR,9.14217,8.37037,1.10973,0.39763,5.94503,0.63521,0.69040,260.09152,0.98313,0.99150,0.00000
Type02,3,270,PCA_LINEAR,10.10779,9.44915,3.87388,1.74649,5.74026,0.47336,0.74545,154.85755,0.92577,0.96145,0.00000
Type02,3,270,PCA_SVR,7.47577,6.57881,8.59133,1.82841,22.07690,1.20294,1.68586,921.11631,0.93355,0.96563,0.00000
Type02,3,270,PURE_GPR,9.02764,8.27050,1.14450,0.39933,5.73552,0.64602,0.64253,243.37420,0.98446,0.99217,0.00000
Type02,3,270,PURE_KRR,9.16686,8.39968,1.00894,0.37404,5.55293,0.63947,0.57167,254.99846,0.98332,0.99159,0.00000
Type02,3,270,PURE_SVR,9.29876,8.55944,0.97184,0.32377,4.21550,0.67681,0.11924,239.04836,0.98503,0.99246,0.00000
Type02,3,270,RATIO_CTRL,4.71116,3.99239,6.90214,3.23041,8.68940,5.96032,0.38038,1317.77842,0.88686,0.94004,0.00000
Type03,1,230,PCA_KRR,7.69830,7.14301,0.88909,0.26903,0.60099,0.14531,0.84417,137.82069,0.98090,0.99036,0.00000
Type03,1,230,PCA_LINEAR,7.92754,7.21381,4.50502,1.27965,0.21591,0.11132,0.05593,371.87850,0.94133,0.96978,0.00000
Type03,1,230,PCA_SVR,8.19209,7.78513,2.18502,0.49116,4.02304,0.22467,2.18502,46.73238,0.97262,0.98612,0.00000
Type03,1,230,PURE_GPR,7.49852,6.88294,1.07174,0.29968,2.39920,0.36650,0.34102,182.96698,0.98476,0.99232,0.00000
Type03,1,230,PURE_KRR,7.62493,7.05838,0.85500,0.24709,0.91908,0.15881,0.68288,136.20876,0.98225,0.99105,0.00000
Type03,1,230,PURE_SVR,7.44093,6.83260,0.76866,0.22432,2.22337,0.14192,0.11920,156.95454,0.98512,0.99251,0.00000
Type03,1,235,PCA_KRR,8.50492,7.74420,2.41722,0.77371,4.02815,0.54792,0.23175,387.30025,0.96001,0.97960,0.00000
Type03,1,235,PCA_LINEAR,8.97126,8.21811,5.29592,1.75016,0.07950,0.17835,0.27444,496.37371,0.92374,0.96036,0.00000
Type03,1,235,PCA_SVR,8.24849,7.44212,2.93114,1.01519,7.75435,0.78484,1.16990,587.00633,0.95106,0.97491,0.00000
Type03,1,235,PURE_GPR,8.51874,7.74528,2.27474,0.72180,3.14782,0.52073,0.16555,314.91115,0.96326,0.98129,0.00000
Type03,1,235,PURE_KRR,8.45094,7.69701,2.52166,0.83185,4.40622,0.55883,0.30623,412.03794,0.95851,0.97881,0.00000
Type03,1,235,PURE_SVR,8.88924,8.11698,2.82305,0.94301,4.76963,0.51117,0.09481,478.53815,0.95565,0.97732,0.00000
Type03,1,235,RATIO_CTRL,2.32917,2.20472,1.72920,0.62012,0.63332,0.50428,0.41716,10.15215,0.97032,0.98494,0.00000
Type03,1,245,PCA_KRR,8.41453,7.60930,2.31819,0.98719,4.28483,0.99165,0.85343,446.67244,0.95948,0.97932,0.00000
Type03,1,245,PCA_LINEAR,8.95739,8.08627,5.21566,1.69960,0.51090,0.06109,0.71776,618.35408,0.92882,0.96310,0.00000
Type03,1,245,PCA_SVR,8.23050,7.39121,2.96246,1.18556,7.29303,1.23958,0.02480,579.34249,0.95465,0.97680,0.00000
Type03,1,245,PURE_GPR,8.33399,7.52920,2.16731,0.94556,3.65551,0.86923,0.81869,410.91465,0.95477,0.97686,0.00000
Type03,1,245,PURE_KRR,8.34948,7.54747,2.32778,1.01581,3.79541,0.97975,0.89980,401.67197,0.95310,0.97599,0.00000
Type03,1,245,PURE_SVR,8.69812,7.91972,2.24654,1.01223,3.11916,0.96283,1.26806,393.29789,0.95172,0.97526,0.00000
Type03,1,245,RATIO_CTRL,1.69252,1.47585,2.05847,0.67242,1.54302,1.25147,0.40775,109.56865,0.97525,0.98747,0.00000
Type03,1,250,PCA_KRR,8.81663,8.04393,3.13289,1.02434,1.38244,0.54059,0.89977,321.23069,0.94802,0.97331,0.00000
Type03,1,250,PCA_LINEAR,9.59097,8.65520,6.67413,2.31709,1.44715,0.57666,0.61088,557.58645,0.90304,0.94905,0.00000
Type03,1,250,PCA_SVR,8.49071,7.78347,2.77094,0.93998,1.45553,0.51426,0.53164,228.78179,0.95550,0.97724,0.00000
Type03,1,250,PURE_GPR,8.78029,7.96672,3.07109,1.09682,1.23640,0.46248,0.83211,322.16377,0.94536,0.97191,0.00000
Type03,1,250,PURE_KRR,8.59035,7.84656,2.83742,1.04727,0.98192,0.51146,0.73630,239.34594,0.94742,0.97300,0.00000
Type03,1,250,PURE_SVR,8.46907,7.77038,2.62158,0.97872,0.66452,0.49365,0.63442,181.65638,0.95109,0.97493,0.00000
Type03,1,250,RATIO_CTRL,2.55493,2.35158,3.46210,1.42689,4.23291,2.16762,0.25300,297.69455,0.93910,0.96860,0.00000
Type03,1,255,PCA_KRR,9.16789,8.41661,2.48039,0.80573,4.41112,0.07891,0.36773,464.93345,0.96397,0.98165,0.00000
Type03,1,255,PCA_LINEAR,9.85168,9.05685,7.43392,2.27719,2.30756,1.14213,0.01126,735.48866,0.91201,0.95398,0.00000
Type03,1,255,PCA_SVR,9.12888,8.32210,2.11463,0.61182,2.79171,0.34061,0.24798,248.92443,0.96903,0.98427,0.00000
Type03,1,255,PURE_GPR,8.97270,8.22980,2.62957,0.91418,4.41146,0.09453,0.34239,466.35969,0.95972,0.97945,0.00000
Type03,1,255,PURE_KRR,8.85895,8.06172,2.27984,0.79513,4.60157,0.07377,0.11854,377.25319,0.96452,0.98194,0.00000
Type03,1,255,PURE_SVR,8.57382,7.74655,2.28686,0.74110,5.03614,0.07488,0.64964,310.91712,0.96948,0.98450,0.00000
Type03,1,255,RATIO_CTRL,3.30233,3.08996,3.34920,1.66305,1.19880,3.15859,0.42069,251.48874,0.94256,0.97043,0.00000
Type03,1,260,PCA_KRR,9.16928,8.15654,2.97342,0.87377,1.32746,0.01321,1.20383,277.34158,0.95927,0.97921,0.00000
Type03,1,260,PCA_LINEAR,9.70984,8.57665,7.23016,1.90140,0.11006,0.98154,0.70741,551.01513,0.92402,0.96051,0.00000
Type03,1,260,PCA_SVR,8.99841,8.12650,2.40766,0.81098,1.05033,0.33072,1.45856,77.10439,0.96301,0.98115,0.00000
Type03,1,260,PURE_GPR,9.06523,7.99852,2.95517,0.99186,1.41827,0.05215,1.12449,246.12129,0.95864,0.97888,0.00000
Type03,1,260,PURE_KRR,8.66563,7.69693,2.86664,0.99477,2.25676,0.06923,0.42579,211.56379,0.95826,0.97868,0.00000
Type03,1,260,PURE_SVR,8.12794,7.19370,2.69313,1.03798,3.43924,0.12186,0.35737,183.39793,0.95785,0.97847,0.00000
Type03,1,260,RATIO_CTRL,2.89390,2.66656,3.87023,1.50849,4.32638,3.42106,0.20709,571.99716,0.94756,0.97307,0.00000
Type03,1,265,PCA_KRR,9.92316,8.82437,5.19063,1.42696,0.62477,0.02886,2.13303,502.25487,0.94028,0.96922,0.00000
Type03,1,265,PCA_LINEAR,10.66643,9.49077,10.10066,2.96387,1.21866,0.89248,1.31554,769.15089,0.89075,0.94222,0.00000
Type03,1,265,PCA_SVR,10.27588,9.29078,5.21454,1.48339,4.12026,0.37085,3.09713,363.47971,0.93812,0.96807,0.00000
Type03,1,265,PURE_GPR,9.56795,8.40678,5.14906,1.46563,0.13950,0.14421,1.76329,430.43068,0.94277,0.97054,0.00000
Type03,1,265,PURE_KRR,9.37596,8.24472,5.03858,1.44057,0.68640,0.14017,1.20631,460.72674,0.94300,0.97066,0.00000
Type03,1,265,PURE_SVR,9.06346,7.90585,4.86610,1.43256,2.08837,0.21901,0.58582,490.53202,0.94186,0.97006,0.00000
Type03,1,265,RATIO_CTRL,3.70652,3.09986,6.58723,2.37414,6.13487,3.74942,0.77954,494.23443,0.91930,0.95795,0.00000
Type03,1,270,PCA_KRR,9.33948,8.35610,4.36782,1.24977,0.22801,0.90219,1.41919,272.44308,0.95029,0.97451,0.00000
Type03,1,270,PCA_LINEAR,9.35759,8.48504,5.80787,1.94877,0.01277,1.45217,0.38654,541.31976,0.91804,0.95727,0.00000
Type03,1,270,PCA_SVR,10.06548,9.03227,4.37188,1.25165,4.86778,1.31670,3.00834,159.07827,0.94277,0.97054,0.00000
Type03,1,270,PURE_GPR,8.73859,7.80351,4.08152,1.31543,0.86434,0.61745,0.71644,174.99955,0.94440,0.97140,0.00000
Type03,1,270,PURE_KRR,8.81811,7.84462,4.27154,1.29835,0.81671,0.72976,0.62410,227.96133,0.94406,0.97122,0.00000
Type03,1,270,PURE_SVR,8.85465,7.83930,4.44593,1.34047,1.66215,0.66053,0.41986,293.73410,0.94257,0.97043,0.00000
Type03,1,270,RATIO_CTRL,2.44354,1.88676,5.39962,1.61277,5.61933,4.78500,0.33404,866.77703,0.94273,0.97052,0.00000
Type03,1,275,PCA_KRR,9.93664,8.66985,4.16381,1.22274,1.60721,1.19135,2.20219,202.59186,0.94365,0.97101,0.00000
Type03,1,275,PCA_LINEAR,10.14825,9.20985,5.51882,2.49269,1.57694,1.67107,1.18002,473.71577,0.90231,0.94865,0.00000
Type03,1,275,PCA_SVR,10.45049,9.15184,4.67791,1.29443,4.64446,1.44620,3.30299,131.06741,0.93968,0.96890,0.00000
Type03,1,275,PURE_GPR,9.22590,7.99398,3.62988,1.20044,0.53696,0.89967,1.29218,90.54572,0.94919,0.97393,0.00000
Type03,1,275,PURE_KRR,9.45290,8.15021,3.68090,1.23517,1.35242,1.03885,1.58971,113.64099,0.94701,0.97278,0.00000
Type03,1,275,PURE_SVR,9.68110,8.33721,3.69426,1.27380,1.51438,1.01096,1.80871,163.86757,0.94548,0.97198,0.00000
Type03,1,275,RATIO_CTRL,3.46785,2.78153,7.62356,2.35296,7.86481,5.43662,0.36940,1083.43072,0.91711,0.95677,0.00000
Type03,1,280,PCA_KRR,10.01129,9.12853,3.31981,1.17748,4.42182,1.20564,0.13646,430.33090,0.94801,0.97331,0.00000
Type03,1,280,PCA_LINEAR,11.36793,10.35557,5.44127,2.33648,2.03275,1.91873,0.01492,657.56607,0.91935,0.95798,0.00000
Type03,1,280,PCA_SVR,9.63722,8.66570,4.26388,1.25167,8.79159,0.83808,1.27554,569.92410,0.94559,0.97204,0.00000
Type03,1,280,PURE_GPR,9.55481,8.65011,3.47641,1.19783,3.43193,1.16141,0.29564,272.99281,0.95707,0.97806,0.00000
Type03,1,280,PURE_KRR,9.48751,8.57471,3.71226,1.19073,3.78522,1.10938,0.34348,263.55848,0.95596,0.97748,0.00000
Type03,1,280,PURE_SVR,9.58663,8.66882,3.45785,1.14957,2.87006,1.11447,0.00313,246.58573,0.95514,0.97706,0.00000
Type03,1,280,RATIO_CTRL,7.78976,7.60193,7.35872,2.29842,4.60027,6.09887,0.88992,1052.96857,0.92341,0.96018,0.00000
Type04,2,230,PCA_KRR,7.98374,7.42252,1.10700,0.42080,1.43178,1.12790,0.85809,155.23978,0.98031,0.99006,0.00000
Type04,2,230,PCA_LINEAR,8.23410,7.52936,4.36602,1.38985,0.56038,0.37319,0.03910,427.79594,0.93161,0.96459,0.00000
Type04,2,230,PCA_SVR,8.33686,7.85234,1.66859,0.35135,2.43870,0.27941,1.66859,0.94907,0.97680,0.98826,0.00000
Type04,2,230,PURE_GPR,8.02934,7.40790,1.46856,0.42656,2.69980,1.05497,0.69922,167.54412,0.97021,0.98488,0.00000
Type04,2,230,PURE_KRR,7.92732,7.36866,0.98536,0.37325,1.37689,0.98339,0.75773,142.62527,0.98218,0.99101,0.00000
Type04,2,230,PURE_SVR,8.60853,8.03189,1.21152,0.36588,1.61781,0.64531,1.10436,179.24313,0.97875,0.98926,0.00000
Type04,2,235,PCA_KRR,8.23830,7.56538,1.15041,0.52197,2.47405,0.01239,0.22070,167.86883,0.96928,0.98440,0.00000
Type04,2,235,PCA_LINEAR,8.67479,8.01806,4.30072,1.70413,2.68800,0.86720,0.56687,332.79665,0.92116,0.95896,0.00000
Type04,2,235,PCA_SVR,7.68029,6.94725,1.54853,0.54867,7.43452,0.77244,1.49979,365.96201,0.97628,0.98800,0.00000
Type04,2,235,PURE_GPR,8.27875,7.62542,1.41745,0.66000,1.82056,0.33589,0.17602,134.70030,0.96382,0.98158,0.00000
Type04,2,235,PURE_KRR,8.20700,7.52384,1.07046,0.47809,2.96117,0.18572,0.29073,195.64063,0.97015,0.98485,0.00000
Type04,2,235,PURE_SVR,8.49959,7.79120,1.49364,0.57246,3.29727,0.08202,0.06032,248.38528,0.96675,0.98309,0.00000
Type04,2,235,RATIO_CTRL,2.07781,1.85221,3.27966,0.89408,3.08905,1.88024,0.59523,223.43787,0.96807,0.98377,0.00000
Type04,2,240,PCA_KRR,7.50291,6.90790,0.97973,0.34686,2.41330,0.38646,0.63590,82.76923,0.98100,0.99041,0.00000
Type04,2,240,PCA_LINEAR,7.86546,7.20350,3.53506,1.36750,3.13643,0.86607,0.96560,239.21188,0.94003,0.96909,0.00000
Type04,2,240,PCA_SVR,7.30774,6.67815,1.91887,0.54138,5.88345,0.12528,1.27351,237.94067,0.97484,0.98726,0.00000
Type04,2,240,PURE_GPR,7.40598,6.83751,1.11801,0.39414,1.96070,0.45009,0.75563,83.86631,0.97399,0.98682,0.00000
Type04,2,240,PURE_KRR,7.54521,6.94418,0.92657,0.34159,2.53031,0.24966,0.56243,98.56385,0.98085,0.99033,0.00000
Type04,2,240,PURE_SVR,7.57975,6.95590,1.11989,0.30778,3.11746,0.13261,0.48696,181.46638,0.97946,0.98962,0.00000
Type04,2,240,RATIO_CTRL,1.79028,1.64172,3.24492,1.16515,4.48508,2.53543,1.07378,450.27988,0.95253,0.97569,0.00000
Type04,2,245,PCA_KRR,8.31803,7.64081,1.65486,0.50378,2.73582,0.55393,0.02506,62.45948,0.97018,0.98486,0.00000
