type, side, size, x1, y1, x2, y2, x3, y3, x4, y4, x5, y5, x6, y6, x7, y7, x8, y8, x9, y9, x10, y10, x11, y11, x12, y12, x13, y13, x14, y14, x15, y15, x16, y16, x17, y17, x18, y18, x19, y19, x20, y20, x21, y21, x22, y22, x23, y23, x24, y24, x25, y25, x26, y26, x27, y27, x28, y28, x29, y29, x30, y30, x31, y31, x32, y32, x33, y33, x34, y34, x35, y35, x36, y36, x37, y37, x38, y38, x39, y39, x40, y40, x41, y41, x42, y42, x43, y43, x44, y44, x45, y45, x46, y46, x47, y47, x48, y48, x49, y49, x50, y50, x51, y51, x52, y52, x53, y53, x54, y54, x55, y55, x56, y56, x57, y57, x58, y58, x59, y59, x60, y60
Type02, R, 230, 26.344753, 230.461562, 23.246903, 230.594291, 16.942957, 229.668488, 8.185364, 225.600032, 1.595001, 217.782452, 0.120665, 208.003902, 0.215055, 198.779389, 1.887007, 189.275624, 3.856646, 180.278428, 6.599580, 171.142108, 9.398954, 162.311492, 12.105365, 153.185868, 14.284827, 144.162708, 15.806654, 135.545974, 16.457023, 125.323806, 15.747763, 116.602737, 13.832227, 107.048898, 10.742450, 97.982135, 6.048856, 89.538201, 0.913260, 81.049719, 0.000000, 71.634212, 0.612448, 61.745332, 2.240691, 52.521860, 4.945889, 43.356087, 7.943304, 34.923884, 10.175579, 25.987507, 13.709080, 16.749512, 19.581390, 8.926242, 27.604838, 2.381399, 36.794535, 0.000000, 46.234247, 0.677102, 54.965912, 4.128097, 63.190149, 9.715325, 70.176980, 17.040503, 75.338990, 25.392116, 79.119851, 34.304974, 82.148725, 43.203720, 84.496701, 52.255534, 86.081975, 61.572273, 86.616463, 70.855264, 86.419793, 79.886753, 84.755067, 89.094522, 82.551653, 97.991446, 79.699258, 107.222705, 76.888379, 115.824310, 73.689053, 124.547339, 70.488605, 133.227780, 67.456811, 142.136017, 64.699079, 150.891842, 62.144660, 160.337201, 60.182908, 169.011064, 58.212232, 178.453398, 56.440258, 187.333863, 54.374836, 196.617894, 52.082161, 205.099838, 48.967430, 214.501162, 43.768463, 222.992714, 35.455881, 228.519777, 29.384800, 230.037130, 26.459192, 230.416768
Type02, R, 240, 30.181977, 240.491555, 27.165794, 240.527426, 20.394338, 240.151499, 11.412600, 235.394265, 4.640433, 227.166443, 1.409922, 217.781422, 0.681869, 207.869625, 1.649714, 198.944720, 3.941142, 189.103664, 6.336986, 179.507647, 8.652816, 170.089780, 11.096338, 160.871456, 13.494600, 151.050925, 15.373522, 142.245304, 16.662375, 132.254337, 16.114289, 122.837312, 12.942305, 113.062919, 8.733844, 104.251981, 5.010964, 94.887852, 3.391711, 85.590836, 3.345172, 75.547850, 0.000000, 65.818214, 2.140596, 56.063745, 3.561308, 46.218824, 5.889223, 37.125987, 8.538659, 27.408501, 11.797930, 17.989997, 17.529210, 9.441168, 25.807048, 3.130178, 35.063312, 0.000000, 44.546825, 0.948835, 53.407876, 4.355515, 62.132862, 10.231042, 69.137313, 17.817503, 74.946413, 26.176849, 79.142377, 35.213664, 82.747855, 44.660277, 85.422405, 53.729360, 87.054132, 63.853249, 88.003100, 73.205967, 87.503281, 82.874507, 86.249683, 92.773867, 84.042964, 101.975553, 81.599721, 111.594278, 78.970912, 120.664931, 76.395868, 129.682925, 73.460408, 139.447577, 70.867620, 148.538237, 68.418381, 157.710895, 66.170401, 167.059916, 64.167725, 176.609679, 62.190976, 186.050555, 60.454692, 195.371206, 58.253965, 205.299841, 56.284997, 214.204773, 53.842109, 223.409007, 48.394292, 232.336545, 39.970815, 238.213908, 33.529482, 240.323457, 30.505779, 239.727676
Type02, R, 250, 30.033752, 250.551842, 26.563187, 250.589367, 20.035153, 249.854174, 10.499039, 244.729788, 3.339885, 236.909032, 0.716122, 226.442059, 0.000000, 216.607993, 1.051859, 206.093633, 2.593714, 196.348195, 5.119197, 186.704636, 7.753847, 177.305743, 10.402077, 167.520841, 12.867863, 158.250478, 14.865665, 147.823561, 15.498885, 138.087984, 15.318719, 127.900454, 12.343303, 118.217413, 8.405664, 108.545363, 4.404874, 99.001730, 1.582051, 89.316652, 0.070578, 78.924505, 0.355270, 69.063879, 1.380672, 59.134482, 3.139952, 49.328549, 5.562025, 39.203099, 8.442111, 29.956339, 12.327916, 20.719967, 17.962523, 11.678327, 25.037617, 3.446402, 35.143021, 0.000000, 44.738519, 0.899799, 54.214799, 4.815801, 63.128132, 11.203191, 70.104607, 18.970645, 75.710116, 27.911027, 79.954844, 37.225470, 83.492850, 47.011642, 85.607675, 56.120428, 87.423858, 66.628915, 87.979619, 76.806786, 87.643318, 86.483516, 86.049961, 96.702914, 83.822409, 106.253623, 81.072101, 115.646764, 77.895606, 125.252546, 75.079323, 134.702720, 72.160285, 143.875975, 69.290318, 153.755112, 66.802845, 163.180510, 64.595170, 172.763017, 62.942608, 182.479974, 61.296517, 192.707861, 59.608300, 202.057098, 57.813220, 212.209204, 55.524194, 221.534157, 52.807872, 231.350932, 48.502247, 240.579639, 40.292551, 248.273426, 33.619370, 249.811191, 29.854431, 250.341833
Type02, R, 260, 30.489841, 260.395269, 26.822630, 260.365270, 20.286747, 259.550502, 10.468961, 254.409549, 3.270718, 245.483971, 0.441142, 235.125626, 0.000000, 224.285342, 2.300717, 214.046578, 5.066992, 204.014094, 8.013605, 193.981261, 10.462026, 183.756695, 12.902308, 173.368115, 14.967893, 163.940419, 17.047768, 153.611716, 17.668966, 143.289181, 16.900029, 132.637032, 14.366345, 122.112611, 10.282488, 111.981976, 5.671746, 102.301789, 2.413700, 91.719513, 0.515884, 81.496968, 0.107709, 69.823862, 0.959854, 60.531527, 3.273193, 49.610095, 5.946291, 39.787313, 9.101253, 29.658202, 12.109122, 20.071582, 17.874596, 10.441991, 26.572382, 3.216433, 36.934659, 0.000000, 47.248497, 0.700991, 56.745309, 5.189352, 65.817362, 11.414666, 73.435150, 19.685155, 79.483892, 28.970389, 83.509040, 38.955786, 86.679820, 48.800524, 89.020487, 59.250944, 91.183516, 69.853977, 92.154136, 80.274178, 92.277694, 90.637254, 91.298185, 101.268200, 89.003218, 111.239164, 86.173245, 121.335641, 83.290684, 131.246800, 80.334885, 141.082983, 77.282139, 151.025248, 74.553355, 160.798797, 71.702132, 170.656046, 68.908014, 180.717907, 66.405058, 190.926878, 64.071341, 201.559235, 62.395973, 211.737122, 61.004821, 222.098917, 58.903425, 232.580824, 56.098011, 242.362358, 50.736848, 252.320900, 41.120920, 259.241858, 34.141491, 259.979256, 30.346602, 260.398853
Type02, R, 270, 34.308762, 270.428826, 30.577981, 270.550309, 23.751919, 269.737937, 12.992689, 266.155390, 4.950954, 256.978551, 1.169184, 246.483276, 0.000000, 235.038091, 1.249290, 224.779270, 3.628233, 214.114013, 6.682095, 203.745831, 9.092029, 193.456774, 11.625353, 182.834814, 14.031386, 172.365073, 16.041854, 161.782638, 17.232256, 151.025837, 16.887473, 140.499687, 14.233226, 129.556554, 10.222026, 119.354305, 6.367619, 108.807357, 2.794561, 98.776937, 0.838660, 87.430761, 0.032960, 76.654647, 1.576426, 65.606506, 3.760634, 55.413176, 6.001889, 44.349255, 8.836215, 33.957716, 12.750851, 24.132537, 18.382000, 14.170727, 26.512757, 5.702666, 36.383487, 0.000000, 48.016435, 0.412872, 57.896068, 3.981919, 67.810304, 10.405339, 75.613132, 19.043030, 81.625984, 28.973172, 86.333885, 39.139879, 90.388991, 49.797932, 92.889851, 60.092086, 95.162792, 71.491220, 95.919155, 82.022877, 95.648331, 93.205598, 93.787207, 103.990511, 91.487155, 114.219856, 88.275529, 124.845942, 85.349188, 134.868921, 81.998983, 144.839336, 78.983396, 155.178242, 76.144793, 165.092166, 73.318633, 176.238454, 71.077087, 186.089501, 69.196666, 197.205818, 67.508479, 207.749614, 65.961046, 218.705197, 64.033586, 229.466219, 61.958701, 240.216655, 59.471820, 250.523150, 54.362382, 260.987456, 44.943732, 268.083323, 37.855342, 270.169751, 33.783425, 269.654676
Type03, R, 230, 32.471192, 230.244593, 29.367440, 230.219540, 23.670785, 229.648671, 15.036100, 226.513431, 6.823074, 220.606207, 2.196365, 211.986638, 0.273847, 202.502676, 0.000000, 193.374920, 0.344061, 184.286035, 1.005511, 175.047834, 2.108168, 166.597627, 3.204703, 156.549875, 4.535335, 148.188330, 5.364871, 138.316078, 5.842971, 129.574721, 5.299454, 120.194505, 4.677958, 111.069423, 3.442819, 101.492534, 2.036550, 92.798492, 1.326426, 83.408217, 0.178063, 74.375685, 0.033568, 64.816341, 0.331548, 56.045606, 1.464122, 46.491095, 3.374288, 37.568155, 6.003200, 28.671286, 9.741600, 19.983663, 14.349566, 11.453872, 20.580099, 3.777708, 29.891035, 0.000000, 38.754478, 0.130572, 47.687353, 2.482754, 55.719641, 8.073056, 62.184609, 15.408344, 66.663260, 23.920462, 70.507529, 32.837305, 73.253929, 41.561473, 75.170793, 50.530900, 76.782032, 60.213774, 77.350181, 68.898996, 77.708346, 78.273178, 77.438478, 87.209407, 76.732797, 96.962663, 75.580985, 106.332084, 74.253333, 115.368210, 72.551764, 124.497766, 70.879396, 133.639736, 69.010144, 142.678096, 67.482976, 151.522185, 65.790343, 160.502249, 64.401076, 169.744930, 63.008329, 178.645517, 61.430569, 187.328581, 59.822486, 196.854925, 57.606243, 205.697850, 54.670020, 214.696057, 49.715169, 223.001443, 41.576119, 229.394318, 35.290884, 229.796565, 32.906344, 230.169636
Type03, R, 235, 31.790575, 235.444693, 28.745606, 235.414881, 22.516259, 234.922414, 13.345895, 231.620112, 5.983623, 224.279120, 2.369729, 215.293729, 0.319022, 205.477333, 0.283935, 196.478929, 0.278450, 186.685897, 1.537672, 176.335408, 2.634035, 167.274110, 3.825319, 158.045164, 4.644016, 148.347515, 5.116325, 138.773290, 4.961627, 129.462073, 4.346232, 120.253044, 3.399290, 111.026243, 2.351590, 101.624341, 1.137359, 92.017622, 0.470324, 82.781828, 0.000000, 73.675924, 0.497424, 64.333061, 1.532444, 54.993531, 3.181499, 45.627569, 4.896131, 36.244625, 7.093785, 27.288626, 10.616910, 18.467927, 16.354274, 10.009138, 23.707151, 3.252980, 33.412582, 0.000000, 42.802407, 0.903103, 51.550201, 4.564053, 59.397784, 11.045667, 65.423640, 19.035453, 69.994171, 27.666356, 73.626359, 36.979871, 76.238572, 45.347306, 78.150626, 54.734405, 79.645955, 64.163207, 80.049508, 73.129799, 80.505759, 82.531264, 79.952870, 92.292307, 79.139630, 101.099643, 77.893082, 110.565532, 76.318786, 119.652294, 74.404029, 128.956736, 72.767462, 137.961079, 70.536322, 147.592040, 68.900636, 156.274317, 67.272575, 165.489561, 65.890249, 174.702857, 64.510518, 184.002662, 62.831048, 193.181198, 60.993201, 202.430981, 58.692264, 211.518704, 55.323241, 220.609565, 49.924555, 228.966165, 41.084952, 234.557719, 34.970960, 234.892876, 31.532795, 235.401165
Type03, R, 245, 33.636771, 245.174899, 30.220628, 245.210551, 23.953968, 244.982241, 14.543996, 240.757979, 6.645549, 233.552996, 2.004641, 224.243420, 0.266178, 214.544158, 0.000000, 205.339834, 0.976728, 195.444175, 1.746248, 186.401898, 2.652435, 176.279087, 2.962782, 166.960980, 3.664796, 156.923162, 3.723161, 147.193554, 4.062375, 137.391919, 3.835873, 127.158333, 3.454301, 118.025875, 2.658938, 108.050756, 1.564513, 98.302126, 0.825989, 88.434699, 0.293258, 79.086554, 0.159712, 69.556806, 0.895815, 59.838890, 2.243641, 50.360318, 4.391935, 40.548519, 7.440265, 31.401217, 11.213147, 22.545311, 15.815860, 13.803294, 22.149497, 5.230009, 30.793358, 0.000000, 40.899515, 0.193357, 50.420994, 2.836598, 58.960051, 8.744771, 65.403826, 16.790159, 70.088111, 25.830887, 73.623280, 35.132146, 76.553727, 44.735428, 78.801793, 54.774111, 80.442449, 64.671601, 81.136145, 73.787648, 81.431170, 83.313705, 80.761861, 93.264766, 79.583580, 102.750410, 77.856263, 113.197655, 76.330531, 122.140364, 74.712522, 132.219160, 73.061421, 141.579478, 71.311289, 151.543392, 69.598188, 161.251850, 67.993310, 170.736636, 66.232668, 179.934786, 64.619330, 189.712495, 62.765922, 199.840542, 61.123872, 209.070097, 59.503989, 218.489836, 57.204888, 227.823767, 51.457816, 236.577624, 43.506406, 242.895225, 36.792118, 244.902745, 34.236575, 244.584688
Type03, R, 250, 29.708529, 250.755602, 26.098501, 250.680104, 19.554606, 249.788538, 10.222062, 244.540252, 3.568669, 236.012509, 0.864558, 226.239185, 0.000000, 216.660670, 0.401609, 206.210405, 1.110297, 196.296283, 1.903946, 186.495256, 2.777804, 176.291896, 3.591543, 166.401037, 4.051773, 156.417805, 4.265680, 146.823423, 3.862179, 136.748780, 3.413169, 126.770303, 2.814795, 116.929826, 2.029139, 107.412009, 1.269152, 97.137846, 0.763342, 87.114953, 0.156079, 76.934689, 0.245858, 67.379659, 0.624382, 57.085344, 1.669334, 48.214165, 3.616662, 38.092268, 6.485556, 29.062133, 10.656911, 19.338101, 15.839892, 10.429767, 23.929741, 2.488120, 33.892922, 0.000000, 44.020278, 1.741128, 53.445474, 5.756939, 61.692954, 12.892403, 68.107380, 21.667417, 72.631399, 30.392162, 75.997441, 40.156843, 78.975375, 49.713391, 80.665817, 59.756327, 81.759296, 69.573969, 82.338837, 79.662404, 82.025139, 89.284392, 81.434494, 98.857874, 80.276494, 108.881559, 78.890515, 118.760002, 77.197520, 128.788036, 75.378540, 138.204898, 73.609226, 148.350421, 71.496498, 157.844902, 69.749783, 167.897511, 67.968017, 177.074886, 66.121792, 187.172490, 64.623768, 196.906172, 63.055169, 206.908650, 61.472627, 215.923834, 58.989080, 225.239822, 55.016729, 234.366295, 48.807996, 243.454502, 39.683537, 249.148969, 33.105111, 250.695876, 29.515379, 250.368822
Type03, R, 255, 35.117970, 255.300935, 31.895882, 255.376285, 24.926732, 254.797398, 15.686729, 251.913216, 6.630585, 245.074251, 2.244408, 235.744876, 0.345662, 224.962690, 0.000000, 215.035936, 0.382323, 204.794898, 1.330024, 194.097977, 2.295034, 184.292821, 2.868099, 173.888383, 3.493736, 164.493696, 3.630267, 153.389322, 3.636434, 143.362509, 3.464300, 132.715786, 2.685562, 122.877318, 2.227220, 113.712104, 1.163372, 102.717511, 0.567638, 93.155346, 0.011420, 83.331198, 0.064424, 72.887380, 0.538334, 63.190283, 1.689811, 52.499656, 3.730033, 42.881129, 6.550132, 33.019102, 10.597664, 23.407071, 15.806678, 14.076998, 22.554668, 5.822767, 31.821098, 0.335761, 42.581891, 0.000000, 52.083227, 2.955852, 61.534989, 9.240219, 67.921302, 17.402340, 73.067768, 26.865960, 76.454495, 36.498055, 79.415752, 46.354554, 81.739915, 57.154335, 83.364205, 66.919052, 83.965688, 77.192771, 84.189425, 86.921451, 83.509077, 97.466007, 82.349353, 107.250043, 80.471666, 117.235164, 78.710012, 127.435260, 76.862796, 137.325025, 75.372602, 147.168852, 73.589905, 157.005136, 72.091767, 167.162111, 70.698297, 177.189633, 69.263364, 187.503425, 67.921372, 197.383868, 66.367393, 207.328305, 64.284814, 217.823871, 61.901936, 227.806121, 58.671114, 237.475087, 54.525473, 246.989556, 45.346222, 254.208177, 38.612708, 254.254228, 34.680258, 255.857057
Type03, R, 260, 33.744231, 260.129143, 30.266005, 260.158991, 23.278642, 259.571881, 13.568202, 255.094576, 5.377455, 247.224923, 1.600772, 236.992751, 0.136246, 226.379214, 0.149585, 216.528668, 1.368846, 205.614752, 2.475152, 195.311257, 3.486669, 185.743407, 4.286063, 175.030706, 5.035394, 164.421596, 5.433797, 154.845501, 5.580386, 143.922820, 5.146470, 134.215353, 4.378229, 124.004274, 3.074833, 113.401080, 1.708738, 103.347702, 0.751497, 92.477289, 0.000000, 83.238311, 0.251912, 72.402850, 0.913255, 62.454091, 2.209191, 52.099288, 3.569191, 41.894343, 5.849629, 31.899710, 9.320018, 21.851310, 15.081481, 12.245262, 22.876529, 4.715792, 32.918947, 0.031311, 43.641006, 0.000000, 53.432137, 2.842335, 62.576705, 9.844009, 69.100707, 18.840201, 73.834851, 28.376182, 77.803114, 38.693265, 80.657266, 48.454459, 83.054579, 59.799163, 84.446528, 69.487358, 84.998876, 80.108667, 84.966404, 90.060472, 83.820291, 100.887428, 82.384684, 110.172288, 81.102192, 120.581648, 79.336902, 130.847318, 77.404799, 141.323891, 75.478102, 151.075385, 73.406525, 161.603153, 71.724415, 171.709070, 70.025992, 182.527330, 68.901109, 191.930443, 67.452587, 202.258970, 66.111775, 212.191194, 64.181468, 222.111495, 61.545523, 232.551050, 58.293275, 242.039124, 53.216340, 251.626213, 43.857273, 258.543998, 37.360257, 259.656506, 33.400707, 260.426712
Type03, R, 265, 33.053402, 265.220879, 29.549998, 265.096985, 22.929684, 264.432153, 12.765381, 259.334399, 4.559122, 250.830425, 1.331163, 240.154724, 0.000000, 229.887927, 0.751524, 219.094729, 1.417995, 209.128778, 2.403654, 198.405811, 3.257553, 187.960561, 3.993708, 177.127483, 4.809153, 166.692765, 5.081589, 156.694889, 5.227829, 146.034042, 4.841634, 135.221268, 4.042896, 125.053108, 2.680472, 113.984256, 1.730823, 103.925772, 0.570041, 93.376664, 0.174552, 83.050386, 0.621118, 72.071707, 2.147659, 61.956051, 4.127909, 51.646583, 6.229671, 41.521151, 8.953350, 31.190845, 12.968257, 21.107017, 18.594882, 11.578159, 27.204692, 3.658942, 37.543581, 0.000000, 48.143482, 0.281524, 57.636224, 3.528798, 66.678703, 10.832685, 72.932053, 19.576100, 77.943343, 29.674822, 81.128580, 39.642254, 83.901159, 50.266118, 85.631899, 60.776600, 86.777913, 70.953632, 87.573162, 81.944167, 87.414202, 92.425815, 86.886803, 103.364265, 85.582942, 113.509460, 83.926592, 124.180600, 81.834483, 134.354312, 79.587694, 144.656323, 77.507762, 155.138788, 75.026478, 165.513477, 72.966727, 176.079009, 71.089716, 186.217141, 69.314168, 196.585414, 67.707495, 206.911970, 65.975148, 217.500501, 64.334364, 227.497994, 62.289004, 237.623780, 59.233800, 248.047515, 52.220950, 257.032738, 43.330181, 263.378114, 36.164246, 264.700682, 33.246674, 265.099785
Type03, R, 270, 36.615036, 270.331979, 32.681312, 270.384179, 25.784388, 269.900737, 15.899498, 265.504995, 6.937835, 257.878214, 1.868468, 247.852728, 0.002444, 237.099602, 0.031030, 226.913347, 1.127884, 215.162393, 2.248758, 205.392748, 3.642037, 193.939609, 4.781299, 183.849418, 5.634977, 173.187102, 6.243394, 162.100960, 6.307236, 151.523009, 5.603697, 141.482685, 4.818665, 130.969822, 3.572102, 120.186753, 2.139282, 109.177765, 1.127256, 98.415141, 0.189499, 88.599949, 0.000000, 77.861143, 0.428045, 66.942681, 1.688955, 56.186232, 3.860078, 45.134740, 7.173953, 35.011828, 11.456493, 25.179797, 17.162645, 15.395922, 24.309367, 6.347459, 33.883905, 0.326564, 45.197691, 0.000000, 55.242129, 3.590214, 64.511067, 10.670072, 71.804157, 19.512981, 77.436280, 29.561189, 80.865196, 39.326190, 84.320476, 49.815358, 86.724346, 60.296702, 88.640853, 71.332173, 90.075504, 81.956338, 90.093641, 93.194977, 89.759799, 103.734763, 88.106187, 114.628364, 86.532241, 124.844911, 84.389943, 135.777290, 82.493886, 146.091274, 80.581483, 157.004181, 78.716970, 167.767520, 76.849658, 178.264913, 74.773336, 189.230729, 72.995042, 199.545325, 71.283572, 210.326672, 69.354842, 220.786609, 67.667110, 231.283472, 65.814552, 241.770473, 62.474431, 251.976030, 56.432195, 261.690126, 47.096846, 268.305649, 40.091454, 270.196598, 36.280382, 269.844538
Type03, R, 275, 32.086804, 275.201255, 28.344456, 275.063717, 21.548443, 273.971757, 11.302583, 268.725657, 3.253854, 259.237717, 0.822466, 248.391322, 0.000000, 237.287978, 0.710998, 226.464540, 1.228719, 215.637977, 2.380010, 204.264343, 3.164927, 193.902604, 4.214239, 182.688033, 4.983650, 171.533722, 5.449759, 161.366173, 5.696825, 150.232934, 5.110609, 139.299345, 4.359960, 128.892036, 2.911761, 118.045662, 1.539225, 107.087676, 0.485034, 96.459285, 0.140445, 85.550563, 0.817670, 74.406174, 2.037152, 63.577859, 3.738863, 53.429583, 5.841841, 42.578028, 8.708376, 32.287146, 12.669043, 22.243215, 18.691064, 12.340264, 27.570883, 3.554362, 37.939516, 0.000000, 48.943686, 0.159585, 59.850003, 4.869012, 68.432847, 13.129665, 74.705570, 22.920438, 79.326843, 33.160722, 82.597327, 44.058398, 85.248077, 54.713181, 87.370963, 66.035849, 88.789891, 76.366374, 89.434958, 87.339305, 89.448253, 98.881743, 88.248653, 109.086235, 86.436921, 120.533938, 85.448268, 131.400078, 84.007463, 141.853229, 82.161249, 152.312139, 80.203695, 162.693844, 77.934826, 173.606691, 75.971610, 183.918361, 73.785555, 194.431943, 72.113301, 205.108026, 70.180255, 216.078873, 68.800062, 226.859672, 66.989461, 237.800962, 64.635315, 247.771342, 60.182063, 258.453867, 52.840256, 267.187818, 42.799095, 273.770493, 35.721867, 274.570103, 32.128719, 275.892509
Type03, R, 280, 34.374640, 280.155260, 37.913231, 280.021117, 45.552555, 278.013611, 55.079306, 270.851986, 60.842196, 260.562516, 63.666196, 249.692323, 65.801739, 239.395779, 67.816504, 228.284444, 69.483260, 217.551189, 71.241664, 206.081942, 72.790613, 195.295713, 74.424963, 184.179515, 76.173035, 173.391824, 78.240040, 162.086485, 79.981187, 151.613971, 82.055767, 140.177899, 83.779597, 129.673204, 85.514668, 118.799018, 86.822146, 107.765147, 87.683605, 96.890799, 87.812541, 85.577269, 87.223260, 74.654994, 85.991323, 63.864145, 83.999055, 52.514406, 81.143175, 41.786029, 77.277947, 30.833253, 72.632348, 20.560159, 65.794647, 10.761050, 56.338517, 3.458749, 45.552686, 0.000000, 34.234046, 0.055063, 24.109377, 5.186733, 15.724469, 14.366390, 11.041504, 24.408367, 8.178274, 35.022726, 5.341623, 45.936621, 2.558404, 56.594474, 0.781944, 67.296746, 0.133076, 78.395068, 0.193376, 89.196523, 0.971674, 100.210121, 1.920175, 110.849709, 3.453025, 121.750528, 4.692229, 132.773849, 5.963650, 142.996327, 6.579546, 154.418401, 6.483800, 165.415487, 5.623279, 176.697641, 4.627345, 187.472593, 3.680244, 198.968869, 2.869114, 210.179002, 2.019302, 221.324228, 0.811863, 232.320347, 0.000000, 243.557269, 0.472868, 254.754378, 4.346160, 265.755312, 12.564756, 274.616885, 23.217647, 279.570580, 30.394216, 280.280271, 34.687703, 279.802467
Type04, R, 230, 29.083907, 230.560465, 25.714183, 230.382994, 19.886885, 229.782947, 11.502766, 224.999542, 5.148415, 217.370116, 1.571994, 208.637881, 0.000000, 199.829874, 0.375204, 190.655543, 1.531793, 181.594165, 2.432377, 172.329833, 3.229722, 162.975348, 4.064930, 153.667144, 4.509394, 144.198452, 4.749639, 135.176007, 4.836400, 125.885945, 4.307305, 116.733880, 3.693850, 107.709812, 2.619522, 98.218960, 1.819712, 89.376629, 0.743879, 79.952561, 0.345952, 71.335088, 0.076522, 62.004531, 0.746002, 53.116233, 1.573519, 44.053661, 3.625305, 35.376478, 6.361876, 26.557558, 10.178421, 18.180472, 15.270239, 9.870705, 22.436100, 2.865015, 31.460804, 0.000000, 40.556943, 1.031513, 48.881568, 4.705066, 56.808980, 10.784823, 62.770793, 18.391935, 67.306620, 26.762151, 70.998099, 35.613315, 73.953613, 44.285069, 75.986557, 53.685016, 77.679012, 62.576872, 78.319333, 71.787749, 78.670695, 80.642746, 77.993878, 90.491084, 76.921267, 99.588023, 75.227627, 108.666836, 73.047730, 117.684918, 70.756785, 126.680357, 68.517696, 135.027771, 66.522945, 143.928169, 64.660230, 152.865815, 63.205782, 161.957164, 61.646548, 170.752621, 60.499743, 179.640933, 59.048879, 188.924621, 57.620609, 198.000853, 56.075580, 206.829790, 52.690438, 215.747664, 46.671926, 223.498203, 38.439660, 228.836740, 32.258836, 230.159299, 28.763372, 230.347778
Type04, R, 240, 30.614032, 240.322379, 33.547220, 239.905247, 39.959107, 238.717215, 48.414741, 232.680395, 53.618682, 223.850845, 56.736288, 214.592173, 59.191083, 205.396641, 61.032403, 195.805265, 62.328527, 186.940869, 63.728214, 177.195076, 65.223768, 167.212196, 66.778142, 158.007352, 69.188092, 148.259084, 71.342811, 139.101441, 73.733221, 130.174353, 75.857716, 121.001595, 78.030122, 111.622391, 79.593785, 102.293318, 80.815452, 92.323610, 81.245644, 81.703813, 80.939958, 73.288418, 80.230439, 64.032528, 78.241799, 54.447750, 75.965376, 44.656857, 72.631912, 35.626607, 68.967239, 26.541326, 64.100373, 17.853182, 57.947833, 9.398885, 49.446053, 3.003419, 40.060932, 0.154264, 31.172514, 0.000000, 21.652460, 3.479209, 14.016159, 11.319760, 9.139735, 19.881437, 5.649100, 28.940602, 3.505302, 38.112856, 1.625233, 47.508185, 0.525282, 58.081848, 0.038965, 66.197328, 0.446587, 76.269778, 1.236740, 85.688535, 2.970582, 95.270525, 4.483202, 104.289165, 6.045985, 114.445715, 7.075925, 123.885834, 7.009133, 133.047367, 6.614747, 142.521235, 5.905651, 151.094992, 5.201082, 162.330611, 4.302055, 171.134272, 3.098116, 180.413707, 1.497363, 190.065003, 0.328399, 199.995619, 0.000000, 209.201487, 1.012732, 218.376029, 4.934190, 227.794214, 12.269870, 235.344003, 21.208213, 240.190961, 27.811195, 240.075161, 30.526057, 240.688637
Type04, R, 250, 32.321316, 250.665525, 29.059035, 250.698883, 22.199171, 249.503423, 13.489608, 244.997986, 5.293385, 237.472143, 1.407810, 227.954854, 0.029387, 218.115625, 0.026264, 208.190924, 1.001421, 198.243750, 2.002616, 188.446408, 2.722063, 178.558193, 3.723757, 168.691752, 4.250541, 158.963637, 4.835364, 148.816873, 5.118960, 139.200700, 4.692284, 128.590618, 3.946743, 119.022102, 2.762321, 108.779220, 1.806685, 98.672736, 0.556234, 88.962363, 0.236727, 79.089278, 0.000000, 68.605982, 0.873334, 58.422226, 2.078885, 48.541300, 3.711701, 38.863182, 6.118742, 29.219700, 9.863956, 20.084590, 15.308720, 11.456076, 23.093374, 3.820828, 32.752941, 0.000000, 42.592267, 1.242415, 52.009676, 5.140931, 60.355692, 11.956594, 66.963763, 20.081259, 71.880173, 29.274436, 75.925132, 38.557069, 78.976516, 48.305952, 81.325682, 57.999362, 82.845757, 68.418187, 83.771927, 78.363756, 83.851610, 87.969088, 83.288716, 98.007538, 82.283713, 107.777992, 80.239831, 117.656670, 78.127819, 126.843051, 75.524804, 136.623382, 72.888605, 146.264678, 70.816023, 155.791928, 68.849971, 165.728762, 67.508628, 175.515553, 66.388023, 185.229935, 65.135083, 195.464689, 63.879039, 204.669452, 62.223733, 214.512158, 59.986026, 224.353092, 56.263899, 233.652568, 50.568414, 242.577992, 42.099560, 249.240373, 35.549480, 250.719695, 32.354456, 249.976783
