Type,Cluster_ID,size,Model,RMSE,MAE,Hausdorff_max,Chamfer_mean,Length_Error,Width_Error,Size_Error,Area_Error,IoU,Dice,EMD
Type01,3,280,PCA_LINEAR,15.67227,14.82051,5.26959,1.93392,8.62841,0.73342,0.15230,329.53660,0.93120,0.96437,0.00000
Type01,3,280,PCA_SVR,17.06309,16.24240,4.52243,1.02988,2.19832,0.71895,1.92783,259.70260,0.96444,0.98190,0.00000
Type01,3,280,PURE_GPR,16.27851,15.31725,4.81040,1.24734,7.34462,0.62846,0.13256,246.15767,0.95780,0.97845,0.00000
Type01,3,280,PURE_KRR,16.28527,15.32592,4.47962,0.98461,7.84102,1.02534,0.01953,446.33648,0.96541,0.98240,0.00000
Type01,3,280,PURE_SVR,16.17199,15.21530,4.44383,0.90844,8.72241,1.37416,0.09925,529.32522,0.96669,0.98307,0.00000
Type01,3,280,RATIO_CTRL,4.06135,3.49377,8.39848,2.48515,4.65788,5.05978,0.51843,1563.57527,0.92336,0.96015,0.00000
Type02,1,230,PCA_KRR,13.59269,12.46998,3.96454,0.82955,9.10252,1.70749,0.25881,394.27677,0.96291,0.98110,0.00000
Type02,1,230,PCA_LINEAR,11.22754,10.13811,10.55447,3.14329,44.43224,5.19211,10.55447,1606.96362,0.88279,0.93775,0.00000
Type02,1,230,PCA_SVR,14.11959,13.10360,3.90949,0.84688,5.11319,1.40405,1.61461,273.71775,0.96478,0.98208,0.00000
Type02,1,230,PURE_GPR,13.39900,12.25964,3.97900,0.87044,10.04305,1.90325,0.07071,439.89559,0.96173,0.98049,0.00000
Type02,1,230,PURE_KRR,13.58524,12.45673,3.96537,0.82629,9.25105,1.66938,0.20159,390.00405,0.96312,0.98121,0.00000
Type02,1,230,PURE_SVR,13.53483,12.37256,4.01245,0.84891,10.08410,1.63023,0.02688,392.13806,0.96463,0.98200,0.00000
Type02,1,250,PCA_KRR,14.33608,13.26996,4.11489,1.07260,13.60864,1.91816,1.49206,440.97116,0.95431,0.97662,0.00000
Type02,1,250,PCA_LINEAR,12.02371,10.91728,11.79973,3.06949,40.78379,1.30219,11.79973,662.64274,0.88760,0.94046,0.00000
Type02,1,250,PCA_SVR,14.23138,13.17607,4.15226,1.08645,13.92738,2.27081,1.42285,504.17257,0.95363,0.97626,0.00000
Type02,1,250,PURE_GPR,14.61373,13.56059,4.25492,1.01472,11.72438,1.41096,0.99462,298.11076,0.95570,0.97735,0.00000
Type02,1,250,PURE_KRR,14.36055,13.30190,4.13095,1.04906,13.27606,2.01750,1.31362,451.86907,0.95524,0.97711,0.00000
Type02,1,250,PURE_SVR,14.46772,13.44038,4.18229,0.97159,12.14159,2.11140,0.77503,463.32619,0.95407,0.97650,0.00000
Type02,1,250,RATIO_CTRL,4.38669,3.51564,7.54147,2.91137,5.53181,6.12037,1.35983,1425.30490,0.89099,0.94235,0.00000
Type02,1,260,PCA_KRR,15.37531,14.29226,3.76221,0.95421,7.72429,2.30331,0.94136,461.54283,0.96311,0.98121,0.00000
Type02,1,260,PCA_LINEAR,11.85830,10.74484,11.34398,3.01693,39.82188,3.21850,11.34398,1028.16950,0.89592,0.94510,0.00000
Type02,1,260,PCA_SVR,15.87778,14.76685,3.92624,0.91831,6.13766,1.72247,1.77363,355.74145,0.96310,0.98120,0.00000
Type02,1,260,PURE_GPR,15.07433,13.98459,3.65893,1.02073,9.08389,2.68615,0.50464,567.73351,0.96096,0.98009,0.00000
Type02,1,260,PURE_KRR,15.40974,14.29772,3.82662,0.93926,8.25138,2.20553,0.76998,457.54855,0.96296,0.98113,0.00000
Type02,1,260,PURE_SVR,15.11088,14.12112,3.57393,0.92527,6.58152,2.10897,0.98159,403.40696,0.96434,0.98185,0.00000
Type02,1,260,RATIO_CTRL,4.30534,3.59441,7.20120,2.89814,7.80540,5.26576,0.95022,1320.22524,0.90252,0.94876,0.00000
Type02,1,270,PCA_KRR,16.30696,15.08697,4.65476,1.00986,13.98682,2.03524,0.71353,568.04884,0.96204,0.98065,0.00000
Type02,1,270,PCA_LINEAR,13.16287,12.02167,11.98951,3.18855,42.14813,3.91661,11.98951,1324.96880,0.88931,0.94141,0.00000
Type02,1,270,PCA_SVR,13.45476,12.26919,8.59680,2.44441,30.56385,2.29054,1.78633,1150.71713,0.91807,0.95729,0.00000
Type02,1,270,PURE_GPR,16.40807,15.18218,4.68917,0.99321,13.74771,2.01429,0.62330,573.41790,0.96146,0.98035,0.00000
Type02,1,270,PURE_KRR,16.30927,15.10158,4.61484,1.00019,13.60554,2.03632,0.59532,557.03991,0.96148,0.98036,0.00000
Type02,1,270,PURE_SVR,16.36684,15.21129,4.48355,0.97824,12.24984,2.06822,0.14987,543.89646,0.96057,0.97989,0.00000
Type02,1,270,RATIO_CTRL,4.75245,4.01564,6.87531,3.25981,6.44581,5.58034,1.66888,1297.17643,0.89215,0.94300,0.00000
Type03,3,230,PCA_KRR,13.59401,12.68303,3.42610,0.68462,6.13234,0.97770,0.43770,355.62455,0.96513,0.98226,0.00000
Type03,3,230,PCA_LINEAR,13.79130,12.81597,6.55899,1.38211,5.76371,0.75377,0.25107,595.06106,0.93667,0.96730,0.00000
Type03,3,230,PCA_SVR,14.20265,13.42995,3.50282,0.77009,0.82189,0.56278,2.11932,162.45231,0.96141,0.98033,0.00000
Type03,3,230,PURE_GPR,13.39558,12.43125,3.34223,0.72795,8.05249,1.11444,0.19411,403.45033,0.96701,0.98323,0.00000
Type03,3,230,PURE_KRR,13.53056,12.61238,3.41396,0.67603,6.39592,0.97885,0.35271,358.10704,0.96702,0.98323,0.00000
Type03,3,230,PURE_SVR,13.38255,12.43054,3.33054,0.68269,7.63393,0.95801,0.04090,395.64699,0.96803,0.98375,0.00000
Type03,3,235,PCA_KRR,14.36581,13.19028,3.51381,1.15057,10.57269,1.22932,0.91278,663.42547,0.95127,0.97503,0.00000
Type03,3,235,PCA_LINEAR,14.90116,13.75768,7.07608,1.94571,6.12322,0.63724,0.31465,766.61523,0.92146,0.95912,0.00000
Type03,3,235,PCA_SVR,14.45208,13.31213,3.68861,1.25220,10.70127,1.23734,0.94241,716.90268,0.94731,0.97294,0.00000
Type03,3,235,PURE_GPR,14.44067,13.25901,3.53018,1.09201,9.56283,1.15923,0.53453,614.94856,0.95233,0.97558,0.00000
Type03,3,235,PURE_KRR,14.32655,13.15420,3.59624,1.20274,11.17075,1.23670,1.06977,702.86669,0.94922,0.97395,0.00000
Type03,3,235,PURE_SVR,14.25806,13.06679,3.71174,1.30711,11.74669,1.18123,1.10784,763.45201,0.94425,0.97133,0.00000
Type03,3,235,RATIO_CTRL,2.29073,2.18021,1.75327,0.61275,0.36731,0.59083,0.12649,61.61596,0.97549,0.98759,0.00000
Type03,3,245,PCA_KRR,14.53692,13.40494,4.47753,1.53343,12.22627,1.79517,1.43948,753.32294,0.93743,0.96770,0.00000
Type03,3,245,PCA_LINEAR,14.93158,13.86401,7.09492,1.80608,7.76415,1.09913,0.91905,897.10532,0.93001,0.96374,0.00000
Type03,3,245,PCA_SVR,14.63518,13.48593,4.59903,1.60107,12.43491,1.81708,1.49845,779.36429,0.93621,0.96705,0.00000
Type03,3,245,PURE_GPR,14.51401,13.39249,4.04091,1.45480,11.60216,1.76582,1.18353,768.29199,0.93808,0.96805,0.00000
Type03,3,245,PURE_KRR,14.55748,13.42868,4.05479,1.53166,12.02367,1.79813,1.36267,768.75275,0.93570,0.96678,0.00000
Type03,3,245,PURE_SVR,14.67136,13.49131,4.26810,1.51606,11.70966,1.75393,1.11156,766.56689,0.93687,0.96741,0.00000
Type03,3,245,RATIO_CTRL,1.62376,1.36354,1.74041,0.49213,0.15089,1.07346,0.85337,39.94929,0.98151,0.99067,0.00000
Type03,3,250,PCA_KRR,15.17988,14.09756,4.53067,1.36208,8.62919,1.08780,0.59852,674.52969,0.94305,0.97069,0.00000
Type03,3,250,PCA_LINEAR,15.71273,14.66321,8.69552,2.55613,5.42581,0.41171,0.57055,881.33678,0.90348,0.94929,0.00000
Type03,3,250,PCA_SVR,14.91520,13.87313,4.39730,1.28125,8.74336,1.07726,0.66262,618.23075,0.94592,0.97221,0.00000
Type03,3,250,PURE_GPR,15.18391,14.07967,4.99710,1.40802,8.82947,1.14162,0.67765,744.17284,0.93880,0.96843,0.00000
Type03,3,250,PURE_KRR,15.10624,14.04474,4.87073,1.38352,8.40185,1.14084,0.54677,678.92765,0.93805,0.96803,0.00000
Type03,3,250,PURE_SVR,15.21232,14.11386,4.83188,1.33574,8.41575,1.13236,0.43884,643.54869,0.94162,0.96993,0.00000
Type03,3,250,RATIO_CTRL,2.61645,2.39531,3.53666,1.47269,3.18804,2.25461,0.54236,177.83493,0.94508,0.97177,0.00000
Type03,3,255,PCA_KRR,15.74205,14.55041,4.36988,1.19317,9.68290,0.46285,0.38244,776.26664,0.95562,0.97731,0.00000
Type03,3,255,PCA_LINEAR,16.25177,15.08715,9.09638,2.42906,7.61384,0.15193,0.02485,1023.89605,0.90748,0.95149,0.00000
Type03,3,255,PCA_SVR,15.43898,14.15044,4.12793,1.04005,10.23911,0.46105,0.15499,696.95664,0.95396,0.97644,0.00000
Type03,3,255,PURE_GPR,15.63802,14.46628,4.98053,1.25858,10.38815,0.57513,0.06264,872.17996,0.94241,0.97035,0.00000
Type03,3,255,PURE_KRR,15.57718,14.36362,4.77691,1.17863,9.98660,0.59283,0.24587,797.34548,0.94616,0.97234,0.00000
Type03,3,255,PURE_SVR,15.69846,14.40885,4.64953,1.13974,10.70403,0.63510,0.08600,758.26981,0.95202,0.97542,0.00000
Type03,3,255,RATIO_CTRL,3.20446,3.00460,3.16641,1.58752,1.69050,3.29855,0.00178,161.45251,0.94505,0.97175,0.00000
Type03,3,260,PCA_KRR,15.52361,14.29029,4.01564,1.67691,7.84587,0.53019,0.28637,466.97429,0.93648,0.96720,0.00000
Type03,3,260,PCA_LINEAR,15.77996,14.55729,8.40642,1.72797,6.75312,0.02197,0.91883,728.68877,0.93323,0.96546,0.00000
Type03,3,260,PCA_SVR,15.07919,13.92130,3.84464,1.59133,8.02721,0.49868,0.34185,402.97955,0.93926,0.96868,0.00000
Type03,3,260,PURE_GPR,15.54064,14.24128,4.64349,1.69709,8.88112,0.69524,0.77587,562.25218,0.93001,0.96374,0.00000
Type03,3,260,PURE_KRR,15.19524,13.97149,4.48120,1.70227,8.98043,0.74529,0.68816,529.11132,0.92942,0.96342,0.00000
Type03,3,260,PURE_SVR,15.17641,13.91399,4.36818,1.72484,10.38294,0.84568,1.08793,516.21181,0.93172,0.96465,0.00000
Type03,3,260,RATIO_CTRL,2.69692,2.54326,2.85534,1.36601,3.23388,3.65554,0.98403,586.89655,0.95154,0.97517,0.00000
Type03,3,265,PCA_KRR,16.31553,15.08378,6.43961,1.44581,6.86520,1.13598,0.23423,789.58673,0.94496,0.97170,0.00000
Type03,3,265,PCA_LINEAR,16.79313,15.58881,11.35788,2.91834,6.71483,0.63555,1.06680,1052.46361,0.89899,0.94681,0.00000
Type03,3,265,PCA_SVR,16.44862,15.29098,6.44506,1.44319,4.92587,0.96870,0.42918,713.14598,0.94372,0.97104,0.00000
Type03,3,265,PURE_GPR,16.19536,14.88794,7.10518,1.58304,8.36043,1.38292,0.90020,877.71622,0.93445,0.96612,0.00000
Type03,3,265,PURE_KRR,15.97297,14.70931,7.01883,1.60428,8.63467,1.42388,0.84387,895.07345,0.93577,0.96682,0.00000
Type03,3,265,PURE_SVR,15.93196,14.61932,6.94085,1.64103,10.19468,1.54486,1.30611,916.58749,0.93559,0.96672,0.00000
Type03,3,265,RATIO_CTRL,3.36240,2.83367,5.93082,2.17163,3.94741,3.52774,1.11914,397.41775,0.92719,0.96222,0.00000
Type03,3,270,PCA_KRR,16.15936,14.96708,5.12904,1.49618,6.76418,0.10860,0.48209,714.50159,0.94146,0.96985,0.00000
Type03,3,270,PCA_LINEAR,16.27298,15.22565,7.40675,2.28733,7.31157,0.21605,1.16181,976.20957,0.91415,0.95515,0.00000
Type03,3,270,PCA_SVR,16.85304,15.70497,5.10868,1.55493,2.39564,0.22780,0.92603,590.66715,0.93945,0.96878,0.00000
Type03,3,270,PURE_GPR,15.83280,14.61917,4.27201,1.47668,8.81958,0.36317,1.23829,806.57190,0.93378,0.96576,0.00000
Type03,3,270,PURE_KRR,15.82572,14.60639,4.27304,1.48482,8.58432,0.34372,1.07065,839.89675,0.93408,0.96592,0.00000
Type03,3,270,PURE_SVR,15.83244,14.57509,4.27861,1.54386,9.50637,0.42377,1.35670,875.06449,0.93370,0.96571,0.00000
Type03,3,270,RATIO_CTRL,2.41997,1.79000,4.97073,1.57601,4.01888,4.72752,1.39649,612.02794,0.94791,0.97326,0.00000
Type03,3,275,PCA_KRR,16.37901,14.99492,4.19390,1.47205,6.76566,0.03505,1.04461,605.83947,0.94506,0.97176,0.00000
Type03,3,275,PCA_LINEAR,16.68543,15.68248,8.21791,2.76365,6.88759,0.34626,1.23234,849.83945,0.90261,0.94881,0.00000
Type03,3,275,PCA_SVR,16.97153,15.59867,4.31886,1.53123,3.35992,0.29575,0.02188,505.63440,0.94507,0.97176,0.00000
Type03,3,275,PURE_GPR,15.98128,14.59482,4.86943,1.45981,8.78087,0.22713,1.69877,706.04131,0.93579,0.96683,0.00000
Type03,3,275,PURE_KRR,16.14405,14.72141,4.93674,1.48531,8.03865,0.14917,1.46168,714.92491,0.93518,0.96651,0.00000
Type03,3,275,PURE_SVR,16.22939,14.78519,4.97567,1.52362,7.79440,0.12050,1.40323,726.93495,0.93483,0.96632,0.00000
Type03,3,275,RATIO_CTRL,3.29585,2.65791,7.01639,2.23311,5.10441,5.31063,1.52963,880.81363,0.92714,0.96219,0.00000
Type03,3,280,PCA_KRR,16.80549,15.49224,4.02864,1.45287,8.58308,0.13881,0.27364,765.95833,0.94536,0.97191,0.00000
Type03,3,280,PCA_LINEAR,18.23835,16.76444,7.95387,2.80120,5.02316,0.65176,1.23696,928.31121,0.90745,0.95148,0.00000
Type03,3,280,PCA_SVR,16.34437,14.95505,4.70188,1.55558,12.80971,0.18291,1.06074,909.11291,0.94215,0.97022,0.00000
Type03,3,280,PURE_GPR,16.45598,15.12024,4.46603,1.43134,8.55476,0.01541,0.11803,838.52864,0.94141,0.96982,0.00000
Type03,3,280,PURE_KRR,16.38506,15.05655,4.49144,1.42501,8.96187,0.00360,0.06999,828.37014,0.94365,0.97101,0.00000
Type03,3,280,PURE_SVR,16.51981,15.21199,4.51512,1.38726,7.74801,0.12916,0.30656,788.34818,0.94640,0.97246,0.00000
Type03,3,280,RATIO_CTRL,7.80659,7.61762,7.33960,2.36370,7.26526,6.10260,0.88593,948.81711,0.92814,0.96273,0.00000
Type04,2,230,PCA_KRR,13.37182,12.48833,3.81684,0.88254,7.25825,2.28953,0.44519,366.57933,0.96479,0.98208,0.00000
Type04,2,230,PCA_LINEAR,13.38351,12.41748,5.70028,1.40797,6.21343,1.57186,0.54995,664.59162,0.94255,0.97043,0.00000
Type04,2,230,PCA_SVR,13.60437,12.81637,3.40618,0.73118,3.39727,1.45575,1.39281,208.77161,0.96980,0.98467,0.00000
Type04,2,230,PURE_GPR,13.42370,12.48234,3.55289,0.87291,8.17526,2.17840,0.07020,384.09044,0.96428,0.98181,0.00000
Type04,2,230,PURE_KRR,13.28634,12.40826,3.71007,0.84103,7.21541,2.14577,0.38017,351.59668,0.96653,0.98298,0.00000
Type04,2,230,PURE_SVR,14.03308,13.15466,4.45203,0.78059,7.98240,1.78409,0.91796,436.41752,0.96142,0.98033,0.00000
Type04,2,235,PCA_KRR,13.99714,12.99557,3.43374,0.97722,8.25277,1.17604,0.49926,441.42884,0.95782,0.97846,0.00000
Type04,2,235,PCA_LINEAR,14.01819,13.13014,5.35182,1.94610,4.30599,0.33886,0.79084,598.57553,0.92412,0.96057,0.00000
Type04,2,235,PCA_SVR,13.77539,12.73138,3.75809,0.85580,10.36365,1.90405,0.87792,523.77963,0.96572,0.98256,0.00000
Type04,2,235,PURE_GPR,14.02180,13.03322,3.57400,1.13558,7.69783,0.85868,0.37831,411.68804,0.95411,0.97652,0.00000
Type04,2,235,PURE_KRR,13.97894,12.96549,3.43080,0.94312,8.73319,1.34644,0.58824,469.88655,0.96019,0.97969,0.00000
Type04,2,235,PURE_SVR,14.35863,13.34027,3.99091,1.05841,9.37148,1.18897,0.24815,539.44952,0.95251,0.97568,0.00000
Type04,2,235,RATIO_CTRL,2.27637,2.03761,3.42399,1.14309,2.88605,1.90317,0.30679,192.68793,0.95880,0.97896,0.00000
Type04,2,240,PCA_KRR,13.33939,12.40249,2.83106,0.66771,7.40517,0.92345,0.55380,243.98997,0.97073,0.98515,0.00000
Type04,2,240,PCA_LINEAR,13.07265,12.20420,3.03707,1.34065,3.24199,0.43710,0.86295,368.63132,0.94215,0.97021,0.00000
Type04,2,240,PCA_SVR,13.72848,12.80156,3.25931,0.84156,7.09294,1.58135,0.00367,293.52756,0.96499,0.98218,0.00000
Type04,2,240,PURE_GPR,13.20682,12.29632,2.91418,0.66108,7.26961,0.90497,0.47766,243.71864,0.96970,0.98462,0.00000
Type04,2,240,PURE_KRR,13.40717,12.46323,2.92164,0.68521,7.50374,1.06375,0.51552,261.54147,0.96967,0.98460,0.00000
Type04,2,240,PURE_SVR,13.48184,12.54411,3.30169,0.71099,7.94702,1.13822,0.35508,330.36396,0.96805,0.98377,0.00000
Type04,2,240,RATIO_CTRL,1.86854,1.72141,3.11257,1.20036,4.91765,2.49079,0.48153,553.94070,0.95781,0.97845,0.00000
Type04,2,245,PCA_KRR,14.55494,13.49911,3.95165,0.81614,8.00129,1.36840,0.31059,301.30219,0.96408,0.98171,0.00000
